RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$10318321
2,0,01810,Phil Mickelson,$4891457
3,0,09011,David Duval,$3712846
4,0,01706,Davis Love III,$3612765
5,0,06522,Ernie Els,$3469405
6,0,06567,Vijay Singh,$3396335
7,1,01677,Tom Lehman,$3380999
8,-1,02170,Hal Sutton,$3348944
9,0,10423,Mike Weir,$2576579
10,0,12660,Jesper Parnevik,$2543345
11,0,10860,Justin Leonard,$2423465
12,0,20229,Stewart Cink,$2377227
13,0,02214,Kirk Triplett,$2099943
14,0,07457,Steve Flesch,$2055781
15,0,02206,David Toms,$2002068
16,0,10885,Robert Allenby,$1968685
17,0,10809,Jim Furyk,$1940519
18,0,02010,Loren Roberts,$1932280
19,0,06251,Chris DiMarco,$1922221
20,0,21209,Sergio Garcia,$1854338
21,0,01553,John Huston,$1854195
22,0,12823,Carlos Franco,$1820592
23,0,20029,Notah Begay III,$1819323
24,0,01968,Nick Price,$1804433
25,1,01161,Mark Calcavecchia,$1752317
26,-1,02239,Scott Verplank,$1747643
27,0,08993,Franklin Langham,$1662452
28,0,20098,Stuart Appleby,$1642221
29,0,01042,Paul Azinger,$1597139
30,0,01943,Chris Perry,$1563115
31,0,06350,Bob May,$1557720
32,0,01707,Steve Lowery,$1543818
33,0,01527,Scott Hoch,$1488888
34,2,02246,Duffy Waldorf,$1484508
35,0,01226,Fred Couples,$1440215
36,-2,19825,Darren Clarke,$1393364
37,0,01797,Rocco Mediate,$1392778
38,0,12680,Shigeki Maruyama,$1282104
39,0,10649,Tom Scherrer,$1263585
40,0,23621,Rory Sabbatini,$1262535
41,0,01329,Brad Faxon,$1199460
42,0,02245,Grant Waite,$1142789
43,0,01724,Jeff Maggert,$1138749
44,0,20094,Jonathan Kaye,$1096131
45,0,08635,Colin Montgomerie,$1068044
46,0,20593,Greg Chalmers,$1063456
47,0,10944,Thomas Bjørn,$1049648
48,0,06575,Dudley Hart,$1048166
49,0,06036,Scott Dunlap,$1040244
50,0,01024,Billy Andrade,$1004827
51,0,01175,Jim Carter,$964346
52,0,01771,Blaine McCallister,$963974
53,0,01619,Skip Kendall,$947118
54,0,01723,Andrew Magee,$913622
55,0,20396,Lee Westwood,$911636
56,0,01927,Dennis Paulson,$896098
57,0,01945,Kenny Perry,$889381
58,0,11032,Frank Lickliter II,$889153
59,0,02104,Jeff Sluman,$877390
60,0,12388,Michael Clark II,$854822
61,0,08537,J.P. Hayes,$838054
62,0,01381,Fred Funk,$827691
63,0,06431,Jean Van de Velde,$821249
64,0,08075,Jerry Kelly,$784754
65,0,06004,Stephen Ames,$764812
66,0,01761,Len Mattiace,$762979
67,0,19958,Miguel Angel Jiménez,$756348
68,0,01577,Lee Janzen,$753709
69,0,20095,Carl Paulson,$741995
70,0,12782,Tim Herron,$731925
71,0,06595,Kevin Sutherland,$728635
72,0,19881,Robert Damron,$724580
73,0,23125,Brad Elder,$700738
74,0,10585,Scott McCarron,$695975
75,0,06078,Esteban Toledo,$673387
76,0,08375,Paul Stankowski,$669709
77,0,01887,Mark O'Meara,$664309
78,0,20127,Chris Riley,$660707
79,0,01926,Steve Pate,$649674
80,0,01307,Joel Edwards,$638422
81,0,01876,Greg Norman,$635510
82,0,02133,Craig Stadler,$631752
83,0,08931,Glen Day,$617242
84,0,06621,Joe Durant,$612882
85,0,20043,Edward Fryatt,$611209
86,0,01685,J.L. Lewis,$610432
87,0,21805,Harrison Frazar,$608535
88,0,10201,Matt Gogel,$604199
89,0,01219,John Cook,$597105
90,0,06012,Greg Kraft,$597021
91,0,06373,José María Olazábal,$592221
92,0,01098,Jay Don Blake,$590109
93,0,01203,Russ Cochran,$583605
94,0,01139,Olin Browne,$574307
95,0,12645,Brent Geiberger,$564918
96,0,01418,Bill Glasson,$552795
97,0,01599,Steve Jones,$548070
98,0,01320,Bob Estes,$538706
99,0,01132,Mark Brooks,$528959
100,0,06617,Brian Henninger,$527741
101,0,20766,Padraig Harrington,$520563
102,0,21949,Joe Ogilvie,$519740
103,0,01157,Tom Byrum,$514193
104,0,20474,Phillip Price,$513250
105,0,08545,Glen Hnatiuk,$511494
106,0,02279,Mark Wiebe,$511414
107,0,01920,Craig Parry,$507308
108,0,19904,Paul Lawrie,$507235
109,0,06581,David Sutherland,$498749
