RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
44,0,20094,Jonathan Kaye,1.47,434,295
47,0,01203,Russ Cochran,1.46,287,196
47,0,06575,Dudley Hart,1.46,299,205
47,0,01707,Steve Lowery,1.46,374,256
47,0,02257,Brian Watts,1.46,216,148
51,0,11032,Frank Lickliter II,1.45,429,295
51,0,02106,Chris Smith,1.45,399,275
53,0,20098,Stuart Appleby,1.44,395,274
53,0,02010,Loren Roberts,1.44,287,199
55,0,06332,Neal Lancaster,1.43,394,276
55,0,07749,Brett Quigley,1.43,252,176
55,0,06527,Steve Stricker,1.43,250,175
58,0,20498,Briny Baird,1.42,378,267
58,0,01139,Olin Browne,1.42,369,260
60,0,07003,David Berganio Jr.,1.41,274,194
60,0,01249,John Daly,1.41,344,244
60,0,01475,Donnie Hammond,1.41,192,136
60,0,10860,Justin Leonard,1.41,394,280
60,0,11011,Mike Sposa,1.41,352,249
65,0,01920,Craig Parry,1.40,240,172
66,0,10885,Robert Allenby,1.39,400,287
66,0,12680,Shigeki Maruyama,1.39,363,261
66,0,02002,John Riegger,1.39,301,216
66,0,20127,Chris Riley,1.39,392,283
70,0,23353,J.J. Henry,1.38,307,223
70,0,10457,Frank Nobilo,1.38,303,220
72,0,12645,Brent Geiberger,1.37,294,215
72,0,01553,John Huston,1.37,226,165
72,0,01938,David Peoples,1.37,343,251
75,0,01378,David Frost,1.35,334,248
76,0,24357,K.J. Choi,1.34,345,258
76,0,12782,Tim Herron,1.34,322,241
76,0,08545,Glen Hnatiuk,1.34,367,273
76,0,01724,Jeff Maggert,1.34,325,242
76,0,06373,José María Olazábal,1.34,171,128
76,0,02099,Scott Simpson,1.34,267,199
82,0,01098,Jay Don Blake,1.33,362,273
82,0,19972,José Coceres,1.33,206,155
82,0,06522,Ernie Els,1.33,229,172
85,0,01024,Billy Andrade,1.32,298,225
85,0,19824,Craig Barlow,1.32,247,187
85,0,21805,Harrison Frazar,1.32,325,246
88,0,20043,Edward Fryatt,1.31,340,260
88,0,06350,Bob May,1.31,298,228
88,0,01941,Tom Pernice Jr.,1.31,393,300
88,0,02101,Joey Sindelar,1.31,249,190
88,0,06078,Esteban Toledo,1.31,392,300
93,0,01226,Fred Couples,1.30,261,201
94,0,01761,Len Mattiace,1.29,324,252
94,0,19817,Michael Muehr,1.29,341,265
94,0,08375,Paul Stankowski,1.29,341,265
97,0,06573,Brandt Jobe,1.28,363,283
97,0,10565,Ian Leggatt,1.28,311,243
97,0,01943,Chris Perry,1.28,278,217
100,0,01175,Jim Carter,1.26,373,295
100,0,06034,Marco Dawson,1.26,216,172
100,0,10201,Matt Gogel,1.26,293,233
100,0,02245,Grant Waite,1.26,283,224
104,0,08339,Spike McRoy,1.25,321,257
104,0,02294,Willie Wood,1.25,180,144
106,0,02110,Jerry Smith,1.24,357,289
107,0,21806,Paul Gow,1.23,259,210
107,0,06012,Greg Kraft,1.23,352,286
107,0,06090,Jim McGovern,1.23,232,188
107,0,21949,Joe Ogilvie,1.23,416,337
107,0,23034,Brent Schwarzrock,1.23,227,185
107,0,02218,Ted Tryba,1.23,369,299
113,0,01157,Tom Byrum,1.22,304,250
113,0,08633,Per-Ulrik Johansson,1.22,277,227
113,0,01823,Larry Mize,1.22,246,201
113,0,08553,Lee Porter,1.22,306,251
117,0,06809,Bob Burns,1.21,323,266
117,0,01771,Blaine McCallister,1.21,292,241
117,0,10425,Jay Williamson,1.21,315,260
120,0,19881,Robert Damron,1.20,313,260
120,0,23125,Brad Elder,1.20,389,325
120,0,01313,Steve Elkington,1.20,219,183
120,0,01361,Dan Forsman,1.20,263,220
120,0,08537,J.P. Hayes,1.20,267,223
120,0,01685,J.L. Lewis,1.20,379,315
120,0,01928,Corey Pavin,1.20,235,196
127,0,01014,Fulton Allem,1.19,188,158
127,0,01132,Mark Brooks,1.19,279,234
127,0,01887,Mark O'Meara,1.19,231,194
127,0,01927,Dennis Paulson,1.19,268,226
127,0,10912,Craig Perks,1.19,276,232
132,0,01418,Bill Glasson,1.18,201,170
132,0,23621,Rory Sabbatini,1.18,259,219
134,0,23614,Rich Beem,1.17,326,278
134,0,20566,Kaname Yokoo,1.17,317,272
136,0,07867,Woody Austin,1.16,342,296
136,0,08881,Tripp Isenhour,1.16,319,275
136,0,06315,Pete Jordan,1.16,340,292
139,0,12388,Michael Clark II,1.15,284,248
139,0,22892,Jason Gore,1.15,303,263
139,0,01723,Andrew Magee,1.15,339,295
139,0,22122,Andrew McLardy,1.15,274,238
143,0,01035,Tommy Armour III,1.14,317,278
143,0,01093,Ronnie Black,1.14,175,154
145,0,07547,Craig Kanada,1.13,284,251
145,0,06515,Shaun Micheel,1.13,325,288
145,0,20436,Garrett Willis,1.13,323,286
148,0,12753,David Morland IV,1.12,312,278
149,0,01185,Brandel Chamblee,1.11,260,235
149,0,06036,Scott Dunlap,1.11,292,264
149,0,01374,Robin Freeman,1.11,354,320
149,0,01487,Jeff Hart,1.11,271,245
149,0,06514,Kevin Johnson,1.11,320,287
154,0,12823,Carlos Franco,1.10,333,303
154,0,06643,Paul Goydos,1.10,291,264
154,0,12714,Chris Tidland,1.10,259,235
154,0,08057,Brian Wilson,1.10,317,289
158,0,22046,Geoff Ogilvy,1.09,227,208
158,0,01926,Steve Pate,1.09,291,266
158,0,06613,Tommy Tolles,1.09,329,301
161,0,08123,Jeff Brehaut,1.08,255,236
161,0,12760,Danny Ellis,1.08,258,238
161,0,10962,Bradley Hughes,1.08,311,288
161,0,02246,Duffy Waldorf,1.08,258,240
165,0,12705,Cliff Kresge,1.06,284,269
165,0,20095,Carl Paulson,1.06,316,297
167,0,01388,Robert Gamez,1.05,206,196
167,0,01599,Steve Jones,1.05,240,229
169,0,06617,Brian Henninger,1.04,261,251
169,0,21007,Gabriel Hjertstedt,1.04,268,258
171,0,01063,Ben Bates,1.03,184,178
171,0,06431,Jean Van de Velde,1.03,147,143
171,0,02279,Mark Wiebe,1.03,217,210
174,0,25083,Jeremy Anderson,1.00,220,219
174,0,10963,Jimmy Green,1.00,285,284
176,0,21584,Richie Coughlan,.99,224,227
177,0,20433,Mark Hensby,.98,234,238
178,0,20574,Mathew Goggin,.97,330,340
178,0,10213,Dicky Pride,.97,257,264
180,0,20099,Doug Barron,.96,206,215
181,0,21633,Steve Allan,.95,280,295
181,0,07763,Doug Dunakey,.95,267,280
183,0,24604,Hunter Haas,.92,269,292
184,0,08535,Gary Nicklaus,.91,297,328
185,0,10733,Kent Jones,.90,228,252
185,0,07101,Dave Stockton Jr.,.90,201,223
187,0,22051,Ben Ferguson,.87,235,270
187,0,10649,Tom Scherrer,.87,203,233
189,0,01200,Keith Clearwater,.86,194,225
189,0,08063,Kelly Grunewald,.86,206,239
189,0,08993,Franklin Langham,.86,181,211
192,0,06140,Sean Murphy,.81,205,252
193,0,01603,Jeff Julian,.72,160,222
193,0,06591,Rocky Walcher,.72,179,248
