RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,01418,Bill Glasson,73.04,986,1350,-0.26
2,0,02321,Fuzzy Zoeller,72.83,957,1314,-0.25
3,0,02170,Hal Sutton,72.16,1260,1746,-0.23
4,0,01783,Mark McCumber,71.27,975,1368,-0.23
5,0,01361,Dan Forsman,71.16,871,1224,-0.20
6,0,01060,Dave Barr,70.88,1190,1679,-0.22
6,0,01320,Bob Estes,70.88,1212,1710,-0.26
8,0,01677,Tom Lehman,70.78,1032,1458,-0.27
9,0,01201,Lennie Clements,70.63,1068,1512,-0.26
10,0,02101,Joey Sindelar,70.60,826,1170,-0.20
11,0,01266,Clark Dennis,70.58,1245,1764,-0.24
12,0,01226,Fred Couples,70.48,647,918,-0.25
13,0,01690,Bruce Lietzke,70.43,748,1062,-0.28
14,0,01569,Peter Jacobsen,70.42,862,1224,-0.24
15,0,01475,Donnie Hammond,70.35,1051,1494,-0.25
16,0,01837,Gil Morgan,70.26,822,1170,-0.28
17,0,01143,Brad Bryant,70.23,1378,1962,-0.25
18,0,01219,John Cook,70.07,1009,1440,-0.23
19,0,01527,Scott Hoch,69.98,1184,1692,-0.24
20,0,01633,Tom Kite,69.87,981,1404,-0.23
21,0,01968,Nick Price,69.63,752,1080,-0.27
22,0,02133,Craig Stadler,69.24,860,1242,-0.28
23,0,01975,Tom Purtzer,69.20,847,1224,-0.21
24,0,01388,Robert Gamez,69.19,941,1360,-0.26
25,0,01553,John Huston,69.18,1046,1512,-0.30
26,0,01098,Jay Don Blake,69.16,1083,1566,-0.28
27,0,01306,David Edwards,69.11,1020,1476,-0.21
28,0,02010,Loren Roberts,68.98,956,1386,-0.28
29,0,01876,Greg Norman,68.96,782,1134,-0.29
30,0,01385,Jim Gallagher Jr.,68.81,1028,1494,-0.26
31,0,01549,Mike Hulbert,68.77,1275,1854,-0.23
32,0,02214,Kirk Triplett,68.70,1113,1620,-0.26
33,0,01196,Brian Claar,68.69,1224,1782,-0.20
34,0,01457,Jay Haas,68.68,1261,1836,-0.27
35,0,01559,Hale Irwin,68.47,912,1332,-0.27
36,0,02201,Jim Thorpe,68.40,935,1367,-0.21
37,0,02190,Doug Tewell,68.32,1033,1512,-0.22
38,0,01156,Curt Byrum,68.31,996,1458,-0.24
39,0,06527,Steve Stricker,68.22,1142,1674,-0.28
40,0,01701,Bob Lohr,68.12,1079,1584,-0.23
40,0,01810,Phil Mickelson,68.12,797,1170,-0.31
42,0,01577,Lee Janzen,68.06,1078,1584,-0.24
43,0,02256,Tom Watson,68.00,661,972,-0.23
44,0,01725,John Mahaffey,67.78,915,1350,-0.17
45,0,01971,Dillard Pruitt,67.74,1073,1584,-0.22
46,0,01381,Fred Funk,67.62,1278,1890,-0.22
47,0,01926,Steve Pate,67.56,1131,1674,-0.24
48,0,02099,Scott Simpson,67.46,850,1260,-0.23
49,0,01682,Wayne Levi,67.40,1007,1494,-0.23
49,0,01927,Dennis Paulson,67.40,922,1368,-0.26
51,0,01986,Joey Rassett,67.29,860,1278,-0.19
52,0,02241,Bobby Wadkins,67.25,811,1206,-0.26
53,0,01288,Ed Dougherty,67.23,1186,1764,-0.20
53,0,01724,Jeff Maggert,67.23,1065,1584,-0.28
55,0,01905,Joe Ozaki,67.21,738,1098,-0.24
56,0,06214,Guy Boros,67.20,1125,1674,-0.27
57,0,06809,Bob Burns,67.13,823,1226,-0.24
58,0,02100,Tim Simpson,67.03,1098,1638,-0.20
59,0,01161,Mark Calcavecchia,67.00,1013,1512,-0.28
60,0,02159,Curtis Strange,66.93,1000,1494,-0.24
61,0,01938,David Peoples,66.92,1060,1584,-0.22
62,0,01771,Blaine McCallister,66.90,1144,1710,-0.27
62,0,06090,Jim McGovern,66.90,1144,1710,-0.20
64,0,02167,Mike Sullivan,66.82,854,1278,-0.22
65,0,01920,Craig Parry,66.76,745,1116,-0.25
66,0,08337,Mike Heinen,66.74,949,1422,-0.25
66,0,02246,Duffy Waldorf,66.74,961,1440,-0.26
68,0,07569,Mark Carnevale,66.73,1033,1548,-0.18
68,0,01706,Davis Love III,66.73,1093,1638,-0.28
68,0,01723,Andrew Magee,66.73,1069,1602,-0.24
71,0,06575,Dudley Hart,66.69,957,1435,-0.20
72,0,01139,Olin Browne,66.67,1092,1638,-0.20
72,0,07235,John Morse,66.67,912,1368,-0.21
72,0,01996,Mike Reid,66.67,804,1206,-0.23
72,0,08375,Paul Stankowski,66.67,912,1368,-0.23
72,0,07101,Dave Stockton Jr.,66.67,1080,1620,-0.23
77,0,06251,Chris DiMarco,66.60,1031,1548,-0.23
78,0,06140,Sean Murphy,66.54,1018,1530,-0.22
79,0,01766,Billy Mayfair,66.50,1185,1782,-0.21
80,0,01890,Brett Ogle,66.48,694,1044,-0.25
81,0,01261,Jay Delsing,66.41,1040,1566,-0.26
82,0,06657,Steve Rintoul,66.39,956,1440,-0.23
83,0,01203,Russ Cochran,66.17,1117,1688,-0.23
83,0,01891,David Ogrin,66.17,1072,1620,-0.21
85,0,02267,D.A. Weibring,66.14,750,1134,-0.23
86,0,06128,Steve Lamontagne,66.10,934,1413,-0.21
87,0,01313,Steve Elkington,66.04,737,1116,-0.25
88,0,02135,Mike Standly,65.95,1098,1665,-0.24
89,0,06577,John Wilson,65.94,997,1512,-0.26
90,0,06020,Steve Brodie,65.90,1005,1525,-0.23
91,0,01823,Larry Mize,65.85,889,1350,-0.25
92,0,02218,Ted Tryba,65.84,1280,1944,-0.24
93,0,08931,Glen Day,65.83,1102,1674,-0.27
