RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,22371,Aaron Baddeley,54.87,452,248
2,0,30927,Brendon Todd,53.02,496,263
3,0,27649,Brandt Snedeker,52.84,528,279
4,0,36689,Brooks Koepka,52.59,464,244
5,0,32640,Troy Merritt,52.58,563,296
6,0,29926,Danny Lee,51.49,736,379
7,0,25632,Jimmy Walker,51.43,455,234
8,0,34099,Harris English,51.29,622,319
9,0,34098,Russell Henley,51.02,441,225
10,0,34431,Robert Streb,50.84,651,331
11,0,21528,Henrik Stenson,50.78,321,163
12,0,28259,Sangmoon Bae,50.68,661,335
13,0,20396,Lee Westwood,50.66,229,116
14,0,20593,Greg Chalmers,50.40,248,125
15,0,23800,Bryce Molder,50.38,528,266
16,0,34360,Patrick Reed,50.37,540,272
17,0,01810,Phil Mickelson,50.25,406,204
18,0,25493,Nick Taylor,49.77,643,320
19,0,23320,Ryan Palmer,49.73,370,184
20,0,25834,Daniel Summerhays,49.69,638,317
21,0,25369,Jamie Donaldson,49.55,222,110
22,0,40058,Zac Blair,49.40,585,289
23,0,25892,Steve Wheatcroft,49.39,494,244
24,0,24490,George McNeill,49.29,637,314
24,0,25804,Bubba Watson,49.29,422,208
26,0,34358,Jonathan Randolph,49.23,392,193
27,0,34174,John Huh,49.10,664,326
28,0,33461,Morgan Hoffmann,49.04,471,231
29,0,32150,Michael Thompson,48.98,492,241
30,0,12716,Charley Hoffman,48.91,552,270
31,0,27770,Camilo Villegas,48.89,495,242
32,0,26758,David Hearn,48.84,649,317
33,0,39977,Max Homa,48.83,428,209
34,0,24138,Ian Poulter,48.82,338,165
35,0,24781,Hunter Mahan,48.79,453,221
35,0,26951,Johnson Wagner,48.79,373,182
37,0,08075,Jerry Kelly,48.72,468,228
38,0,27644,Brian Harman,48.66,524,255
39,0,33141,Keegan Bradley,48.64,442,215
39,0,34046,Jordan Spieth,48.64,440,214
41,0,23541,Ben Crane,48.58,352,171
42,0,32366,Kevin Chappell,48.48,526,255
43,0,26851,Marc Leishman,48.42,380,184
44,0,21209,Sergio Garcia,48.37,215,104
45,0,34563,Chesson Hadley,48.36,670,324
46,0,23048,Eric Axley,48.23,282,136
47,0,29478,Kevin Kisner,48.06,645,310
48,0,22405,Justin Rose,48.04,358,172
49,0,34409,David Lingmerth,48.03,585,281
50,0,28089,Jason Day,47.99,373,179
50,0,33399,Adam Hadwin,47.99,546,262
52,0,24357,K.J. Choi,47.92,409,196
53,0,33448,Justin Thomas,47.90,691,331
54,0,29289,S.Y. Noh,47.87,399,191
55,0,20157,Retief Goosen,47.84,416,199
56,0,24507,Jason Bohn,47.77,605,289
57,0,31416,Derek Fathauer,47.58,454,216
58,0,10860,Justin Leonard,47.54,406,193
58,0,29518,Brendan Steele,47.54,549,261
60,0,35545,Blayne Barber,47.53,465,221
61,0,36801,Mark Hubbard,47.52,404,192
62,0,25345,Carl Pettersson,47.43,681,323
63,0,27436,Graham DeLaet,47.40,365,173
63,0,28475,Jeff Overton,47.40,538,255
65,0,21878,Mark Wilson,47.38,572,271
66,0,27141,J.B. Holmes,47.36,473,224
67,0,33667,Carlos Ortiz,47.29,573,271
68,0,34256,Andrew Putnam,47.20,375,177
69,0,25396,Kevin Na,47.19,481,227
70,0,34264,Hudson Swafford,47.18,549,259
71,0,40026,Daniel Berger,47.09,567,267
72,0,30926,Chris Kirk,47.07,376,177
73,0,25274,Steven Bowditch,46.95,590,277
74,0,29535,Brice Garnett,46.92,439,206
75,0,21753,Brian Davis,46.87,495,232
75,0,31323,Gary Woodland,46.87,399,187
77,0,25720,Chad Collins,46.84,427,200
78,0,30711,Colt Knost,46.77,496,232
79,0,33418,Shawn Stefani,46.67,615,287
80,0,26596,Ryan Moore,46.65,433,202
80,0,25562,Andres Romero,46.65,388,181
82,0,27064,Jhonattan Vegas,46.62,474,221
83,0,29476,Kyle Reifers,46.61,590,275
84,0,32839,Hideki Matsuyama,46.58,511,238
84,0,24140,Sean O'Hair,46.58,556,259
86,0,35451,Scott Pinckney,46.55,522,243
87,0,32102,Rickie Fowler,46.49,385,179
88,0,24361,Pat Perez,46.43,603,280
89,0,30946,Alex Prugh,46.39,498,231
90,0,25818,Scott Piercy,46.38,580,269
91,0,31202,William McGirt,46.35,658,305
92,0,35532,Tom Hoge,46.27,523,242
93,0,34261,Scott Langley,46.17,561,259
94,0,33122,Russell Knox,46.13,607,280
95,0,28307,Matt Every,46.12,425,196
96,0,26300,Matt Jones,46.10,462,213
97,0,25240,D.A. Points,46.02,402,185
98,0,25364,Paul Casey,45.94,468,215
99,0,29222,Billy Hurley III,45.92,429,197
100,0,24494,Erik Compton,45.91,464,213
101,0,10809,Jim Furyk,45.83,312,143
102,0,30925,Dustin Johnson,45.82,395,181
103,0,29420,Billy Horschel,45.78,498,228
104,0,24502,Adam Scott,45.73,199,91
105,0,23108,Matt Kuchar,45.71,560,256
106,0,24925,Jonathan Byrd,45.65,333,152
106,0,35539,Luke Guthrie,45.65,460,210
108,0,28679,Fabián Gómez,45.57,485,221
109,0,27936,Martin Laird,45.56,518,236
110,0,24024,Zach Johnson,45.54,505,230
111,0,34130,Sung Joon Park,45.52,424,193
112,0,34262,Jon Curran,45.39,445,202
113,0,23983,Luke Donald,45.38,379,172
114,0,20229,Stewart Cink,45.22,460,208
115,0,26329,Louis Oosthuizen,45.18,332,150
115,0,30692,Scott Stallings,45.18,332,150
117,0,20645,John Senden,45.03,342,154
118,0,22892,Jason Gore,45.02,422,190
119,0,29725,Tony Finau,45.00,620,279
119,0,29425,Andrew Svoboda,45.00,500,225
121,0,33419,Cameron Tringale,44.86,535,240
122,0,29720,Andres Gonzales,44.77,516,231
123,0,30944,Jason Kokrak,44.70,557,249
124,0,01706,Davis Love III,44.69,273,122
124,0,36699,Patrick Rodgers,44.69,320,143
126,0,31557,Jim Herman,44.62,558,249
127,0,27963,Chris Stroud,44.47,470,209
128,0,28023,Byron Smith,44.30,307,136
129,0,32448,James Hahn,44.27,558,247
130,0,12510,Chad Campbell,44.26,610,270
131,0,33413,Ben Martin,44.24,547,242
132,0,23623,Bo Van Pelt,44.21,466,206
133,0,27895,Jonas Blixt,44.19,353,156
134,0,30852,Ryo Ishikawa,44.17,532,235
135,0,23638,Brendon de Jonge,44.16,659,291
136,0,23621,Rory Sabbatini,44.14,478,211
137,0,20766,Padraig Harrington,44.10,322,142
138,0,20104,Ken Duke,44.05,588,259
139,0,29223,Sam Saunders,44.02,443,195
140,0,27466,Spencer Levin,43.86,554,243
141,0,25349,Tim Wilkinson,43.74,423,185
142,0,29479,Scott Brown,43.73,542,237
142,0,31560,Brian Stuard,43.73,590,258
144,0,24846,Ricky Barnes,43.68,435,190
145,0,26476,Chez Reavie,43.65,362,158
