RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
134,0,21753,Brian Davis,1.0
134,0,20104,Ken Duke,1.0
134,0,37273,Derek Ernst,1.0
134,0,22892,Jason Gore,1.0
134,0,23353,J.J. Henry,1.0
134,0,29222,Billy Hurley III,1.0
134,0,23548,Bill Lunde,1.0
134,0,23320,Ryan Palmer,1.0
134,0,25240,D.A. Points,1.0
134,0,34358,Jonathan Randolph,1.0
134,0,29476,Kyle Reifers,1.0
134,0,29223,Sam Saunders,1.0
134,0,26331,Charl Schwartzel,1.0
134,0,20645,John Senden,1.0
134,0,06567,Vijay Singh,1.0
134,0,25349,Tim Wilkinson,1.0
154,0,35545,Blayne Barber,.9
154,0,27436,Graham DeLaet,.9
154,0,25191,Gonzalo Fernandez-Castaño,.9
154,0,20157,Retief Goosen,.9
154,0,34261,Scott Langley,.9
154,0,10860,Justin Leonard,.9
154,0,25198,Francesco Molinari,.9
154,0,28475,Jeff Overton,.9
154,0,20691,Greg Owen,.9
154,0,28486,Michael Putnam,.9
154,0,26476,Chez Reavie,.9
154,0,33486,Roger Sloan,.9
154,0,25804,Bubba Watson,.9
167,0,23048,Eric Axley,.8
167,0,28307,Matt Every,.8
167,0,25900,Lucas Glover,.8
167,0,39977,Max Homa,.8
167,0,26851,Marc Leishman,.8
167,0,30946,Alex Prugh,.8
167,0,22293,Heath Slocum,.8
167,0,30692,Scott Stallings,.8
175,0,20771,Steven Alker,.7
175,0,10885,Robert Allenby,.7
175,0,28023,Byron Smith,.7
175,0,28132,Tyrone Van Aswegen,.7
179,0,32334,Charlie Beljan,.6
179,0,30736,Oscar Fraustro,.6
179,0,01706,Davis Love III,.6
179,0,34130,Sung Joon Park,.6
183,0,24358,Robert Garrigus,.5
184,0,31193,Jim Renner,.3
