RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,55789,Taylor Montgomery,26.95,566,21
2,0,40098,Matt Fitzpatrick,27.13,407,15
3,0,51634,Sahith Theegala,27.38,657,24
4,0,46435,Austin Cook,27.45,302,11
5,0,24925,Jonathan Byrd,27.50,165,6
6,0,28089,Jason Day,27.59,469,17
7,0,39058,Lucas Herbert,27.67,332,12
7,0,50188,S.H. Kim,27.67,581,21
9,0,29970,Dylan Frittelli,27.71,194,7
10,0,34409,David Lingmerth,27.77,361,13
11,0,25900,Lucas Glover,27.79,528,19
12,0,47591,Eric Cole,27.81,751,27
13,0,47504,Sam Burns,27.82,473,17
14,0,25493,Nick Taylor,27.83,501,18
15,0,34466,Peter Malnati,27.86,390,14
16,0,29221,Webb Simpson,27.89,251,9
17,0,32839,Hideki Matsuyama,27.95,531,19
18,0,45522,Christiaan Bezuidenhout,28.00,504,18
18,0,48084,Wesley Bryan,28.00,168,6
18,0,34046,Jordan Spieth,28.00,420,15
18,0,30927,Brendon Todd,28.00,616,22
22,0,46442,Maverick McNealy,28.08,337,12
23,0,46717,Viktor Hovland,28.09,618,22
24,0,58696,Peter Kuest,28.11,253,9
24,0,31560,Brian Stuard,28.11,253,9
26,0,35450,Patrick Cantlay,28.12,478,17
26,0,30911,Tommy Fleetwood,28.12,478,17
26,0,28252,Seamus Power,28.12,478,17
29,0,24502,Adam Scott,28.13,450,16
30,0,54421,Garrick Higgo,28.16,535,19
30,0,49960,Sepp Straka,28.16,535,19
32,0,33948,Byeong Hun An,28.17,648,23
32,0,25632,Jimmy Walker,28.17,338,12
34,0,40058,Zac Blair,28.18,310,11
35,0,22371,Aaron Baddeley,28.19,451,16
35,0,35506,Mackenzie Hughes,28.19,451,16
37,0,46441,Robby Shelton,28.22,508,18
38,0,25686,Jason Dufner,28.23,367,13
38,0,35901,Paul Haley II,28.23,367,13
40,0,54591,Ben Griffin,28.25,678,24
40,0,47988,Nick Hardy,28.25,678,24
42,0,35461,Beau Hossler,28.26,650,23
42,0,40162,Justin Lower,28.26,537,19
44,0,59018,Ryan Gerard,28.27,311,11
44,0,33448,Justin Thomas,28.27,424,15
46,0,39977,Max Homa,28.30,566,20
47,0,47079,Harrison Endycott,28.31,368,13
48,0,26596,Ryan Moore,28.33,340,12
48,0,34431,Robert Streb,28.33,255,9
50,0,55182,Tom Kim,28.35,567,20
51,0,27644,Brian Harman,28.37,539,19
52,0,32366,Kevin Chappell,28.38,227,8
52,0,20229,Stewart Cink,28.38,369,13
54,0,47995,Davis Riley,28.39,511,18
55,0,25818,Scott Piercy,28.41,483,17
56,0,31646,Emiliano Grillo,28.43,654,23
57,0,33653,Thomas Detry,28.45,626,22
58,0,45157,Cam Davis,28.47,484,17
58,0,34363,Tyrrell Hatton,28.47,541,19
60,0,35532,Tom Hoge,28.48,598,21
60,0,47347,Adam Schenk,28.48,655,23
62,0,47128,Richy Werenski,28.50,399,14
63,0,57362,Austin Eckroat,28.53,485,17
64,0,24024,Zach Johnson,28.54,371,13
65,0,34099,Harris English,28.55,571,20
65,0,48081,Xander Schauffele,28.55,571,20
65,0,46046,Scottie Scheffler,28.55,628,22
68,0,19803,Ryan Armour,28.57,400,14
68,0,32102,Rickie Fowler,28.57,657,23
68,0,24140,Sean O'Hair,28.57,200,7
71,0,51997,Andrew Novak,28.58,543,19
71,0,40006,Erik van Rooyen,28.58,343,12
71,0,32139,Danny Willett,28.58,343,12
74,0,53165,Doc Redman,28.60,286,10
75,0,51766,Wyndham Clark,28.63,687,24
76,0,52955,Ludvig Åberg,28.67,344,12
76,0,33141,Keegan Bradley,28.67,516,18
76,0,33399,Adam Hadwin,28.67,516,18
79,0,34098,Russell Henley,28.72,517,18
80,0,39324,J.J. Spaun,28.73,632,22
81,0,49771,J.T. Poston,28.75,575,20
81,0,57366,Cameron Young,28.75,575,20
81,0,52513,Carson Young,28.75,460,16
84,0,32791,K.H. Lee,28.76,604,21
85,0,52374,Brandon Wu,28.78,662,23
86,0,32662,Michael Gligic,28.83,173,6
86,0,27349,Alex Noren,28.83,519,18
88,0,49947,Taylor Moore,28.85,577,20
89,0,47993,Denny McCarthy,28.86,635,22
90,0,34255,Joseph Bramlett,28.87,433,15
91,0,57975,Harry Hall,28.89,549,19
91,0,33413,Ben Martin,28.89,520,18
91,0,36871,Matt NeSmith,28.89,520,18
91,0,47983,Chad Ramey,28.89,520,18
91,0,36699,Patrick Rodgers,28.89,549,19
96,0,48119,Ben Taylor,28.94,521,18
97,0,54628,Lee Hodges,28.95,579,20
98,0,55708,Hayden Buckley,29.00,435,15
98,0,34076,Joel Dahmen,29.00,493,17
98,0,27974,Sung Kang,29.00,203,7
98,0,39975,Michael Kim,29.00,493,17
98,0,37455,Si Woo Kim,29.00,638,22
98,0,31202,William McGirt,29.00,261,9
98,0,46970,Jon Rahm,29.00,493,17
98,0,48867,Matti Schmid,29.00,319,11
98,0,50095,Austin Smotherman,29.00,493,17
107,0,46414,Aaron Rai,29.05,610,21
108,0,32757,Patton Kizzire,29.06,523,18
109,0,45242,Kevin Yu,29.08,349,12
110,0,27554,Scott Harrington,29.10,291,10
110,0,37275,Sam Ryder,29.10,611,21
110,0,55893,Sam Stevens,29.10,582,20
113,0,23108,Matt Kuchar,29.11,553,19
113,0,29908,C.T. Pan,29.11,262,9
115,0,50525,Collin Morikawa,29.12,495,17
116,0,34563,Chesson Hadley,29.13,466,16
117,0,33408,Tyson Alexander,29.14,408,14
117,0,22405,Justin Rose,29.14,408,14
119,0,48117,Kurt Kitayama,29.15,379,13
120,0,31577,Tano Goya,29.18,496,17
121,0,51950,Max McGreevy,29.20,292,10
121,0,28237,Rory McIlroy,29.20,438,15
121,0,39546,Keith Mitchell,29.20,584,20
124,0,46340,Alex Smalley,29.22,672,23
125,0,55454,Carl Yuan,29.23,380,13
126,0,36801,Mark Hubbard,29.24,614,21
127,0,51349,Nico Echavarria,29.25,234,8
127,0,23320,Ryan Palmer,29.25,351,12
127,0,51890,Greyson Sigg,29.25,585,20
127,0,27963,Chris Stroud,29.25,234,8
127,0,58168,Davis Thompson,29.25,585,20
132,0,39997,Corey Conners,29.26,556,19
133,0,30692,Scott Stallings,29.27,439,15
134,0,39067,MJ Daffue,29.28,527,18
135,0,27936,Martin Laird,29.29,410,14
135,0,26476,Chez Reavie,29.29,498,17
137,0,46601,Trey Mullinax,29.30,293,10
138,0,33597,Harry Higgs,29.31,381,13
139,0,28775,Nate Lashley,29.33,616,21
139,0,40115,Adam Svensson,29.33,792,27
139,0,35617,Martin Trainer,29.33,264,9
139,0,48887,Matt Wallace,29.33,440,15
143,0,35449,Adam Long,29.37,558,19
144,0,54783,Dylan Wu,29.38,617,21
145,0,30926,Chris Kirk,29.39,529,18
146,0,30163,Henrik Norlander,29.40,441,15
147,0,29289,S.Y. Noh,29.43,412,14
