RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,55789,Taylor Montgomery,8.39,856,102
2,0,46442,Maverick McNealy,8.08,509,63
3,0,30911,Tommy Fleetwood,8.00,592,74
4,0,47591,Eric Cole,7.94,1001,126
5,0,47504,Sam Burns,7.89,639,81
6,0,50188,S.H. Kim,7.88,875,111
7,0,39058,Lucas Herbert,7.84,486,62
8,0,47993,Denny McCarthy,7.82,782,100
9,0,39977,Max Homa,7.81,672,86
9,0,34466,Peter Malnati,7.81,742,95
11,0,33948,Byeong Hun An,7.78,817,105
12,0,34363,Tyrrell Hatton,7.73,603,78
13,0,34046,Jordan Spieth,7.69,554,72
14,0,51634,Sahith Theegala,7.68,814,106
15,0,30927,Brendon Todd,7.67,798,104
16,0,34409,David Lingmerth,7.66,674,88
17,0,51766,Wyndham Clark,7.65,780,102
18,0,25818,Scott Piercy,7.61,753,99
19,0,47128,Richy Werenski,7.60,752,99
20,0,22405,Justin Rose,7.59,516,68
20,0,37275,Sam Ryder,7.59,842,111
22,0,46717,Viktor Hovland,7.58,667,88
22,0,48081,Xander Schauffele,7.58,614,81
24,0,28089,Jason Day,7.56,605,80
24,0,33653,Thomas Detry,7.56,748,99
24,0,27644,Brian Harman,7.56,703,93
27,0,37455,Si Woo Kim,7.55,755,100
27,0,46970,Jon Rahm,7.55,536,71
29,0,35461,Beau Hossler,7.54,829,110
29,0,25493,Nick Taylor,7.54,701,93
31,0,40098,Matt Fitzpatrick,7.53,550,73
31,0,40162,Justin Lower,7.53,821,109
33,0,35450,Patrick Cantlay,7.51,541,72
34,0,57975,Harry Hall,7.48,763,102
34,0,31560,Brian Stuard,7.48,546,73
36,0,22371,Aaron Baddeley,7.46,597,80
36,0,48084,Wesley Bryan,7.46,358,48
38,0,32102,Rickie Fowler,7.45,715,96
38,0,39971,Sungjae Im,7.45,775,104
40,0,33597,Harry Higgs,7.43,624,84
41,0,46435,Austin Cook,7.42,631,85
41,0,34099,Harris English,7.42,720,97
41,0,33399,Adam Hadwin,7.42,653,88
44,0,35449,Adam Long,7.41,837,113
45,0,24502,Adam Scott,7.40,503,68
46,0,54591,Ben Griffin,7.39,879,119
46,0,55182,Tom Kim,7.39,665,90
46,0,32139,Danny Willett,7.39,495,67
49,0,32816,Satoshi Kodaira,7.38,465,63
50,0,23108,Matt Kuchar,7.37,671,91
51,0,29970,Dylan Frittelli,7.36,574,78
51,0,48117,Kurt Kitayama,7.36,530,72
53,0,35506,Mackenzie Hughes,7.35,654,89
53,0,24140,Sean O'Hair,7.35,382,52
53,0,49771,J.T. Poston,7.35,735,100
56,0,28237,Rory McIlroy,7.34,470,64
57,0,47983,Chad Ramey,7.33,740,101
57,0,29221,Webb Simpson,7.33,418,57
57,0,33448,Justin Thomas,7.33,528,72
60,0,45522,Christiaan Bezuidenhout,7.31,651,89
61,0,49947,Taylor Moore,7.30,737,101
62,0,32757,Patton Kizzire,7.29,729,100
62,0,32839,Hideki Matsuyama,7.29,634,87
62,0,28252,Seamus Power,7.29,598,82
65,0,35532,Tom Hoge,7.27,756,104
65,0,36699,Patrick Rodgers,7.27,742,102
65,0,50493,Justin Suh,7.27,829,114
68,0,31202,William McGirt,7.26,385,53
68,0,27349,Alex Noren,7.26,668,92
70,0,50095,Austin Smotherman,7.25,725,100
70,0,35617,Martin Trainer,7.25,457,63
72,0,30926,Chris Kirk,7.24,666,92
73,0,24925,Jonathan Byrd,7.23,434,60
74,0,39546,Keith Mitchell,7.21,678,94
75,0,35901,Paul Haley II,7.20,662,92
75,0,52453,Nicolai Hojgaard,7.20,331,46
75,0,25632,Jimmy Walker,7.20,619,86
78,0,25900,Lucas Glover,7.19,719,100
78,0,29420,Billy Horschel,7.19,460,64
78,0,35879,Kelly Kraft,7.19,647,90
81,0,40058,Zac Blair,7.18,560,78
82,0,47079,Harrison Endycott,7.17,638,89
82,0,36801,Mark Hubbard,7.17,832,116
82,0,33413,Ben Martin,7.17,738,103
85,0,34563,Chesson Hadley,7.16,673,94
85,0,54628,Lee Hodges,7.16,766,107
85,0,33410,Andrew Landry,7.16,573,80
85,0,26596,Ryan Moore,7.16,594,83
