RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
92,0,28679,Fabián Gómez,.062,4.289,69
93,0,31202,William McGirt,.060,5.817,97
94,0,32448,James Hahn,.048,3.736,78
95,0,33448,Justin Thomas,.042,4.012,96
96,0,24024,Zach Johnson,.040,2.779,70
97,0,34409,David Lingmerth,.039,2.900,74
98,0,29476,Kyle Reifers,.036,2.855,80
99,0,20157,Retief Goosen,.027,1.602,60
100,0,22405,Justin Rose,.023,1.123,49
101,0,34261,Scott Langley,.018,1.424,79
102,0,25364,Paul Casey,.014,.912,63
103,0,25720,Chad Collins,.012,.778,63
104,0,25818,Scott Piercy,.006,.535,83
105,0,35532,Tom Hoge,.005,.297,65
106,0,36699,Patrick Rodgers,-.003,-.153,46
107,0,27141,J.B. Holmes,-.004,-.297,66
108,0,29725,Tony Finau,-.006,-.534,92
109,0,23638,Brendon de Jonge,-.007,-.684,92
110,0,27436,Graham DeLaet,-.012,-.636,54
110,0,30944,Jason Kokrak,-.012,-.993,80
112,0,26851,Marc Leishman,-.020,-1.093,54
113,0,33122,Russell Knox,-.021,-1.827,87
114,0,21209,Sergio Garcia,-.022,-.785,36
115,0,10809,Jim Furyk,-.024,-1.252,52
116,0,29425,Andrew Svoboda,-.026,-1.793,70
117,0,34262,Jon Curran,-.028,-1.849,65
118,0,31557,Jim Herman,-.030,-2.342,77
119,0,29479,Scott Brown,-.031,-2.495,81
120,0,12510,Chad Campbell,-.045,-4.074,91
121,0,29518,Brendan Steele,-.047,-3.548,76
122,0,25240,D.A. Points,-.054,-3.155,58
123,0,30946,Alex Prugh,-.055,-3.926,72
124,0,20645,John Senden,-.061,-3.103,51
125,0,27466,Spencer Levin,-.065,-5.409,83
125,0,21878,Mark Wilson,-.065,-5.295,81
127,0,22892,Jason Gore,-.067,-3.911,58
128,0,33141,Keegan Bradley,-.070,-4.474,64
129,0,29535,Brice Garnett,-.089,-5.727,64
130,0,37454,Whee Kim,-.093,-5.235,56
131,0,36801,Mark Hubbard,-.102,-6.226,61
131,0,02206,David Toms,-.102,-5.604,55
133,0,30852,Ryo Ishikawa,-.103,-7.760,75
134,0,23621,Rory Sabbatini,-.106,-6.994,66
135,0,39977,Max Homa,-.110,-6.817,62
136,0,29223,Sam Saunders,-.136,-8.589,63
137,0,22056,Cameron Percy,-.142,-8.263,58
138,0,20771,Steven Alker,-.146,-7.295,50
139,0,28132,Tyrone Van Aswegen,-.152,-6.379,42
140,0,27963,Chris Stroud,-.176,-11.951,68
141,0,35541,John Peterson,-.184,-14.163,77
142,0,40026,Daniel Berger,-.193,-16.031,83
143,0,28500,Martin Flores,-.216,-17.069,79
143,0,21961,Charles Howell III,-.216,-21.395,99
145,0,27214,Kevin Streelman,-.219,-15.978,73
146,0,26329,Louis Oosthuizen,-.220,-10.342,47
147,0,20104,Ken Duke,-.222,-17.294,78
148,0,24924,Bill Haas,-.229,-16.244,71
149,0,20472,Alex Cejka,-.232,-18.332,79
150,0,26289,Boo Weekley,-.246,-16.467,67
151,0,25198,Francesco Molinari,-.255,-10.949,43
152,0,26476,Chez Reavie,-.262,-13.091,50
153,0,25349,Tim Wilkinson,-.278,-16.124,58
154,0,30736,Oscar Fraustro,-.283,-11.308,40
155,0,01706,Davis Love III,-.347,-14.556,42
156,0,30692,Scott Stallings,-.392,-19.209,49
157,0,24502,Adam Scott,-.396,-12.662,32
158,0,27095,Nick Watney,-.403,-32.658,81
159,0,23353,J.J. Henry,-.414,-31.433,76
160,0,34130,Sung Joon Park,-.421,-26.540,63
161,0,20766,Padraig Harrington,-.493,-24.149,49
161,0,28780,Nicholas Thompson,-.493,-34.514,70
163,0,33486,Roger Sloan,-.502,-20.071,40
164,0,06567,Vijay Singh,-.511,-35.238,69
165,0,37273,Derek Ernst,-.516,-32.531,63
166,0,23548,Bill Lunde,-.520,-18.731,36
167,0,25191,Gonzalo Fernandez-Castaño,-.522,-32.867,63
168,0,28486,Michael Putnam,-.526,-35.781,68
169,0,26331,Charl Schwartzel,-.555,-22.769,41
170,0,20848,Ángel Cabrera,-.572,-24.021,42
171,0,22293,Heath Slocum,-.594,-23.185,39
172,0,28023,Byron Smith,-.597,-25.660,43
173,0,06522,Ernie Els,-.609,-23.765,39
174,0,29221,Webb Simpson,-.646,-41.375,64
175,0,22046,Geoff Ogilvy,-.692,-24.222,35
176,0,24358,Robert Garrigus,-.697,-38.341,55
177,0,25686,Jason Dufner,-.700,-33.599,48
178,0,32200,Roberto Castro,-.732,-26.349,36
179,0,10885,Robert Allenby,-.754,-38.466,51
180,0,27933,John Merrick,-.775,-44.971,58
181,0,20691,Greg Owen,-.798,-31.918,40
182,0,32334,Charlie Beljan,-.799,-45.536,57
183,0,31193,Jim Renner,-.995,-55.698,56
184,0,25900,Lucas Glover,-1.351,-97.259,72
