RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,19913,Ron Whittaker,93.33,42,45,-0.31
2,0,21350,Ryuji Imada,91.23,52,57,-0.35
3,0,12602,Dean Wilson,91.09,92,101,-0.37
4,0,08845,Scott Sterling,90.91,80,88,-0.29
5,0,20766,Padraig Harrington,90.32,28,31,-0.32
6,0,06595,Kevin Sutherland,89.74,70,78,-0.34
7,0,22806,Doug LaBelle II,89.47,51,57,-0.27
7,0,01677,Tom Lehman,89.47,34,38,-0.29
9,0,20663,Brenden Pappas,89.29,50,56,-0.24
10,0,21961,Charles Howell III,89.13,82,92,-0.34
11,0,24227,Justin Bolli,89.01,81,91,-0.28
12,0,25349,Tim Wilkinson,88.54,85,96,-0.25
13,0,20472,Alex Cejka,88.52,54,61,-0.24
14,0,10809,Jim Furyk,88.24,75,85,-0.24
15,0,07547,Craig Kanada,87.50,56,64,-0.36
15,0,01797,Rocco Mediate,87.50,49,56,-0.29
15,0,22348,Nick O'Hern,87.50,91,104,-0.43
18,0,02239,Scott Verplank,87.34,69,79,-0.35
19,0,20382,Stephen Leaney,86.89,53,61,-0.36
20,0,07749,Brett Quigley,86.76,59,68,-0.32
21,0,19846,Brian Gay,86.57,116,134,-0.47
22,0,02223,Bob Tway,86.44,51,59,-0.35
23,0,01142,Bart Bryant,86.36,57,66,-0.44
24,0,02206,David Toms,86.21,50,58,-0.30
25,0,10505,Shane Bertsch,86.13,118,137,-0.39
26,0,01553,John Huston,85.48,53,62,-0.30
26,0,01928,Corey Pavin,85.48,53,62,-0.47
28,0,10860,Justin Leonard,85.37,70,82,-0.39
28,0,20127,Chris Riley,85.37,35,41,-0.26
30,0,06004,Stephen Ames,85.19,69,81,-0.42
30,0,10585,Scott McCarron,85.19,46,54,-0.26
32,0,24361,Pat Perez,85.14,63,74,-0.35
33,0,22371,Aaron Baddeley,85.11,40,47,-0.50
34,0,20157,Retief Goosen,85.00,34,40,-0.47
35,0,27963,Chris Stroud,84.95,79,93,-0.38
36,0,21805,Harrison Frazar,84.93,62,73,-0.34
37,0,06643,Paul Goydos,84.85,84,99,-0.33
38,0,20498,Briny Baird,84.71,72,85,-0.31
38,0,22913,John Rollins,84.71,72,85,-0.18
40,0,09011,David Duval,84.62,33,39,-0.36
41,0,10423,Mike Weir,84.48,49,58,-0.31
42,0,22892,Jason Gore,84.42,65,77,-0.48
43,0,24912,Will MacKenzie,84.38,54,64,-0.35
44,0,01766,Billy Mayfair,84.34,70,83,-0.27
45,0,08075,Jerry Kelly,84.21,64,76,-0.23
46,0,06527,Steve Stricker,84.00,63,75,-0.37
47,0,22046,Geoff Ogilvy,83.61,51,61,-0.24
48,0,20433,Mark Hensby,83.54,66,79,-0.41
49,0,20104,Ken Duke,83.47,101,121,-0.34
50,0,12823,Carlos Franco,83.33,40,48,-0.23
50,0,27936,Martin Laird,83.33,65,78,-0.31
50,0,23621,Rory Sabbatini,83.33,70,84,-0.33
53,0,01320,Bob Estes,83.15,74,89,-0.31
54,0,25190,Jeff Quinney,83.13,69,83,-0.28
55,0,12680,Shigeki Maruyama,82.98,39,47,-0.23
55,0,10649,Tom Scherrer,82.98,39,47,-0.23
57,0,23541,Ben Crane,82.93,68,82,-0.38
57,0,08537,J.P. Hayes,82.93,68,82,-0.24
59,0,06012,Greg Kraft,82.89,63,76,-0.30
60,0,12652,Cameron Beckman,82.83,82,99,-0.24
61,0,01810,Phil Mickelson,82.81,53,64,-0.42
62,0,24024,Zach Johnson,82.76,72,87,-0.35
63,0,20623,Gavin Coles,82.69,43,52,-0.42
64,0,24357,K.J. Choi,82.61,38,46,-0.26
65,0,01313,Steve Elkington,82.35,84,102,-0.30
65,0,23108,Matt Kuchar,82.35,70,85,-0.37
65,0,01706,Davis Love III,82.35,42,51,-0.36
65,0,24502,Adam Scott,82.35,28,34,-0.18
65,0,26668,Marc Turnesa,82.35,56,68,-0.46
70,0,01226,Fred Couples,82.26,51,62,-0.22
70,0,24663,Y.E. Yang,82.26,51,62,-0.31
72,0,24924,Bill Haas,82.02,73,89,-0.22
73,0,20229,Stewart Cink,81.97,50,61,-0.44
73,0,20574,Mathew Goggin,81.97,50,61,-0.34
73,0,29718,Anthony Kim,81.97,50,61,-0.44
76,0,21731,Freddie Jacobson,81.94,59,72,-0.41
77,0,28089,Jason Day,81.82,72,88,-0.29
77,0,01948,Tim Petrovic,81.82,72,88,-0.26
79,0,02002,John Riegger,81.72,76,93,-0.33
80,0,23778,Brad Adamonis,81.67,49,60,-0.27
81,0,20105,Jeff Gove,81.63,40,49,-0.38
81,0,22548,Patrick Sheehan,81.63,80,98,-0.23
83,0,23325,Vaughn Taylor,81.36,96,118,-0.40
84,0,07867,Woody Austin,81.31,87,107,-0.31
85,0,30925,Dustin Johnson,81.25,78,96,-0.31
85,0,22293,Heath Slocum,81.25,78,96,-0.31
87,0,24781,Hunter Mahan,81.16,56,69,-0.39
88,0,20848,Ángel Cabrera,81.08,30,37,-0.30
88,0,26500,Alejandro Cañizares,81.08,30,37,-0.27
90,0,28780,Nicholas Thompson,80.95,68,84,-0.32
91,0,25900,Lucas Glover,80.88,55,68,-0.29
92,0,10885,Robert Allenby,80.85,38,47,-0.29
93,0,12510,Chad Campbell,80.82,59,73,-0.31
94,0,23135,Tim Clark,80.77,84,104,-0.36
94,0,25842,Jon Mills,80.77,63,78,-0.29
96,0,06621,Joe Durant,80.72,67,83,-0.27
97,0,20098,Stuart Appleby,80.52,62,77,-0.29
98,0,06575,Dudley Hart,80.30,53,66,-0.32
99,0,27649,Brandt Snedeker,80.28,57,71,-0.28
100,0,23353,J.J. Henry,80.20,81,101,-0.30
101,0,22621,Ben Curtis,80.00,56,70,-0.36
101,0,26631,Cody Freeman,80.00,36,45,-0.25
101,0,27933,John Merrick,80.00,52,65,-0.31
101,0,23320,Ryan Palmer,80.00,44,55,-0.45
101,0,24138,Ian Poulter,80.00,36,45,-0.25
106,0,01941,Tom Pernice Jr.,79.82,87,109,-0.34
107,0,11032,Frank Lickliter II,79.81,83,104,-0.31
108,0,23623,Bo Van Pelt,79.79,75,94,-0.32
109,0,06197,Michael Allen,79.78,71,89,-0.35
110,0,06090,Jim McGovern,79.69,51,64,-0.16
111,0,21753,Brian Davis,79.67,98,123,-0.44
112,0,10425,Jay Williamson,79.61,82,103,-0.24
113,0,01035,Tommy Armour III,79.59,78,98,-0.31
114,0,27120,Troy Matteson,79.57,74,93,-0.32
115,0,28158,Steve Marino,79.46,89,112,-0.40
116,0,01473,Todd Hamilton,79.35,73,92,-0.33
117,0,25364,Paul Casey,79.31,23,29,-0.30
117,0,30750,Tommy Gainey,79.31,46,58,-0.35
119,0,01388,Robert Gamez,79.27,65,82,-0.14
120,0,08931,Glen Day,79.22,61,77,-0.33
121,0,06251,Chris DiMarco,78.95,75,95,-0.31
122,0,10733,Kent Jones,78.85,41,52,-0.27
123,0,21878,Mark Wilson,78.70,85,108,-0.36
124,0,24925,Jonathan Byrd,78.67,59,75,-0.32
125,0,20634,Peter Lonard,78.65,70,89,-0.29
126,0,21209,Sergio Garcia,78.57,33,42,-0.30
126,0,01577,Lee Janzen,78.57,66,84,-0.21
126,0,23349,Charles Warren,78.57,55,70,-0.31
129,0,23048,Eric Axley,78.48,62,79,-0.45
