RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
64,1,32102,Rickie Fowler,11.26,3693.45,328
65,1,32757,Patton Kizzire,11.25,1688.05,150
66,1,49298,Kramer Hickok,11.19,2360.56,211
67,1,26329,Louis Oosthuizen,11.18,4092.56,366
67,1,27214,Kevin Streelman,11.18,5233.15,468
69,1,47128,Richy Werenski,11.12,2046.04,184
70,6,23320,Ryan Palmer,11.11,2444.21,220
71,0,40009,Dominic Bozzelli,11.08,1629.22,147
71,0,47993,Denny McCarthy,11.08,4799.12,433
73,0,23621,Rory Sabbatini,11.04,5090.01,461
73,0,23788,D.J. Trahan,11.04,1136.68,103
75,1,28307,Matt Every,11.01,1519.74,138
76,2,33399,Adam Hadwin,10.99,5376.17,489
77,-4,46046,Scottie Scheffler,10.96,2937.77,268
78,1,35532,Tom Hoge,10.94,2538.91,232
79,1,23108,Matt Kuchar,10.93,4545.96,416
80,1,27963,Chris Stroud,10.89,3364.35,309
81,1,45609,Tyler Duncan,10.86,5573.00,513
82,1,34046,Jordan Spieth,10.84,4475.93,413
83,1,34563,Chesson Hadley,10.82,1515.34,140
83,1,12716,Charley Hoffman,10.82,4361.12,403
85,1,45157,Cam Davis,10.81,1631.75,151
85,1,31420,Anirban Lahiri,10.81,778.44,72
87,1,28679,Fabián Gómez,10.80,1469.34,136
87,3,30925,Dustin Johnson,10.80,1652.13,153
89,0,48119,Ben Taylor,10.77,991.04,92
90,1,29479,Scott Brown,10.74,1932.74,180
91,1,34076,Joel Dahmen,10.69,5838.56,546
92,1,49771,J.T. Poston,10.67,5046.03,473
93,1,28089,Jason Day,10.66,1524.51,143
94,1,34255,Joseph Bramlett,10.65,1075.40,101
95,1,33486,Roger Sloan,10.62,3292.31,310
96,1,32839,Hideki Matsuyama,10.57,2589.21,245
97,1,29908,C.T. Pan,10.55,4229.16,401
98,2,34466,Peter Malnati,10.54,4089.31,388
99,2,35617,Martin Trainer,10.51,1272.01,121
100,2,39546,Keith Mitchell,10.41,1676.70,161
101,2,35450,Patrick Cantlay,10.34,3650.75,353
102,2,56278,Matthew Wolff,10.30,2328.29,226
103,3,36689,Brooks Koepka,10.25,1353.41,132
104,5,26499,Rafa Cabrera Bello,10.22,3586.66,351
105,1,33448,Justin Thomas,10.21,1765.47,173
106,4,25364,Paul Casey,10.18,1629.25,160
107,4,29518,Brendan Steele,10.14,3427.92,338
108,4,33404,Chris Baker,10.12,1295.79,128
108,4,34098,Russell Henley,10.12,2247.29,222
110,4,10809,Jim Furyk,10.11,2800.57,277
110,6,29478,Kevin Kisner,10.11,4388.81,434
112,3,25686,Jason Dufner,10.09,4701.76,466
113,4,45526,Abraham Ancer,10.06,4757.68,473
114,4,30110,Kyle Stanley,9.97,1655.72,166
115,4,27936,Martin Laird,9.95,1014.46,102
116,4,32618,Rhein Gibson,9.90,1079.04,109
117,4,33490,Bo Hoag,9.89,2779.93,281
118,4,40042,Tyler McCumber,9.88,1729.69,175
119,4,19803,Ryan Armour,9.82,3701.17,377
120,4,25396,Kevin Na,9.79,3592.68,367
121,3,39997,Corey Conners,9.77,2002.87,205
121,3,33597,Harry Higgs,9.77,2627.47,269
121,3,33419,Cameron Tringale,9.77,2198.77,225
124,4,29970,Dylan Frittelli,9.75,2311.19,237
125,5,33204,Shane Lowry,9.70,2937.67,303
126,5,27349,Alex Noren,9.67,3548.57,367
127,4,26851,Marc Leishman,9.65,1419.00,147
127,6,39953,Chase Seiffert,9.65,2258.56,234
129,7,29725,Tony Finau,9.64,2100.51,218
130,4,32791,K.H. Lee,9.62,2058.61,214
131,4,36871,Matt NeSmith,9.61,1634.44,170
132,4,21209,Sergio Garcia,9.59,1064.14,111
133,5,27556,Ted Potter Jr.,9.58,1322.10,138
134,5,49766,Hank Lebioda,9.51,1349.81,142
135,5,35658,Kris Ventura,9.41,1299.07,138
136,5,37455,Si Woo Kim,9.40,2256.71,240
136,5,24138,Ian Poulter,9.40,1504.50,160
136,5,53165,Doc Redman,9.40,2387.64,254
139,6,34314,Sebastian Cappelen,9.39,1239.19,132
140,6,24502,Adam Scott,9.36,1114.05,119
141,0,39971,Sungjae Im,9.33,6114.17,655
142,6,31646,Emiliano Grillo,9.28,1550.14,167
143,4,48822,Sebastián Muñoz,9.27,3494.38,377
144,5,40098,Matt Fitzpatrick,9.24,3851.25,417
145,5,31323,Gary Woodland,9.23,1412.72,153
146,5,31557,Jim Herman,9.22,2609.42,283
146,5,26596,Ryan Moore,9.22,1318.13,143
148,5,33667,Carlos Ortiz,9.13,4062.46,445
149,5,27129,Luke List,9.08,1779.43,196
149,8,48081,Xander Schauffele,9.08,2107.49,232
151,4,25572,Graeme McDowell,9.07,2377.05,262
152,4,36699,Patrick Rodgers,9.04,2396.71,265
153,5,32254,Xinjun Zhang,8.99,1995.33,222
154,5,28420,Ryan Brehm,8.95,1574.50,176
155,5,30692,Scott Stallings,8.92,1373.40,154
156,5,46402,Talor Gooch,8.91,1943.01,218
156,5,39977,Max Homa,8.91,1880.32,211
156,5,27942,Rob Oppenheim,8.91,1488.56,167
159,5,34099,Harris English,8.90,2306.24,259
160,5,30163,Henrik Norlander,8.86,1550.46,175
161,5,47504,Sam Burns,8.85,3701.07,418
162,5,33122,Russell Knox,8.84,1616.81,183
163,4,40026,Daniel Berger,8.81,3921.52,445
164,5,27064,Jhonattan Vegas,8.78,1886.98,215
165,5,25900,Lucas Glover,8.77,3149.75,359
166,5,34256,Andrew Putnam,8.70,930.42,107
167,5,36801,Mark Hubbard,8.69,4111.23,473
168,5,37275,Sam Ryder,8.65,1755.15,203
169,5,20229,Stewart Cink,8.62,1568.29,182
170,5,46442,Maverick McNealy,8.61,2996.78,348
170,5,25804,Bubba Watson,8.61,4272.99,496
172,5,34431,Robert Streb,8.57,1645.78,192
173,5,26300,Matt Jones,8.55,4446.19,520
174,5,21961,Charles Howell III,8.44,3037.16,360
175,5,28252,Seamus Power,8.36,752.28,90
175,5,51894,Vince Whaley,8.36,1253.63,150
177,5,46550,Brandon Hagy,8.32,1073.70,129
178,5,32662,Michael Gligic,8.28,1151.55,139
178,5,33413,Ben Martin,8.28,977.63,118
180,5,27554,Scott Harrington,8.26,1404.64,170
181,6,45486,Joaquin Niemann,8.24,1697.83,206
182,4,29974,Branden Grace,8.18,2414.31,295
183,4,32333,Kevin Tway,8.16,1721.25,211
184,5,34213,Grayson Murray,8.00,1648.68,206
185,6,22371,Aaron Baddeley,7.90,1295.25,164
186,6,27095,Nick Watney,7.89,1033.90,131
187,6,34360,Patrick Reed,7.78,1889.88,243
188,8,35310,Lanto Griffin,7.51,2417.60,322
189,6,48045,Michael Gellerman,7.47,702.06,94
190,7,56762,Will Gordon,7.05,507.50,72
190,7,47347,Adam Schenk,7.05,1338.97,190
192,7,52372,Cameron Champ,5.98,1243.42,208
193,8,29484,Peter Uihlein,5.96,988.86,166
