RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,02131,Mike Springer,48.15,52,108
2,0,06088,Steve Gotsche,46.30,100,216
3,0,02242,Lanny Wadkins,45.83,66,144
4,0,01864,Larry Nelson,45.37,49,108
5,0,01200,Keith Clearwater,44.44,64,144
5,0,08537,J.P. Hayes,44.44,96,216
7,0,06251,Chris DiMarco,43.89,79,180
8,0,02279,Mark Wiebe,43.83,71,162
9,0,01185,Brandel Chamblee,43.59,102,234
10,0,01682,Wayne Levi,43.52,47,108
11,0,10809,Jim Furyk,43.33,156,360
11,0,02226,Tray Tyner,43.33,78,180
13,0,01116,Michael Bradley,43.14,132,306
14,0,01096,Phil Blackmar,42.74,100,234
15,0,01938,David Peoples,42.22,76,180
15,0,02049,Gene Sauers,42.22,114,270
17,0,01042,Paul Azinger,42.06,106,252
18,0,10860,Justin Leonard,41.90,181,432
19,0,01926,Steve Pate,41.85,113,270
20,0,01986,Joey Rassett,41.67,45,108
21,0,01060,Dave Barr,41.45,97,234
22,0,06034,Marco Dawson,41.27,104,252
22,0,01996,Mike Reid,41.27,52,126
24,0,01475,Donnie Hammond,41.11,111,270
24,0,01992,Don Reese,41.11,74,180
26,0,02135,Mike Standly,40.97,118,288
27,0,06577,John Wilson,40.85,125,306
28,0,06197,Michael Allen,40.74,44,108
28,0,02225,Howard Twitty,40.74,110,270
30,0,06090,Jim McGovern,40.52,124,306
31,0,01943,Chris Perry,40.48,102,252
32,0,20095,Carl Paulson,40.28,58,144
33,0,06048,Dicky Thompson,40.12,65,162
34,0,01891,David Ogrin,40.08,101,252
35,0,01607,Brian Kamm,39.93,115,288
36,0,01353,Bruce Fleisher,39.90,79,198
36,0,01905,Joe Ozaki,39.90,79,198
36,0,06613,Tommy Tolles,39.90,79,198
39,0,20094,Jonathan Kaye,39.68,50,126
40,0,01458,Jerry Haas,39.35,85,216
41,0,08337,Mike Heinen,39.29,99,252
41,0,06012,Greg Kraft,39.29,99,252
43,0,01701,Bob Lohr,39.18,134,342
44,0,01707,Steve Lowery,39.12,169,432
45,0,01381,Fred Funk,38.89,168,432
45,0,01927,Dennis Paulson,38.89,70,180
45,0,01971,Dillard Pruitt,38.89,98,252
45,0,02111,Mike Smith,38.89,70,180
49,0,01161,Mark Calcavecchia,38.66,167,432
50,0,02267,D.A. Weibring,38.56,118,306
51,0,01725,John Mahaffey,38.49,97,252
52,0,01823,Larry Mize,38.46,90,234
53,0,07235,John Morse,38.38,76,198
54,0,01975,Tom Purtzer,38.33,69,180
55,0,01619,Skip Kendall,38.19,110,288
55,0,01797,Rocco Mediate,38.19,55,144
57,0,01014,Fulton Allem,38.10,48,126
58,0,01142,Bart Bryant,38.03,89,234
59,0,01330,David Feherty,37.88,75,198
60,0,02146,Payne Stewart,37.83,143,378
61,0,01837,Gil Morgan,37.70,95,252
62,0,01374,Robin Freeman,37.65,122,324
63,0,01098,Jay Don Blake,37.58,115,306
63,0,02159,Curtis Strange,37.58,115,306
65,0,10585,Scott McCarron,37.50,81,216
65,0,02094,Tony Sills,37.50,81,216
67,0,01414,Bob Gilder,37.37,74,198
68,0,01331,Rick Fehr,37.30,94,252
68,0,01510,Nolan Henke,37.30,94,252
70,0,10569,Mike Brisky,37.18,87,234
71,0,01723,Andrew Magee,37.15,107,288
72,0,20051,Joe Acosta Jr.,37.04,60,162
72,0,06791,Mark Wurtz,37.04,80,216
74,0,01326,Nick Faldo,36.93,113,306
75,0,06214,Guy Boros,36.90,93,252
75,0,01418,Bill Glasson,36.90,93,252
75,0,06657,Steve Rintoul,36.90,93,252
78,0,06809,Bob Burns,36.87,73,198
78,0,01550,Ed Humenik,36.87,73,198
80,0,02190,Doug Tewell,36.81,53,144
81,0,06522,Ernie Els,36.75,86,234
82,0,06575,Dudley Hart,36.73,119,324
83,0,01968,Nick Price,36.67,99,270
84,0,07867,Woody Austin,36.62,145,396
85,0,02239,Scott Verplank,36.60,112,306
86,0,01766,Billy Mayfair,36.51,138,378
87,0,01035,Tommy Armour III,36.46,105,288
