RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,55789,Taylor Montgomery,1.667,1927,1156,38.21%
2,0,47591,Eric Cole,1.691,2528,1495,35.72%
3,0,39977,Max Homa,1.699,1758,1035,35.47%
4,0,37275,Sam Ryder,1.705,2275,1334,34.19%
5,0,51634,Sahith Theegala,1.708,2116,1239,34.14%
6,0,46970,Jon Rahm,1.711,1542,901,35.83%
7,0,52955,Ludvig Åberg,1.712,1130,660,35.87%
8,0,30911,Tommy Fleetwood,1.713,1473,860,33.64%
9,0,24502,Adam Scott,1.714,1380,805,35.16%
10,0,52453,Nicolai Hojgaard,1.716,980,571,33.63%
10,0,46717,Viktor Hovland,1.716,1853,1080,34.98%
12,0,48081,Xander Schauffele,1.717,1714,998,34.21%
12,0,25493,Nick Taylor,1.717,1885,1098,32.60%
14,0,30927,Brendon Todd,1.718,2128,1239,32.45%
15,0,34363,Tyrrell Hatton,1.719,1602,932,33.83%
16,0,35450,Patrick Cantlay,1.723,1558,904,35.14%
17,0,47504,Sam Burns,1.724,1600,928,33.62%
17,0,39058,Lucas Herbert,1.724,1195,693,34.10%
19,0,22371,Aaron Baddeley,1.725,1634,947,30.33%
19,0,32102,Rickie Fowler,1.725,2030,1177,33.11%
19,0,55182,Tom Kim,1.725,1942,1126,33.78%
22,0,33948,Byeong Hun An,1.726,2092,1212,33.31%
22,0,57975,Harry Hall,1.726,2104,1219,33.50%
22,0,50493,Justin Suh,1.726,2349,1361,33.68%
25,0,51766,Wyndham Clark,1.727,2148,1244,33.60%
26,0,33597,Harry Higgs,1.728,1690,978,31.93%
26,0,22405,Justin Rose,1.728,1393,806,32.79%
28,0,35532,Tom Hoge,1.729,2180,1261,33.17%
28,0,28252,Seamus Power,1.729,1670,966,31.78%
30,0,28237,Rory McIlroy,1.730,1353,782,34.27%
31,0,47128,Richy Werenski,1.731,1937,1119,32.89%
32,0,33141,Keegan Bradley,1.732,1715,990,33.20%
32,0,47993,Denny McCarthy,1.732,2087,1205,31.87%
32,0,46442,Maverick McNealy,1.732,1240,716,31.70%
35,0,54591,Ben Griffin,1.733,2484,1433,32.35%
35,0,35461,Beau Hossler,1.733,2295,1324,31.92%
37,0,29289,S.Y. Noh,1.734,1415,816,31.94%
38,0,33653,Thomas Detry,1.735,2016,1162,33.13%
38,0,49771,J.T. Poston,1.735,2150,1239,32.36%
38,0,46046,Scottie Scheffler,1.735,2046,1179,32.59%
41,0,28089,Jason Day,1.736,1668,961,32.78%
41,0,52374,Brandon Wu,1.736,2467,1421,31.83%
43,0,31560,Brian Stuard,1.737,1424,820,29.71%
44,0,35506,Mackenzie Hughes,1.738,1827,1051,31.52%
44,0,25818,Scott Piercy,1.738,2018,1161,33.19%
46,0,33399,Adam Hadwin,1.739,1862,1071,31.55%
46,0,50188,S.H. Kim,1.739,2201,1266,32.73%
48,0,34563,Chesson Hadley,1.740,2039,1172,32.28%
48,0,39971,Sungjae Im,1.740,2164,1244,33.98%
48,0,40162,Justin Lower,1.740,2272,1306,32.29%
51,0,40098,Matt Fitzpatrick,1.741,1490,856,30.95%
51,0,58696,Peter Kuest,1.741,1064,611,33.39%
51,0,35449,Adam Long,1.741,2349,1349,30.63%
54,0,28775,Nate Lashley,1.742,2340,1343,31.32%
54,0,50525,Collin Morikawa,1.742,1803,1035,32.53%
54,0,29221,Webb Simpson,1.742,1134,651,30.82%
54,0,34046,Jordan Spieth,1.742,1446,830,32.41%
58,0,27644,Brian Harman,1.743,1973,1132,31.56%
58,0,30926,Chris Kirk,1.743,1924,1104,30.71%
58,0,33413,Ben Martin,1.743,2205,1265,31.88%
58,0,49960,Sepp Straka,1.743,1970,1130,31.08%
58,0,40006,Erik van Rooyen,1.743,1673,960,32.85%
63,0,45522,Christiaan Bezuidenhout,1.744,1819,1043,29.29%
64,0,34409,David Lingmerth,1.745,1687,967,30.43%
65,0,34466,Peter Malnati,1.747,1876,1074,32.12%
66,0,23108,Matt Kuchar,1.748,1944,1112,30.18%
67,0,34098,Russell Henley,1.749,1838,1051,30.19%
68,0,47988,Nick Hardy,1.750,2569,1468,30.99%
68,0,37455,Si Woo Kim,1.750,2076,1186,31.33%
68,0,32757,Patton Kizzire,1.750,2100,1200,33.00%
71,0,59018,Ryan Gerard,1.751,1271,726,33.10%
71,0,31646,Emiliano Grillo,1.751,2422,1383,30.70%
71,0,36801,Mark Hubbard,1.751,2494,1424,30.56%
71,0,26596,Ryan Moore,1.751,1816,1037,30.21%
75,0,27974,Sung Kang,1.752,1039,593,30.07%
75,0,35879,Kelly Kraft,1.752,1901,1085,30.09%
75,0,47983,Chad Ramey,1.752,2129,1215,31.71%
78,0,40058,Zac Blair,1.753,1636,933,30.08%
78,0,25900,Lucas Glover,1.753,2224,1269,31.41%
78,0,47995,Davis Riley,1.753,2125,1212,32.51%
78,0,55454,Carl Yuan,1.753,1783,1017,32.91%
82,0,20229,Stewart Cink,1.754,1668,951,31.19%
82,0,32839,Hideki Matsuyama,1.754,1836,1047,30.94%
82,0,54783,Dylan Wu,1.754,2355,1343,31.22%
85,0,29725,Tony Finau,1.755,1834,1045,32.92%
85,0,36799,Stephan Jaeger,1.755,2716,1548,31.65%
85,0,39546,Keith Mitchell,1.755,2011,1146,31.52%
85,0,36699,Patrick Rodgers,1.755,2115,1205,30.67%
