RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
76,0,21949,Joe Ogilvie,3.57,268,75
77,0,07867,Woody Austin,3.56,210,59
78,0,12652,Cameron Beckman,3.55,252,71
78,0,24925,Jonathan Byrd,3.55,291,82
78,0,12782,Tim Herron,3.55,302,85
78,0,29718,Anthony Kim,3.55,252,71
82,0,21407,Arjun Atwal,3.54,322,91
82,0,28679,Fabián Gómez,3.54,297,84
84,0,10505,Shane Bertsch,3.53,219,62
84,0,07457,Steve Flesch,3.53,311,88
84,0,24024,Zach Johnson,3.53,275,78
84,0,19970,Robert Karlsson,3.53,208,59
84,0,08375,Paul Stankowski,3.53,275,78
84,0,29518,Brendan Steele,3.53,314,89
90,0,29420,Billy Horschel,3.52,264,75
90,0,32150,Michael Thompson,3.52,278,79
92,0,24138,Ian Poulter,3.51,179,51
92,0,30692,Scott Stallings,3.51,295,84
92,0,27963,Chris Stroud,3.51,309,88
95,0,10885,Robert Allenby,3.49,290,83
95,0,12510,Chad Campbell,3.49,346,99
95,0,26300,Matt Jones,3.49,248,71
95,0,28475,Jeff Overton,3.49,318,91
95,0,24663,Y.E. Yang,3.49,206,59
100,0,20498,Briny Baird,3.48,209,60
100,0,23541,Ben Crane,3.48,254,73
100,0,35087,Bio Kim,3.48,247,71
100,0,27214,Kevin Streelman,3.48,313,90
100,0,23325,Vaughn Taylor,3.48,310,89
100,0,20436,Garrett Willis,3.48,247,71
106,0,21961,Charles Howell III,3.47,375,108
106,0,26851,Marc Leishman,3.47,302,87
106,0,25632,Jimmy Walker,3.47,274,79
109,0,33419,Cameron Tringale,3.46,381,110
110,0,24357,K.J. Choi,3.45,259,75
110,0,22348,Nick O'Hern,3.45,307,89
110,0,31193,Jim Renner,3.45,224,65
113,0,20070,Matt Bettencourt,3.44,289,84
113,0,20472,Alex Cejka,3.44,203,59
113,0,01706,Davis Love III,3.44,241,70
113,0,20572,Rod Pampling,3.44,248,72
117,0,01116,Michael Bradley,3.43,254,74
117,0,21350,Ryuji Imada,3.43,285,83
117,0,22961,David Mathis,3.43,285,83
120,0,06004,Stephen Ames,3.42,236,69
120,0,28087,Kris Blanks,3.42,315,92
122,0,22293,Heath Slocum,3.40,299,88
123,0,21209,Sergio Garcia,3.39,207,61
123,0,01948,Tim Petrovic,3.39,298,88
125,0,06251,Chris DiMarco,3.38,314,93
125,0,21805,Harrison Frazar,3.38,196,58
125,0,26758,David Hearn,3.38,297,88
128,0,27939,Matt McQuillan,3.37,199,59
128,0,27770,Camilo Villegas,3.37,229,68
128,0,21878,Mark Wilson,3.37,293,87
131,0,24846,Ricky Barnes,3.36,262,78
131,0,20766,Padraig Harrington,3.36,198,59
133,0,32366,Kevin Chappell,3.35,261,78
134,0,09011,David Duval,3.34,224,67
134,0,08075,Jerry Kelly,3.34,284,85
134,0,27797,Derek Lamely,3.34,217,65
134,0,30946,Alex Prugh,3.34,274,82
138,0,34255,Joseph Bramlett,3.33,243,73
138,0,29720,Andres Gonzales,3.33,200,60
138,0,31202,William McGirt,3.33,343,103
138,0,23788,D.J. Trahan,3.33,303,91
142,0,06643,Paul Goydos,3.32,269,81
143,0,10809,Jim Furyk,3.31,285,86
143,0,31401,Zack Miller,3.31,285,86
143,0,23497,Tag Ridings,3.31,288,87
143,0,26951,Johnson Wagner,3.31,268,81
147,0,31557,Jim Herman,3.30,228,69
147,0,27974,Sung Kang,3.30,208,63
149,0,06522,Ernie Els,3.29,227,69
149,0,23353,J.J. Henry,3.29,316,96
151,0,32698,Bobby Gates,3.28,269,82
151,0,23718,Nathan Green,3.28,266,81
151,0,10585,Scott McCarron,3.28,213,65
154,0,28486,Michael Putnam,3.27,219,67
154,0,26287,Roland Thatcher,3.27,219,67
156,0,20593,Greg Chalmers,3.26,287,88
157,0,20098,Stuart Appleby,3.22,209,65
157,0,10733,Kent Jones,3.22,245,76
159,0,24290,D.J. Brigman,3.21,215,67
160,0,22621,Ben Curtis,3.20,211,66
160,0,08725,Tom Gillis,3.20,176,55
160,0,22378,Trevor Immelman,3.20,269,84
163,0,24980,Scott Gutschewski,3.19,214,67
163,0,24140,Sean O'Hair,3.19,223,70
163,0,12602,Dean Wilson,3.19,198,62
166,0,20127,Chris Riley,3.18,242,76
167,0,29478,Kevin Kisner,3.17,222,70
168,0,01313,Steve Elkington,3.16,158,50
168,0,26881,Jarrod Lyle,3.16,262,83
170,0,33911,Nate Smith,3.15,208,66
171,0,34072,Will Strickler,3.12,159,51
172,0,08537,J.P. Hayes,3.11,174,56
173,0,23673,Michael Connell,3.09,235,76
173,0,26668,Marc Turnesa,3.09,167,54
175,0,32876,Martin Piller,3.08,194,63
175,0,25457,Alexandre Rocha,3.08,200,65
177,0,06621,Joe Durant,3.06,217,71
177,0,01797,Rocco Mediate,3.06,162,53
179,0,30711,Colt Knost,3.04,243,80
180,0,25444,Justin Hicks,2.97,178,60
181,0,10860,Justin Leonard,2.96,243,82
182,0,32640,Troy Merritt,2.94,185,63
183,0,06515,Shaun Micheel,2.92,225,77
184,0,26420,Richard Johnson,2.84,182,64
185,0,25834,Daniel Summerhays,2.76,207,75
186,0,23614,Rich Beem,2.75,146,53
