RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,28620,Aron Price,27.71
2,0,29221,Webb Simpson,27.40
3,0,30925,Dustin Johnson,26.58
4,0,26289,Boo Weekley,26.50
5,0,22371,Aaron Baddeley,26.15
6,0,27141,J.B. Holmes,26.09
7,0,23983,Luke Donald,25.90
8,0,34072,Will Strickler,25.68
9,0,29910,Blake Adams,25.32
10,0,32102,Rickie Fowler,25.10
11,0,06573,Brandt Jobe,25.00
11,0,24502,Adam Scott,25.00
13,0,25240,D.A. Points,24.91
14,0,24781,Hunter Mahan,24.79
15,0,33911,Nate Smith,24.63
16,0,21209,Sergio Garcia,24.52
17,0,27933,John Merrick,24.19
18,0,24357,K.J. Choi,24.14
19,0,12716,Charley Hoffman,23.70
20,0,30110,Kyle Stanley,23.67
21,0,26300,Matt Jones,23.64
22,0,27936,Martin Laird,23.53
23,0,19970,Robert Karlsson,23.42
24,0,28679,Fabián Gómez,23.33
25,0,30926,Chris Kirk,23.14
26,0,21753,Brian Davis,23.02
27,0,23548,Bill Lunde,22.87
27,0,28158,Steve Marino,22.87
29,0,24980,Scott Gutschewski,22.86
30,0,29420,Billy Horschel,22.83
31,0,26679,Kevin Stadler,22.81
32,0,01706,Davis Love III,22.73
33,0,24925,Jonathan Byrd,22.65
34,0,10505,Shane Bertsch,22.60
35,0,25900,Lucas Glover,22.57
36,0,22405,Justin Rose,22.55
37,0,22046,Geoff Ogilvy,22.40
38,0,26668,Marc Turnesa,22.35
38,0,27064,Jhonattan Vegas,22.35
40,0,30750,Tommy Gainey,22.33
40,0,33419,Cameron Tringale,22.33
42,0,25818,Scott Piercy,22.32
43,0,01948,Tim Petrovic,22.27
44,0,23320,Ryan Palmer,22.22
45,0,02206,David Toms,22.04
46,0,24358,Robert Garrigus,22.01
46,0,20436,Garrett Willis,22.01
48,0,31557,Jim Herman,22.00
49,0,11123,Chris Couch,21.99
50,0,12652,Cameron Beckman,21.88
50,0,20848,Ángel Cabrera,21.88
52,0,25274,Steven Bowditch,21.72
52,0,26881,Jarrod Lyle,21.72
54,0,01797,Rocco Mediate,21.65
55,0,35087,Bio Kim,21.58
56,0,07867,Woody Austin,21.57
57,0,12782,Tim Herron,21.52
58,0,28087,Kris Blanks,21.51
59,0,20229,Stewart Cink,21.46
59,0,33413,Ben Martin,21.46
59,0,26596,Ryan Moore,21.46
59,0,25804,Bubba Watson,21.46
63,0,27214,Kevin Streelman,21.40
64,0,01766,Billy Mayfair,20.97
64,0,27095,Nick Watney,20.97
66,0,27797,Derek Lamely,20.92
66,0,23325,Vaughn Taylor,20.92
68,0,20098,Stuart Appleby,20.90
69,0,12510,Chad Campbell,20.83
69,0,23673,Michael Connell,20.83
71,0,20070,Matt Bettencourt,20.82
71,0,23621,Rory Sabbatini,20.82
73,0,07457,Steve Flesch,20.64
74,0,21949,Joe Ogilvie,20.63
75,0,32640,Troy Merritt,20.51
76,0,27466,Spencer Levin,20.50
77,0,25572,Graeme McDowell,20.42
77,0,31193,Jim Renner,20.42
79,0,21961,Charles Howell III,20.33
79,0,21350,Ryuji Imada,20.33
79,0,25562,Andres Romero,20.33
82,0,28486,Michael Putnam,20.32
82,0,27330,Josh Teater,20.32
82,0,31323,Gary Woodland,20.32
85,0,24490,George McNeill,20.30
85,0,32150,Michael Thompson,20.30
87,0,29718,Anthony Kim,20.27
88,0,06527,Steve Stricker,20.26
89,0,24663,Y.E. Yang,20.25
90,0,23638,Brendon de Jonge,20.22
91,0,10885,Robert Allenby,20.18
91,0,08375,Paul Stankowski,20.18
93,0,26476,Chez Reavie,20.15
94,0,09011,David Duval,20.09
95,0,32366,Kevin Chappell,20.00
95,0,24604,Hunter Haas,20.00
95,0,27939,Matt McQuillan,20.00
98,0,22348,Nick O'Hern,19.92
99,0,24924,Bill Haas,19.91
99,0,10733,Kent Jones,19.91
99,0,27649,Brandt Snedeker,19.91
102,0,24507,Jason Bohn,19.90
103,0,28089,Jason Day,19.89
104,0,25632,Jimmy Walker,19.82
105,0,27963,Chris Stroud,19.76
106,0,24138,Ian Poulter,19.73
107,0,21407,Arjun Atwal,19.72
108,0,20157,Retief Goosen,19.58
109,0,30692,Scott Stallings,19.54
110,0,23108,Matt Kuchar,19.51
111,0,21731,Freddie Jacobson,19.50
112,0,25345,Carl Pettersson,19.47
112,0,29518,Brendan Steele,19.47
114,0,34255,Joseph Bramlett,19.41
115,0,24846,Ricky Barnes,19.33
116,0,33141,Keegan Bradley,19.32
117,0,23718,Nathan Green,19.20
118,0,20593,Greg Chalmers,19.18
119,0,29720,Andres Gonzales,19.17
120,0,06004,Stephen Ames,19.13
121,0,23800,Bryce Molder,19.12
122,0,23788,D.J. Trahan,19.11
123,0,27120,Troy Matteson,18.97
124,0,28475,Jeff Overton,18.91
125,0,23497,Tag Ridings,18.89
126,0,06522,Ernie Els,18.78
127,0,26331,Charl Schwartzel,18.67
128,0,31401,Zack Miller,18.60
129,0,01810,Phil Mickelson,18.52
130,0,26758,David Hearn,18.47
131,0,21805,Harrison Frazar,18.37
132,0,22913,John Rollins,18.22
133,0,25686,Jason Dufner,18.18
133,0,27770,Camilo Villegas,18.18
135,0,08075,Jerry Kelly,18.14
135,0,26951,Johnson Wagner,18.14
137,0,22621,Ben Curtis,18.13
138,0,20645,John Senden,18.11
139,0,12602,Dean Wilson,18.07
140,0,20472,Alex Cejka,18.01
141,0,22293,Heath Slocum,17.83
142,0,06251,Chris DiMarco,17.74
143,0,25396,Kevin Na,17.60
144,0,30946,Alex Prugh,17.52
145,0,20160,Charlie Wi,17.50
146,0,10809,Jim Furyk,17.43
147,0,26287,Roland Thatcher,17.35
148,0,23623,Bo Van Pelt,17.20
149,0,23409,James Driscoll,17.19
150,0,32876,Martin Piller,17.18
151,0,08725,Tom Gillis,17.06
152,0,27974,Sung Kang,17.03
153,0,20572,Rod Pampling,17.02
154,0,06567,Vijay Singh,16.95
155,0,29478,Kevin Kisner,16.89
156,0,23353,J.J. Henry,16.87
157,0,25444,Justin Hicks,16.82
157,0,24361,Pat Perez,16.82
157,0,21878,Mark Wilson,16.82
160,0,23541,Ben Crane,16.75
160,0,01577,Lee Janzen,16.75
162,0,20498,Briny Baird,16.55
163,0,30711,Colt Knost,16.53
164,0,24024,Zach Johnson,16.39
164,0,22961,David Mathis,16.39
166,0,26420,Richard Johnson,16.23
167,0,19846,Brian Gay,16.09
168,0,20766,Padraig Harrington,16.07
169,0,22378,Trevor Immelman,15.89
170,0,10860,Justin Leonard,15.77
171,0,06621,Joe Durant,15.71
172,0,24140,Sean O'Hair,15.65
173,0,32698,Bobby Gates,15.50
174,0,26851,Marc Leishman,15.23
175,0,06515,Shaun Micheel,15.19
176,0,25457,Alexandre Rocha,14.97
177,0,10585,Scott McCarron,14.66
178,0,01116,Michael Bradley,14.56
178,0,31202,William McGirt,14.56
180,0,20127,Chris Riley,14.29
181,0,01313,Steve Elkington,13.95
182,0,24290,D.J. Brigman,13.90
183,0,08537,J.P. Hayes,13.19
184,0,25834,Daniel Summerhays,13.01
185,0,06643,Paul Goydos,12.85
186,0,23614,Rich Beem,8.90
