RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,23983,Luke Donald,1.86,287,154
2,0,29221,Webb Simpson,1.83,428,234
3,0,06527,Steve Stricker,1.78,301,169
4,0,27095,Nick Watney,1.67,325,195
5,0,23108,Matt Kuchar,1.62,352,217
6,0,02206,David Toms,1.61,315,196
7,0,28089,Jason Day,1.54,299,194
8,0,21961,Charles Howell III,1.48,384,259
9,0,01810,Phil Mickelson,1.45,305,211
9,0,23800,Bryce Molder,1.45,310,214
11,0,24781,Hunter Mahan,1.44,371,258
12,0,24924,Bill Haas,1.43,350,245
12,0,24024,Zach Johnson,1.43,283,198
14,0,11123,Chris Couch,1.42,288,203
14,0,31323,Gary Woodland,1.42,378,266
16,0,22371,Aaron Baddeley,1.41,320,227
17,0,06573,Brandt Jobe,1.40,383,274
17,0,27936,Martin Laird,1.40,302,215
17,0,27466,Spencer Levin,1.40,412,294
20,0,23638,Brendon de Jonge,1.39,405,291
21,0,27649,Brandt Snedeker,1.38,332,240
22,0,24604,Hunter Haas,1.37,358,262
23,0,20498,Briny Baird,1.36,212,156
23,0,20645,John Senden,1.36,360,265
25,0,24502,Adam Scott,1.35,231,171
26,0,19846,Brian Gay,1.34,331,247
26,0,21731,Freddie Jacobson,1.34,351,261
26,0,25396,Kevin Na,1.34,329,245
29,0,21753,Brian Davis,1.33,397,298
30,0,30926,Chris Kirk,1.32,337,256
30,0,27933,John Merrick,1.32,264,200
30,0,25345,Carl Pettersson,1.32,366,278
30,0,22405,Justin Rose,1.32,292,222
34,0,29910,Blake Adams,1.31,439,336
34,0,21209,Sergio Garcia,1.31,216,165
36,0,07867,Woody Austin,1.30,212,163
36,0,27141,J.B. Holmes,1.30,223,171
36,0,30925,Dustin Johnson,1.30,306,236
36,0,08075,Jerry Kelly,1.30,290,223
40,0,26758,David Hearn,1.29,303,235
40,0,12716,Charley Hoffman,1.29,378,292
