RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
169,0,21878,Mark Wilson,1059
171,0,07101,Dave Stockton Jr.,1066
172,0,26489,Cameron Yancey,1091
173,0,23108,Matt Kuchar,1094
174,0,01132,Mark Brooks,1117
174,0,02049,Gene Sauers,1117
176,0,20771,Steven Alker,1118
177,0,01042,Paul Azinger,1127
178,0,25450,Ty Tryon,1130
179,0,01307,Joel Edwards,1131
180,0,20623,Gavin Coles,1139
181,0,01666,Bernhard Langer,1146
182,0,24356,Jason Buha,1161
183,0,20566,Kaname Yokoo,1164
184,0,12755,Vance Veazey,1166
185,0,23656,Jason Caron,1167
186,0,23125,Brad Elder,1174
187,0,06527,Steve Stricker,1183
188,0,21633,Steve Allan,1216
189,0,01887,Mark O'Meara,1234
190,0,06475,Jeff Klein,1270
