RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,27120,Troy Matteson,31,3,4,13,2008480
2,0,27095,Nick Watney,30,1,2,4,2008010
3,0,01161,Mark Calcavecchia,29,1,1,18,2008010
3,0,01226,Fred Couples,29,3,1,6,2008460
3,0,06567,Vijay Singh,29,1,2,9,2008010
3,0,06595,Kevin Sutherland,29,2,4,11,2008290
7,0,24781,Hunter Mahan,28,3,3,11,2008010
7,0,24490,George McNeill,28,0,2,13,2008470
7,0,06527,Steve Stricker,28,0,3,3,2008010
10,0,20498,Briny Baird,27,4,4,6,2008370
10,0,01724,Jeff Maggert,27,0,3,3,2008030
10,0,23623,Bo Van Pelt,27,1,2,16,2008410
13,0,23353,J.J. Henry,26,1,2,8,2008370
13,0,22348,Nick O'Hern,26,1,1,14,2008280
15,0,01157,Tom Byrum,25,6,1,18,2008220
15,0,24924,Bill Haas,25,9,1,18,2008460
15,0,28158,Steve Marino,25,3,2,10,2008490
15,0,20663,Brenden Pappas,25,0,1,6,2008490
15,0,22548,Patrick Sheehan,25,1,2,11,2008460
15,0,08845,Scott Sterling,25,1,4,11,2008450
15,0,10425,Jay Williamson,25,0,1,12,2008410
22,0,01035,Tommy Armour III,24,0,3,4,2008270
22,0,01116,Michael Bradley,24,0,3,12,2008440
22,0,01139,Olin Browne,24,0,4,17,2008440
22,0,28475,Jeff Overton,24,0,1,5,2008440
22,0,20127,Chris Riley,24,1,2,1,2008470
22,0,02214,Kirk Triplett,24,3,1,15,2008300
22,0,24663,Y.E. Yang,24,1,2,8,2008470
29,0,12510,Chad Campbell,23,0,2,9,2008270
29,0,23541,Ben Crane,23,0,2,11,2008030
29,0,19846,Brian Gay,23,0,4,4,2008450
29,0,23320,Ryan Palmer,23,0,1,16,2008060
29,0,23969,Graeme Storm,23,0,3,1,2008140
29,0,02206,David Toms,23,4,1,8,2008450
29,0,26289,Boo Weekley,23,4,2,7,2008390
36,0,10885,Robert Allenby,22,8,1,10,2008490
36,0,21753,Brian Davis,22,4,1,9,2008460
36,0,20104,Ken Duke,22,1,4,10,2008480
36,0,30750,Tommy Gainey,22,2,1,16,2008490
36,0,20378,Mathias Grönberg,22,3,4,15,2008470
36,0,23108,Matt Kuchar,22,5,4,7,2008460
36,0,24449,Parker McLachlin,22,1,3,12,2008460
43,0,06197,Michael Allen,21,1,3,10,2008220
43,0,20098,Stuart Appleby,21,1,2,6,2008040
43,0,24507,Jason Bohn,21,0,4,9,2008030
43,0,06251,Chris DiMarco,21,9,2,1,2008460
43,0,27561,Nick Flanagan,21,0,2,2,2008450
43,0,25900,Lucas Glover,21,5,1,5,2008370
43,0,12782,Tim Herron,21,3,1,7,2008390
43,0,01553,John Huston,21,13,1,14,2008460
43,0,26476,Chez Reavie,21,0,2,10,2008310
43,0,23797,Brett Rumford,21,0,3,14,2008030
43,0,23621,Rory Sabbatini,21,4,2,16,2008010
43,0,20645,John Senden,21,4,3,10,2008030
55,0,06004,Stephen Ames,20,2,2,13,2008020
55,0,20229,Stewart Cink,20,0,3,6,2008220
55,0,20574,Mathew Goggin,20,2,4,6,2008460
55,0,24024,Zach Johnson,20,0,1,7,2008490
55,0,29718,Anthony Kim,20,4,3,11,2008400
55,0,07749,Brett Quigley,20,0,1,11,2008270
55,0,02002,John Riegger,20,4,3,12,2008370
55,0,10649,Tom Scherrer,20,0,2,15,2008410
55,0,22293,Heath Slocum,20,2,1,2,2008210
55,0,27214,Kevin Streelman,20,1,4,5,2008460
55,0,23325,Vaughn Taylor,20,2,4,18,2008030
55,0,23349,Charles Warren,20,12,2,18,2008460
55,0,23322,Brett Wetterich,20,0,3,3,2008040
68,0,07867,Woody Austin,19,1,1,7,2008460
68,0,07223,Brian Bateman,19,0,2,17,2008100
68,0,20850,Daniel Chopra,19,4,4,18,2008010
68,0,20623,Gavin Coles,19,2,3,3,2008310
68,0,06621,Joe Durant,19,0,4,7,2008450
68,0,21461,Kenneth Ferrie,19,6,2,7,2008450
68,0,01381,Fred Funk,19,2,3,10,2008010
68,0,10809,Jim Furyk,19,1,3,5,2008010
68,0,10117,Bob Heintz,19,1,1,11,2008490
68,0,12716,Charley Hoffman,19,9,3,10,2008010
68,0,21961,Charles Howell III,19,0,3,14,2008280
68,0,30925,Dustin Johnson,19,3,4,16,2008030
68,0,10860,Justin Leonard,19,6,1,2,2008030
68,0,21949,Joe Ogilvie,19,2,1,11,2008310
68,0,01941,Tom Pernice Jr.,19,0,2,12,2008450
68,0,01945,Kenny Perry,19,1,2,5,2008220
84,0,23048,Eric Axley,18,0,2,17,2008450
84,0,20472,Alex Cejka,18,3,1,6,2008120
84,0,23135,Tim Clark,18,1,1,15,2008390
84,0,28089,Jason Day,18,0,4,6,2008460
84,0,10875,Todd Demsey,18,1,2,2,2008460
84,0,06643,Paul Goydos,18,0,1,1,2008450
84,0,06575,Dudley Hart,18,2,3,14,2008400
84,0,27141,J.B. Holmes,18,0,4,1,2008380
84,0,21350,Ryuji Imada,18,6,1,17,2008370
84,0,20382,Stephen Leaney,18,3,2,11,2008270
84,0,01766,Billy Mayfair,18,0,2,6,2008100
84,0,27933,John Merrick,18,0,2,18,2008150
84,0,27963,Chris Stroud,18,0,2,12,2008490
84,0,26951,Johnson Wagner,18,1,2,17,2008240
98,0,23778,Brad Adamonis,17,4,1,3,2008040
98,0,21633,Steve Allan,17,0,4,16,2008450
98,0,19803,Ryan Armour,17,6,3,14,2008440
98,0,22371,Aaron Baddeley,17,5,4,3,2008010
98,0,24227,Justin Bolli,17,2,3,15,2008370
98,0,26500,Alejandro Cañizares,17,7,2,18,2008450
98,0,24357,K.J. Choi,17,1,2,3,2008020
98,0,01388,Robert Gamez,17,0,4,13,2008450
98,0,22892,Jason Gore,17,0,2,11,2008150
98,0,01473,Todd Hamilton,17,2,2,10,2008280
98,0,08537,J.P. Hayes,17,4,2,1,2008410
98,0,26420,Richard Johnson,17,0,1,5,2008450
98,0,23725,Brendan Jones,17,0,3,14,2008140
98,0,10733,Kent Jones,17,6,1,9,2008270
98,0,01706,Davis Love III,17,0,4,1,2008470
98,0,01707,Steve Lowery,17,3,3,13,2008060
98,0,08339,Spike McRoy,17,3,1,7,2008220
98,0,22046,Geoff Ogilvy,17,0,4,14,2008170
98,0,01948,Tim Petrovic,17,0,4,1,2008490
98,0,21959,Ted Purdy,17,1,2,10,2008490
98,0,23497,Tag Ridings,17,3,2,7,2008480
98,0,23788,D.J. Trahan,17,0,3,4,2008270
98,0,08385,Omar Uresti,17,2,3,17,2008460
121,0,23614,Rich Beem,16,1,4,3,2008030
121,0,24925,Jonathan Byrd,16,2,1,1,2008470
121,0,25686,Jason Dufner,16,1,1,1,2008330
121,0,01320,Bob Estes,16,11,4,5,2008460
121,0,23718,Nathan Green,16,1,1,1,2008450
121,0,01577,Lee Janzen,16,4,3,8,2008490
121,0,07547,Craig Kanada,16,0,1,1,2008220
121,0,08075,Jerry Kelly,16,0,3,13,2008300
121,0,27060,John Mallinger,16,0,3,11,2008310
121,0,26596,Ryan Moore,16,4,2,10,2008460
121,0,25396,Kevin Na,16,2,1,15,2008380
121,0,02239,Scott Verplank,16,3,2,9,2008030
121,0,25349,Tim Wilkinson,16,0,4,7,2008480
121,0,12602,Dean Wilson,16,2,1,5,2008310
121,0,26497,Casey Wittenberg,16,3,1,17,2008410
136,0,10505,Shane Bertsch,15,0,2,10,2008490
136,0,01142,Bart Bryant,15,1,2,8,2008230
136,0,12826,Paul Claxton,15,2,2,10,2008460
136,0,08931,Glen Day,15,1,3,9,2008280
136,0,23409,James Driscoll,15,6,3,10,2008220
136,0,07457,Steve Flesch,15,2,3,18,2008220
136,0,21209,Sergio Garcia,15,8,2,18,2008260
136,0,21731,Freddie Jacobson,15,0,4,6,2008400
136,0,23157,Richard Johnson,15,1,1,8,2008470
136,0,12705,Cliff Kresge,15,4,3,15,2008030
136,0,11032,Frank Lickliter II,15,0,2,7,2008410
136,0,20634,Peter Lonard,15,0,1,18,2008150
136,0,12680,Shigeki Maruyama,15,1,1,16,2008280
136,0,25842,Jon Mills,15,3,3,17,2008370
136,0,24140,Sean O'Hair,15,2,2,6,2008470
136,0,26679,Kevin Stadler,15,2,2,13,2008290
136,0,22582,Kyle Thompson,15,0,1,18,2008490
136,0,02223,Bob Tway,15,0,3,16,2008280
136,0,25804,Bubba Watson,15,0,2,14,2008030
136,0,10423,Mike Weir,15,5,4,1,2008030
136,0,21878,Mark Wilson,15,2,2,14,2008330
157,0,01024,Billy Andrade,14,0,1,16,2008280
157,0,19824,Craig Barlow,14,0,3,10,2008280
157,0,12652,Cameron Beckman,14,9,1,16,2008150
157,0,01132,Mark Brooks,14,4,2,2,2008300
157,0,20848,Ángel Cabrera,14,0,3,14,2008010
157,0,25364,Paul Casey,14,1,3,17,2008350
157,0,08835,Kris Cox,14,2,3,6,2008060
157,0,24236,Nick Dougherty,14,0,2,13,2008170
