RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,23800,Bryce Molder,+.215,214,+46.00
2,0,24502,Adam Scott,+.216,88,+19.00
3,0,24024,Zach Johnson,+.222,176,+39.00
4,0,01810,Phil Mickelson,+.229,153,+35.00
5,0,24924,Bill Haas,+.237,156,+37.00
6,0,25349,Tim Wilkinson,+.243,115,+28.00
7,0,23983,Luke Donald,+.252,159,+40.00
8,0,30927,Brendon Todd,+.253,178,+45.00
9,0,26758,David Hearn,+.258,213,+55.00
10,0,32102,Rickie Fowler,+.265,132,+35.00
11,0,24846,Ricky Barnes,+.266,214,+57.00
12,0,34261,Scott Langley,+.267,161,+43.00
13,0,33461,Morgan Hoffmann,+.270,141,+38.00
13,0,34360,Patrick Reed,+.270,215,+58.00
15,0,28089,Jason Day,+.276,116,+32.00
15,0,23108,Matt Kuchar,+.276,196,+54.00
17,0,27466,Spencer Levin,+.277,202,+56.00
18,0,22371,Aaron Baddeley,+.278,205,+57.00
18,0,06527,Steve Stricker,+.278,115,+32.00
20,0,34099,Harris English,+.281,192,+54.00
21,0,27942,Rob Oppenheim,+.283,138,+39.00
22,0,25364,Paul Casey,+.288,118,+34.00
22,0,33410,Andrew Landry,+.288,104,+30.00
24,0,34098,Russell Henley,+.290,176,+51.00
25,0,33419,Cameron Tringale,+.293,157,+46.00
26,0,25198,Francesco Molinari,+.295,156,+46.00
27,0,24357,K.J. Choi,+.296,162,+48.00
28,0,27895,Jonas Blixt,+.298,215,+64.00
29,0,34046,Jordan Spieth,+.302,149,+45.00
30,0,20766,Padraig Harrington,+.303,119,+36.00
30,0,37455,Si Woo Kim,+.303,264,+80.00
30,0,29461,Jamie Lovemark,+.303,221,+67.00
33,0,34409,David Lingmerth,+.306,157,+48.00
34,0,20098,Stuart Appleby,+.307,199,+61.00
34,0,12510,Chad Campbell,+.307,218,+67.00
36,0,21961,Charles Howell III,+.308,182,+56.00
36,0,27649,Brandt Snedeker,+.308,172,+53.00
38,0,21209,Sergio Garcia,+.309,68,+21.00
39,0,27644,Brian Harman,+.310,245,+76.00
39,0,26596,Ryan Moore,+.310,158,+49.00
41,0,20472,Alex Cejka,+.311,119,+37.00
41,0,29221,Webb Simpson,+.311,148,+46.00
43,0,31202,William McGirt,+.312,221,+69.00
44,0,40058,Zac Blair,+.313,259,+81.00
44,0,32876,Martin Piller,+.313,134,+42.00
44,0,02206,David Toms,+.313,147,+46.00
47,0,31416,Derek Fathauer,+.314,223,+70.00
47,0,26851,Marc Leishman,+.314,185,+58.00
49,0,35539,Luke Guthrie,+.316,98,+31.00
50,0,25720,Chad Collins,+.317,183,+58.00
50,0,20157,Retief Goosen,+.317,145,+46.00
52,0,31646,Emiliano Grillo,+.318,173,+55.00
