RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,25240,D.A. Points,+.316,114,+36.00
2,0,08075,Jerry Kelly,+.317,145,+46.00
3,0,06527,Steve Stricker,+.319,116,+37.00
4,0,26596,Ryan Moore,+.327,150,+49.00
5,0,24502,Adam Scott,+.340,100,+34.00
6,0,32366,Kevin Chappell,+.348,201,+70.00
7,0,23320,Ryan Palmer,+.364,154,+56.00
8,0,29222,Billy Hurley III,+.365,192,+70.00
9,0,27649,Brandt Snedeker,+.368,182,+67.00
10,0,28237,Rory McIlroy,+.370,108,+40.00
11,0,20472,Alex Cejka,+.371,143,+53.00
11,0,32102,Rickie Fowler,+.371,143,+53.00
13,0,32448,James Hahn,+.376,173,+65.00
13,0,33410,Andrew Landry,+.376,101,+38.00
13,0,34360,Patrick Reed,+.376,218,+82.00
16,0,23800,Bryce Molder,+.377,183,+69.00
17,0,33122,Russell Knox,+.378,164,+62.00
18,0,29974,Branden Grace,+.383,115,+44.00
18,0,27466,Spencer Levin,+.383,175,+67.00
20,0,25632,Jimmy Walker,+.387,191,+74.00
21,0,25892,Steve Wheatcroft,+.390,205,+80.00
22,0,30926,Chris Kirk,+.392,166,+65.00
23,0,21961,Charles Howell III,+.394,175,+69.00
24,0,34046,Jordan Spieth,+.396,169,+67.00
25,0,25493,Nick Taylor,+.399,153,+61.00
26,0,25720,Chad Collins,+.400,170,+68.00
27,0,24924,Bill Haas,+.401,152,+61.00
28,0,24507,Jason Bohn,+.403,134,+54.00
29,0,25349,Tim Wilkinson,+.404,146,+59.00
30,0,24357,K.J. Choi,+.407,150,+61.00
30,0,30692,Scott Stallings,+.407,145,+59.00
32,0,01810,Phil Mickelson,+.408,147,+60.00
33,0,35532,Tom Hoge,+.409,186,+76.00
34,0,34261,Scott Langley,+.410,139,+57.00
34,0,30927,Brendon Todd,+.410,188,+77.00
36,0,21209,Sergio Garcia,+.411,73,+30.00
36,0,34409,David Lingmerth,+.411,180,+74.00
38,0,32200,Roberto Castro,+.412,177,+73.00
38,0,26758,David Hearn,+.412,153,+63.00
40,0,45526,Abraham Ancer,+.413,109,+45.00
40,0,29485,Brett Stegmaier,+.413,172,+71.00
42,0,24461,Thomas Aiken,+.415,118,+49.00
43,0,30163,Henrik Norlander,+.416,125,+52.00
43,0,27214,Kevin Streelman,+.416,149,+62.00
45,0,34099,Harris English,+.417,163,+68.00
46,0,12716,Charley Hoffman,+.419,167,+70.00
47,0,27895,Jonas Blixt,+.420,193,+81.00
47,0,23108,Matt Kuchar,+.420,188,+79.00
49,0,24024,Zach Johnson,+.424,170,+72.00
49,0,37455,Si Woo Kim,+.424,236,+100.00
51,0,30944,Jason Kokrak,+.425,179,+76.00
52,0,25198,Francesco Molinari,+.427,124,+53.00
53,0,22371,Aaron Baddeley,+.428,236,+101.00
54,0,32876,Martin Piller,+.429,126,+54.00
54,0,21878,Mark Wilson,+.429,140,+60.00
56,0,40058,Zac Blair,+.430,221,+95.00
56,0,10809,Jim Furyk,+.430,93,+40.00
56,0,31323,Gary Woodland,+.430,172,+74.00
59,0,23983,Luke Donald,+.431,130,+56.00
59,0,34466,Peter Malnati,+.431,209,+90.00
59,0,25834,Daniel Summerhays,+.431,216,+93.00
62,0,29289,S.Y. Noh,+.433,180,+78.00
63,0,25364,Paul Casey,+.434,122,+53.00
