RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
37,0,10585,Scott McCarron,29.00,2494,86,22
39,0,01072,Chip Beck,29.01,2669,92,23
39,0,01414,Bob Gilder,29.01,2466,85,24
39,0,01887,Mark O'Meara,29.01,2205,76,23
42,0,02131,Mike Springer,29.02,2467,85,22
43,0,01724,Jeff Maggert,29.03,2526,87,22
44,0,02115,Taylor Smith,29.04,2207,76,24
45,0,01723,Andrew Magee,29.05,2208,76,23
46,0,01200,Keith Clearwater,29.09,2269,78,22
47,0,01042,Paul Azinger,29.11,2183,75,23
48,0,01249,John Daly,29.13,1981,68,24
49,0,07235,John Morse,29.14,2739,94,23
49,0,06066,Gary Rusnak,29.14,2273,78,22
51,0,07267,Allen Doyle,29.15,2565,88,22
51,0,08385,Omar Uresti,29.15,2740,94,24
53,0,01527,Scott Hoch,29.16,2799,96,23
53,0,01557,John Inman,29.16,2304,79,24
53,0,06567,Vijay Singh,29.16,2508,86,23
56,0,01116,Michael Bradley,29.17,2538,87,24
56,0,06034,Marco Dawson,29.17,2538,87,24
58,0,06140,Sean Murphy,29.19,2306,79,22
59,0,10569,Mike Brisky,29.20,2424,83,22
59,0,12626,Joey Gullion,29.20,2540,87,23
61,0,10505,Shane Bertsch,29.22,2133,73,22
61,0,07087,Hugh Royer III,29.22,2659,91,23
61,0,02104,Jeff Sluman,29.22,2951,101,24
64,0,09011,David Duval,29.23,2046,70,11
64,0,01603,Jeff Julian,29.23,2017,69,22
66,0,01457,Jay Haas,29.24,2485,85,23
66,0,01943,Chris Perry,29.24,1988,68,25
68,0,01553,John Huston,29.25,2457,84,24
68,0,06332,Neal Lancaster,29.25,2984,102,21
68,0,01920,Craig Parry,29.25,2311,79,23
71,0,01093,Ronnie Black,29.26,2487,85,25
71,0,01748,Doug Martin,29.26,2692,92,22
73,0,20259,Hisayuki Sasaki,29.27,1873,64,23
74,0,01024,Billy Andrade,29.29,2548,87,24
74,0,01201,Lennie Clements,29.29,2431,83,23
74,0,10203,Bryan Gorman,29.29,2021,69,23
77,0,06064,Jeff Gallagher,29.30,2461,84,24
77,0,02279,Mark Wiebe,29.30,2168,74,24
79,0,10215,Charlie Rymer,29.31,2638,90,23
80,0,02099,Scott Simpson,29.32,1935,66,24
81,0,01607,Brian Kamm,29.34,2553,87,22
82,0,01098,Jay Don Blake,29.36,2672,91,23
82,0,01381,Fred Funk,29.36,3171,108,22
82,0,01837,Gil Morgan,29.36,1791,61,25
85,0,01823,Larry Mize,29.37,2144,73,23
85,0,02246,Duffy Waldorf,29.37,1968,67,24
87,0,02206,David Toms,29.38,2615,89,24
87,0,02214,Kirk Triplett,29.38,2145,73,20
89,0,01139,Olin Browne,29.39,2763,94,22
89,0,01175,Jim Carter,29.39,3145,107,24
89,0,01306,David Edwards,29.39,2410,82,25
92,0,02159,Curtis Strange,29.40,2205,75,25
93,0,01196,Brian Claar,29.41,3059,104,25
93,0,12782,Tim Herron,29.41,2882,98,21
95,0,08075,Jerry Kelly,29.42,2677,91,24
95,0,08547,John Maginnes,29.42,2383,81,21
95,0,01761,Len Mattiace,29.42,2501,85,22
98,0,20098,Stuart Appleby,29.43,2796,95,24
99,0,08375,Paul Stankowski,29.44,2090,71,22
99,0,02303,Robert Wrenn,29.44,2120,72,26
101,0,01707,Steve Lowery,29.46,2946,100,24
102,0,06124,Patrick Burke,29.47,2122,72,24
102,0,01219,John Cook,29.47,2623,89,25
102,0,07101,Dave Stockton Jr.,29.47,2711,92,21
105,0,01388,Robert Gamez,29.48,2211,75,24
105,0,12660,Jesper Parnevik,29.48,1887,64,25
107,0,01006,John Adams,29.49,2300,78,24
107,0,01810,Phil Mickelson,29.49,2153,73,22
109,0,01604,Steve Jurgensen,29.51,2567,87,24
109,0,01706,Davis Love III,29.51,2302,78,23
111,0,01014,Fulton Allem,29.52,1594,54,24
111,0,02008,Lee Rinker,29.52,2952,100,23
113,0,06214,Guy Boros,29.53,2746,93,22
113,0,01945,Kenny Perry,29.53,2392,81,25
113,0,02218,Ted Tryba,29.53,3042,103,24
116,0,01905,Joe Ozaki,29.54,2009,68,24
117,0,01677,Tom Lehman,29.55,2187,74,24
117,0,10425,Jay Williamson,29.55,2275,77,22
119,0,01185,Brandel Chamblee,29.56,2069,70,23
119,0,11032,Frank Lickliter II,29.56,2483,84,24
119,0,20095,Carl Paulson,29.56,2572,87,24
122,0,01203,Russ Cochran,29.57,2454,83,24
123,0,01374,Robin Freeman,29.58,3017,102,23
123,0,10213,Dicky Pride,29.58,2396,81,23
125,0,01323,Brad Fabel,29.59,2545,86,23
125,0,01682,Wayne Levi,29.59,2101,71,25
127,0,01226,Fred Couples,29.60,1835,62,22
128,0,06522,Ernie Els,29.61,1806,61,23
128,0,01938,David Peoples,29.61,1658,56,24
130,0,01157,Tom Byrum,29.62,2251,76,24
130,0,01408,Kelly Gibson,29.62,3377,114,24
132,0,06617,Brian Henninger,29.64,2490,84,23
132,0,06090,Jim McGovern,29.64,2579,87,25
134,0,01261,Jay Delsing,29.65,2550,86,25
134,0,01313,Steve Elkington,29.65,1838,62,25
134,0,02133,Craig Stadler,29.65,1512,51,20
137,0,01475,Donnie Hammond,29.66,1809,61,22
137,0,01783,Mark McCumber,29.66,1394,47,21
139,0,02256,Tom Watson,29.67,1602,54,24
140,0,02171,Mike Swartz,29.68,2167,73,24
141,0,02223,Bob Tway,29.69,2316,78,22
142,0,01766,Billy Mayfair,29.70,2643,89,24
143,0,01307,Joel Edwards,29.71,2793,94,24
143,0,01385,Jim Gallagher Jr.,29.71,2169,73,24
143,0,02023,Clarence Rose,29.71,2525,85,24
143,0,02167,Mike Sullivan,29.71,2525,85,23
147,0,01996,Mike Reid,29.72,2140,72,25
148,0,10649,Tom Scherrer,29.73,2646,89,23
149,0,02101,Joey Sindelar,29.74,2587,87,24
150,0,01771,Blaine McCallister,29.76,2708,91,24
151,0,07867,Woody Austin,29.78,3425,115,22
151,0,02135,Mike Standly,29.78,2382,80,17
153,0,06643,Paul Goydos,29.79,2502,84,23
153,0,06595,Kevin Sutherland,29.79,3188,107,24
155,0,06044,Scott Gump,29.80,2891,97,23
155,0,01797,Rocco Mediate,29.80,1937,65,23
157,0,19883,Joe Daley,29.81,2295,77,23
158,0,01068,Andy Bean,29.83,2237,75,24
158,0,01444,Ken Green,29.83,2386,80,5
160,0,01161,Mark Calcavecchia,29.87,2927,98,24
160,0,01975,Tom Purtzer,29.87,2479,83,23
162,0,01035,Tommy Armour III,29.92,1586,53,15
162,0,01435,Wayne Grady,29.92,1915,64,24
162,0,01569,Peter Jacobsen,29.92,1795,60,9
165,0,01133,Billy Ray Brown,29.94,2305,77,25
166,0,06599,John Elliott,29.96,1528,51,24
167,0,01334,Keith Fergus,29.99,2519,84,24
168,0,01361,Dan Forsman,30.02,1951,65,22
169,0,01142,Bart Bryant,30.03,2312,77,23
169,0,01487,Jeff Hart,30.03,1952,65,24
169,0,01633,Tom Kite,30.03,1952,65,26
172,0,08337,Mike Heinen,30.04,2854,95,24
172,0,02241,Bobby Wadkins,30.04,2734,91,25
174,0,06036,Scott Dunlap,30.05,2404,80,24
174,0,06315,Pete Jordan,30.05,2194,73,25
176,0,02170,Hal Sutton,30.08,2647,88,25
177,0,01971,Dillard Pruitt,30.09,2227,74,24
178,0,02226,Tray Tyner,30.10,1535,51,25
179,0,02321,Fuzzy Zoeller,30.12,1506,50,25
180,0,02245,Grant Waite,30.15,2261,75,24
181,0,20051,Joe Acosta Jr.,30.21,2145,71,24
182,0,01156,Curt Byrum,30.27,1695,56,25
183,0,01958,Dan Pohl,30.29,1757,58,26
184,0,20505,Lucas Parsons,30.30,1697,56,25
185,0,01143,Brad Bryant,30.37,2521,83,25
186,0,02106,Chris Smith,30.60,2448,80,26
186,0,02201,Jim Thorpe,30.60,1683,55,25
188,0,01725,John Mahaffey,30.75,1999,65,27
189,0,01060,Dave Barr,30.81,1787,58,25
190,0,12781,Scott Medlin,30.85,1635,53,26
