RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,23325,Vaughn Taylor,8' 1",251.000,31,21
2,0,32139,Danny Willett,8' 2",278.667,34,67
3,0,24361,Pat Perez,8' 11",437.000,49,41
4,0,34098,Russell Henley,9' 2",356.167,39,153
5,0,39971,Sungjae Im,9' 4",492.750,53,5
6,0,28237,Rory McIlroy,9' 6",398.167,42,30
7,0,48699,Callum Tarren,9' 9",476.500,49,146
8,0,52375,Doug Ghim,9' 11",418.000,42,57
8,0,45486,Joaquin Niemann,9' 11",517.333,52,41
10,0,36689,Brooks Koepka,10' 0",410.833,41,161
11,0,48084,Wesley Bryan,10' 1",331.417,33,76
12,0,56278,Matthew Wolff,10' 2",465.917,46,172
13,0,34256,Andrew Putnam,10' 3",786.250,77,6
14,0,34360,Patrick Reed,10' 4",628.917,61,56
14,0,33486,Roger Sloan,10' 4",652.250,63,168
16,0,49964,Aaron Wise,10' 5",575.083,55,31
16,0,31323,Gary Woodland,10' 5",438.833,42,54
18,0,40115,Adam Svensson,10' 7",656.333,62,158
19,0,35450,Patrick Cantlay,10' 9",482.583,45,8
19,0,34466,Peter Malnati,10' 9",841.667,78,110
19,0,35891,Cameron Smith,10' 9",537.917,50,83
19,0,25493,Nick Taylor,10' 9",645.417,60,80
23,0,40162,Justin Lower,10' 10",453.917,42,117
23,0,33448,Justin Thomas,10' 10",585.333,54,11
25,0,29926,Danny Lee,10' 11",447.917,41,163
25,0,32333,Kevin Tway,10' 11",655.667,60,120
27,0,24925,Jonathan Byrd,11' 0",504.583,46,9
27,0,30927,Brendon Todd,11' 0",560.417,51,14
27,0,37189,Harold Varner III,11' 0",419.333,38,60
30,0,25686,Jason Dufner,11' 1",331.917,30,176
30,0,27974,Sung Kang,11' 1",720.917,65,149
32,0,47504,Sam Burns,11' 2",750.833,67,92
32,0,40098,Matt Fitzpatrick,11' 2",336.083,30,1
32,0,35532,Tom Hoge,11' 2",556.333,50,16
32,0,46046,Scottie Scheffler,11' 2",668.333,60,85
36,0,29478,Kevin Kisner,11' 3",640.500,57,90
37,0,21961,Charles Howell III,11' 5",503.083,44,73
37,0,36799,Stephan Jaeger,11' 5",950.167,83,78
37,0,31420,Anirban Lahiri,11' 5",491.917,43,104
37,0,47983,Chad Ramey,11' 5",526.750,46,171
41,0,46402,Talor Gooch,11' 6",631.167,55,63
41,0,36801,Mark Hubbard,11' 6",541.500,47,19
41,0,51950,Max McGreevy,11' 6",689.250,60,136
41,0,48822,Sebastián Muñoz,11' 6",538.750,47,73
41,0,27139,David Skinns,11' 6",643.417,56,184
41,0,31560,Brian Stuard,11' 6",840.500,73,44
41,0,32150,Michael Thompson,11' 6",702.667,61,35
41,0,40006,Erik van Rooyen,11' 6",471.167,41,190
49,0,34363,Tyrrell Hatton,11' 7",450.583,39,151
49,0,27349,Alex Noren,11' 7",312.083,27,12
49,0,29908,C.T. Pan,11' 7",740.083,64,77
