RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01553,John Huston,426
2,0,06090,Jim McGovern,412
3,0,01381,Fred Funk,394
4,0,01200,Keith Clearwater,384
5,0,01457,Jay Haas,367
6,0,06058,John Flannery,365
6,0,01707,Steve Lowery,365
8,0,01196,Brian Claar,364
9,0,01706,Davis Love III,361
10,0,02146,Payne Stewart,360
11,0,01766,Billy Mayfair,356
12,0,01143,Brad Bryant,353
13,0,06086,Russell Beiersdorf,350
14,0,01527,Scott Hoch,347
15,0,01203,Russ Cochran,344
16,0,01320,Bob Estes,343
16,0,01331,Rick Fehr,343
18,0,01288,Ed Dougherty,341
19,0,01577,Lee Janzen,340
20,0,01928,Corey Pavin,337
21,0,06332,Neal Lancaster,335
22,0,01510,Nolan Henke,334
22,0,01724,Jeff Maggert,334
24,0,01161,Mark Calcavecchia,331
25,0,01771,Blaine McCallister,328
26,0,01408,Kelly Gibson,325
27,0,01677,Tom Lehman,324
27,0,02090,Tom Sieckmann,324
29,0,02225,Howard Twitty,323
30,0,01014,Fulton Allem,322
31,0,01313,Steve Elkington,317
31,0,02218,Ted Tryba,317
33,0,01024,Billy Andrade,316
33,0,02049,Gene Sauers,316
35,0,01549,Mike Hulbert,315
36,0,01261,Jay Delsing,314
37,0,01385,Jim Gallagher Jr.,312
38,0,06034,Marco Dawson,311
38,0,01755,Dick Mast,311
40,0,01329,Brad Faxon,310
40,0,02214,Kirk Triplett,310
42,0,01361,Dan Forsman,309
42,0,01475,Donnie Hammond,309
44,0,01468,Gary Hallberg,308
44,0,02224,Greg Twiggs,308
46,0,01607,Brian Kamm,307
46,0,01891,David Ogrin,307
46,0,01945,Kenny Perry,307
46,0,02010,Loren Roberts,307
46,0,02185,Lance Ten Broeck,307
46,0,02279,Mark Wiebe,307
52,0,01557,John Inman,306
53,0,01132,Mark Brooks,305
53,0,01887,Mark O'Meara,305
55,0,01042,Paul Azinger,301
55,0,06643,Paul Goydos,301
