RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
49,0,01142,Bart Bryant,13.87,33,238
49,0,23541,Ben Crane,13.87,48,346
51,0,07003,David Berganio Jr.,13.90,36,259
52,0,01024,Billy Andrade,13.97,50,358
52,0,01619,Skip Kendall,13.97,50,358
52,0,23621,Rory Sabbatini,13.97,32,229
55,0,06595,Kevin Sutherland,13.99,40,286
56,0,01307,Joel Edwards,14.01,51,364
57,0,12782,Tim Herron,14.12,49,347
58,0,10885,Robert Allenby,14.25,51,358
59,0,19972,José Coceres,14.29,21,147
59,0,01219,John Cook,14.29,42,294
59,0,01810,Phil Mickelson,14.29,57,399
62,0,01457,Jay Haas,14.34,40,279
63,0,10860,Justin Leonard,14.36,53,369
64,0,23177,Kenneth Staton,14.41,49,340
65,0,08931,Glen Day,14.52,53,365
66,0,06078,Esteban Toledo,14.58,50,343
66,0,02246,Duffy Waldorf,14.58,49,336
68,0,08339,Spike McRoy,14.63,30,205
69,0,20572,Rod Pampling,14.68,53,361
70,0,08537,J.P. Hayes,14.70,41,279
71,0,08633,Per-Ulrik Johansson,14.75,45,305
72,0,06522,Ernie Els,14.77,35,237
73,0,06515,Shaun Micheel,14.78,51,345
74,0,01320,Bob Estes,14.79,46,311
75,0,01313,Steve Elkington,14.84,38,256
76,0,06573,Brandt Jobe,14.85,49,330
77,0,21633,Steve Allan,14.88,50,336
78,0,23983,Luke Donald,14.92,54,362
79,0,06004,Stephen Ames,14.98,46,307
80,0,01707,Steve Lowery,15.09,51,338
81,0,01157,Tom Byrum,15.10,37,245
82,0,22046,Geoff Ogilvy,15.13,51,337
82,0,01948,Tim Petrovic,15.13,46,304
84,0,02245,Grant Waite,15.14,48,317
85,0,01723,Andrew Magee,15.15,45,297
86,0,06498,Matt Peterson,15.19,36,237
87,0,20645,John Senden,15.25,52,341
88,0,01098,Jay Don Blake,15.28,55,360
88,0,01945,Kenny Perry,15.28,59,386
90,0,01599,Steve Jones,15.42,33,214
91,0,21949,Joe Ogilvie,15.44,23,149
92,0,24361,Pat Perez,15.48,50,323
92,0,11011,Mike Sposa,15.48,52,336
94,0,12753,David Morland IV,15.50,31,200
95,0,23135,Tim Clark,15.56,42,270
96,0,12680,Shigeki Maruyama,15.58,48,308
97,0,02101,Joey Sindelar,15.59,58,372
98,0,20105,Jeff Gove,15.60,44,282
99,0,06197,Michael Allen,15.63,35,224
100,0,21805,Harrison Frazar,15.71,49,312
101,0,12645,Brent Geiberger,15.72,50,318
102,0,02002,John Riegger,15.79,48,304
103,0,08123,Jeff Brehaut,15.88,47,296
104,0,01035,Tommy Armour III,15.89,41,258
105,0,06809,Bob Burns,15.95,52,326
106,0,20498,Briny Baird,16.01,61,381
107,0,01329,Brad Faxon,16.05,48,299
108,0,20098,Stuart Appleby,16.07,58,361
109,0,01139,Olin Browne,16.09,60,373
110,0,01388,Robert Gamez,16.17,43,266
110,0,01666,Bernhard Langer,16.17,27,167
112,0,01203,Russ Cochran,16.19,34,210
113,0,01797,Rocco Mediate,16.20,46,284
114,0,23614,Rich Beem,16.30,59,362
115,0,20502,Michael Long,16.31,38,233
116,0,19881,Robert Damron,16.32,47,288
117,0,06332,Neal Lancaster,16.36,54,330
117,0,10457,Frank Nobilo,16.36,53,324
119,0,12510,Chad Campbell,16.37,65,397
120,0,21209,Sergio Garcia,16.41,43,262
121,0,09011,David Duval,16.45,50,304
121,0,06575,Dudley Hart,16.45,51,310
123,0,20593,Greg Chalmers,16.47,55,334
124,0,19958,Miguel Angel Jiménez,16.58,31,187
125,0,01226,Fred Couples,16.60,39,235
126,0,01185,Brandel Chamblee,16.61,47,283
127,0,11032,Frank Lickliter II,16.67,53,318
127,0,10585,Scott McCarron,16.67,62,372
127,0,10213,Dicky Pride,16.67,27,162
130,0,10733,Kent Jones,16.71,60,359
131,0,20574,Mathew Goggin,16.81,38,226
132,0,01577,Lee Janzen,16.89,63,373
133,0,06012,Greg Kraft,16.91,46,272
133,0,02170,Hal Sutton,16.91,35,207
135,0,20029,Notah Begay III,16.92,44,260
136,0,01378,David Frost,16.96,48,283
137,0,07721,Pat Bates,17.07,57,334
138,0,07223,Brian Bateman,17.11,51,298
139,0,02106,Chris Smith,17.13,61,356
140,0,10649,Tom Scherrer,17.16,52,303
141,0,12663,Phil Tataurangi,17.21,53,308
142,0,06315,Pete Jordan,17.26,39,226
143,0,07457,Steve Flesch,17.32,66,381
144,0,07749,Brett Quigley,17.46,55,315
145,0,21806,Paul Gow,17.51,52,297
146,0,08881,Tripp Isenhour,17.53,44,251
147,0,20094,Jonathan Kaye,17.56,49,279
147,0,01926,Steve Pate,17.56,36,205
149,0,12388,Michael Clark II,17.63,55,312
150,0,01887,Mark O'Meara,17.73,36,203
151,0,10423,Mike Weir,17.87,62,347
152,0,06643,Paul Goydos,17.89,39,218
153,0,12660,Jesper Parnevik,17.92,50,279
154,0,01724,Jeff Maggert,17.95,49,273
155,0,23903,Stephen Gangluff,17.98,48,267
156,0,01766,Billy Mayfair,18.28,53,290
157,0,01685,J.L. Lewis,18.32,70,382
158,0,02110,Jerry Smith,18.36,47,256
159,0,12826,Paul Claxton,18.46,48,260
160,0,23108,Matt Kuchar,18.48,51,276
161,0,01927,Dennis Paulson,18.60,56,301
162,0,24937,Jess Daley,18.70,43,230
163,0,08993,Franklin Langham,18.72,38,203
164,0,01175,Jim Carter,18.81,60,319
165,0,07867,Woody Austin,18.87,60,318
165,0,08553,Lee Porter,18.87,50,265
165,0,02257,Brian Watts,18.87,30,159
168,0,23800,Bryce Molder,18.88,44,233
169,0,20095,Carl Paulson,19.01,54,284
169,0,20436,Garrett Willis,19.01,50,263
171,0,01771,Blaine McCallister,19.03,43,226
172,0,23125,Brad Elder,19.07,45,236
173,0,01928,Corey Pavin,19.09,46,241
174,0,08375,Paul Stankowski,19.17,69,360
175,0,20566,Kaname Yokoo,19.49,46,236
176,0,19817,Michael Muehr,19.71,41,208
177,0,06527,Steve Stricker,19.75,47,238
178,0,01475,Donnie Hammond,19.91,44,221
179,0,23322,Brett Wetterich,20.20,62,307
180,0,02099,Scott Simpson,20.22,36,178
181,0,01014,Fulton Allem,20.45,36,176
182,0,01549,Mike Hulbert,20.51,32,156
183,0,20043,Edward Fryatt,20.54,61,297
184,0,01677,Tom Lehman,20.75,44,212
185,0,06016,Brad Lardon,20.86,34,163
186,0,10107,Deane Pappas,20.92,59,282
187,0,01514,Eduardo Herrera,21.12,34,161
188,0,01042,Paul Azinger,21.26,44,207
189,0,26289,Boo Weekley,21.28,40,188
190,0,10117,Bob Heintz,21.51,54,251
191,0,02322,Richard Zokol,21.74,30,138
192,0,01249,John Daly,21.88,49,224
193,0,10912,Craig Perks,21.89,65,297
194,0,01161,Mark Calcavecchia,22.22,70,315
195,0,23623,Bo Van Pelt,22.26,59,265
196,0,21259,Jason Hill,22.47,40,178
197,0,01374,Robin Freeman,22.52,59,262
198,0,08535,Gary Nicklaus,22.78,41,180
199,0,10962,Bradley Hughes,22.95,42,183
200,0,20663,Brenden Pappas,23.24,43,185
200,0,06613,Tommy Tolles,23.24,56,241
202,0,06036,Scott Dunlap,23.62,47,199
