RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
91,0,10585,Scott McCarron,2.59,254,98
91,0,02133,Craig Stadler,2.59,176,68
91,0,20548,Hidemichi Tanaka,2.59,264,102
98,0,23338,David Gossett,2.60,242,93
98,0,01941,Tom Pernice Jr.,2.60,257,99
98,0,20645,John Senden,2.60,239,92
98,0,02246,Duffy Waldorf,2.60,226,87
102,0,12388,Michael Clark II,2.61,248,95
102,0,02106,Chris Smith,2.61,261,100
104,0,06004,Stephen Ames,2.62,228,87
104,0,11032,Frank Lickliter II,2.62,233,89
104,0,12753,David Morland IV,2.62,152,58
104,0,12660,Jesper Parnevik,2.62,220,84
108,0,23614,Rich Beem,2.63,250,95
108,0,01219,John Cook,2.63,216,82
108,0,23903,Stephen Gangluff,2.63,197,75
108,0,06332,Neal Lancaster,2.63,266,101
108,0,01926,Steve Pate,2.63,158,60
108,0,10649,Tom Scherrer,2.63,250,95
108,0,10423,Mike Weir,2.63,242,92
115,0,20229,Stewart Cink,2.64,232,88
115,0,01724,Jeff Maggert,2.64,219,83
115,0,10457,Frank Nobilo,2.64,248,94
118,0,23541,Ben Crane,2.66,237,89
118,0,24937,Jess Daley,2.66,202,76
118,0,10565,Ian Leggatt,2.66,247,93
118,0,01927,Dennis Paulson,2.66,231,87
122,0,09011,David Duval,2.67,200,75
122,0,08537,J.P. Hayes,2.67,203,76
122,0,23800,Bryce Molder,2.67,168,63
125,0,07223,Brian Bateman,2.68,244,91
125,0,01132,Mark Brooks,2.68,249,93
125,0,21805,Harrison Frazar,2.68,236,88
125,0,20502,Michael Long,2.68,190,71
129,0,20029,Notah Begay III,2.69,199,74
129,0,01577,Lee Janzen,2.69,258,96
129,0,10733,Kent Jones,2.69,277,103
129,0,08339,Spike McRoy,2.69,180,67
133,0,23108,Matt Kuchar,2.70,221,82
133,0,24361,Pat Perez,2.70,235,87
135,0,21209,Sergio Garcia,2.71,195,72
136,0,08123,Jeff Brehaut,2.72,237,87
136,0,01475,Donnie Hammond,2.72,163,60
138,0,20593,Greg Chalmers,2.73,248,91
138,0,07457,Steve Flesch,2.73,287,105
138,0,23621,Rory Sabbatini,2.73,175,64
141,0,06643,Paul Goydos,2.74,181,66
141,0,22293,Heath Slocum,2.74,252,92
141,0,02257,Brian Watts,2.74,148,54
144,0,06373,José María Olazábal,2.75,176,64
145,0,21633,Steve Allan,2.76,251,91
145,0,24357,K.J. Choi,2.76,246,89
145,0,23177,Kenneth Staton,2.76,282,102
148,0,01042,Paul Azinger,2.78,175,63
149,0,01024,Billy Andrade,2.79,268,96
149,0,19881,Robert Damron,2.79,229,82
149,0,26289,Boo Weekley,2.79,159,57
152,0,19972,José Coceres,2.80,143,51
152,0,01707,Steve Lowery,2.80,258,92
154,0,01203,Russ Cochran,2.81,188,67
155,0,10213,Dicky Pride,2.82,144,51
156,0,12826,Paul Claxton,2.83,235,83
157,0,01771,Blaine McCallister,2.84,213,75
157,0,22046,Geoff Ogilvy,2.84,244,86
157,0,08553,Lee Porter,2.84,250,88
160,0,06617,Brian Henninger,2.85,188,66
160,0,20095,Carl Paulson,2.85,234,82
162,0,21806,Paul Gow,2.86,275,96
163,0,01161,Mark Calcavecchia,2.87,227,79
163,0,07749,Brett Quigley,2.87,264,92
165,0,10962,Bradley Hughes,2.88,173,60
165,0,19958,Miguel Angel Jiménez,2.88,167,58
165,0,01599,Steve Jones,2.88,196,68
165,0,01928,Corey Pavin,2.88,219,76
169,0,23125,Brad Elder,2.89,214,74
170,0,01374,Robin Freeman,2.92,219,75
171,0,20043,Edward Fryatt,2.93,270,92
172,0,08881,Tripp Isenhour,2.94,200,68
172,0,08375,Paul Stankowski,2.94,288,98
174,0,06197,Michael Allen,2.95,218,74
174,0,07867,Woody Austin,2.95,292,99
176,0,01035,Tommy Armour III,2.96,240,81
176,0,02322,Richard Zokol,2.96,151,51
178,0,08993,Franklin Langham,2.97,205,69
179,0,10107,Deane Pappas,3.01,262,87
179,0,02110,Jerry Smith,3.01,262,87
181,0,19817,Michael Muehr,3.03,215,71
182,0,02170,Hal Sutton,3.04,222,73
183,0,21949,Joe Ogilvie,3.06,153,50
184,0,06613,Tommy Tolles,3.08,197,64
184,0,20436,Garrett Willis,3.08,240,78
186,0,01549,Mike Hulbert,3.09,164,53
187,0,10912,Craig Perks,3.10,270,87
187,0,06527,Steve Stricker,3.10,195,63
189,0,01249,John Daly,3.15,192,61
189,0,06315,Pete Jordan,3.15,246,78
191,0,02099,Scott Simpson,3.16,193,61
192,0,20566,Kaname Yokoo,3.18,229,72
193,0,01014,Fulton Allem,3.22,203,63
194,0,23322,Brett Wetterich,3.26,284,87
195,0,01514,Eduardo Herrera,3.27,193,59
196,0,10117,Bob Heintz,3.28,223,68
197,0,08535,Gary Nicklaus,3.29,217,66
198,0,06036,Scott Dunlap,3.33,240,72
199,0,21259,Jason Hill,3.34,197,59
199,0,20663,Brenden Pappas,3.34,207,62
201,0,23623,Bo Van Pelt,3.38,264,78
202,0,06016,Brad Lardon,3.42,202,59
