RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,22582,Kyle Thompson,100.00
2,0,01810,Phil Mickelson,85.00
3,0,25364,Paul Casey,81.25
3,0,25198,Francesco Molinari,81.25
5,0,36689,Brooks Koepka,80.00
6,0,30925,Dustin Johnson,77.78
6,0,39328,Conrad Shindler,77.78
8,0,22405,Justin Rose,76.47
8,0,35891,Cameron Smith,76.47
10,0,34563,Chesson Hadley,76.19
10,0,24024,Zach Johnson,76.19
12,0,37338,Zecheng Dou,75.00
12,0,45609,Tyler Duncan,75.00
12,0,32839,Hideki Matsuyama,75.00
15,0,34360,Patrick Reed,73.68
16,0,29974,Branden Grace,73.33
17,0,25900,Lucas Glover,71.43
17,0,29221,Webb Simpson,71.43
19,0,29420,Billy Horschel,70.59
20,0,35421,Brandon Harkins,70.00
20,0,30944,Jason Kokrak,70.00
20,0,20572,Rod Pampling,70.00
20,0,33448,Justin Thomas,70.00
24,0,28237,Rory McIlroy,69.23
24,0,27349,Alex Noren,69.23
24,0,26329,Louis Oosthuizen,69.23
27,0,32448,James Hahn,68.75
27,0,27649,Brandt Snedeker,68.75
27,0,47128,Richy Werenski,68.75
30,0,47959,Bryson DeChambeau,68.18
31,0,32366,Kevin Chappell,66.67
31,0,29725,Tony Finau,66.67
31,0,34363,Tyrrell Hatton,66.67
31,0,33413,Ben Martin,66.67
31,0,24140,Sean O'Hair,66.67
31,0,29908,C.T. Pan,66.67
31,0,27556,Ted Potter Jr.,66.67
31,0,26476,Chez Reavie,66.67
31,0,29484,Peter Uihlein,66.67
40,0,21961,Charles Howell III,65.22
41,0,35450,Patrick Cantlay,65.00
41,0,33122,Russell Knox,65.00
41,0,39546,Keith Mitchell,65.00
44,0,26499,Rafa Cabrera Bello,64.71
44,0,30911,Tommy Fleetwood,64.71
44,0,24361,Pat Perez,64.71
44,0,24502,Adam Scott,64.71
44,0,30692,Scott Stallings,64.71
49,0,28679,Fabián Gómez,64.29
49,0,36799,Stephan Jaeger,64.29
49,0,47347,Adam Schenk,64.29
49,0,29518,Brendan Steele,64.29
49,0,21528,Henrik Stenson,64.29
54,0,40009,Dominic Bozzelli,63.64
54,0,29268,Bronson Burgoon,63.64
54,0,34099,Harris English,63.64
54,0,23353,J.J. Henry,63.64
54,0,27942,Rob Oppenheim,63.64
54,0,22056,Cameron Percy,63.64
54,0,34358,Jonathan Randolph,63.64
61,0,29535,Brice Garnett,63.16
61,0,27129,Luke List,63.16
61,0,25396,Kevin Na,63.16
64,0,39324,J.J. Spaun,62.50
64,0,25493,Nick Taylor,62.50
64,0,49964,Aaron Wise,62.50
64,0,08793,Tiger Woods,62.50
68,0,37278,Nicholas Lindheim,61.54
69,0,46501,Ollie Schniederjans,61.11
70,0,12510,Chad Campbell,60.00
70,0,20472,Alex Cejka,60.00
70,0,20157,Retief Goosen,60.00
70,0,33399,Adam Hadwin,60.00
70,0,34098,Russell Henley,60.00
70,0,34409,David Lingmerth,60.00
76,0,37455,Si Woo Kim,59.09
77,0,34076,Joel Dahmen,58.82
77,0,25632,Jimmy Walker,58.82
79,0,27958,Ryan Blaum,58.33
79,0,30926,Chris Kirk,58.33
81,0,31416,Derek Fathauer,57.14
81,0,29222,Billy Hurley III,57.14
81,0,46601,Trey Mullinax,57.14
84,0,32757,Patton Kizzire,56.25
84,0,31202,William McGirt,56.25
84,0,23325,Vaughn Taylor,56.25
87,0,29479,Scott Brown,55.56
87,0,34174,John Huh,55.56
87,0,34431,Robert Streb,55.56
87,0,31560,Brian Stuard,55.56
91,0,45526,Abraham Ancer,55.00
92,0,31646,Emiliano Grillo,54.55
92,0,24924,Bill Haas,54.55
92,0,32876,Martin Piller,54.55
95,0,35310,Lanto Griffin,53.85
95,0,33204,Shane Lowry,53.85
95,0,25572,Graeme McDowell,53.85
98,0,34213,Grayson Murray,53.33
98,0,28252,Seamus Power,53.33
98,0,27963,Chris Stroud,53.33
101,0,40026,Daniel Berger,52.94
101,0,32102,Rickie Fowler,52.94
101,0,34046,Jordan Spieth,52.94
104,0,36699,Patrick Rodgers,52.63
105,0,27644,Brian Harman,52.38
105,0,26851,Marc Leishman,52.38
107,0,19803,Ryan Armour,50.00
107,0,35545,Blayne Barber,50.00
107,0,27895,Jonas Blixt,50.00
107,0,20229,Stewart Cink,50.00
107,0,10809,Jim Furyk,50.00
107,0,39954,Cody Gribble,50.00
107,0,27141,J.B. Holmes,50.00
107,0,29478,Kevin Kisner,50.00
107,0,23320,Ryan Palmer,50.00
107,0,25240,D.A. Points,50.00
107,0,48081,Xander Schauffele,50.00
107,0,26331,Charl Schwartzel,50.00
107,0,39327,Ben Silverman,50.00
107,0,29485,Brett Stegmaier,50.00
107,0,27214,Kevin Streelman,50.00
107,0,34264,Hudson Swafford,50.00
107,0,25804,Bubba Watson,50.00
107,0,31323,Gary Woodland,50.00
107,0,35544,Andrew Yun,50.00
107,0,32254,Xinjun Zhang,50.00
127,0,33141,Keegan Bradley,47.62
127,0,19846,Brian Gay,47.62
127,0,27095,Nick Watney,47.62
130,0,33948,Byeong Hun An,47.37
130,0,23621,Rory Sabbatini,47.37
132,0,22371,Aaron Baddeley,46.67
132,0,33410,Andrew Landry,46.67
132,0,29926,Danny Lee,46.67
132,0,50526,Tom Lovelady,46.67
132,0,24138,Ian Poulter,46.67
132,0,46970,Jon Rahm,46.67
132,0,37275,Sam Ryder,46.67
139,0,24358,Robert Garrigus,46.15
140,0,46435,Austin Cook,45.83
140,0,32333,Kevin Tway,45.83
142,0,24846,Ricky Barnes,45.45
142,0,26758,David Hearn,45.45
144,0,29461,Jamie Lovemark,45.00
145,0,37189,Harold Varner III,44.44
145,0,25892,Steve Wheatcroft,44.44
147,0,27974,Sung Kang,43.75
147,0,37454,Whee Kim,43.75
149,0,20593,Greg Chalmers,42.86
149,0,27936,Martin Laird,42.86
149,0,49771,J.T. Poston,42.86
149,0,33419,Cameron Tringale,42.86
153,0,23108,Matt Kuchar,42.11
153,0,34256,Andrew Putnam,42.11
155,0,46402,Talor Gooch,41.67
155,0,35461,Beau Hossler,41.67
155,0,24781,Hunter Mahan,41.67
155,0,33418,Shawn Stefani,41.67
155,0,32150,Michael Thompson,41.67
160,0,28089,Jason Day,41.18
160,0,31420,Anirban Lahiri,41.18
160,0,32640,Troy Merritt,41.18
160,0,26596,Ryan Moore,41.18
160,0,25818,Scott Piercy,41.18
165,0,30978,Kiradech Aphibarnrat,40.00
165,0,35879,Kelly Kraft,40.00
165,0,34466,Peter Malnati,40.00
