RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,28237,Rory McIlroy,68.00,952,14
1,0,08793,Tiger Woods,68.00,1088,16
3,0,29268,Bronson Burgoon,68.36,752,11
4,0,34046,Jordan Spieth,68.41,1163,17
5,0,46970,Jon Rahm,68.53,1028,15
6,0,33448,Justin Thomas,68.75,1375,20
7,0,30925,Dustin Johnson,68.89,1240,18
8,0,30110,Kyle Stanley,69.05,1312,19
9,0,25198,Francesco Molinari,69.06,1105,16
10,0,35545,Blayne Barber,69.08,898,13
10,0,46435,Austin Cook,69.08,1727,25
12,0,22405,Justin Rose,69.13,1106,16
13,0,25364,Paul Casey,69.18,1176,17
13,0,47959,Bryson DeChambeau,69.18,1522,22
15,0,31202,William McGirt,69.20,1038,15
15,0,37275,Sam Ryder,69.20,1038,15
17,0,20229,Stewart Cink,69.21,1315,19
18,0,28775,Nate Lashley,69.25,554,8
19,0,49771,J.T. Poston,69.27,1039,15
20,0,34174,John Huh,69.29,1178,17
21,0,46601,Trey Mullinax,69.31,901,13
22,0,28089,Jason Day,69.38,1110,16
22,0,27556,Ted Potter Jr.,69.38,1110,16
24,0,33410,Andrew Landry,69.40,1041,15
25,0,26596,Ryan Moore,69.41,1180,17
26,0,29221,Webb Simpson,69.43,1458,21
27,0,45526,Abraham Ancer,69.45,1389,20
28,0,26476,Chez Reavie,69.47,1181,17
29,0,29725,Tony Finau,69.52,1599,23
30,0,33948,Byeong Hun An,69.53,1321,19
30,0,31420,Anirban Lahiri,69.53,1182,17
32,0,27214,Kevin Streelman,69.55,1391,20
33,0,32102,Rickie Fowler,69.59,1183,17
33,0,31646,Emiliano Grillo,69.59,1531,22
33,0,29478,Kevin Kisner,69.59,1183,17
36,0,29484,Peter Uihlein,69.60,1044,15
37,0,34563,Chesson Hadley,69.62,1462,21
38,0,32150,Michael Thompson,69.64,766,11
39,0,32757,Patton Kizzire,69.65,1184,17
40,0,29461,Jamie Lovemark,69.68,1324,19
41,0,31323,Gary Woodland,69.71,1464,21
42,0,23621,Rory Sabbatini,69.74,1325,19
43,0,30911,Tommy Fleetwood,69.75,1116,16
43,0,47993,Denny McCarthy,69.75,837,12
43,0,25818,Scott Piercy,69.75,1116,16
46,0,35506,Mackenzie Hughes,69.77,907,13
47,0,24502,Adam Scott,69.79,1326,19
48,0,26300,Matt Jones,69.82,768,11
49,0,33122,Russell Knox,69.84,1327,19
50,0,27936,Martin Laird,69.85,908,13
51,0,29420,Billy Horschel,69.88,1188,17
52,0,39975,Michael Kim,69.89,629,9
52,0,23108,Matt Kuchar,69.89,1258,18
52,0,27649,Brandt Snedeker,69.89,1258,18
55,0,30926,Chris Kirk,69.92,1818,26
56,0,40026,Daniel Berger,69.94,1189,17
56,0,35891,Cameron Smith,69.94,1189,17
56,0,30692,Scott Stallings,69.94,1259,18
56,0,49964,Aaron Wise,69.94,1119,16
60,0,35532,Tom Hoge,69.95,1329,19
60,0,26851,Marc Leishman,69.95,1469,21
62,0,34099,Harris English,70.00,700,10
62,0,27141,J.B. Holmes,70.00,1050,15
62,0,21528,Henrik Stenson,70.00,910,13
65,0,12716,Charley Hoffman,70.06,1191,17
65,0,47128,Richy Werenski,70.06,1191,17
67,0,24358,Robert Garrigus,70.07,981,14
68,0,33141,Keegan Bradley,70.09,1542,22
69,0,34360,Patrick Reed,70.10,1402,20
70,0,25804,Bubba Watson,70.11,1262,18
71,0,39324,J.J. Spaun,70.13,1122,16
72,0,19846,Brian Gay,70.14,1543,22
72,0,48081,Xander Schauffele,70.14,1473,21
74,0,31416,Derek Fathauer,70.15,912,13
75,0,29479,Scott Brown,70.16,1333,19
75,0,35450,Patrick Cantlay,70.16,1333,19
77,0,39997,Corey Conners,70.19,1474,21
78,0,10809,Jim Furyk,70.20,702,10
79,0,29222,Billy Hurley III,70.25,562,8
79,0,23325,Vaughn Taylor,70.25,1124,16
81,0,34021,Bud Cauley,70.27,773,11
81,0,32366,Kevin Chappell,70.27,1054,15
81,0,36689,Brooks Koepka,70.27,1054,15
84,0,32839,Hideki Matsuyama,70.29,1195,17
84,0,32640,Troy Merritt,70.29,1195,17
86,0,25396,Kevin Na,70.32,1336,19
87,0,40058,Zac Blair,70.33,844,12
87,0,27644,Brian Harman,70.33,1477,21
87,0,24781,Hunter Mahan,70.33,844,12
87,0,26329,Louis Oosthuizen,70.33,844,12
91,0,21961,Charles Howell III,70.35,1618,23
91,0,27129,Luke List,70.35,1407,20
91,0,32333,Kevin Tway,70.35,1618,23
91,0,27095,Nick Watney,70.35,1407,20
95,0,29908,C.T. Pan,70.36,1548,22
96,0,29535,Brice Garnett,70.37,1337,19
97,0,27349,Alex Noren,70.38,915,13
98,0,24925,Jonathan Byrd,70.40,704,10
98,0,27974,Sung Kang,70.40,1056,15
100,0,48084,Wesley Bryan,70.42,845,12
100,0,46402,Talor Gooch,70.42,845,12
100,0,26758,David Hearn,70.42,845,12
100,0,32254,Xinjun Zhang,70.42,845,12
104,0,32816,Satoshi Kodaira,70.43,493,7
104,0,24138,Ian Poulter,70.43,986,14
104,0,28252,Seamus Power,70.43,986,14
107,0,34076,Joel Dahmen,70.44,1268,18
107,0,29926,Danny Lee,70.44,1127,16
109,0,35421,Brandon Harkins,70.45,1409,20
109,0,34256,Andrew Putnam,70.45,1409,20
111,0,29223,Sam Saunders,70.46,916,13
112,0,19803,Ryan Armour,70.48,1621,23
113,0,45609,Tyler Duncan,70.50,1269,18
113,0,35310,Lanto Griffin,70.50,987,14
113,0,33413,Ben Martin,70.50,846,12
113,0,26951,Johnson Wagner,70.50,1128,16
117,0,27958,Ryan Blaum,70.53,1058,15
117,0,50526,Tom Lovelady,70.53,1058,15
119,0,35461,Beau Hossler,70.54,1693,24
119,0,37278,Nicholas Lindheim,70.54,917,13
121,0,12510,Chad Campbell,70.57,988,14
121,0,24024,Zach Johnson,70.57,1482,21
121,0,30944,Jason Kokrak,70.57,1482,21
124,0,25572,Graeme McDowell,70.58,847,12
124,0,23320,Ryan Palmer,70.58,847,12
126,0,33419,Cameron Tringale,70.63,565,8
127,0,33399,Adam Hadwin,70.67,1484,21
128,0,32448,James Hahn,70.69,1131,16
129,0,34363,Tyrrell Hatton,70.75,849,12
130,0,01810,Phil Mickelson,70.76,1486,21
131,0,23353,J.J. Henry,70.77,920,13
132,0,39328,Conrad Shindler,70.80,708,10
133,0,33204,Shane Lowry,70.82,779,11
134,0,28132,Tyrone Van Aswegen,70.83,1275,18
135,0,33418,Shawn Stefani,70.86,992,14
136,0,27064,Jhonattan Vegas,70.89,1347,19
137,0,27942,Rob Oppenheim,70.90,709,10
137,0,31560,Brian Stuard,70.90,1418,20
139,0,25686,Jason Dufner,70.92,851,12
140,0,28500,Martin Flores,70.94,1206,17
141,0,24846,Ricky Barnes,71.00,710,10
141,0,23541,Ben Crane,71.00,781,11
141,0,36699,Patrick Rodgers,71.00,1278,18
144,0,26499,Rafa Cabrera Bello,71.06,1208,17
144,0,46501,Ollie Schniederjans,71.06,1279,18
146,0,30978,Kiradech Aphibarnrat,71.10,711,10
147,0,29974,Branden Grace,71.13,1067,15
147,0,34466,Peter Malnati,71.13,1138,16
149,0,20472,Alex Cejka,71.14,996,14
149,0,25240,D.A. Points,71.14,498,7
149,0,29518,Brendan Steele,71.14,996,14
152,0,29485,Brett Stegmaier,71.17,854,12
153,0,20157,Retief Goosen,71.25,570,8
154,0,37455,Si Woo Kim,71.27,1568,22
155,0,25493,Nick Taylor,71.29,1212,17
156,0,37189,Harold Varner III,71.32,1355,19
157,0,32876,Martin Piller,71.33,856,12
158,0,36799,Stephan Jaeger,71.36,999,14
159,0,47125,Matt Atkins,71.38,571,8
159,0,39546,Keith Mitchell,71.38,1499,21
161,0,24361,Pat Perez,71.41,1214,17
162,0,22371,Aaron Baddeley,71.43,1000,14
163,0,47347,Adam Schenk,71.53,1073,15
164,0,37454,Whee Kim,71.56,1145,16
165,0,34431,Robert Streb,71.60,716,10
166,0,35376,Roberto Díaz,71.62,931,13
166,0,47287,Ethan Tracy,71.62,931,13
168,0,20593,Greg Chalmers,71.63,573,8
168,0,34409,David Lingmerth,71.63,1146,16
170,0,25632,Jimmy Walker,71.65,1218,17
171,0,24924,Bill Haas,71.67,1075,15
171,0,25834,Daniel Summerhays,71.67,430,6
173,0,39327,Ben Silverman,71.71,1219,17
173,0,34264,Hudson Swafford,71.71,1004,14
175,0,34098,Russell Henley,71.73,1076,15
176,0,27963,Chris Stroud,71.77,933,13
177,0,34213,Grayson Murray,71.80,1077,15
178,0,28307,Matt Every,71.82,790,11
179,0,28679,Fabián Gómez,71.83,1293,18
179,0,22056,Cameron Percy,71.83,862,12
181,0,24140,Sean O'Hair,72.00,792,11
182,0,27895,Jonas Blixt,72.10,721,10
183,0,35879,Kelly Kraft,72.18,1227,17
184,0,39954,Cody Gribble,72.20,722,10
185,0,25900,Lucas Glover,72.29,1012,14
186,0,26331,Charl Schwartzel,72.45,797,11
186,0,25892,Steve Wheatcroft,72.45,797,11
188,0,34358,Jonathan Randolph,72.50,725,10
189,0,37338,Zecheng Dou,72.80,364,5
190,0,40009,Dominic Bozzelli,72.86,1020,14
191,0,20572,Rod Pampling,73.55,809,11
192,0,22582,Kyle Thompson,73.75,295,4
193,0,35544,Andrew Yun,77.25,309,4
