RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
67,0,60067,Joe Highsmith,21' 9",10227.917,470
67,0,51997,Andrew Novak,21' 9",13004.167,597
67,0,47679,Victor Perez,21' 9",10315.833,474
67,0,33448,Justin Thomas,21' 9",9665.500,444
67,0,30927,Brendon Todd,21' 9",18079.083,832
73,0,39971,Sungjae Im,21' 10",14847.083,681
73,0,24024,Zach Johnson,21' 10",8590.417,393
73,0,50493,Justin Suh,21' 10",11210.500,514
73,0,31323,Gary Woodland,21' 10",11642.500,533
77,0,55708,Hayden Buckley,21' 11",11506.417,525
77,0,45609,Tyler Duncan,21' 11",10674.000,487
77,0,57362,Austin Eckroat,21' 11",15499.333,708
77,0,54591,Ben Griffin,21' 11",15541.667,709
77,0,36884,Ben Kohles,21' 11",15083.417,688
77,0,47993,Denny McCarthy,21' 11",14607.000,667
77,0,34046,Jordan Spieth,21' 11",11724.833,535
84,0,29420,Billy Horschel,22' 0",12100.500,551
84,0,39546,Keith Mitchell,22' 0",12937.333,589
84,0,47806,Raul Pereda,22' 0",5783.917,263
87,0,34099,Harris English,22' 1",14712.417,665
87,0,54421,Garrick Higgo,22' 1",10303.417,467
87,0,51696,Rico Hoey,22' 1",12301.000,557
87,0,39324,J.J. Spaun,22' 1",12963.167,588
87,0,40115,Adam Svensson,22' 1",19316.250,876
92,0,47504,Sam Burns,22' 2",12204.750,550
92,0,52372,Cameron Champ,22' 2",8710.000,393
92,0,40098,Matt Fitzpatrick,22' 2",11616.500,525
92,0,28237,Rory McIlroy,22' 2",11179.833,504
92,0,52666,Sami Valimaki,22' 2",10166.417,459
97,0,56630,Akshay Bhatia,22' 3",15547.333,699
97,0,34563,Chesson Hadley,22' 3",10360.833,466
97,0,34587,Chan Kim,22' 3",13648.750,613
97,0,48119,Ben Taylor,22' 3",8499.083,382
97,0,25493,Nick Taylor,22' 3",14104.500,635
102,0,36799,Stephan Jaeger,22' 4",13245.083,592
102,0,48153,Matthieu Pavon,22' 4",9788.083,439
104,0,34374,Erik Barnes,22' 5",6871.333,306
104,0,34255,Joseph Bramlett,22' 5",11725.000,524
104,0,52375,Doug Ghim,22' 5",16076.583,716
104,0,32640,Troy Merritt,22' 5",11178.917,498
104,0,50484,Hayden Springer,22' 5",9602.000,429
109,0,35461,Beau Hossler,22' 6",14016.250,622
109,0,28252,Seamus Power,22' 6",17523.833,778
111,0,48084,Wesley Bryan,22' 7",6079.917,269
111,0,30163,Henrik Norlander,22' 7",9795.250,434
111,0,29908,C.T. Pan,22' 7",11087.083,491
111,0,54783,Dylan Wu,22' 7",12820.500,568
115,0,47663,Kevin Dougherty,22' 8",8376.250,370
115,0,46113,Ryan McCormick,22' 8",7196.333,318
115,0,47995,Davis Riley,22' 8",11875.167,523
115,0,48699,Callum Tarren,22' 8",8645.417,381
119,0,28089,Jason Day,22' 9",11134.167,489
119,0,29535,Brice Garnett,22' 9",9397.167,413
119,0,54628,Lee Hodges,22' 9",17466.583,768
119,0,55182,Tom Kim,22' 9",14120.083,620
123,0,40058,Zac Blair,22' 10",15214.250,666
123,0,28420,Ryan Brehm,22' 10",7614.500,334
123,0,47591,Eric Cole,22' 10",16667.833,730
123,0,29936,Ryan Fox,22' 10",10784.750,473
123,0,25900,Lucas Glover,22' 10",16258.000,712
123,0,22405,Justin Rose,22' 10",10265.500,449
123,0,48081,Xander Schauffele,22' 10",12612.500,553
130,0,52955,Ludvig Ãberg,22' 11",12586.500,550
130,0,32070,Rafael Campos,22' 11",7628.917,333
130,0,31646,Emiliano Grillo,22' 11",15162.167,662
130,0,46717,Viktor Hovland,22' 11",9479.667,413
130,0,50188,S.H. Kim,22' 11",15443.333,675
130,0,51894,Vince Whaley,22' 11",8412.000,367
136,0,52514,Trace Crowe,23' 0",9555.583,416
136,0,35310,Lanto Griffin,23' 0",10850.250,471
136,0,35506,Mackenzie Hughes,23' 0",14585.917,634
139,0,39997,Corey Conners,23' 1",15475.250,671
139,0,32839,Hideki Matsuyama,23' 1",11797.833,512
141,0,51287,Ryo Hisatsune,23' 2",13521.833,584
141,0,28775,Nate Lashley,23' 2",12538.167,542
143,0,29725,Tony Finau,23' 3",12925.500,556
143,0,35532,Tom Hoge,23' 3",17001.000,732
143,0,48887,Matt Wallace,23' 3",10072.750,433
146,0,51349,Nico Echavarria,23' 4",13848.583,594
146,0,36699,Patrick Rodgers,23' 4",16077.167,690
146,0,51634,Sahith Theegala,23' 4",15670.750,671
146,0,52374,Brandon Wu,23' 4",11967.000,512
150,0,33399,Adam Hadwin,23' 5",14034.167,599
150,0,47983,Chad Ramey,23' 5",13880.250,593
150,0,55454,Carl Yuan,23' 5",9830.917,420
153,0,22371,Aaron Baddeley,23' 6",10589.750,451
153,0,45157,Cam Davis,23' 6",13886.500,591
153,0,32102,Rickie Fowler,23' 6",13147.417,559
153,0,30926,Chris Kirk,23' 6",13984.750,595
153,0,57366,Cameron Young,23' 6",13460.750,573
158,0,37212,Paul Barjon,23' 7",7684.500,326
158,0,47988,Nick Hardy,23' 7",14197.083,601
158,0,27936,Martin Laird,23' 7",11126.917,472
158,0,49947,Taylor Moore,23' 7",16248.500,688
162,0,37275,Sam Ryder,23' 8",12138.417,513
163,0,38991,Alejandro Tosti,23' 9",10122.417,426
163,0,47483,Will Zalatoris,23' 9",11293.750,475
165,0,32757,Patton Kizzire,23' 10",10540.333,443
165,0,35617,Martin Trainer,23' 10",7004.250,294
167,0,52453,Nicolai HÃ¸jgaard,23' 11",7486.750,313
168,0,39977,Max Homa,24' 1",12416.417,515
169,0,34256,Andrew Putnam,24' 3",16062.333,662
170,0,33948,Byeong Hun An,24' 5",11445.167,468
170,0,36801,Mark Hubbard,24' 5",19161.500,785
172,0,55789,Taylor Montgomery,24' 6",7047.083,288
173,0,51766,Wyndham Clark,24' 7",11300.833,460
173,0,60767,Blaine Hale Jr.,24' 7",6238.083,254
175,0,60004,Jacob Bridgeman,24' 8",11279.917,457
176,0,48117,Kurt Kitayama,24' 9",13789.333,557
177,0,33653,Thomas Detry,24' 10",12727.333,512
178,0,51070,Vincent Norrman,25' 0",8762.083,350
179,0,35450,Patrick Cantlay,25' 1",10908.750,435
180,0,33968,ThorbjÃ¸rn Olesen,25' 4",7211.167,285
181,0,33408,Tyson Alexander,25' 5",10996.333,432
182,0,40006,Erik van Rooyen,25' 6",13872.750,544
183,0,27129,Luke List,25' 11",12900.667,498
184,0,27770,Camilo Villegas,26' 6",8936.833,337
