RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
139,0,48084,Wesley Bryan,51.7,107,207,+0.28
140,0,40162,Justin Lower,51.8,239,461,+1.34
141,0,32333,Kevin Tway,52.0,127,244,+1.26
142,0,27936,Martin Laird,52.2,168,322,+1.43
142,0,33448,Justin Thomas,52.2,181,347,+1.38
144,0,33399,Adam Hadwin,52.5,186,354,+2.04
144,0,30927,Brendon Todd,52.5,197,375,+1.17
146,0,27139,David Skinns,52.6,225,428,+2.04
147,0,52514,Trace Crowe,52.7,149,283,+1.61
148,0,46113,Ryan McCormick,52.8,153,290,+2.09
149,0,47591,Eric Cole,52.9,290,548,+1.72
149,0,34563,Chesson Hadley,52.9,183,346,+0.87
149,0,28775,Nate Lashley,52.9,155,293,+1.48
149,0,32791,K.H. Lee,52.9,176,333,+1.14
153,0,59442,Parker Coody,53.1,163,307,+1.29
153,0,40098,Matt Fitzpatrick,53.1,163,307,+1.78
153,0,27129,Luke List,53.1,197,371,+1.57
156,0,46046,Scottie Scheffler,53.5,146,273,+0.14
157,0,60067,Joe Highsmith,53.6,165,308,+1.64
157,0,51894,Vince Whaley,53.6,187,349,+0.80
159,0,29725,Tony Finau,53.7,211,393,+0.57
160,0,32070,Rafael Campos,53.8,136,253,+1.40
161,0,27649,Brandt Snedeker,54.0,147,272,+2.18
162,0,59143,Mac Meissner,54.1,177,327,+1.58
163,0,27064,Jhonattan Vegas,54.2,182,336,+0.93
164,0,33204,Shane Lowry,54.4,154,283,+0.78
165,0,50188,S.H. Kim,54.7,283,517,+1.41
166,0,35461,Beau Hossler,55.2,238,431,+1.05
166,0,39546,Keith Mitchell,55.2,230,417,+0.96
166,0,54783,Dylan Wu,55.2,202,366,+1.14
169,0,28420,Ryan Brehm,55.3,147,266,+1.16
170,0,47420,Jake Knapp,55.4,224,404,+1.61
171,0,29221,Webb Simpson,55.6,150,270,+1.20
172,0,32367,Jorge Campillo,55.8,125,224,+0.40
173,0,27644,Brian Harman,55.9,193,345,+1.09
174,0,57975,Harry Hall,56.1,226,403,+0.93
175,0,23108,Matt Kuchar,56.3,179,318,+1.12
176,0,48887,Matt Wallace,56.7,183,323,+0.05
177,0,34587,Chan Kim,56.9,190,334,+1.21
178,0,34374,Erik Barnes,57.2,158,276,+2.66
179,0,35450,Patrick Cantlay,57.5,176,306,+0.28
180,0,34098,Russell Henley,57.6,155,269,+1.87
181,0,29420,Billy Horschel,58.3,197,338,+1.42
182,0,23320,Ryan Palmer,60.3,111,184,+2.07
183,0,47995,Davis Riley,60.5,240,397,+1.38
184,0,52375,Doug Ghim,60.8,206,339,+0.97
