RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,21961,Charles Howell III,-130,4.60,1645
1,0,28158,Steve Marino,-130,4.63,1765
3,0,27095,Nick Watney,-129,4.60,1605
4,0,21753,Brian Davis,-128,4.62,1690
4,0,27936,Martin Laird,-128,4.58,1530
6,0,06595,Kevin Sutherland,-127,4.57,1470
7,0,07867,Woody Austin,-121,4.64,1675
8,0,24924,Bill Haas,-120,4.62,1565
9,0,24358,Robert Garrigus,-119,4.59,1440
10,0,25804,Bubba Watson,-118,4.60,1475
11,0,27214,Kevin Streelman,-117,4.66,1740
12,0,20574,Mathew Goggin,-115,4.60,1440
12,0,25396,Kevin Na,-115,4.64,1590
14,0,21949,Joe Ogilvie,-114,4.64,1570
15,0,19846,Brian Gay,-113,4.62,1490
15,0,11032,Frank Lickliter II,-113,4.66,1675
17,0,27933,John Merrick,-112,4.63,1510
18,0,20104,Ken Duke,-111,4.69,1810
19,0,28780,Nicholas Thompson,-110,4.69,1775
20,0,24490,George McNeill,-109,4.64,1515
21,0,10885,Robert Allenby,-108,4.68,1685
21,0,22892,Jason Gore,-108,4.65,1545
21,0,01945,Kenny Perry,-108,4.63,1440
21,0,06567,Vijay Singh,-108,4.52,1135
25,0,25900,Lucas Glover,-107,4.60,1335
25,0,21878,Mark Wilson,-107,4.67,1635
27,0,23497,Tag Ridings,-106,4.63,1420
28,0,23048,Eric Axley,-105,4.70,1775
28,0,10809,Jim Furyk,-105,4.63,1435
28,0,27141,J.B. Holmes,-105,4.60,1325
31,0,25345,Carl Pettersson,-104,4.69,1675
31,0,22548,Patrick Sheehan,-104,4.73,1920
33,0,20229,Stewart Cink,-103,4.61,1335
33,0,29718,Anthony Kim,-103,4.55,1135
33,0,01941,Tom Pernice Jr.,-103,4.67,1545
33,0,27770,Camilo Villegas,-103,4.54,1120
37,0,23623,Bo Van Pelt,-102,4.68,1585
38,0,07457,Steve Flesch,-101,4.67,1545
38,0,23718,Nathan Green,-101,4.67,1535
38,0,10860,Justin Leonard,-101,4.64,1410
41,0,12510,Chad Campbell,-100,4.64,1375
41,0,23353,J.J. Henry,-100,4.70,1670
43,0,01810,Phil Mickelson,-98,4.59,1190
44,0,26300,Matt Jones,-96,4.69,1530
44,0,01766,Billy Mayfair,-96,4.68,1490
44,0,24361,Pat Perez,-96,4.66,1405
44,0,10423,Mike Weir,-96,4.65,1360
44,0,25349,Tim Wilkinson,-96,4.69,1560
49,0,23541,Ben Crane,-95,4.64,1315
49,0,12716,Charley Hoffman,-95,4.68,1480
49,0,26679,Kevin Stadler,-95,4.67,1460
52,0,12660,Jesper Parnevik,-94,4.66,1365
53,0,06197,Michael Allen,-93,4.70,1550
53,0,20498,Briny Baird,-93,4.73,1725
53,0,27120,Troy Matteson,-93,4.70,1545
53,0,24449,Parker McLachlin,-93,4.67,1395
57,0,21350,Ryuji Imada,-92,4.65,1300
57,0,01948,Tim Petrovic,-92,4.71,1570
59,0,20634,Peter Lonard,-91,4.67,1365
59,0,20663,Brenden Pappas,-91,4.56,1045
61,0,23788,D.J. Trahan,-90,4.69,1440
61,0,26668,Marc Turnesa,-90,4.68,1400
61,0,20160,Charlie Wi,-90,4.69,1440
64,0,22371,Aaron Baddeley,-89,4.61,1145
64,0,10505,Shane Bertsch,-89,4.70,1500
64,0,28089,Jason Day,-89,4.66,1315
64,0,10875,Todd Demsey,-89,4.65,1270
64,0,12823,Carlos Franco,-89,4.64,1225
64,0,22293,Heath Slocum,-89,4.72,1615
64,0,08845,Scott Sterling,-89,4.69,1440
71,0,06004,Stephen Ames,-88,4.64,1220
71,0,12652,Cameron Beckman,-88,4.69,1420
71,0,23409,James Driscoll,-88,4.69,1405
71,0,26289,Boo Weekley,-88,4.66,1295
75,0,30925,Dustin Johnson,-87,4.71,1475
75,0,28475,Jeff Overton,-87,4.74,1675
77,0,01035,Tommy Armour III,-86,4.63,1160
77,0,06621,Joe Durant,-86,4.70,1455
77,0,24663,Y.E. Yang,-86,4.70,1435
80,0,20098,Stuart Appleby,-85,4.66,1240
80,0,24925,Jonathan Byrd,-85,4.69,1365
82,0,20378,Mathias Grönberg,-84,4.71,1425
83,0,01226,Fred Couples,-83,4.60,1035
83,0,06251,Chris DiMarco,-83,4.70,1390
83,0,01320,Bob Estes,-83,4.71,1420
83,0,22913,John Rollins,-83,4.73,1535
87,0,21209,Sergio Garcia,-82,4.57,960
87,0,23108,Matt Kuchar,-82,4.70,1370
87,0,24781,Hunter Mahan,-82,4.68,1275
87,0,02002,John Riegger,-82,4.65,1165
87,0,12602,Dean Wilson,-82,4.76,1675
92,0,26695,Michael Letzig,-81,4.70,1340
92,0,02223,Bob Tway,-81,4.63,1105
92,0,26951,Johnson Wagner,-81,4.70,1330
95,0,20645,John Senden,-80,4.71,1400
96,0,23349,Charles Warren,-79,4.70,1325
97,0,01797,Rocco Mediate,-78,4.70,1320
97,0,24140,Sean O'Hair,-78,4.66,1140
97,0,23320,Ryan Palmer,-78,4.64,1075
100,0,20850,Daniel Chopra,-77,4.72,1380
100,0,20572,Rod Pampling,-77,4.69,1255
100,0,07749,Brett Quigley,-77,4.71,1310
100,0,06527,Steve Stricker,-77,4.63,1050
104,0,24227,Justin Bolli,-76,4.74,1445
104,0,08075,Jerry Kelly,-76,4.71,1330
104,0,25842,Jon Mills,-76,4.75,1510
107,0,23778,Brad Adamonis,-75,4.72,1360
107,0,19803,Ryan Armour,-75,4.74,1440
107,0,01313,Steve Elkington,-75,4.72,1355
107,0,01473,Todd Hamilton,-75,4.75,1485
107,0,23325,Vaughn Taylor,-75,4.76,1555
107,0,08385,Omar Uresti,-75,4.69,1220
113,0,12782,Tim Herron,-74,4.74,1410
113,0,27963,Chris Stroud,-74,4.72,1335
115,0,27561,Nick Flanagan,-73,4.74,1425
115,0,23621,Rory Sabbatini,-73,4.68,1130
117,0,23614,Rich Beem,-72,4.75,1455
117,0,01706,Davis Love III,-72,4.70,1195
119,0,22621,Ben Curtis,-71,4.70,1170
120,0,10425,Jay Williamson,-70,4.77,1500
121,0,12705,Cliff Kresge,-68,4.73,1275
121,0,26476,Chez Reavie,-68,4.78,1525
123,0,20433,Mark Hensby,-67,4.72,1190
123,0,24024,Zach Johnson,-67,4.74,1310
125,0,23135,Tim Clark,-66,4.74,1255
125,0,27649,Brandt Snedeker,-66,4.74,1275
125,0,02239,Scott Verplank,-66,4.72,1185
128,0,26596,Ryan Moore,-65,4.73,1185
129,0,25190,Jeff Quinney,-64,4.77,1400
129,0,25562,Andres Romero,-64,4.68,985
129,0,23797,Brett Rumford,-64,4.72,1150
132,0,01142,Bart Bryant,-63,4.73,1185
132,0,27060,John Mallinger,-63,4.78,1410
134,0,02206,David Toms,-62,4.68,980
135,0,21959,Ted Purdy,-61,4.72,1095
135,0,10649,Tom Scherrer,-61,4.69,970
137,0,21731,Freddie Jacobson,-60,4.74,1145
137,0,24502,Adam Scott,-60,4.59,735
139,0,01724,Jeff Maggert,-59,4.79,1380
140,0,10733,Kent Jones,-58,4.74,1120
141,0,21461,Kenneth Ferrie,-57,4.77,1215
142,0,21805,Harrison Frazar,-56,4.76,1165
142,0,22348,Nick O'Hern,-56,4.78,1260
142,0,20127,Chris Riley,-56,4.66,835
145,0,06034,Marco Dawson,-55,4.74,1055
145,0,06575,Dudley Hart,-55,4.76,1135
145,0,01553,John Huston,-55,4.71,945
145,0,10585,Scott McCarron,-55,4.72,980
149,0,24357,K.J. Choi,-54,4.74,1030
149,0,01577,Lee Janzen,-54,4.82,1500
149,0,07547,Craig Kanada,-54,4.73,995
149,0,20443,Jin Park,-54,4.81,1420
153,0,20848,Ángel Cabrera,-53,4.66,770
153,0,01161,Mark Calcavecchia,-53,4.74,1030
153,0,24912,Will MacKenzie,-53,4.74,1010
156,0,20472,Alex Cejka,-52,4.78,1180
