RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,20382,Stephen Leaney,.37,1,270
2,0,23613,Rich Barcelo,.69,1,144
3,0,06527,Steve Stricker,.85,2,234
4,0,11123,Chris Couch,.93,1,108
4,0,20157,Retief Goosen,.93,2,216
6,0,19846,Brian Gay,1.04,3,288
7,0,25237,Kevin Muncrief,1.11,1,90
8,0,20121,Todd Fischer,1.17,4,342
9,0,01219,John Cook,1.23,2,162
9,0,01457,Jay Haas,1.23,4,324
9,0,20548,Hidemichi Tanaka,1.23,4,324
12,0,20229,Stewart Cink,1.26,5,396
13,0,21407,Arjun Atwal,1.28,3,234
13,0,20593,Greg Chalmers,1.28,3,234
15,0,12680,Shigeki Maruyama,1.32,5,378
16,0,20098,Stuart Appleby,1.39,4,288
16,0,01938,David Peoples,1.39,4,288
18,0,06567,Vijay Singh,1.44,7,486
19,0,12645,Brent Geiberger,1.46,5,342
20,0,06078,Esteban Toledo,1.52,3,198
21,0,11032,Frank Lickliter II,1.54,5,324
22,0,23108,Matt Kuchar,1.59,4,252
22,0,12682,Hirofumi Miyase,1.59,2,126
22,0,21949,Joe Ogilvie,1.59,6,378
25,0,01157,Tom Byrum,1.63,5,306
25,0,21805,Harrison Frazar,1.63,5,306
27,0,01320,Bob Estes,1.71,4,234
28,0,23135,Tim Clark,1.74,5,288
28,0,23552,Hank Kuehne,1.74,5,288
28,0,01945,Kenny Perry,1.74,5,288
28,0,06595,Kevin Sutherland,1.74,5,288
28,0,12602,Dean Wilson,1.74,5,288
33,0,02101,Joey Sindelar,1.75,6,342
33,0,02223,Bob Tway,1.75,6,342
35,0,12394,Tom Carter,1.77,7,396
35,0,20572,Rod Pampling,1.77,7,396
37,0,01132,Mark Brooks,1.85,2,108
37,0,06251,Chris DiMarco,1.85,8,432
37,0,23497,Tag Ridings,1.85,3,162
37,0,21878,Mark Wilson,1.85,4,216
41,0,10733,Kent Jones,1.96,6,306
42,0,06809,Bob Burns,1.98,5,252
42,0,06522,Ernie Els,1.98,5,252
44,0,01685,J.L. Lewis,2.02,8,396
44,0,20634,Peter Lonard,2.02,4,198
44,0,06373,José María Olazábal,2.02,4,198
47,0,10860,Justin Leonard,2.05,7,342
48,0,20850,Daniel Chopra,2.12,8,378
49,0,01666,Bernhard Langer,2.14,5,234
50,0,12510,Chad Campbell,2.22,8,360
