RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,20433,Mark Hensby,10,37
2,0,01381,Fred Funk,8,41
2,0,01724,Jeff Maggert,8,36
4,0,01024,Billy Andrade,7,57
4,0,24024,Zach Johnson,7,42
4,0,08339,Spike McRoy,7,50
4,0,24361,Pat Perez,7,67
4,0,20645,John Senden,7,59
9,0,20029,Notah Begay III,6,40
9,0,24507,Jason Bohn,6,52
9,0,01388,Robert Gamez,6,44
9,0,08881,Tripp Isenhour,6,26
9,0,21731,Freddie Jacobson,6,35
9,0,01577,Lee Janzen,6,58
9,0,23108,Matt Kuchar,6,50
9,0,22046,Geoff Ogilvy,6,35
9,0,23320,Ryan Palmer,6,63
9,0,21959,Ted Purdy,6,64
9,0,23621,Rory Sabbatini,6,50
20,0,23613,Rich Barcelo,5,37
20,0,08123,Jeff Brehaut,5,60
20,0,01127,Danny Briggs,5,48
20,0,24290,D.J. Brigman,5,53
20,0,06809,Bob Burns,5,35
20,0,12510,Chad Campbell,5,40
20,0,23135,Tim Clark,5,36
20,0,23541,Ben Crane,5,37
20,0,19881,Robert Damron,5,54
20,0,20104,Ken Duke,5,48
20,0,01361,Dan Forsman,5,42
20,0,23063,Scott Hend,5,62
20,0,21961,Charles Howell III,5,39
20,0,10733,Kent Jones,5,46
20,0,06332,Neal Lancaster,5,62
20,0,24781,Hunter Mahan,5,51
20,0,12680,Shigeki Maruyama,5,35
20,0,21949,Joe Ogilvie,5,44
20,0,10213,Dicky Pride,5,42
20,0,07749,Brett Quigley,5,55
20,0,02049,Gene Sauers,5,47
20,0,12602,Dean Wilson,5,45
42,0,21633,Steve Allan,4,51
42,0,01035,Tommy Armour III,4,43
42,0,21407,Arjun Atwal,4,39
42,0,07721,Pat Bates,4,53
42,0,24925,Jonathan Byrd,4,37
42,0,12394,Tom Carter,4,50
42,0,20472,Alex Cejka,4,41
42,0,01226,Fred Couples,4,34
42,0,01378,David Frost,4,44
42,0,25900,Lucas Glover,4,60
42,0,23338,David Gossett,4,48
42,0,01677,Tom Lehman,4,36
42,0,01706,Davis Love III,4,29
42,0,01707,Steve Lowery,4,49
42,0,01766,Billy Mayfair,4,63
42,0,20628,Arron Oberholser,4,29
42,0,07939,Dan Olsen,4,32
42,0,01926,Steve Pate,4,45
42,0,01927,Dennis Paulson,4,37
42,0,25345,Carl Pettersson,4,40
42,0,22913,John Rollins,4,36
42,0,22548,Patrick Sheehan,4,51
42,0,06595,Kevin Sutherland,4,37
42,0,23307,Roger Tambellini,4,47
42,0,20548,Hidemichi Tanaka,4,30
42,0,23325,Vaughn Taylor,4,46
42,0,02214,Kirk Triplett,4,27
42,0,23623,Bo Van Pelt,4,37
70,0,10885,Robert Allenby,3,48
70,0,06004,Stephen Ames,3,37
70,0,20098,Stuart Appleby,3,33
70,0,12652,Cameron Beckman,3,55
70,0,07363,Craig Bowden,3,41
70,0,01132,Mark Brooks,3,30
70,0,01161,Mark Calcavecchia,3,41
70,0,11123,Chris Couch,3,33
70,0,06251,Chris DiMarco,3,36
70,0,06621,Joe Durant,3,51
70,0,20585,Niclas Fasth,3,39
70,0,01457,Jay Haas,3,18
70,0,01553,John Huston,3,44
70,0,26420,Richard Johnson,3,42
70,0,01771,Blaine McCallister,3,35
70,0,01810,Phil Mickelson,3,41
70,0,12753,David Morland IV,3,44
70,0,20663,Brenden Pappas,3,48
70,0,10107,Deane Pappas,3,34
70,0,10912,Craig Perks,3,45
70,0,22405,Justin Rose,3,31
70,0,02101,Joey Sindelar,3,55
70,0,06567,Vijay Singh,3,49
70,0,02106,Chris Smith,3,73
70,0,20580,Andre Stolz,3,28
95,0,06197,Michael Allen,2,31
95,0,22371,Aaron Baddeley,2,33
95,0,20498,Briny Baird,2,38
95,0,19824,Craig Barlow,2,42
95,0,23614,Rich Beem,2,42
95,0,06214,Guy Boros,2,40
95,0,21646,David Branshaw,2,45
95,0,01139,Olin Browne,2,37
95,0,24357,K.J. Choi,2,38
95,0,20229,Stewart Cink,2,23
95,0,19972,José Coceres,2,29
95,0,01203,Russ Cochran,2,29
95,0,08835,Kris Cox,2,40
95,0,22621,Ben Curtis,2,27
95,0,01249,John Daly,2,35
95,0,01261,Jay Delsing,2,36
95,0,01313,Steve Elkington,2,33
95,0,12760,Danny Ellis,2,28
95,0,01329,Brad Faxon,2,21
95,0,07457,Steve Flesch,2,47
95,0,12823,Carlos Franco,2,54
95,0,21209,Sergio Garcia,2,34
95,0,12645,Brent Geiberger,2,38
95,0,20378,Mathias Grönberg,2,47
95,0,06575,Dudley Hart,2,26
95,0,08537,J.P. Hayes,2,30
95,0,23353,J.J. Henry,2,42
95,0,12782,Tim Herron,2,30
95,0,20094,Jonathan Kaye,2,45
