RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,29718,Anthony Kim,-.127,55,-7.00
2,0,22371,Aaron Baddeley,-.123,57,-7.00
3,0,24357,K.J. Choi,-.119,59,-7.00
4,0,26420,Richard Johnson,-.083,36,-3.00
4,0,27797,Derek Lamely,-.083,48,-4.00
6,0,20766,Padraig Harrington,-.074,54,-4.00
6,0,31323,Gary Woodland,-.074,54,-4.00
8,0,26596,Ryan Moore,-.070,57,-4.00
9,0,23718,Nathan Green,-.068,59,-4.00
10,0,23983,Luke Donald,-.065,31,-2.00
11,0,20472,Alex Cejka,-.064,47,-3.00
12,0,19846,Brian Gay,-.062,65,-4.00
13,0,23320,Ryan Palmer,-.060,84,-5.00
14,0,10885,Robert Allenby,-.059,51,-3.00
14,0,06522,Ernie Els,-.059,51,-3.00
16,0,34255,Joseph Bramlett,-.058,52,-3.00
17,0,32102,Rickie Fowler,-.054,56,-3.00
18,0,27330,Josh Teater,-.052,77,-4.00
19,0,24604,Hunter Haas,-.044,68,-3.00
20,0,20098,Stuart Appleby,-.043,47,-2.00
20,0,32698,Bobby Gates,-.043,47,-2.00
20,0,21350,Ryuji Imada,-.043,69,-3.00
20,0,25396,Kevin Na,-.043,70,-3.00
24,0,20229,Stewart Cink,-.040,50,-2.00
25,0,08075,Jerry Kelly,-.038,53,-2.00
26,0,20848,Ángel Cabrera,-.030,33,-1.00
26,0,27095,Nick Watney,-.030,66,-2.00
28,0,32876,Martin Piller,-.026,39,-1.00
28,0,24663,Y.E. Yang,-.026,38,-1.00
30,0,27120,Troy Matteson,-.024,84,-2.00
31,0,23541,Ben Crane,-.023,44,-1.00
31,0,06527,Steve Stricker,-.023,43,-1.00
33,0,06004,Stephen Ames,-.021,48,-1.00
34,0,21805,Harrison Frazar,-.020,50,-1.00
35,0,29478,Kevin Kisner,-.019,52,-1.00
36,0,26476,Chez Reavie,-.018,55,-1.00
36,0,20160,Charlie Wi,-.018,55,-1.00
38,0,06515,Shaun Micheel,-.015,67,-1.00
39,0,23800,Bryce Molder,-.014,70,-1.00
40,0,21961,Charles Howell III,-.013,76,-1.00
41,0,12652,Cameron Beckman,E,64,E
41,0,11123,Chris Couch,E,53,E
41,0,28089,Jason Day,E,42,E
41,0,24358,Robert Garrigus,E,66,E
41,0,23353,J.J. Henry,E,74,E
41,0,19970,Robert Karlsson,E,53,E
41,0,24781,Hunter Mahan,E,60,E
41,0,33413,Ben Martin,E,57,E
41,0,10585,Scott McCarron,E,51,E
41,0,23621,Rory Sabbatini,E,66,E
41,0,32150,Michael Thompson,E,67,E
41,0,27064,Jhonattan Vegas,E,67,E
41,0,20436,Garrett Willis,E,65,E
54,0,25632,Jimmy Walker,+.015,67,+1.00
55,0,24507,Jason Bohn,+.017,60,+1.00
55,0,27936,Martin Laird,+.017,60,+1.00
57,0,24024,Zach Johnson,+.018,55,+1.00
57,0,27974,Sung Kang,+.018,56,+1.00
59,0,10809,Jim Furyk,+.019,54,+1.00
59,0,25818,Scott Piercy,+.019,54,+1.00
59,0,12602,Dean Wilson,+.019,53,+1.00
62,0,27141,J.B. Holmes,+.023,44,+1.00
62,0,25457,Alexandre Rocha,+.023,44,+1.00
62,0,02206,David Toms,+.023,43,+1.00
65,0,01313,Steve Elkington,+.024,41,+1.00
65,0,23325,Vaughn Taylor,+.024,83,+2.00
67,0,23788,D.J. Trahan,+.026,76,+2.00
68,0,30750,Tommy Gainey,+.027,75,+2.00
68,0,20157,Retief Goosen,+.027,37,+1.00
70,0,26881,Jarrod Lyle,+.028,71,+2.00
70,0,01948,Tim Petrovic,+.028,71,+2.00
70,0,26668,Marc Turnesa,+.028,36,+1.00
73,0,21209,Sergio Garcia,+.029,34,+1.00
73,0,20127,Chris Riley,+.029,68,+2.00
73,0,27963,Chris Stroud,+.029,69,+2.00
73,0,25834,Daniel Summerhays,+.029,69,+2.00
77,0,30946,Alex Prugh,+.030,66,+2.00
77,0,30110,Kyle Stanley,+.030,67,+2.00
77,0,26951,Johnson Wagner,+.030,67,+2.00
80,0,26758,David Hearn,+.032,62,+2.00
80,0,22913,John Rollins,+.032,62,+2.00
82,0,21878,Mark Wilson,+.033,61,+2.00
83,0,06251,Chris DiMarco,+.035,85,+3.00
83,0,12716,Charley Hoffman,+.035,57,+2.00
83,0,20572,Rod Pampling,+.035,57,+2.00
86,0,24925,Jonathan Byrd,+.036,55,+2.00
86,0,22293,Heath Slocum,+.036,55,+2.00
88,0,23638,Brendon de Jonge,+.037,107,+4.00
89,0,32640,Troy Merritt,+.038,52,+2.00
89,0,34072,Will Strickler,+.038,53,+2.00
91,0,35087,Bio Kim,+.040,50,+2.00
91,0,25240,D.A. Points,+.040,75,+3.00
93,0,08537,J.P. Hayes,+.041,49,+2.00
93,0,22046,Geoff Ogilvy,+.041,49,+2.00
95,0,12782,Tim Herron,+.042,72,+3.00
95,0,22348,Nick O'Hern,+.042,72,+3.00
97,0,22621,Ben Curtis,+.043,46,+2.00
98,0,23614,Rich Beem,+.044,45,+2.00
98,0,08375,Paul Stankowski,+.044,68,+3.00
100,0,29910,Blake Adams,+.046,108,+5.00
101,0,20070,Matt Bettencourt,+.047,64,+3.00
101,0,26851,Marc Leishman,+.047,64,+3.00
103,0,20645,John Senden,+.056,72,+4.00
104,0,33911,Nate Smith,+.057,53,+3.00
105,0,24290,D.J. Brigman,+.058,52,+3.00
105,0,20593,Greg Chalmers,+.058,69,+4.00
105,0,31202,William McGirt,+.058,86,+5.00
108,0,27770,Camilo Villegas,+.059,51,+3.00
109,0,28486,Michael Putnam,+.061,49,+3.00
110,0,32366,Kevin Chappell,+.062,65,+4.00
111,0,28679,Fabián Gómez,+.063,48,+3.00
111,0,24924,Bill Haas,+.063,48,+3.00
111,0,26679,Kevin Stadler,+.063,64,+4.00
114,0,25572,Graeme McDowell,+.065,31,+2.00
115,0,23497,Tag Ridings,+.066,76,+5.00
116,0,07457,Steve Flesch,+.067,75,+5.00
116,0,23108,Matt Kuchar,+.067,75,+5.00
118,0,06621,Joe Durant,+.068,44,+3.00
119,0,07867,Woody Austin,+.069,58,+4.00
119,0,21753,Brian Davis,+.069,87,+6.00
119,0,25900,Lucas Glover,+.069,58,+4.00
119,0,24361,Pat Perez,+.069,58,+4.00
123,0,25345,Carl Pettersson,+.070,71,+5.00
123,0,28620,Aron Price,+.070,43,+3.00
123,0,26331,Charl Schwartzel,+.070,43,+3.00
126,0,23409,James Driscoll,+.071,56,+4.00
126,0,06573,Brandt Jobe,+.071,84,+6.00
126,0,01810,Phil Mickelson,+.071,56,+4.00
129,0,10860,Justin Leonard,+.072,69,+5.00
130,0,01116,Michael Bradley,+.074,68,+5.00
130,0,10733,Kent Jones,+.074,54,+4.00
132,0,31193,Jim Renner,+.075,67,+5.00
133,0,30711,Colt Knost,+.076,79,+6.00
134,0,31557,Jim Herman,+.077,52,+4.00
135,0,28087,Kris Blanks,+.079,89,+7.00
136,0,21731,Freddie Jacobson,+.080,75,+6.00
137,0,24846,Ricky Barnes,+.082,49,+4.00
137,0,01706,Davis Love III,+.082,49,+4.00
137,0,29518,Brendan Steele,+.082,73,+6.00
140,0,20498,Briny Baird,+.083,48,+4.00
140,0,01766,Billy Mayfair,+.083,84,+7.00
140,0,24138,Ian Poulter,+.083,36,+3.00
140,0,23623,Bo Van Pelt,+.083,72,+6.00
144,0,01577,Lee Janzen,+.085,47,+4.00
144,0,30925,Dustin Johnson,+.085,47,+4.00
146,0,24140,Sean O'Hair,+.086,58,+5.00
147,0,24502,Adam Scott,+.088,34,+3.00
148,0,25562,Andres Romero,+.090,67,+6.00
149,0,29420,Billy Horschel,+.091,55,+5.00
149,0,21949,Joe Ogilvie,+.091,55,+5.00
151,0,21407,Arjun Atwal,+.092,65,+6.00
152,0,28158,Steve Marino,+.094,64,+6.00
153,0,30926,Chris Kirk,+.096,73,+7.00
154,0,22961,David Mathis,+.097,72,+7.00
155,0,23673,Michael Connell,+.100,80,+8.00
155,0,25686,Jason Dufner,+.100,60,+6.00
155,0,27466,Spencer Levin,+.100,90,+9.00
155,0,27214,Kevin Streelman,+.100,70,+7.00
159,0,25274,Steven Bowditch,+.101,69,+7.00
159,0,06643,Paul Goydos,+.101,69,+7.00
159,0,33419,Cameron Tringale,+.101,89,+9.00
162,0,12510,Chad Campbell,+.103,58,+6.00
163,0,30692,Scott Stallings,+.104,77,+8.00
164,0,23548,Bill Lunde,+.105,57,+6.00
165,0,25804,Bubba Watson,+.106,47,+5.00
166,0,33141,Keegan Bradley,+.108,65,+7.00
167,0,29720,Andres Gonzales,+.114,35,+4.00
167,0,28475,Jeff Overton,+.114,79,+9.00
167,0,22405,Justin Rose,+.114,44,+5.00
170,0,22378,Trevor Immelman,+.115,52,+6.00
171,0,10505,Shane Bertsch,+.118,51,+6.00
172,0,29221,Webb Simpson,+.119,84,+10.00
173,0,24980,Scott Gutschewski,+.120,50,+6.00
174,0,27939,Matt McQuillan,+.122,49,+6.00
175,0,24490,George McNeill,+.128,39,+5.00
176,0,31401,Zack Miller,+.138,80,+11.00
177,0,26300,Matt Jones,+.140,57,+8.00
178,0,09011,David Duval,+.148,54,+8.00
178,0,27649,Brandt Snedeker,+.148,54,+8.00
180,0,25444,Justin Hicks,+.163,43,+7.00
181,0,06567,Vijay Singh,+.176,68,+12.00
182,0,26287,Roland Thatcher,+.182,66,+12.00
182,0,26289,Boo Weekley,+.182,44,+8.00
184,0,27933,John Merrick,+.196,51,+10.00
185,0,01797,Rocco Mediate,+.200,50,+10.00
186,0,08725,Tom Gillis,+.208,48,+10.00
