RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,24138,Ian Poulter,+.290,31,+9.00
2,0,28089,Jason Day,+.345,58,+20.00
2,0,23983,Luke Donald,+.345,58,+20.00
4,0,25396,Kevin Na,+.358,81,+29.00
5,0,20593,Greg Chalmers,+.365,115,+42.00
6,0,01313,Steve Elkington,+.370,54,+20.00
7,0,29720,Andres Gonzales,+.371,35,+13.00
8,0,02206,David Toms,+.375,56,+21.00
9,0,30926,Chris Kirk,+.388,80,+31.00
10,0,21209,Sergio Garcia,+.390,41,+16.00
11,0,06004,Stephen Ames,+.391,69,+27.00
11,0,19846,Brian Gay,+.391,87,+34.00
13,0,21961,Charles Howell III,+.393,89,+35.00
14,0,20127,Chris Riley,+.400,85,+34.00
15,0,25686,Jason Dufner,+.403,67,+27.00
16,0,06527,Steve Stricker,+.404,57,+23.00
17,0,20472,Alex Cejka,+.405,37,+15.00
17,0,10860,Justin Leonard,+.405,79,+32.00
17,0,21878,Mark Wilson,+.405,79,+32.00
20,0,01116,Michael Bradley,+.406,69,+28.00
21,0,22961,David Mathis,+.410,78,+32.00
22,0,23800,Bryce Molder,+.412,102,+42.00
23,0,27466,Spencer Levin,+.418,91,+38.00
24,0,08375,Paul Stankowski,+.420,69,+29.00
25,0,24140,Sean O'Hair,+.429,63,+27.00
26,0,24781,Hunter Mahan,+.430,79,+34.00
27,0,33911,Nate Smith,+.432,74,+32.00
28,0,24357,K.J. Choi,+.435,62,+27.00
29,0,31202,William McGirt,+.436,101,+44.00
30,0,20766,Padraig Harrington,+.438,48,+21.00
31,0,23623,Bo Van Pelt,+.440,75,+33.00
32,0,27933,John Merrick,+.441,59,+26.00
33,0,23353,J.J. Henry,+.442,86,+38.00
33,0,26851,Marc Leishman,+.442,104,+46.00
35,0,11123,Chris Couch,+.443,79,+35.00
36,0,34255,Joseph Bramlett,+.446,65,+29.00
37,0,26331,Charl Schwartzel,+.451,51,+23.00
38,0,33419,Cameron Tringale,+.454,119,+54.00
39,0,24024,Zach Johnson,+.455,66,+30.00
40,0,12510,Chad Campbell,+.458,72,+33.00
40,0,23108,Matt Kuchar,+.458,96,+44.00
40,0,20160,Charlie Wi,+.458,96,+44.00
43,0,07867,Woody Austin,+.463,41,+19.00
43,0,19970,Robert Karlsson,+.463,54,+25.00
45,0,07457,Steve Flesch,+.465,86,+40.00
45,0,27214,Kevin Streelman,+.465,86,+40.00
47,0,22371,Aaron Baddeley,+.467,75,+35.00
47,0,24490,George McNeill,+.467,60,+28.00
49,0,23548,Bill Lunde,+.468,79,+37.00
49,0,32640,Troy Merritt,+.468,62,+29.00
49,0,29221,Webb Simpson,+.468,79,+37.00
52,0,30711,Colt Knost,+.469,98,+46.00
52,0,01766,Billy Mayfair,+.469,96,+45.00
54,0,01948,Tim Petrovic,+.470,100,+47.00
55,0,23673,Michael Connell,+.471,70,+33.00
55,0,26758,David Hearn,+.471,87,+41.00
55,0,25632,Jimmy Walker,+.471,87,+41.00
58,0,22378,Trevor Immelman,+.472,72,+34.00
58,0,21731,Freddie Jacobson,+.472,89,+42.00
