RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,20572,Rod Pampling,+.636,66,+42.00
2,0,24663,Y.E. Yang,+.643,42,+27.00
3,0,21961,Charles Howell III,+.653,101,+66.00
4,0,24357,K.J. Choi,+.692,65,+45.00
4,0,22348,Nick O'Hern,+.692,78,+54.00
6,0,27770,Camilo Villegas,+.716,74,+53.00
7,0,21731,Freddie Jacobson,+.720,82,+59.00
8,0,27936,Martin Laird,+.724,58,+42.00
9,0,23983,Luke Donald,+.727,55,+40.00
10,0,08075,Jerry Kelly,+.733,60,+44.00
11,0,24024,Zach Johnson,+.742,62,+46.00
12,0,27214,Kevin Streelman,+.743,70,+52.00
13,0,08537,J.P. Hayes,+.745,51,+38.00
14,0,20160,Charlie Wi,+.746,118,+88.00
15,0,27933,John Merrick,+.750,56,+42.00
15,0,29221,Webb Simpson,+.750,72,+54.00
15,0,06527,Steve Stricker,+.750,44,+33.00
18,0,22378,Trevor Immelman,+.756,86,+65.00
19,0,24925,Jonathan Byrd,+.759,87,+66.00
19,0,26596,Ryan Moore,+.759,58,+44.00
21,0,06515,Shaun Micheel,+.761,92,+70.00
22,0,23623,Bo Van Pelt,+.765,68,+52.00
23,0,10733,Kent Jones,+.767,90,+69.00
24,0,33141,Keegan Bradley,+.768,95,+73.00
25,0,23638,Brendon de Jonge,+.770,87,+67.00
26,0,25686,Jason Dufner,+.771,48,+37.00
27,0,27466,Spencer Levin,+.774,84,+65.00
28,0,21805,Harrison Frazar,+.776,49,+38.00
28,0,10809,Jim Furyk,+.776,76,+59.00
30,0,23673,Michael Connell,+.778,90,+70.00
31,0,12510,Chad Campbell,+.779,86,+67.00
32,0,01810,Phil Mickelson,+.780,59,+46.00
33,0,22621,Ben Curtis,+.783,60,+47.00
33,0,20766,Padraig Harrington,+.783,69,+54.00
35,0,06643,Paul Goydos,+.784,88,+69.00
36,0,29718,Anthony Kim,+.786,98,+77.00
36,0,25345,Carl Pettersson,+.786,98,+77.00
36,0,21878,Mark Wilson,+.786,70,+55.00
39,0,23800,Bryce Molder,+.789,76,+60.00
40,0,24502,Adam Scott,+.792,48,+38.00
41,0,28089,Jason Day,+.795,83,+66.00
42,0,28158,Steve Marino,+.800,60,+48.00
43,0,20593,Greg Chalmers,+.802,96,+77.00
44,0,31323,Gary Woodland,+.803,66,+53.00
45,0,29910,Blake Adams,+.804,112,+90.00
46,0,10860,Justin Leonard,+.807,109,+88.00
46,0,22405,Justin Rose,+.807,57,+46.00
48,0,11123,Chris Couch,+.808,52,+42.00
49,0,30692,Scott Stallings,+.810,79,+64.00
50,0,02206,David Toms,+.811,53,+43.00
51,0,10585,Scott McCarron,+.812,69,+56.00
52,0,23353,J.J. Henry,+.814,97,+79.00
52,0,23621,Rory Sabbatini,+.814,70,+57.00
52,0,26331,Charl Schwartzel,+.814,43,+35.00
55,0,23108,Matt Kuchar,+.816,49,+40.00
56,0,24846,Ricky Barnes,+.821,67,+55.00
57,0,01313,Steve Elkington,+.822,45,+37.00
58,0,21753,Brian Davis,+.823,79,+65.00
59,0,26420,Richard Johnson,+.824,74,+61.00
60,0,06004,Stephen Ames,+.825,63,+52.00
60,0,24781,Hunter Mahan,+.825,80,+66.00
62,0,26951,Johnson Wagner,+.826,69,+57.00
63,0,10505,Shane Bertsch,+.829,70,+58.00
64,0,23541,Ben Crane,+.831,59,+49.00
64,0,20127,Chris Riley,+.831,77,+64.00
64,0,27649,Brandt Snedeker,+.831,65,+54.00
67,0,06522,Ernie Els,+.836,61,+51.00
68,0,19846,Brian Gay,+.837,86,+72.00
69,0,28087,Kris Blanks,+.838,68,+57.00
70,0,22913,John Rollins,+.841,69,+58.00
71,0,32150,Michael Thompson,+.844,90,+76.00
72,0,25900,Lucas Glover,+.852,61,+52.00
73,0,26758,David Hearn,+.853,75,+64.00
74,0,32102,Rickie Fowler,+.855,69,+59.00
74,0,28620,Aron Price,+.855,62,+53.00
74,0,27095,Nick Watney,+.855,55,+47.00
77,0,31557,Jim Herman,+.857,63,+54.00
77,0,27974,Sung Kang,+.857,70,+60.00
77,0,19970,Robert Karlsson,+.857,49,+42.00
77,0,27963,Chris Stroud,+.857,91,+78.00
81,0,20436,Garrett Willis,+.859,71,+61.00
82,0,24358,Robert Garrigus,+.861,72,+62.00
82,0,25632,Jimmy Walker,+.861,101,+87.00
84,0,22371,Aaron Baddeley,+.862,65,+56.00
84,0,29518,Brendan Steele,+.862,87,+75.00
86,0,20645,John Senden,+.863,73,+63.00
87,0,12782,Tim Herron,+.867,98,+85.00
88,0,26476,Chez Reavie,+.868,68,+59.00
89,0,23409,James Driscoll,+.869,84,+73.00
90,0,33419,Cameron Tringale,+.870,123,+107.00
91,0,27939,Matt McQuillan,+.871,70,+61.00
92,0,30711,Colt Knost,+.874,95,+83.00
93,0,29420,Billy Horschel,+.875,72,+63.00
93,0,33911,Nate Smith,+.875,88,+77.00
95,0,01948,Tim Petrovic,+.876,105,+92.00
96,0,21949,Joe Ogilvie,+.878,82,+72.00
97,0,25396,Kevin Na,+.879,91,+80.00
98,0,27330,Josh Teater,+.880,100,+88.00
99,0,06567,Vijay Singh,+.884,69,+61.00
100,0,27141,J.B. Holmes,+.886,44,+39.00
100,0,25804,Bubba Watson,+.886,44,+39.00
102,0,06573,Brandt Jobe,+.889,81,+72.00
103,0,06251,Chris DiMarco,+.892,102,+91.00
103,0,24140,Sean O'Hair,+.892,83,+74.00
105,0,23320,Ryan Palmer,+.897,78,+70.00
106,0,26300,Matt Jones,+.899,79,+71.00
107,0,20157,Retief Goosen,+.900,50,+45.00
107,0,24924,Bill Haas,+.900,50,+45.00
107,0,01706,Davis Love III,+.900,40,+36.00
107,0,01766,Billy Mayfair,+.900,60,+54.00
111,0,10885,Robert Allenby,+.904,52,+47.00
111,0,24507,Jason Bohn,+.904,73,+66.00
113,0,12602,Dean Wilson,+.908,65,+59.00
114,0,22961,David Mathis,+.911,79,+72.00
114,0,27064,Jhonattan Vegas,+.911,90,+82.00
116,0,24290,D.J. Brigman,+.913,92,+84.00
117,0,12652,Cameron Beckman,+.914,93,+85.00
118,0,30110,Kyle Stanley,+.917,60,+55.00
119,0,25457,Alexandre Rocha,+.919,62,+57.00
120,0,21407,Arjun Atwal,+.920,125,+115.00
121,0,31202,William McGirt,+.921,89,+82.00
122,0,24604,Hunter Haas,+.923,91,+84.00
123,0,09011,David Duval,+.925,80,+74.00
123,0,26881,Jarrod Lyle,+.925,106,+98.00
125,0,33413,Ben Martin,+.926,81,+75.00
126,0,23548,Bill Lunde,+.927,82,+76.00
127,0,23718,Nathan Green,+.928,83,+77.00
128,0,22293,Heath Slocum,+.930,57,+53.00
129,0,34255,Joseph Bramlett,+.931,72,+67.00
129,0,31401,Zack Miller,+.931,116,+108.00
129,0,24361,Pat Perez,+.931,72,+67.00
132,0,28679,Fabián Gómez,+.935,93,+87.00
132,0,29720,Andres Gonzales,+.935,77,+72.00
134,0,29478,Kevin Kisner,+.936,78,+73.00
135,0,21350,Ryuji Imada,+.943,87,+82.00
136,0,25562,Andres Romero,+.944,72,+68.00
136,0,23325,Vaughn Taylor,+.944,107,+101.00
138,0,25240,D.A. Points,+.947,75,+71.00
139,0,08375,Paul Stankowski,+.950,100,+95.00
140,0,07457,Steve Flesch,+.951,123,+117.00
141,0,20498,Briny Baird,+.952,42,+40.00
142,0,30926,Chris Kirk,+.953,85,+81.00
143,0,23497,Tag Ridings,+.954,108,+103.00
144,0,07867,Woody Austin,+.955,44,+42.00
144,0,31193,Jim Renner,+.955,67,+64.00
146,0,20848,Ángel Cabrera,+.957,47,+45.00
147,0,25818,Scott Piercy,+.959,74,+71.00
148,0,26668,Marc Turnesa,+.960,50,+48.00
149,0,24980,Scott Gutschewski,+.961,76,+73.00
150,0,32876,Martin Piller,+.963,80,+77.00
151,0,34072,Will Strickler,+.969,64,+62.00
152,0,23788,D.J. Trahan,+.971,69,+67.00
153,0,01577,Lee Janzen,+.973,74,+72.00
154,0,01116,Michael Bradley,+.974,78,+76.00
154,0,26287,Roland Thatcher,+.974,78,+76.00
156,0,20229,Stewart Cink,+.981,53,+52.00
157,0,20070,Matt Bettencourt,+.982,111,+109.00
158,0,22046,Geoff Ogilvy,+.984,62,+61.00
159,0,32366,Kevin Chappell,+.985,68,+67.00
160,0,28475,Jeff Overton,+.986,72,+71.00
161,0,20098,Stuart Appleby,+.989,90,+89.00
162,0,26851,Marc Leishman,+.990,99,+98.00
163,0,12716,Charley Hoffman,+1.000,78,+78.00
163,0,35087,Bio Kim,+1.000,103,+103.00
163,0,27797,Derek Lamely,+1.000,113,+113.00
163,0,01797,Rocco Mediate,+1.000,60,+60.00
163,0,30946,Alex Prugh,+1.000,104,+104.00
168,0,30750,Tommy Gainey,+1.008,126,+127.00
169,0,25834,Daniel Summerhays,+1.011,95,+96.00
170,0,27120,Troy Matteson,+1.013,78,+79.00
171,0,08725,Tom Gillis,+1.015,66,+67.00
171,0,24490,George McNeill,+1.015,65,+66.00
173,0,23614,Rich Beem,+1.017,60,+61.00
174,0,28486,Michael Putnam,+1.018,57,+58.00
175,0,20472,Alex Cejka,+1.023,44,+45.00
176,0,30925,Dustin Johnson,+1.038,53,+55.00
177,0,32698,Bobby Gates,+1.042,71,+74.00
178,0,06621,Joe Durant,+1.044,45,+47.00
179,0,25572,Graeme McDowell,+1.063,32,+34.00
180,0,21209,Sergio Garcia,+1.083,36,+39.00
181,0,25274,Steven Bowditch,+1.087,103,+112.00
182,0,24138,Ian Poulter,+1.100,40,+44.00
183,0,25444,Justin Hicks,+1.107,56,+62.00
184,0,32640,Troy Merritt,+1.129,70,+79.00
185,0,26289,Boo Weekley,+1.146,41,+47.00
186,0,26679,Kevin Stadler,+1.154,78,+90.00
