RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,49947,Taylor Moore,26.89,32,119
2,0,46442,Maverick McNealy,25.23,27,107
3,0,40006,Erik van Rooyen,25.00,15,60
4,0,39977,Max Homa,24.77,27,109
5,0,22056,Cameron Percy,24.59,15,61
6,0,48084,Wesley Bryan,24.29,17,70
7,0,35891,Cameron Smith,24.00,24,100
8,0,57366,Cameron Young,23.36,32,137
9,0,47483,Will Zalatoris,23.23,23,99
10,0,28237,Rory McIlroy,23.08,24,104
11,0,27129,Luke List,22.95,28,122
12,0,28252,Seamus Power,22.92,22,96
13,0,31646,Emiliano Grillo,21.82,24,110
14,0,47529,Mito Pereira,21.68,31,143
15,0,34264,Hudson Swafford,21.62,16,74
16,0,33141,Keegan Bradley,21.36,22,103
17,0,34098,Russell Henley,21.35,19,89
18,0,27974,Sung Kang,21.21,21,99
19,0,27064,Jhonattan Vegas,21.10,23,109
20,0,40250,Taylor Pendrith,20.95,22,105
21,0,45486,Joaquin Niemann,20.69,18,87
22,0,36699,Patrick Rodgers,20.57,29,141
23,0,39058,Lucas Herbert,20.51,16,78
24,0,32662,Michael Gligic,20.27,15,74
25,0,46046,Scottie Scheffler,20.15,27,134
26,0,46601,Trey Mullinax,20.14,28,139
27,0,35450,Patrick Cantlay,20.00,19,95
27,0,24138,Ian Poulter,20.00,8,40
29,0,37275,Sam Ryder,19.83,24,121
30,0,48117,Kurt Kitayama,19.77,17,86
31,0,37212,Paul Barjon,19.67,24,122
32,0,47504,Sam Burns,19.49,23,118
33,0,49964,Aaron Wise,19.26,26,135
34,0,51950,Max McGreevy,18.89,17,90
35,0,52372,Cameron Champ,18.81,19,101
36,0,46402,Talor Gooch,18.60,16,86
37,0,34255,Joseph Bramlett,18.38,25,136
38,0,30692,Scott Stallings,18.32,24,131
39,0,12716,Charley Hoffman,18.28,17,93
39,0,27095,Nick Watney,18.28,17,93
41,0,27214,Kevin Streelman,18.18,18,99
42,0,47995,Davis Riley,18.13,29,160
43,0,39436,Joshua Creel,18.06,13,72
44,0,24924,Bill Haas,18.02,20,111
45,0,49298,Kramer Hickok,17.89,17,95
46,0,32791,K.H. Lee,17.86,25,140
47,0,23325,Vaughn Taylor,17.74,11,62
48,0,45157,Cam Davis,17.69,23,130
48,0,48699,Callum Tarren,17.69,23,130
50,0,34610,Matthias Schwab,17.53,17,97
51,0,29518,Brendan Steele,17.35,17,98
52,0,36884,Ben Kohles,17.33,13,75
53,0,29725,Tony Finau,17.22,26,151
54,0,49771,J.T. Poston,17.04,23,135
55,0,27770,Camilo Villegas,16.95,20,118
56,0,29926,Danny Lee,16.88,13,77
57,0,30944,Jason Kokrak,16.87,14,83
58,0,33667,Carlos Ortiz,16.85,15,89
59,0,29970,Dylan Frittelli,16.78,25,149
60,0,46717,Viktor Hovland,16.67,16,96
60,0,46970,Jon Rahm,16.67,13,78
60,0,32139,Danny Willett,16.67,11,66
63,0,51766,Wyndham Clark,16.55,23,139
64,0,20229,Stewart Cink,16.54,22,133
65,0,33448,Justin Thomas,16.51,18,109
66,0,45522,Christiaan Bezuidenhout,16.49,16,97
67,0,30163,Henrik Norlander,16.30,15,92
68,0,31560,Brian Stuard,16.28,14,86
69,0,34174,John Huh,16.00,16,100
69,0,46414,Aaron Rai,16.00,16,100
71,0,32366,Kevin Chappell,15.85,13,82
71,0,31420,Anirban Lahiri,15.85,13,82
73,0,24502,Adam Scott,15.65,18,115
74,0,27139,David Skinns,15.63,20,128
75,0,47988,Nick Hardy,15.58,12,77
76,0,49766,Hank Lebioda,15.56,14,90
77,0,39546,Keith Mitchell,15.52,18,116
78,0,40098,Matt Fitzpatrick,15.49,11,71
78,0,36801,Mark Hubbard,15.49,11,71
80,0,26300,Matt Jones,15.46,15,97
81,0,39971,Sungjae Im,15.45,17,110
82,0,52375,Doug Ghim,15.38,16,104
82,0,29974,Branden Grace,15.38,8,52
82,0,24361,Pat Perez,15.38,16,104
82,0,22405,Justin Rose,15.38,8,52
82,0,34046,Jordan Spieth,15.38,20,130
87,0,23320,Ryan Palmer,15.31,15,98
88,0,54628,Lee Hodges,15.28,22,144
89,0,32640,Troy Merritt,15.25,18,118
90,0,25686,Jason Dufner,15.15,10,66
90,0,46340,Alex Smalley,15.15,20,132
92,0,29289,S.Y. Noh,15.12,13,86
93,0,35617,Martin Trainer,15.11,21,139
94,0,51634,Sahith Theegala,15.10,29,192
95,0,45609,Tyler Duncan,15.07,11,73
96,0,26851,Marc Leishman,15.05,14,93
96,0,26476,Chez Reavie,15.05,14,93
98,0,37455,Si Woo Kim,15.00,15,100
99,0,27644,Brian Harman,14.95,16,107
100,0,31557,Jim Herman,14.93,10,67
101,0,25900,Lucas Glover,14.81,16,108
102,0,28775,Nate Lashley,14.77,13,88
103,0,47128,Richy Werenski,14.71,15,102
104,0,33597,Harry Higgs,14.69,21,143
105,0,32839,Hideki Matsuyama,14.63,12,82
106,0,39324,J.J. Spaun,14.58,14,96
107,0,29908,C.T. Pan,14.53,17,117
108,0,25198,Francesco Molinari,14.52,9,62
109,0,29221,Webb Simpson,14.29,13,91
110,0,51894,Vince Whaley,14.19,21,148
111,0,35506,Mackenzie Hughes,14.18,20,141
111,0,47347,Adam Schenk,14.18,20,141
113,0,47993,Denny McCarthy,14.17,18,127
114,0,46435,Austin Cook,14.12,12,85
115,0,46550,Brandon Hagy,14.05,17,121
116,0,34563,Chesson Hadley,14.04,16,114
117,0,47856,Seth Reeves,14.00,14,100
118,0,51997,Andrew Novak,13.98,13,93
119,0,32816,Satoshi Kodaira,13.95,6,43
120,0,33399,Adam Hadwin,13.91,16,115
120,0,49960,Sepp Straka,13.91,16,115
122,0,36799,Stephan Jaeger,13.87,19,137
123,0,32448,James Hahn,13.86,14,101
124,0,37189,Harold Varner III,13.71,17,124
125,0,24925,Jonathan Byrd,13.70,10,73
125,0,48081,Xander Schauffele,13.70,10,73
125,0,52374,Brandon Wu,13.70,10,73
128,0,34363,Tyrrell Hatton,13.64,12,88
129,0,27895,Jonas Blixt,13.51,10,74
130,0,32102,Rickie Fowler,13.40,13,97
131,0,51890,Greyson Sigg,13.39,15,112
132,0,21961,Charles Howell III,13.33,10,75
133,0,40115,Adam Svensson,13.19,19,144
134,0,48887,Matt Wallace,13.04,12,92
135,0,34256,Andrew Putnam,13.00,13,100
136,0,35532,Tom Hoge,12.93,15,116
137,0,31323,Gary Woodland,12.87,13,101
138,0,23108,Matt Kuchar,12.86,9,70
138,0,50525,Collin Morikawa,12.86,9,70
140,0,54783,Dylan Wu,12.84,14,109
141,0,30911,Tommy Fleetwood,12.70,8,63
141,0,24980,Scott Gutschewski,12.70,8,63
143,0,29535,Brice Garnett,12.50,11,88
143,0,32757,Patton Kizzire,12.50,18,144
145,0,40162,Justin Lower,12.35,10,81
145,0,28114,Dawie van der Walt,12.35,10,81
147,0,50095,Austin Smotherman,12.26,13,106
148,0,36871,Matthew NeSmith,12.23,17,139
149,0,27349,Alex Noren,12.16,9,74
150,0,33419,Cameron Tringale,12.14,17,140
151,0,30978,Kiradech Aphibarnrat,12.07,7,58
152,0,34466,Peter Malnati,12.06,17,141
153,0,35110,Brett Drewitt,12.05,10,83
153,0,45540,Jared Wolfe,12.05,10,83
155,0,23983,Luke Donald,12.04,13,108
156,0,39997,Corey Conners,12.00,12,100
157,0,33204,Shane Lowry,11.96,11,92
158,0,35310,Lanto Griffin,11.76,12,102
159,0,29420,Billy Horschel,11.63,10,86
160,0,30927,Brendon Todd,11.58,11,95
161,0,53165,Doc Redman,11.57,14,121
162,0,25818,Scott Piercy,11.43,12,105
163,0,33490,Bo Hoag,11.39,9,79
164,0,48822,Sebastián Muñoz,11.34,11,97
165,0,34076,Joel Dahmen,11.11,13,117
166,0,54421,Garrick Higgo,10.96,8,73
166,0,24024,Zach Johnson,10.96,8,73
168,0,39953,Chase Seiffert,10.87,5,46
169,0,35449,Adam Long,10.83,13,120
170,0,27936,Martin Laird,10.77,7,65
171,0,36326,David Lipsky,10.74,13,121
172,0,33122,Russell Knox,10.71,9,84
173,0,36689,Brooks Koepka,10.59,9,85
174,0,32333,Kevin Tway,10.49,15,143
175,0,35461,Beau Hossler,10.37,17,164
176,0,36852,Jim Knous,10.23,9,88
177,0,45526,Abraham Ancer,10.20,5,49
178,0,47983,Chad Ramey,10.13,8,79
179,0,10381,Curtis Thompson,9.90,10,101
180,0,33486,Roger Sloan,9.89,9,91
181,0,29478,Kevin Kisner,9.88,8,81
182,0,25493,Nick Taylor,9.63,13,135
183,0,27649,Brandt Snedeker,9.59,7,73
184,0,34360,Patrick Reed,9.57,9,94
185,0,34431,Robert Streb,9.49,15,158
186,0,30926,Chris Kirk,9.01,10,111
187,0,35879,Kelly Kraft,8.89,8,90
188,0,56278,Matthew Wolff,8.77,5,57
189,0,55708,Hayden Buckley,8.57,9,105
190,0,32150,Michael Thompson,8.33,8,96
191,0,23621,Rory Sabbatini,7.69,5,65
192,0,28089,Jason Day,7.61,7,92
193,0,19803,Ryan Armour,5.71,2,35
