RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,35891,Cameron Smith,36.70,69,188
2,0,30927,Brendon Todd,34.33,80,233
3,0,48081,Xander Schauffele,31.79,62,195
4,0,29221,Webb Simpson,30.54,62,203
5,0,30926,Chris Kirk,30.21,71,235
6,0,40115,Adam Svensson,29.39,92,313
7,0,46402,Talor Gooch,29.26,55,188
8,0,33448,Justin Thomas,29.22,71,243
9,0,47483,Will Zalatoris,29.12,76,261
10,0,34563,Chesson Hadley,28.68,74,258
11,0,39997,Corey Conners,28.57,82,287
12,0,34098,Russell Henley,28.37,59,208
13,0,28775,Nate Lashley,28.35,72,254
14,0,28252,Seamus Power,28.30,60,212
15,0,25818,Scott Piercy,28.19,73,259
16,0,27770,Camilo Villegas,28.13,54,192
17,0,47504,Sam Burns,28.06,78,278
18,0,35532,Tom Hoge,27.84,76,273
19,0,39977,Max Homa,27.82,79,284
19,0,36326,David Lipsky,27.82,74,266
21,0,57366,Cameron Young,27.76,88,317
22,0,32839,Hideki Matsuyama,27.75,53,191
23,0,29289,S.Y. Noh,27.59,56,203
24,0,51950,Max McGreevy,27.51,52,189
25,0,34363,Tyrrell Hatton,27.32,50,183
26,0,35110,Brett Drewitt,27.21,40,147
27,0,30692,Scott Stallings,27.11,93,343
28,0,39971,Sungjae Im,27.08,78,288
29,0,21961,Charles Howell III,26.96,55,204
30,0,29420,Billy Horschel,26.85,58,216
31,0,47529,Mito Pereira,26.77,83,310
32,0,36871,Matthew NeSmith,26.72,70,262
33,0,47993,Denny McCarthy,26.71,86,322
34,0,49964,Aaron Wise,26.67,80,300
35,0,33141,Keegan Bradley,26.56,64,241
36,0,39953,Chase Seiffert,26.49,40,151
37,0,47995,Davis Riley,26.47,90,340
38,0,23108,Matt Kuchar,26.34,64,243
39,0,49766,Hank Lebioda,26.25,63,240
39,0,50525,Collin Morikawa,26.25,42,160
41,0,31646,Emiliano Grillo,26.18,61,233
42,0,46442,Maverick McNealy,26.16,79,302
43,0,49947,Taylor Moore,26.01,84,323
44,0,35617,Martin Trainer,25.94,69,266
45,0,45157,Cam Davis,25.86,83,321
46,0,33486,Roger Sloan,25.82,63,244
47,0,51890,Greyson Sigg,25.74,70,272
48,0,52374,Brandon Wu,25.71,45,175
49,0,34256,Andrew Putnam,25.66,68,265
50,0,34174,John Huh,25.63,51,199
51,0,47856,Seth Reeves,25.62,62,242
52,0,40162,Justin Lower,25.52,49,192
53,0,45526,Abraham Ancer,25.49,39,153
54,0,28237,Rory McIlroy,25.37,52,205
55,0,35450,Patrick Cantlay,25.33,57,225
56,0,23325,Vaughn Taylor,25.32,40,158
57,0,34046,Jordan Spieth,25.29,65,257
58,0,39546,Keith Mitchell,25.26,72,285
59,0,24024,Zach Johnson,25.21,60,238
60,0,40250,Taylor Pendrith,25.17,72,286
61,0,28114,Dawie van der Walt,25.12,53,211
62,0,48699,Callum Tarren,25.11,58,231
63,0,34076,Joel Dahmen,24.83,72,290
63,0,39324,J.J. Spaun,24.83,72,290
65,0,24502,Adam Scott,24.79,59,238
66,0,36884,Ben Kohles,24.71,42,170
67,0,46717,Viktor Hovland,24.65,53,215
68,0,46435,Austin Cook,24.64,52,211
69,0,35879,Kelly Kraft,24.62,49,199
70,0,34466,Peter Malnati,24.53,91,371
71,0,29725,Tony Finau,24.51,62,253
72,0,53165,Doc Redman,24.43,54,221
73,0,32640,Troy Merritt,24.38,78,320
74,0,32816,Satoshi Kodaira,24.29,34,140
75,0,37189,Harold Varner III,24.27,58,239
76,0,33419,Cameron Tringale,24.26,66,272
77,0,46340,Alex Smalley,24.24,72,297
78,0,37275,Sam Ryder,24.23,71,293
79,0,51766,Wyndham Clark,24.11,88,365
80,0,39436,Joshua Creel,24.05,38,158
81,0,33399,Adam Hadwin,24.03,74,308
82,0,48887,Matt Wallace,24.02,43,179
83,0,20229,Stewart Cink,23.93,67,280
84,0,24138,Ian Poulter,23.88,32,134
85,0,22056,Cameron Percy,23.70,32,135
86,0,22405,Justin Rose,23.65,35,148
87,0,34360,Patrick Reed,23.63,43,182
88,0,27349,Alex Noren,23.57,37,157
89,0,35449,Adam Long,23.55,61,259
90,0,37455,Si Woo Kim,23.53,76,323
91,0,29478,Kevin Kisner,23.47,50,213
92,0,29974,Branden Grace,23.46,42,179
93,0,45609,Tyler Duncan,23.44,60,256
94,0,27974,Sung Kang,23.35,53,227
95,0,31560,Brian Stuard,23.29,58,249
96,0,24924,Bill Haas,23.28,61,262
97,0,31420,Anirban Lahiri,23.23,59,254
97,0,50095,Austin Smotherman,23.23,59,254
99,0,51894,Vince Whaley,23.21,68,293
100,0,32791,K.H. Lee,23.13,71,307
101,0,26851,Marc Leishman,23.08,54,234
102,0,32662,Michael Gligic,22.97,48,209
103,0,32333,Kevin Tway,22.81,65,285
104,0,25900,Lucas Glover,22.78,72,316
104,0,46046,Scottie Scheffler,22.78,59,259
106,0,30944,Jason Kokrak,22.75,43,189
107,0,24980,Scott Gutschewski,22.70,37,163
108,0,19803,Ryan Armour,22.63,31,137
108,0,28089,Jason Day,22.63,43,190
108,0,32150,Michael Thompson,22.63,55,243
111,0,46601,Trey Mullinax,22.61,71,314
112,0,45522,Christiaan Bezuidenhout,22.51,43,191
113,0,52375,Doug Ghim,22.49,56,249
114,0,35310,Lanto Griffin,22.45,55,245
115,0,12716,Charley Hoffman,22.42,63,281
116,0,49298,Kramer Hickok,22.35,59,264
117,0,25493,Nick Taylor,22.26,61,274
118,0,27644,Brian Harman,22.22,74,333
118,0,46970,Jon Rahm,22.22,46,207
118,0,51634,Sahith Theegala,22.22,82,369
121,0,47983,Chad Ramey,22.17,47,212
122,0,54783,Dylan Wu,22.12,48,217
123,0,47128,Richy Werenski,22.01,35,159
124,0,30911,Tommy Fleetwood,21.97,29,132
125,0,46550,Brandon Hagy,21.90,60,274
126,0,34431,Robert Streb,21.83,62,284
127,0,48117,Kurt Kitayama,21.80,46,211
128,0,45486,Joaquin Niemann,21.76,52,239
129,0,24361,Pat Perez,21.74,35,161
130,0,27095,Nick Watney,21.69,54,249
131,0,47347,Adam Schenk,21.66,60,277
132,0,30978,Kiradech Aphibarnrat,21.64,29,134
132,0,33490,Bo Hoag,21.64,29,134
134,0,30163,Henrik Norlander,21.61,43,199
135,0,34255,Joseph Bramlett,21.60,62,287
136,0,36799,Stephan Jaeger,21.57,55,255
137,0,34610,Matthias Schwab,21.56,47,218
137,0,27214,Kevin Streelman,21.56,69,320
139,0,32102,Rickie Fowler,21.53,45,209
140,0,32366,Kevin Chappell,21.50,46,214
141,0,23320,Ryan Palmer,21.47,41,191
142,0,36689,Brooks Koepka,21.43,33,154
142,0,46414,Aaron Rai,21.43,51,238
144,0,55708,Hayden Buckley,21.15,66,312
145,0,26300,Matt Jones,20.90,37,177
146,0,49771,J.T. Poston,20.80,57,274
147,0,27139,David Skinns,20.74,39,188
148,0,33122,Russell Knox,20.64,58,281
149,0,47988,Nick Hardy,20.51,40,195
150,0,31323,Gary Woodland,20.48,43,210
151,0,34264,Hudson Swafford,20.43,38,186
152,0,27936,Martin Laird,20.40,41,201
153,0,37212,Paul Barjon,20.37,44,216
154,0,26476,Chez Reavie,20.15,55,273
155,0,29970,Dylan Frittelli,20.13,61,303
156,0,33204,Shane Lowry,20.11,38,189
156,0,45540,Jared Wolfe,20.11,38,189
158,0,48822,Sebastián Muñoz,20.00,49,245
158,0,23621,Rory Sabbatini,20.00,39,195
160,0,27129,Luke List,19.86,56,282
161,0,23983,Luke Donald,19.69,38,193
162,0,36801,Mark Hubbard,19.64,33,168
163,0,27064,Jhonattan Vegas,19.60,39,199
164,0,29908,C.T. Pan,19.58,47,240
165,0,49960,Sepp Straka,19.51,48,246
166,0,29518,Brendan Steele,19.35,48,248
167,0,29535,Brice Garnett,19.32,40,207
168,0,27895,Jonas Blixt,19.28,32,166
169,0,48084,Wesley Bryan,19.23,25,130
169,0,25198,Francesco Molinari,19.23,25,130
171,0,32757,Patton Kizzire,19.14,62,324
172,0,51997,Andrew Novak,18.84,39,207
173,0,54628,Lee Hodges,18.75,54,288
174,0,36699,Patrick Rodgers,18.71,55,294
174,0,40006,Erik van Rooyen,18.71,26,139
176,0,25686,Jason Dufner,18.67,31,166
177,0,29926,Danny Lee,18.64,22,118
178,0,33667,Carlos Ortiz,18.50,32,173
179,0,39058,Lucas Herbert,18.13,31,171
180,0,40098,Matt Fitzpatrick,18.01,29,161
181,0,36852,Jim Knous,17.73,25,141
182,0,32448,James Hahn,17.68,35,198
183,0,35506,Mackenzie Hughes,17.52,41,234
184,0,52372,Cameron Champ,17.18,28,163
185,0,27649,Brandt Snedeker,17.17,34,198
186,0,35461,Beau Hossler,17.13,43,251
187,0,31557,Jim Herman,17.06,29,170
188,0,56278,Matthew Wolff,16.88,27,160
189,0,24925,Jonathan Byrd,16.67,29,174
190,0,33597,Harry Higgs,16.00,44,275
191,0,54421,Garrick Higgo,15.63,25,160
192,0,32139,Danny Willett,15.29,26,170
193,0,10381,Curtis Thompson,15.18,29,191
