RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,40006,Erik van Rooyen,31.09,37,119
2,0,24138,Ian Poulter,29.79,28,94
3,0,29478,Kevin Kisner,29.22,45,154
4,0,46046,Scottie Scheffler,27.94,57,204
5,0,23983,Luke Donald,27.67,44,159
6,0,45486,Joaquin Niemann,26.23,48,183
7,0,28237,Rory McIlroy,25.95,41,158
8,0,34098,Russell Henley,25.12,51,203
9,0,34174,John Huh,24.77,53,214
10,0,50525,Collin Morikawa,24.65,35,142
11,0,48081,Xander Schauffele,24.60,46,187
12,0,47993,Denny McCarthy,24.33,64,263
13,0,25900,Lucas Glover,24.01,67,279
14,0,28775,Nate Lashley,23.43,41,175
15,0,22405,Justin Rose,23.28,27,116
15,0,34610,Matthias Schwab,23.28,44,189
17,0,26851,Marc Leishman,23.12,40,173
18,0,47483,Will Zalatoris,22.96,45,196
19,0,20229,Stewart Cink,22.82,47,206
20,0,36884,Ben Kohles,22.66,29,128
21,0,39997,Corey Conners,22.56,44,195
22,0,40115,Adam Svensson,22.49,56,249
23,0,34264,Hudson Swafford,22.46,31,138
24,0,35879,Kelly Kraft,22.36,36,161
25,0,48699,Callum Tarren,22.22,36,162
26,0,47995,Davis Riley,21.99,53,241
27,0,30927,Brendon Todd,21.63,45,208
28,0,29725,Tony Finau,21.56,47,218
29,0,35891,Cameron Smith,21.53,31,144
30,0,33448,Justin Thomas,21.51,40,186
31,0,33597,Harry Higgs,21.46,44,205
32,0,47529,Mito Pereira,21.43,51,238
33,0,23621,Rory Sabbatini,21.21,35,165
33,0,30692,Scott Stallings,21.21,56,264
35,0,31646,Emiliano Grillo,21.18,54,255
36,0,46414,Aaron Rai,21.13,41,194
37,0,46717,Viktor Hovland,21.12,34,161
38,0,39971,Sungjae Im,21.10,46,218
39,0,46970,Jon Rahm,21.02,37,176
40,0,30911,Tommy Fleetwood,21.01,25,119
40,0,24980,Scott Gutschewski,21.01,25,119
42,0,27974,Sung Kang,20.92,41,196
43,0,24502,Adam Scott,20.91,46,220
44,0,51997,Andrew Novak,20.79,37,178
45,0,39058,Lucas Herbert,20.75,22,106
46,0,26300,Matt Jones,20.63,33,160
47,0,47983,Chad Ramey,20.61,34,165
48,0,32640,Troy Merritt,20.53,39,190
49,0,57366,Cameron Young,20.52,47,229
50,0,45157,Cam Davis,20.43,48,235
51,0,27349,Alex Noren,20.42,29,142
52,0,33141,Keegan Bradley,20.36,45,221
53,0,36852,Jim Knous,20.33,25,123
