RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,26851,Marc Leishman,-.119
2,0,48117,Kurt Kitayama,-.113
3,0,30944,Jason Kokrak,-.112
3,0,49960,Sepp Straka,-.112
5,0,47504,Sam Burns,-.105
6,0,35891,Cameron Smith,-.104
7,0,28237,Rory McIlroy,-.099
8,0,33448,Justin Thomas,-.092
9,0,49964,Aaron Wise,-.087
10,0,32839,Hideki Matsuyama,-.082
11,0,40250,Taylor Pendrith,-.080
12,0,34360,Patrick Reed,-.078
12,0,46046,Scottie Scheffler,-.078
14,0,36852,Jim Knous,-.074
15,0,45486,Joaquin Niemann,-.070
15,0,48081,Xander Schauffele,-.070
17,0,54628,Lee Hodges,-.069
17,0,45540,Jared Wolfe,-.069
19,0,23621,Rory Sabbatini,-.067
20,0,35532,Tom Hoge,-.064
20,0,33204,Shane Lowry,-.064
22,0,47988,Nick Hardy,-.062
23,0,23983,Luke Donald,-.055
23,0,37189,Harold Varner III,-.055
25,0,45526,Abraham Ancer,-.048
25,0,46442,Maverick McNealy,-.048
27,0,48699,Callum Tarren,-.044
28,0,36326,David Lipsky,-.043
29,0,21961,Charles Howell III,-.042
30,0,24980,Scott Gutschewski,-.039
30,0,37455,Si Woo Kim,-.039
32,0,25900,Lucas Glover,-.038
33,0,29725,Tony Finau,-.035
34,0,28775,Nate Lashley,-.034
34,0,46970,Jon Rahm,-.034
36,0,37212,Paul Barjon,-.033
36,0,48822,Sebastián Muñoz,-.033
38,0,45157,Cam Davis,-.032
38,0,34563,Chesson Hadley,-.032
38,0,27349,Alex Noren,-.032
41,0,46601,Trey Mullinax,-.031
42,0,49947,Taylor Moore,-.028
43,0,27064,Jhonattan Vegas,-.026
44,0,49771,J.T. Poston,-.023
45,0,29420,Billy Horschel,-.022
45,0,36801,Mark Hubbard,-.022
47,0,35450,Patrick Cantlay,-.020
47,0,47856,Seth Reeves,-.020
47,0,51894,Vince Whaley,-.020
50,0,40115,Adam Svensson,-.019
51,0,39977,Max Homa,-.018
52,0,27936,Martin Laird,-.016
52,0,34431,Robert Streb,-.016
54,0,46402,Talor Gooch,-.015
55,0,45522,Christiaan Bezuidenhout,-.014
55,0,46717,Viktor Hovland,-.014
57,0,33399,Adam Hadwin,-.010
57,0,10381,Curtis Thompson,-.010
59,0,33667,Carlos Ortiz,-.009
60,0,34363,Tyrrell Hatton,-.008
61,0,40098,Matt Fitzpatrick,-.007
61,0,50525,Collin Morikawa,-.007
61,0,35617,Martin Trainer,-.007
64,0,39997,Corey Conners,-.005
64,0,34466,Peter Malnati,-.005
64,0,47995,Davis Riley,-.005
64,0,30692,Scott Stallings,-.005
68,0,33141,Keegan Bradley,E
68,0,20229,Stewart Cink,E
68,0,35506,Mackenzie Hughes,E
68,0,33122,Russell Knox,E
68,0,32816,Satoshi Kodaira,E
68,0,36689,Brooks Koepka,E
68,0,27214,Kevin Streelman,E
68,0,32150,Michael Thompson,E
76,0,34256,Andrew Putnam,+.004
77,0,27644,Brian Harman,+.005
78,0,23108,Matt Kuchar,+.006
78,0,57366,Cameron Young,+.006
80,0,34255,Joseph Bramlett,+.007
81,0,24925,Jonathan Byrd,+.008
81,0,47128,Richy Werenski,+.008
81,0,47483,Will Zalatoris,+.008
84,0,30911,Tommy Fleetwood,+.009
85,0,33490,Bo Hoag,+.010
85,0,32791,K.H. Lee,+.010
85,0,25198,Francesco Molinari,+.010
85,0,29908,C.T. Pan,+.010
89,0,51766,Wyndham Clark,+.012
89,0,31420,Anirban Lahiri,+.012
91,0,46414,Aaron Rai,+.015
91,0,34264,Hudson Swafford,+.015
93,0,39971,Sungjae Im,+.016
93,0,36799,Stephan Jaeger,+.016
93,0,39324,J.J. Spaun,+.016
96,0,35449,Adam Long,+.017
97,0,34098,Russell Henley,+.018
98,0,32139,Danny Willett,+.019
99,0,52372,Cameron Champ,+.020
100,0,30978,Kiradech Aphibarnrat,+.021
100,0,24024,Zach Johnson,+.021
100,0,47347,Adam Schenk,+.021
103,0,45609,Tyler Duncan,+.023
103,0,24502,Adam Scott,+.023
105,0,12716,Charley Hoffman,+.024
106,0,36884,Ben Kohles,+.025
107,0,49766,Hank Lebioda,+.026
107,0,29289,S.Y. Noh,+.026
109,0,52375,Doug Ghim,+.027
110,0,19803,Ryan Armour,+.028
110,0,29970,Dylan Frittelli,+.028
110,0,39546,Keith Mitchell,+.028
113,0,36871,Matthew NeSmith,+.030
114,0,36699,Patrick Rodgers,+.031
115,0,47529,Mito Pereira,+.032
116,0,51634,Sahith Theegala,+.035
117,0,34610,Matthias Schwab,+.036
118,0,46435,Austin Cook,+.037
118,0,34076,Joel Dahmen,+.037
120,0,48084,Wesley Bryan,+.039
120,0,28252,Seamus Power,+.039
120,0,50095,Austin Smotherman,+.039
123,0,35110,Brett Drewitt,+.040
124,0,40162,Justin Lower,+.042
125,0,27129,Luke List,+.043
125,0,30163,Henrik Norlander,+.043
127,0,32757,Patton Kizzire,+.044
127,0,29518,Brendan Steele,+.044
129,0,31646,Emiliano Grillo,+.045
129,0,52374,Brandon Wu,+.045
131,0,56278,Matthew Wolff,+.046
132,0,33597,Harry Higgs,+.048
132,0,29221,Webb Simpson,+.048
134,0,32640,Troy Merritt,+.049
134,0,26476,Chez Reavie,+.049
136,0,35310,Lanto Griffin,+.051
137,0,53165,Doc Redman,+.052
137,0,31323,Gary Woodland,+.052
139,0,26300,Matt Jones,+.053
140,0,32102,Rickie Fowler,+.054
141,0,47993,Denny McCarthy,+.055
141,0,40006,Erik van Rooyen,+.055
143,0,23320,Ryan Palmer,+.056
143,0,54783,Dylan Wu,+.056
145,0,35461,Beau Hossler,+.057
146,0,30926,Chris Kirk,+.059
147,0,34046,Jordan Spieth,+.060
147,0,23325,Vaughn Taylor,+.060
149,0,29478,Kevin Kisner,+.061
150,0,29535,Brice Garnett,+.062
151,0,34174,John Huh,+.064
152,0,55708,Hayden Buckley,+.066
152,0,51950,Max McGreevy,+.066
154,0,37275,Sam Ryder,+.070
155,0,39436,Joshua Creel,+.074
155,0,27139,David Skinns,+.074
155,0,46340,Alex Smalley,+.074
155,0,33419,Cameron Tringale,+.074
159,0,25686,Jason Dufner,+.075
160,0,22405,Justin Rose,+.076
161,0,24361,Pat Perez,+.077
162,0,25818,Scott Piercy,+.082
163,0,39058,Lucas Herbert,+.084
163,0,22056,Cameron Percy,+.084
163,0,51890,Greyson Sigg,+.084
166,0,27649,Brandt Snedeker,+.085
167,0,32448,James Hahn,+.088
167,0,32333,Kevin Tway,+.088
169,0,31560,Brian Stuard,+.089
169,0,30927,Brendon Todd,+.089
171,0,49298,Kramer Hickok,+.091
172,0,29926,Danny Lee,+.092
173,0,32366,Kevin Chappell,+.094
173,0,39953,Chase Seiffert,+.094
175,0,27895,Jonas Blixt,+.095
176,0,24924,Bill Haas,+.102
177,0,46550,Brandon Hagy,+.103
178,0,25493,Nick Taylor,+.104
179,0,32662,Michael Gligic,+.108
180,0,28114,Dawie van der Walt,+.109
181,0,35879,Kelly Kraft,+.110
182,0,54421,Garrick Higgo,+.111
183,0,29974,Branden Grace,+.112
184,0,28089,Jason Day,+.113
185,0,33486,Roger Sloan,+.114
185,0,48887,Matt Wallace,+.114
187,0,51997,Andrew Novak,+.130
188,0,27974,Sung Kang,+.132
189,0,31557,Jim Herman,+.140
190,0,27095,Nick Watney,+.141
191,0,27770,Camilo Villegas,+.158
192,0,47983,Chad Ramey,+.164
193,0,24138,Ian Poulter,+.167
