RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
48,0,02206,David Toms,37.411,748.222
49,0,25900,Lucas Glover,37.142,742.833
50,0,20098,Stuart Appleby,36.818,957.276
51,0,12602,Dean Wilson,36.167,434.000
52,0,20229,Stewart Cink,35.684,678.000
53,0,23800,Bryce Molder,35.604,747.690
54,0,27649,Brandt Snedeker,35.341,812.853
55,0,26851,Marc Leishman,35.159,738.333
56,0,20160,Charlie Wi,34.487,689.730
57,0,21961,Charles Howell III,33.919,746.226
58,0,26882,Michael Sim,33.734,573.473
59,0,28158,Steve Marino,33.472,635.960
60,0,20848,Ángel Cabrera,32.775,524.400
61,0,21753,Brian Davis,32.542,781.000
62,0,19846,Brian Gay,31.047,714.083
63,0,23621,Rory Sabbatini,30.898,617.950
64,0,21209,Sergio Garcia,30.729,460.934
65,0,02256,Tom Watson,30.500,91.500
66,0,06004,Stephen Ames,30.458,548.250
67,0,22913,John Rollins,30.180,633.790
68,0,01313,Steve Elkington,30.031,570.584
69,0,01226,Fred Couples,29.643,207.500
70,0,26300,Matt Jones,29.415,647.138
71,0,06567,Vijay Singh,29.398,587.961
72,0,01945,Kenny Perry,29.214,555.067
73,0,01677,Tom Lehman,29.135,203.944
74,0,12716,Charley Hoffman,28.744,546.137
75,0,20127,Chris Riley,28.417,511.500
76,0,25686,Jason Dufner,28.055,617.200
77,0,23788,D.J. Trahan,27.491,577.306
78,0,20436,Garrett Willis,27.230,517.373
79,0,06643,Paul Goydos,27.143,597.140
80,0,27466,Spencer Levin,26.896,645.500
81,0,21528,Henrik Stenson,26.775,321.300
82,0,10860,Justin Leonard,26.470,555.861
83,0,08725,Tom Gillis,26.357,553.500
84,0,25562,Andres Romero,26.118,417.890
85,0,24361,Pat Perez,25.412,533.643
86,0,20593,Greg Chalmers,25.349,557.667
87,0,22371,Aaron Baddeley,25.323,481.130
88,0,12510,Chad Campbell,25.033,550.730
89,0,01706,Davis Love III,25.015,475.280
90,0,06595,Kevin Sutherland,24.929,498.583
91,0,25632,Jimmy Walker,24.104,554.400
92,0,23353,J.J. Henry,23.924,598.100
93,0,24358,Robert Garrigus,23.849,381.585
94,0,25240,D.A. Points,23.645,543.833
95,0,11123,Chris Couch,23.581,471.610
96,0,29910,Blake Adams,23.348,513.666
97,0,08537,J.P. Hayes,23.108,439.060
98,0,28087,Kris Blanks,23.067,553.612
99,0,26289,Boo Weekley,22.858,525.726
100,0,08375,Paul Stankowski,22.753,295.783
101,0,27936,Martin Laird,22.710,476.920
102,0,22348,Nick O'Hern,22.494,247.430
103,0,25720,Chad Collins,22.267,512.130
104,0,01948,Tim Petrovic,22.170,532.083
105,0,30946,Alex Prugh,21.930,526.330
106,0,22621,Ben Curtis,21.887,415.860
107,0,01320,Bob Estes,21.596,431.910
108,0,08075,Jerry Kelly,21.425,492.767
109,0,06621,Joe Durant,21.391,320.868
110,0,12652,Cameron Beckman,21.355,427.090
111,0,20472,Alex Cejka,21.260,488.983
112,0,09011,David Duval,21.254,403.820
113,0,28620,Aron Price,21.087,358.476
114,0,01724,Jeff Maggert,21.060,463.323
115,0,20498,Briny Baird,20.800,457.600
116,0,23322,Brett Wetterich,20.688,248.250
117,0,20645,John Senden,20.311,467.157
118,0,27797,Derek Lamely,20.301,487.220
119,0,27120,Troy Matteson,20.254,425.343
120,0,21350,Ryuji Imada,20.220,444.833
121,0,27330,Josh Teater,20.076,501.890
122,0,27214,Kevin Streelman,20.005,460.110
123,0,29221,Webb Simpson,19.917,478.007
124,0,02214,Kirk Triplett,19.900,199.000
125,0,24925,Jonathan Byrd,19.778,415.347
126,0,26695,Michael Letzig,19.761,414.971
127,0,21407,Arjun Atwal,19.189,191.890
128,0,10423,Mike Weir,18.966,360.353
129,0,28307,Matt Every,18.941,321.990
130,0,23718,Nathan Green,18.823,414.100
131,0,23548,Bill Lunde,18.700,448.805
132,0,06197,Michael Allen,18.673,242.750
133,0,01941,Tom Pernice Jr.,18.409,331.367
134,0,27933,John Merrick,17.960,449.000
135,0,10505,Shane Bertsch,17.820,53.460
136,0,22378,Trevor Immelman,17.764,266.460
137,0,20070,Matt Bettencourt,17.491,472.250
138,0,21949,Joe Ogilvie,17.445,453.560
139,0,25818,Scott Piercy,17.294,380.460
140,0,26679,Kevin Stadler,17.137,394.140
141,0,07867,Woody Austin,17.123,393.834
142,0,27436,Graham DeLaet,17.076,392.745
143,0,20686,Jeev Milkha Singh,16.867,253.000
144,0,27963,Chris Stroud,16.768,368.893
145,0,23409,James Driscoll,16.211,340.430
146,0,25190,Jeff Quinney,15.760,378.250
147,0,23673,Michael Connell,15.679,313.576
148,0,01116,Michael Bradley,15.311,306.220
149,0,26881,Jarrod Lyle,15.106,226.583
150,0,21878,Mark Wilson,14.907,342.870
151,0,24912,Will MacKenzie,14.849,267.283
152,0,10425,Jay Williamson,14.754,280.320
153,0,10585,Scott McCarron,14.733,353.583
154,0,26420,Richard Johnson,14.693,323.250
155,0,24490,George McNeill,14.689,337.850
156,0,06251,Chris DiMarco,14.310,286.200
157,0,01766,Billy Mayfair,14.278,314.111
158,0,12714,Chris Tidland,14.250,270.750
159,0,27060,John Mallinger,14.249,341.972
160,0,07749,Brett Quigley,14.018,336.420
161,0,32640,Troy Merritt,13.795,331.090
162,0,31323,Gary Woodland,13.750,110.000
163,0,26301,James Nitties,13.520,338.000
164,0,01577,Lee Janzen,13.331,279.951
165,0,20572,Rod Pampling,13.095,275.000
166,0,10733,Kent Jones,12.986,116.871
167,0,07457,Steve Flesch,12.341,271.500
168,0,12782,Tim Herron,12.334,234.341
169,0,08931,Glen Day,11.958,143.500
170,0,20433,Mark Hensby,11.867,142.400
171,0,20378,Mathias Grönberg,11.618,197.500
172,0,20574,Mathew Goggin,11.598,266.750
173,0,24503,Jeff Klauk,11.385,148.000
174,0,28780,Nicholas Thompson,11.356,283.893
175,0,11032,Frank Lickliter II,11.235,67.410
176,0,19824,Craig Barlow,11.081,99.730
177,0,01619,Skip Kendall,10.626,159.390
178,0,23307,Roger Tambellini,10.437,219.170
179,0,22056,Cameron Percy,10.288,205.750
180,0,31560,Brian Stuard,9.845,226.435
181,0,21959,Ted Purdy,9.740,243.500
182,0,25892,Steve Wheatcroft,9.693,213.250
183,0,23613,Rich Barcelo,9.338,186.750
184,0,12823,Carlos Franco,9.150,91.500
185,0,25572,Graeme McDowell,9.050,90.500
186,0,22946,Henrik Bjornstad,8.952,188.000
187,0,27302,Garth Mulroy,8.899,160.176
188,0,23614,Rich Beem,8.866,79.790
189,0,25349,Tim Wilkinson,8.857,132.861
190,0,01381,Fred Funk,8.794,43.970
191,0,08385,Omar Uresti,8.744,192.361
192,0,26951,Johnson Wagner,8.562,196.932
193,0,20691,Greg Owen,8.386,184.486
194,0,26476,Chez Reavie,8.333,125.000
195,0,26498,Matt Weibring,8.275,82.750
196,0,06034,Marco Dawson,8.200,82.000
197,0,22892,Jason Gore,8.100,81.000
198,0,06214,Guy Boros,8.042,48.250
199,0,10213,Dicky Pride,7.850,39.250
200,0,23349,Charles Warren,7.229,115.667
201,0,01797,Rocco Mediate,7.159,150.340
202,0,12705,Cliff Kresge,7.024,91.311
203,0,21805,Harrison Frazar,6.824,116.000
204,0,26287,Roland Thatcher,6.753,141.813
205,0,28500,Martin Flores,6.528,137.090
206,0,33419,Cameron Tringale,6.294,107.000
207,0,20850,Daniel Chopra,6.161,141.695
208,0,01161,Mark Calcavecchia,5.895,88.420
209,0,19881,Robert Damron,5.875,23.500
210,0,01388,Robert Gamez,5.825,46.600
211,0,01249,John Daly,5.722,97.280
212,0,20094,Jonathan Kaye,5.625,33.750
213,0,27613,David Lutterus,5.150,103.000
214,0,02294,Willie Wood,5.000,5.000
215,0,12680,Shigeki Maruyama,4.875,19.500
216,0,20663,Brenden Pappas,4.664,88.611
217,0,20105,Jeff Gove,4.515,76.750
218,0,01761,Len Mattiace,4.300,21.500
219,0,07363,Craig Bowden,4.168,79.190
220,0,12755,Vance Veazey,4.069,73.240
221,0,01473,Todd Hamilton,3.969,63.500
222,0,07235,John Morse,3.722,18.611
223,0,01978,Fran Quinn,3.714,26.000
224,0,01157,Tom Byrum,3.667,11.000
225,0,01175,Jim Carter,3.500,17.500
226,0,01685,J.L. Lewis,3.438,13.750
227,0,01553,John Huston,3.302,39.620
228,0,12388,Michael Clark II,3.167,19.000
229,0,01707,Steve Lowery,3.058,67.271
230,0,12663,Phil Tataurangi,2.945,11.780
231,0,26392,Chris Wilson,2.750,57.750
232,0,32617,Jerod Turner,2.694,56.580
233,0,29285,Brent Delahoussaye,2.672,42.750
234,0,02106,Chris Smith,2.650,26.500
235,0,01132,Mark Brooks,2.438,29.250
236,0,06514,Kevin Johnson,2.393,52.650
237,0,24449,Parker McLachlin,2.159,32.390
238,0,01329,Brad Faxon,2.074,39.400
239,0,01035,Tommy Armour III,1.500,6.000
240,0,22122,Andrew McLardy,1.406,22.500
241,0,27124,Chris Baryla,1.273,8.910
242,0,23048,Eric Axley,1.100,5.500
243,0,01042,Paul Azinger,.860,.860
244,0,06012,Greg Kraft,.816,13.870
245,0,01374,Robin Freeman,.553,2.210
246,0,23778,Brad Adamonis,.436,1.745
247,0,24227,Justin Bolli,.342,6.160
248,0,08339,Spike McRoy,.113,.450
