RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10860,Justin Leonard,97.26,71,73
2,0,06251,Chris DiMarco,96.47,82,85
3,0,26420,Richard Johnson,96.00,48,50
4,0,23983,Luke Donald,95.35,41,43
5,0,01666,Bernhard Langer,94.83,55,58
6,0,02010,Loren Roberts,94.29,66,70
7,0,12510,Chad Campbell,93.67,74,79
8,0,06567,Vijay Singh,91.96,103,112
9,0,08075,Jerry Kelly,91.82,101,110
10,0,01810,Phil Mickelson,91.67,55,60
10,0,20474,Phillip Price,91.67,88,96
12,0,10733,Kent Jones,90.91,100,110
13,0,12680,Shigeki Maruyama,90.82,89,98
14,0,20378,Mathias Grönberg,90.70,78,86
15,0,20157,Retief Goosen,90.48,57,63
16,0,02223,Bob Tway,90.43,85,94
17,0,19824,Craig Barlow,90.41,66,73
18,0,08537,J.P. Hayes,90.24,74,82
18,0,20160,Charlie Wi,90.24,74,82
20,0,01361,Dan Forsman,90.20,46,51
21,0,26679,Kevin Stadler,90.15,119,132
22,0,10585,Scott McCarron,90.14,64,71
23,0,23540,Jason Allred,90.00,63,70
23,0,01677,Tom Lehman,90.00,54,60
25,0,20572,Rod Pampling,89.81,97,108
26,0,25345,Carl Pettersson,89.72,96,107
27,0,06373,José María Olazábal,89.66,52,58
28,0,24138,Ian Poulter,89.47,34,38
29,0,25240,D.A. Points,89.43,110,123
30,0,24024,Zach Johnson,89.13,82,92
31,0,20229,Stewart Cink,88.89,80,90
31,0,20691,Greg Owen,88.89,88,99
31,0,22548,Patrick Sheehan,88.89,120,135
34,0,01577,Lee Janzen,88.75,71,80
35,0,01619,Skip Kendall,88.68,94,106
36,0,06575,Dudley Hart,88.43,107,121
37,0,12602,Dean Wilson,88.42,84,95
38,0,23614,Rich Beem,88.33,53,60
38,0,21209,Sergio Garcia,88.33,53,60
40,0,01945,Kenny Perry,88.31,68,77
41,0,01723,Andrew Magee,88.30,83,94
42,0,24925,Jonathan Byrd,88.28,113,128
43,0,12660,Jesper Parnevik,88.24,105,119
44,0,23320,Ryan Palmer,88.17,82,93
45,0,23541,Ben Crane,88.04,81,92
46,0,01024,Billy Andrade,87.96,95,108
46,0,08931,Glen Day,87.96,95,108
48,0,01157,Tom Byrum,87.93,102,116
