RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
314,0,06064,Jeff Gallagher,$2997,20983
314,0,01984,Sam Randolph,$2997,14988
316,0,01200,Keith Clearwater,$2877,66178
317,0,25364,Paul Casey,$2860,8580
318,0,20271,Chris Zambri,$2800,5600
319,0,20763,Pierre Fulke,$2703,21630
320,0,02321,Fuzzy Zoeller,$2568,38530
321,0,01603,Jeff Julian,$2506,55132
322,0,02256,Tom Watson,$2487,9950
323,0,07763,Doug Dunakey,$2431,77793
324,0,01717,Sandy Lyle,$2310,11551
325,0,20378,Mathias Grönberg,$2215,8862
325,0,20601,Gary Orr,$2215,8862
327,0,08063,Kelly Grunewald,$2194,59244
327,0,20548,Hidemichi Tanaka,$2194,15363
329,0,22371,Aaron Baddeley,$2159,19434
330,0,01346,Ed Fiori,$2126,12760
331,0,01682,Wayne Levi,$1940,3880
332,0,06140,Sean Murphy,$1916,51744
333,0,23409,James Driscoll,$1802,7208
334,0,01468,Gary Hallberg,$1699,15296
335,0,22064,Craig Spence,$1660,31547
336,0,25190,Jeff Quinney,$1628,11400
337,0,01068,Andy Bean,$1561,12490
338,0,07363,Craig Bowden,$1526,6107
339,0,07753,Kevin Wentworth,$1487,20820
340,0,01549,Mike Hulbert,$1473,27999
341,0,01975,Tom Purtzer,$1369,21904
342,0,02007,Larry Rinker,$1324,9270
343,0,06591,Rocky Walcher,$1267,32942
344,0,23389,John Restino,$1255,13808
345,0,02230,Stan Utley,$1180,3540
346,0,01261,Jay Delsing,$977,4886
347,0,02135,Mike Standly,$961,5766
348,0,01060,Dave Barr,$940,3760
349,0,01235,Ben Crenshaw,$706,7770
350,0,01783,Mark McCumber,$661,7276
351,0,01331,Rick Fehr,$600,5400
