RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,10809,Jim Furyk,+.199,166,+33.00
2,0,33122,Russell Knox,+.232,211,+49.00
3,0,10860,Justin Leonard,+.254,177,+45.00
4,0,28089,Jason Day,+.256,82,+21.00
5,0,20160,Charlie Wi,+.259,205,+53.00
6,0,30927,Brendon Todd,+.260,246,+64.00
7,0,34021,Bud Cauley,+.263,118,+31.00
8,0,25562,Andres Romero,+.264,220,+58.00
9,0,23108,Matt Kuchar,+.270,196,+53.00
10,0,25572,Graeme McDowell,+.271,129,+35.00
11,0,26758,David Hearn,+.272,213,+58.00
11,0,26331,Charl Schwartzel,+.272,151,+41.00
11,0,02206,David Toms,+.272,125,+34.00
14,0,10423,Mike Weir,+.276,152,+42.00
15,0,27895,Jonas Blixt,+.281,121,+34.00
16,0,24024,Zach Johnson,+.286,199,+57.00
17,0,28092,D.H. Lee,+.287,136,+39.00
18,0,20593,Greg Chalmers,+.289,228,+66.00
18,0,32102,Rickie Fowler,+.289,149,+43.00
20,0,29740,Brad Fritsch,+.291,103,+30.00
20,0,27644,Brian Harman,+.291,278,+81.00
22,0,35139,Richard Lee,+.294,201,+59.00
22,0,20645,John Senden,+.294,194,+57.00
24,0,21209,Sergio Garcia,+.295,105,+31.00
25,0,25349,Tim Wilkinson,+.296,203,+60.00
26,0,33419,Cameron Tringale,+.299,254,+76.00
27,0,06522,Ernie Els,+.301,183,+55.00
27,0,25396,Kevin Na,+.301,219,+66.00
27,0,22293,Heath Slocum,+.301,153,+46.00
30,0,22405,Justin Rose,+.303,122,+37.00
31,0,23983,Luke Donald,+.304,112,+34.00
32,0,34360,Patrick Reed,+.305,200,+61.00
33,0,25191,Gonzalo Fernandez-Castaño,+.306,206,+63.00
34,0,30926,Chris Kirk,+.307,228,+70.00
35,0,25720,Chad Collins,+.308,182,+56.00
36,0,24502,Adam Scott,+.309,139,+43.00
37,0,33141,Keegan Bradley,+.310,168,+52.00
37,0,22621,Ben Curtis,+.310,158,+49.00
37,0,08075,Jerry Kelly,+.310,171,+53.00
37,0,27963,Chris Stroud,+.310,184,+57.00
41,0,34174,John Huh,+.311,193,+60.00
42,0,06567,Vijay Singh,+.313,201,+63.00
42,0,28132,Tyrone Van Aswegen,+.313,195,+61.00
44,0,20098,Stuart Appleby,+.314,229,+72.00
44,0,34046,Jordan Spieth,+.314,245,+77.00
46,0,25364,Paul Casey,+.317,120,+38.00
46,0,21961,Charles Howell III,+.317,240,+76.00
48,0,34261,Scott Langley,+.319,226,+72.00
49,0,19846,Brian Gay,+.321,190,+61.00
49,0,27466,Spencer Levin,+.321,137,+44.00
51,0,23135,Tim Clark,+.322,183,+59.00
52,0,33461,Morgan Hoffmann,+.323,235,+76.00
53,0,29221,Webb Simpson,+.324,179,+58.00
54,0,24357,K.J. Choi,+.325,197,+64.00
55,0,22371,Aaron Baddeley,+.326,175,+57.00
55,0,28475,Jeff Overton,+.326,181,+59.00
55,0,25632,Jimmy Walker,+.326,184,+60.00
58,0,10885,Robert Allenby,+.327,171,+56.00
58,0,29535,Brice Garnett,+.327,196,+64.00
58,0,20157,Retief Goosen,+.327,199,+65.00
58,0,27064,Jhonattan Vegas,+.327,162,+53.00
62,0,29461,Jamie Lovemark,+.328,122,+40.00
63,0,24361,Pat Perez,+.330,182,+60.00
64,0,24663,Y.E. Yang,+.331,181,+60.00
65,0,34099,Harris English,+.333,186,+62.00
65,0,26951,Johnson Wagner,+.333,171,+57.00
67,0,24846,Ricky Barnes,+.335,230,+77.00
67,0,35539,Luke Guthrie,+.335,206,+69.00
67,0,24924,Bill Haas,+.335,188,+63.00
67,0,12716,Charley Hoffman,+.335,206,+69.00
71,0,12510,Chad Campbell,+.337,92,+31.00
71,0,22378,Trevor Immelman,+.337,184,+62.00
71,0,23623,Bo Van Pelt,+.337,166,+56.00
74,0,32333,Kevin Tway,+.338,133,+45.00
75,0,28307,Matt Every,+.339,180,+61.00
76,0,23638,Brendon de Jonge,+.340,256,+87.00
76,0,01810,Phil Mickelson,+.340,141,+48.00
78,0,20396,Lee Westwood,+.341,123,+42.00
79,0,31202,William McGirt,+.342,237,+81.00
79,0,29425,Andrew Svoboda,+.342,161,+55.00
81,0,23800,Bryce Molder,+.343,166,+57.00
82,0,29420,Billy Horschel,+.345,142,+49.00
82,0,24138,Ian Poulter,+.345,116,+40.00
84,0,30852,Ryo Ishikawa,+.346,159,+55.00
84,0,27649,Brandt Snedeker,+.346,185,+64.00
84,0,21878,Mark Wilson,+.346,159,+55.00
87,0,25345,Carl Pettersson,+.348,198,+69.00
88,0,31560,Brian Stuard,+.349,195,+68.00
89,0,36689,Brooks Koepka,+.350,117,+41.00
90,0,27436,Graham DeLaet,+.351,131,+46.00
90,0,20104,Ken Duke,+.351,168,+59.00
90,0,29289,S.Y. Noh,+.351,168,+59.00
93,0,21753,Brian Davis,+.352,219,+77.00
93,0,26596,Ryan Moore,+.352,162,+57.00
95,0,21731,Freddie Jacobson,+.353,238,+84.00
95,0,26956,Bronson La'Cassie,+.353,116,+41.00
97,0,24140,Sean O'Hair,+.355,186,+66.00
98,0,29222,Billy Hurley III,+.356,191,+68.00
98,0,33413,Ben Martin,+.356,160,+57.00
98,0,28237,Rory McIlroy,+.356,118,+42.00
101,0,24912,Will MacKenzie,+.357,185,+66.00
102,0,28500,Martin Flores,+.358,173,+62.00
102,0,28486,Michael Putnam,+.358,240,+86.00
104,0,33418,Shawn Stefani,+.359,142,+51.00
105,0,23621,Rory Sabbatini,+.360,189,+68.00
106,0,30944,Jason Kokrak,+.361,166,+60.00
106,0,25804,Bubba Watson,+.361,133,+48.00
108,0,23541,Ben Crane,+.362,218,+79.00
109,0,24925,Jonathan Byrd,+.363,182,+66.00
110,0,27408,Martin Kaymer,+.364,129,+47.00
110,0,01724,Jeff Maggert,+.364,121,+44.00
112,0,32150,Michael Thompson,+.365,148,+54.00
113,0,20498,Briny Baird,+.366,123,+45.00
113,0,24490,George McNeill,+.366,172,+63.00
115,0,28259,Sangmoon Bae,+.368,190,+70.00
116,0,34563,Chesson Hadley,+.369,195,+72.00
116,0,25834,Daniel Summerhays,+.369,233,+86.00
118,0,23409,James Driscoll,+.373,169,+63.00
119,0,24494,Erik Compton,+.376,229,+86.00
119,0,35300,Andrew Loupe,+.376,133,+50.00
121,0,27141,J.B. Holmes,+.377,223,+84.00
122,0,32200,Roberto Castro,+.378,143,+54.00
123,0,27556,Ted Potter Jr.,+.380,166,+63.00
124,0,32839,Hideki Matsuyama,+.383,201,+77.00
125,0,34409,David Lingmerth,+.385,187,+72.00
126,0,22046,Geoff Ogilvy,+.386,202,+78.00
127,0,24781,Hunter Mahan,+.388,178,+69.00
128,0,25274,Steven Bowditch,+.389,208,+81.00
129,0,29926,Danny Lee,+.392,199,+78.00
129,0,32640,Troy Merritt,+.392,130,+51.00
131,0,23353,J.J. Henry,+.393,178,+70.00
131,0,26300,Matt Jones,+.393,173,+68.00
131,0,29478,Kevin Kisner,+.393,173,+68.00
134,0,07867,Woody Austin,+.394,165,+65.00
134,0,32448,James Hahn,+.394,208,+82.00
136,0,31323,Gary Woodland,+.395,177,+70.00
137,0,30925,Dustin Johnson,+.396,96,+38.00
138,0,34098,Russell Henley,+.397,199,+79.00
139,0,29479,Scott Brown,+.398,231,+92.00
139,0,26851,Marc Leishman,+.398,166,+66.00
141,0,27095,Nick Watney,+.399,138,+55.00
142,0,24358,Robert Garrigus,+.401,202,+81.00
143,0,32366,Kevin Chappell,+.402,204,+82.00
144,0,27214,Kevin Streelman,+.404,166,+67.00
145,0,23320,Ryan Palmer,+.406,175,+71.00
145,0,29518,Brendan Steele,+.406,197,+80.00
147,0,25444,Justin Hicks,+.411,209,+86.00
148,0,27330,Josh Teater,+.413,213,+88.00
149,0,01706,Davis Love III,+.415,176,+73.00
150,0,24507,Jason Bohn,+.419,198,+83.00
151,0,22913,John Rollins,+.421,171,+72.00
151,0,34265,Will Wilcox,+.421,95,+40.00
153,0,25240,D.A. Points,+.423,142,+60.00
154,0,35732,Wes Roach,+.425,146,+62.00
155,0,27936,Martin Laird,+.426,129,+55.00
156,0,32334,Charlie Beljan,+.427,185,+79.00
156,0,27770,Camilo Villegas,+.427,199,+85.00
158,0,26289,Boo Weekley,+.429,147,+63.00
159,0,30750,Tommy Gainey,+.430,149,+64.00
160,0,34264,Hudson Swafford,+.431,137,+59.00
161,0,34431,Robert Streb,+.435,170,+74.00
162,0,30692,Scott Stallings,+.436,195,+85.00
163,0,26329,Louis Oosthuizen,+.438,73,+32.00
164,0,20848,Ángel Cabrera,+.439,155,+68.00
165,0,25686,Jason Dufner,+.440,109,+48.00
166,0,27120,Troy Matteson,+.466,131,+61.00
167,0,20229,Stewart Cink,+.468,156,+73.00
167,0,31557,Jim Herman,+.468,139,+65.00
169,0,28780,Nicholas Thompson,+.472,180,+85.00
170,0,37273,Derek Ernst,+.473,165,+78.00
171,0,26679,Kevin Stadler,+.479,140,+67.00
172,0,21528,Henrik Stenson,+.482,83,+40.00
173,0,31193,Jim Renner,+.486,142,+69.00
174,0,27933,John Merrick,+.500,164,+82.00
175,0,35541,John Peterson,+.506,164,+83.00
176,0,30110,Kyle Stanley,+.516,184,+95.00
177,0,25900,Lucas Glover,+.542,131,+71.00
