RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,20498,Briny Baird,5.56,1,18
1,0,12652,Cameron Beckman,5.56,1,18
1,0,24507,Jason Bohn,5.56,1,18
1,0,01226,Fred Couples,5.56,1,18
1,0,08931,Glen Day,5.56,1,18
1,0,06251,Chris DiMarco,5.56,1,18
1,0,12716,Charley Hoffman,5.56,1,18
1,0,30711,Colt Knost,5.56,1,18
1,0,12705,Cliff Kresge,5.56,1,18
1,0,26695,Michael Letzig,5.56,1,18
1,0,23548,Bill Lunde,5.56,1,18
1,0,28158,Steve Marino,5.56,1,18
1,0,21949,Joe Ogilvie,5.56,1,18
1,0,25818,Scott Piercy,5.56,1,18
1,0,02206,David Toms,5.56,1,18
1,0,10423,Mike Weir,5.56,1,18
17,0,23135,Tim Clark,11.11,2,18
17,0,29221,Webb Simpson,11.11,2,18
17,0,06595,Kevin Sutherland,11.11,2,18
20,0,02214,Kirk Triplett,16.67,3,18
