RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
105,0,26360,Bubba Dickerson,2,28
105,0,23983,Luke Donald,2,24
105,0,01313,Steve Elkington,2,29
105,0,20157,Retief Goosen,2,13
105,0,06643,Paul Goydos,2,25
105,0,20378,Mathias Grönberg,2,59
105,0,23353,J.J. Henry,2,37
105,0,20433,Mark Hensby,2,31
105,0,12716,Charley Hoffman,2,42
105,0,22378,Trevor Immelman,2,30
105,0,08881,Tripp Isenhour,2,28
105,0,12195,Tom Johnson,2,50
105,0,23108,Matt Kuchar,2,33
105,0,22806,Doug LaBelle II,2,45
105,0,01677,Tom Lehman,2,34
105,0,24781,Hunter Mahan,2,37
105,0,28158,Steve Marino,2,66
105,0,22348,Nick O'Hern,2,16
105,0,20628,Arron Oberholser,2,20
105,0,22046,Geoff Ogilvy,2,41
105,0,06373,José María Olazábal,2,12
105,0,20691,Greg Owen,2,61
105,0,20572,Rod Pampling,2,47
105,0,01948,Tim Petrovic,2,56
105,0,24138,Ian Poulter,2,21
105,0,25190,Jeff Quinney,2,49
105,0,02036,Jim Rutledge,2,38
105,0,20645,John Senden,2,64
105,0,26882,Michael Sim,2,22
105,0,02101,Joey Sindelar,2,43
105,0,27963,Chris Stroud,2,35
105,0,23325,Vaughn Taylor,2,34
105,0,02206,David Toms,2,29
105,0,10423,Mike Weir,2,37
105,0,23322,Brett Wetterich,2,56
150,0,22371,Aaron Baddeley,1,23
150,0,07223,Brian Bateman,1,37
150,0,23614,Rich Beem,1,53
150,0,24507,Jason Bohn,1,30
150,0,23933,Michael Boyd,1,26
150,0,01157,Tom Byrum,1,24
150,0,23135,Tim Clark,1,16
150,0,23638,Brendon de Jonge,1,38
150,0,01320,Bob Estes,1,37
150,0,01381,Fred Funk,1,28
150,0,21209,Sergio Garcia,1,14
150,0,24980,Scott Gutschewski,1,37
150,0,01473,Todd Hamilton,1,28
150,0,20859,Anders Hansen,1,17
150,0,12782,Tim Herron,1,47
150,0,21961,Charles Howell III,1,33
150,0,21350,Ryuji Imada,1,45
150,0,07547,Craig Kanada,1,49
150,0,12705,Cliff Kresge,1,50
150,0,26881,Jarrod Lyle,1,39
150,0,21470,Daisuke Maruyama,1,52
150,0,24449,Parker McLachlin,1,43
150,0,01810,Phil Mickelson,1,19
150,0,25396,Kevin Na,1,40
150,0,24140,Sean O'Hair,1,60
150,0,12660,Jesper Parnevik,1,34
150,0,07749,Brett Quigley,1,28
150,0,23497,Tag Ridings,1,17
150,0,06567,Vijay Singh,1,42
150,0,02104,Jeff Sluman,1,26
150,0,08375,Paul Stankowski,1,25
150,0,06527,Steve Stricker,1,15
150,0,02239,Scott Verplank,1,22
150,0,25892,Steve Wheatcroft,1,46
150,0,10425,Jay Williamson,1,16
