RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,02036,Jim Rutledge,.93,1,108
2,0,21209,Sergio Garcia,1.11,3,270
2,0,20859,Anders Hansen,1.11,2,180
4,0,02223,Bob Tway,1.17,4,342
5,0,21961,Charles Howell III,1.31,4,306
6,0,01381,Fred Funk,1.39,3,216
7,0,10117,Bob Heintz,1.48,4,270
8,0,23718,Nathan Green,1.52,6,396
8,0,25892,Steve Wheatcroft,1.52,3,198
10,0,12602,Dean Wilson,1.54,5,324
11,0,27649,Brandt Snedeker,1.69,7,414
12,0,23613,Rich Barcelo,1.71,4,234
12,0,24925,Jonathan Byrd,1.71,4,234
14,0,01035,Tommy Armour III,1.74,5,288
14,0,08931,Glen Day,1.74,5,288
16,0,22293,Heath Slocum,1.77,7,396
17,0,23933,Michael Boyd,1.85,3,162
17,0,21806,Paul Gow,1.85,3,162
17,0,20634,Peter Lonard,1.85,5,270
17,0,01810,Phil Mickelson,1.85,5,270
17,0,01928,Corey Pavin,1.85,5,270
17,0,02239,Scott Verplank,1.85,6,324
17,0,20160,Charlie Wi,1.85,6,324
24,0,22212,Craig Lile,1.98,5,252
25,0,23623,Bo Van Pelt,2.02,8,396
26,0,20623,Gavin Coles,2.08,6,288
26,0,20382,Stephen Leaney,2.08,6,288
26,0,23497,Tag Ridings,2.08,3,144
26,0,22295,Darron Stiles,2.08,3,144
30,0,01388,Robert Gamez,2.14,5,234
31,0,01313,Steve Elkington,2.16,7,324
31,0,26596,Ryan Moore,2.16,7,324
31,0,21878,Mark Wilson,2.16,7,324
34,0,19824,Craig Barlow,2.22,4,180
34,0,01473,Todd Hamilton,2.22,4,180
34,0,06373,José María Olazábal,2.22,4,180
34,0,08793,Tiger Woods,2.22,6,270
38,0,21753,Brian Davis,2.27,9,396
39,0,06004,Stephen Ames,2.29,7,306
39,0,23353,J.J. Henry,2.29,7,306
39,0,23621,Rory Sabbatini,2.29,7,306
42,0,23638,Brendon de Jonge,2.31,5,216
42,0,20104,Ken Duke,2.31,10,432
44,0,23983,Luke Donald,2.38,6,252
44,0,06522,Ernie Els,2.38,6,252
46,0,22621,Ben Curtis,2.43,7,288
46,0,01320,Bob Estes,2.43,7,288
46,0,23108,Matt Kuchar,2.43,7,288
46,0,21470,Daisuke Maruyama,2.43,7,288
46,0,20628,Arron Oberholser,2.43,7,288
51,0,11032,Frank Lickliter II,2.47,8,324
51,0,24781,Hunter Mahan,2.47,8,324
51,0,24490,George McNeill,2.47,8,324
51,0,02104,Jeff Sluman,2.47,4,162
51,0,21528,Henrik Stenson,2.47,4,162
56,0,20850,Daniel Chopra,2.50,9,360
56,0,20229,Stewart Cink,2.50,9,360
56,0,29718,Anthony Kim,2.50,9,360
59,0,20157,Retief Goosen,2.53,5,198
59,0,24980,Scott Gutschewski,2.53,5,198
59,0,12782,Tim Herron,2.53,10,396
59,0,28475,Jeff Overton,2.53,5,198
59,0,10425,Jay Williamson,2.53,5,198
64,0,21633,Steve Allan,2.56,6,234
64,0,06034,Marco Dawson,2.56,6,234
66,0,01724,Jeff Maggert,2.59,7,270
66,0,26951,Johnson Wagner,2.59,7,270
68,0,20574,Mathew Goggin,2.63,9,342
68,0,22806,Doug LaBelle II,2.63,9,342
70,0,19803,Ryan Armour,2.65,10,378
70,0,01948,Tim Petrovic,2.65,10,378
72,0,07363,Craig Bowden,2.78,7,252
72,0,24357,K.J. Choi,2.78,9,324
72,0,23135,Tim Clark,2.78,7,252
72,0,24924,Bill Haas,2.78,8,288
72,0,08881,Tripp Isenhour,2.78,7,252
72,0,01577,Lee Janzen,2.78,4,144
72,0,24912,Will MacKenzie,2.78,10,360
72,0,10213,Dicky Pride,2.78,5,180
72,0,25190,Jeff Quinney,2.78,9,324
72,0,06527,Steve Stricker,2.78,9,324
72,0,24457,Jaco Van Zyl,2.78,2,72
83,0,19846,Brian Gay,2.91,11,378
83,0,28158,Steve Marino,2.91,11,378
83,0,26289,Boo Weekley,2.91,11,378
86,0,10809,Jim Furyk,2.92,10,342
86,0,01766,Billy Mayfair,2.92,10,342
86,0,28486,Michael Putnam,2.92,10,342
89,0,24024,Zach Johnson,2.94,9,306
89,0,12660,Jesper Parnevik,2.94,9,306
89,0,06595,Kevin Sutherland,2.94,9,306
89,0,27095,Nick Watney,2.94,9,306
93,0,26420,Richard Johnson,2.96,8,270
93,0,23320,Ryan Palmer,2.96,8,270
95,0,24138,Ian Poulter,2.99,7,234
95,0,02214,Kirk Triplett,2.99,7,234
97,0,07547,Craig Kanada,3.06,11,360
98,0,12716,Charley Hoffman,3.09,10,324
98,0,21660,Jason Schultz,3.09,5,162
100,0,20472,Alex Cejka,3.13,9,288
100,0,06621,Joe Durant,3.13,9,288
100,0,08537,J.P. Hayes,3.13,9,288
100,0,20433,Mark Hensby,3.13,9,288
100,0,24361,Pat Perez,3.13,9,288
100,0,26679,Kevin Stadler,3.13,9,288
106,0,27702,Matt Hendrix,3.17,4,126
106,0,08375,Paul Stankowski,3.17,4,126
108,0,27060,John Mallinger,3.22,11,342
108,0,21949,Joe Ogilvie,3.22,11,342
108,0,21959,Ted Purdy,3.22,11,342
111,0,10885,Robert Allenby,3.27,10,306
111,0,27933,John Merrick,3.27,10,306
113,0,01157,Tom Byrum,3.33,3,90
113,0,06251,Chris DiMarco,3.33,9,270
113,0,21731,Freddie Jacobson,3.33,9,270
116,0,22371,Aaron Baddeley,3.40,11,324
117,0,12680,Shigeki Maruyama,3.42,8,234
117,0,24449,Parker McLachlin,3.42,8,234
119,0,25396,Kevin Na,3.47,10,288
119,0,24502,Adam Scott,3.47,10,288
119,0,06567,Vijay Singh,3.47,15,432
122,0,01161,Mark Calcavecchia,3.51,12,342
123,0,21646,David Branshaw,3.54,7,198
123,0,02246,Duffy Waldorf,3.54,7,198
125,0,25345,Carl Pettersson,3.56,16,450
126,0,22378,Trevor Immelman,3.57,9,252
126,0,26881,Jarrod Lyle,3.57,9,252
126,0,01797,Rocco Mediate,3.57,9,252
129,0,20378,Mathias Grönberg,3.59,11,306
129,0,27120,Troy Matteson,3.59,11,306
129,0,27770,Camilo Villegas,3.59,11,306
132,0,12705,Cliff Kresge,3.62,15,414
133,0,06197,Michael Allen,3.70,10,270
133,0,25273,Andrew Buckle,3.70,8,216
133,0,26360,Bubba Dickerson,3.70,4,108
133,0,25900,Lucas Glover,3.70,14,378
133,0,10733,Kent Jones,3.70,12,324
133,0,10860,Justin Leonard,3.70,12,324
133,0,07749,Brett Quigley,3.70,10,270
133,0,20127,Chris Riley,3.70,8,216
133,0,26882,Michael Sim,3.70,6,162
133,0,02206,David Toms,3.70,12,324
133,0,23349,Charles Warren,3.70,14,378
133,0,10423,Mike Weir,3.70,12,324
145,0,08075,Jerry Kelly,3.79,15,396
146,0,12652,Cameron Beckman,3.80,13,342
147,0,20498,Briny Baird,3.85,18,468
147,0,22348,Nick O'Hern,3.85,9,234
147,0,02101,Joey Sindelar,3.85,9,234
150,0,23048,Eric Axley,3.92,12,306
151,0,20766,Padraig Harrington,3.97,10,252
151,0,21350,Ryuji Imada,3.97,15,378
151,0,23800,Bryce Molder,3.97,5,126
151,0,20572,Rod Pampling,3.97,15,378
151,0,20645,John Senden,3.97,15,378
156,0,23325,Vaughn Taylor,4.01,13,324
157,0,21805,Harrison Frazar,4.04,8,198
157,0,06643,Paul Goydos,4.04,8,198
157,0,22913,John Rollins,4.04,16,396
160,0,07867,Woody Austin,4.17,15,360
160,0,22892,Jason Gore,4.17,12,288
160,0,01677,Tom Lehman,4.17,9,216
160,0,20691,Greg Owen,4.17,9,216
164,0,24140,Sean O'Hair,4.23,16,378
165,0,01024,Billy Andrade,4.25,13,306
165,0,01945,Kenny Perry,4.25,13,306
167,0,12510,Chad Campbell,4.32,14,324
167,0,19972,José Coceres,4.32,7,162
169,0,24507,Jason Bohn,4.55,9,198
169,0,24290,D.J. Brigman,4.55,9,198
169,0,12195,Tom Johnson,4.55,9,198
172,0,22046,Geoff Ogilvy,4.63,15,324
173,0,01142,Bart Bryant,4.68,16,342
173,0,24358,Robert Garrigus,4.68,16,342
175,0,01941,Tom Pernice Jr.,4.76,18,378
175,0,22405,Justin Rose,4.76,12,252
177,0,01132,Mark Brooks,4.86,7,144
177,0,06515,Shaun Micheel,4.86,14,288
177,0,12714,Chris Tidland,4.86,7,144
180,0,07223,Brian Bateman,4.94,8,162
181,0,07457,Steve Flesch,4.97,17,342
181,0,23788,D.J. Trahan,4.97,17,342
