RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,01132,Mark Brooks,.00,0,109,100.0
1,0,24925,Jonathan Byrd,.00,0,169,100.0
1,0,24357,K.J. Choi,.00,0,173,100.0
1,0,06034,Marco Dawson,.00,0,159,100.0
1,0,23983,Luke Donald,.00,0,131,100.0
1,0,01381,Fred Funk,.00,0,160,100.0
1,0,10809,Jim Furyk,.00,0,174,100.0
1,0,25900,Lucas Glover,.00,0,194,100.0
1,0,20157,Retief Goosen,.00,0,83,100.0
1,0,24924,Bill Haas,.00,0,214,100.0
1,0,20859,Anders Hansen,.00,0,95,100.0
1,0,08537,J.P. Hayes,.00,0,199,100.0
1,0,23353,J.J. Henry,.00,0,182,100.0
1,0,22378,Trevor Immelman,.00,0,122,100.0
1,0,21731,Freddie Jacobson,.00,0,188,100.0
1,0,29718,Anthony Kim,.00,0,205,100.0
1,0,20382,Stephen Leaney,.00,0,191,100.0
1,0,21470,Daisuke Maruyama,.00,0,216,100.0
1,0,24490,George McNeill,.00,0,220,100.0
1,0,20628,Arron Oberholser,.00,0,145,100.0
1,0,06373,José María Olazábal,.00,0,108,100.0
1,0,20572,Rod Pampling,.00,0,203,100.0
1,0,01941,Tom Pernice Jr.,.00,0,222,100.0
1,0,24138,Ian Poulter,.00,0,99,100.0
1,0,26882,Michael Sim,.00,0,133,100.0
1,0,21528,Henrik Stenson,.00,0,96,100.0
1,0,06527,Steve Stricker,.00,0,175,100.0
1,0,02206,David Toms,.00,0,155,100.0
1,0,23623,Bo Van Pelt,.00,0,265,100.0
1,0,27770,Camilo Villegas,.00,0,175,100.0
1,0,25804,Bubba Watson,.00,0,182,100.0
1,0,23322,Brett Wetterich,.00,0,186,100.0
1,0,10425,Jay Williamson,.00,0,129,100.0
34,0,19846,Brian Gay,.36,1,277,99.6
35,0,20850,Daniel Chopra,.37,1,271,99.6
36,0,20105,Jeff Gove,.38,1,261,99.6
36,0,22293,Heath Slocum,.38,1,262,99.6
38,0,20104,Ken Duke,.40,1,251,99.6
38,0,23718,Nathan Green,.40,1,253,99.6
40,0,21350,Ryuji Imada,.41,1,242,99.5
41,0,22913,John Rollins,.42,1,238,99.5
42,0,21949,Joe Ogilvie,.43,1,234,99.5
43,0,07457,Steve Flesch,.44,1,227,99.5
44,0,27649,Brandt Snedeker,.45,1,220,99.5
44,0,12602,Dean Wilson,.45,1,224,99.5
46,0,12680,Shigeki Maruyama,.46,1,216,99.5
47,0,01320,Bob Estes,.47,1,214,99.5
47,0,20378,Mathias Grönberg,.47,1,211,99.5
47,0,06567,Vijay Singh,.47,1,215,99.5
47,0,26951,Johnson Wagner,.47,1,211,99.5
51,0,20160,Charlie Wi,.49,1,206,99.5
52,0,01142,Bart Bryant,.52,1,191,99.4
53,0,22371,Aaron Baddeley,.54,1,186,99.4
54,0,01797,Rocco Mediate,.55,1,182,99.4
55,0,06004,Stephen Ames,.56,1,178,99.4
55,0,20623,Gavin Coles,.56,1,179,99.4
55,0,11123,Chris Couch,.56,1,179,99.4
55,0,21878,Mark Wilson,.56,1,177,99.4
59,0,24781,Hunter Mahan,.57,1,176,99.4
59,0,23621,Rory Sabbatini,.57,1,175,99.4
61,0,24980,Scott Gutschewski,.58,1,171,99.4
61,0,07749,Brett Quigley,.58,1,172,99.4
63,0,01473,Todd Hamilton,.59,1,170,99.4
63,0,22046,Geoff Ogilvy,.59,1,170,99.4
63,0,24361,Pat Perez,.59,1,169,99.4
66,0,26881,Jarrod Lyle,.60,1,168,99.4
66,0,22348,Nick O'Hern,.60,1,168,99.4
68,0,06251,Chris DiMarco,.61,1,163,99.3
69,0,27963,Chris Stroud,.63,1,160,99.3
70,0,24502,Adam Scott,.64,1,156,99.3
70,0,27095,Nick Watney,.64,1,157,99.3
72,0,24290,D.J. Brigman,.66,1,151,99.3
73,0,23800,Bryce Molder,.67,1,149,99.3
74,0,24507,Jason Bohn,.68,1,147,99.3
74,0,10423,Mike Weir,.68,1,148,99.3
76,0,21209,Sergio Garcia,.70,1,143,99.3
77,0,28475,Jeff Overton,.72,1,138,99.2
77,0,21660,Jason Schultz,.72,1,139,99.2
79,0,08123,Jeff Brehaut,.74,1,136,99.2
80,0,23933,Michael Boyd,.76,1,132,99.2
81,0,20766,Padraig Harrington,.77,1,130,99.2
82,0,28158,Steve Marino,.80,2,251,99.2
82,0,12714,Chris Tidland,.80,1,125,99.2
84,0,26360,Bubba Dickerson,.81,1,123,99.1
84,0,11032,Frank Lickliter II,.81,2,248,99.1
86,0,22806,Doug LaBelle II,.82,2,244,99.1
86,0,23320,Ryan Palmer,.82,2,244,99.1
88,0,01948,Tim Petrovic,.83,2,241,99.1
89,0,01388,Robert Gamez,.84,2,239,99.1
90,0,10733,Kent Jones,.85,2,236,99.1
91,0,25190,Jeff Quinney,.86,2,232,99.1
92,0,25345,Carl Pettersson,.87,2,229,99.1
93,0,01677,Tom Lehman,.88,1,113,99.1
93,0,08793,Tiger Woods,.88,1,113,99.1
95,0,02104,Jeff Sluman,.89,1,112,99.1
96,0,25396,Kevin Na,.90,2,221,99.1
96,0,20645,John Senden,.90,2,223,99.1
98,0,19972,José Coceres,.91,1,110,99.0
99,0,12716,Charley Hoffman,.92,2,218,99.0
99,0,23497,Tag Ridings,.92,1,109,99.0
101,0,01035,Tommy Armour III,.93,2,214,99.0
102,0,12782,Tim Herron,.94,2,212,99.0
102,0,08375,Paul Stankowski,.94,1,106,99.0
104,0,20472,Alex Cejka,.95,2,211,99.0
104,0,25686,Jason Dufner,.95,2,210,99.0
106,0,19824,Craig Barlow,.96,1,104,99.0
107,0,02101,Joey Sindelar,.97,2,206,99.0
108,0,22892,Jason Gore,.99,2,202,99.0
109,0,08075,Jerry Kelly,1.00,2,201,99.0
110,0,27933,John Merrick,1.02,2,196,98.9
111,0,23108,Matt Kuchar,1.03,2,194,98.9
112,0,10117,Bob Heintz,1.04,2,192,98.9
112,0,20433,Mark Hensby,1.04,2,193,98.9
112,0,24449,Parker McLachlin,1.04,2,193,98.9
115,0,20498,Briny Baird,1.05,3,285,98.9
115,0,12660,Jesper Parnevik,1.05,2,190,98.9
117,0,01313,Steve Elkington,1.06,2,188,98.9
117,0,20634,Peter Lonard,1.06,2,189,98.9
119,0,08881,Tripp Isenhour,1.07,2,187,98.9
119,0,23325,Vaughn Taylor,1.07,2,187,98.9
121,0,07547,Craig Kanada,1.11,3,271,98.8
121,0,01945,Kenny Perry,1.11,2,180,98.8
123,0,12705,Cliff Kresge,1.12,3,268,98.8
124,0,22212,Craig Lile,1.13,2,177,98.8
125,0,25273,Andrew Buckle,1.14,2,175,98.8
126,0,23048,Eric Axley,1.15,3,262,98.8
127,0,27702,Matt Hendrix,1.16,2,173,98.8
128,0,07363,Craig Bowden,1.18,2,169,98.8
129,0,24024,Zach Johnson,1.19,2,168,98.8
130,0,01928,Corey Pavin,1.21,2,165,98.7
131,0,21961,Charles Howell III,1.22,2,164,98.7
132,0,10213,Dicky Pride,1.25,2,160,98.7
132,0,02239,Scott Verplank,1.25,2,160,98.7
134,0,21806,Paul Gow,1.27,2,158,98.7
134,0,24912,Will MacKenzie,1.27,3,236,98.7
134,0,26289,Boo Weekley,1.27,3,237,98.7
137,0,02246,Duffy Waldorf,1.29,2,155,98.7
138,0,20098,Stuart Appleby,1.32,2,151,98.6
138,0,20574,Mathew Goggin,1.32,3,228,98.6
138,0,26420,Richard Johnson,1.32,3,227,98.6
141,0,20127,Chris Riley,1.39,2,144,98.6
142,0,23135,Tim Clark,1.40,2,143,98.6
142,0,10860,Justin Leonard,1.40,3,215,98.6
144,0,24140,Sean O'Hair,1.43,3,210,98.5
145,0,01766,Billy Mayfair,1.44,3,209,98.5
146,0,01024,Billy Andrade,1.45,3,207,98.5
147,0,26679,Kevin Stadler,1.47,3,204,98.5
148,0,21633,Steve Allan,1.48,2,135,98.5
148,0,08931,Glen Day,1.48,3,203,98.5
148,0,24457,Jaco Van Zyl,1.48,2,135,98.5
151,0,20229,Stewart Cink,1.51,3,199,98.4
151,0,23638,Brendon de Jonge,1.51,3,199,98.4
153,0,06522,Ernie Els,1.52,2,132,98.4
154,0,10885,Robert Allenby,1.54,3,195,98.4
155,0,01706,Davis Love III,1.59,2,126,98.4
156,0,02223,Bob Tway,1.61,4,248,98.3
157,0,23613,Rich Barcelo,1.63,3,184,98.3
158,0,22621,Ben Curtis,1.69,3,177,98.3
158,0,06643,Paul Goydos,1.69,2,118,98.3
158,0,27060,John Mallinger,1.69,4,236,98.3
161,0,27141,J.B. Holmes,1.74,3,172,98.2
162,0,06515,Shaun Micheel,1.79,3,168,98.2
163,0,28486,Michael Putnam,1.83,4,218,98.1
163,0,02036,Jim Rutledge,1.83,2,109,98.1
165,0,01707,Steve Lowery,1.89,4,212,98.1
166,0,21959,Ted Purdy,1.94,5,258,98.0
167,0,23349,Charles Warren,2.00,5,250,98.0
168,0,23788,D.J. Trahan,2.02,5,248,97.9
169,0,12510,Chad Campbell,2.09,4,191,97.9
169,0,29476,Kyle Reifers,2.09,4,191,97.9
171,0,01810,Phil Mickelson,2.11,3,142,97.8
171,0,22405,Justin Rose,2.11,2,95,97.8
173,0,21753,Brian Davis,2.17,5,230,97.8
174,0,01724,Jeff Maggert,2.18,5,229,97.8
175,0,06197,Michael Allen,2.22,4,180,97.7
175,0,12652,Cameron Beckman,2.22,5,225,97.7
177,0,01249,John Daly,2.26,3,133,97.7
178,0,19803,Ryan Armour,2.40,6,250,97.6
178,0,21646,David Branshaw,2.40,5,208,97.6
180,0,01577,Lee Janzen,2.56,4,156,97.4
181,0,07867,Woody Austin,2.60,6,231,97.4
182,0,02214,Kirk Triplett,2.65,5,189,97.3
183,0,12195,Tom Johnson,2.76,4,145,97.2
184,0,24358,Robert Garrigus,2.80,7,250,97.2
185,0,27120,Troy Matteson,2.86,5,175,97.1
186,0,01161,Mark Calcavecchia,2.94,6,204,97.0
187,0,20691,Greg Owen,3.14,6,191,96.8
188,0,21805,Harrison Frazar,3.17,6,189,96.8
189,0,25892,Steve Wheatcroft,3.23,6,186,96.7
190,0,06595,Kevin Sutherland,3.31,6,181,96.6
191,0,23614,Rich Beem,3.33,6,180,96.6
192,0,22295,Darron Stiles,3.36,5,149,96.6
193,0,06621,Joe Durant,3.55,7,197,96.4
194,0,26596,Ryan Moore,3.74,8,214,96.2
195,0,01157,Tom Byrum,4.30,4,93,95.7
196,0,07223,Brian Bateman,4.42,5,113,95.5
