RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,23614,Rich Beem,10,53
2,0,01161,Mark Calcavecchia,8,56
2,0,20634,Peter Lonard,8,50
4,0,12195,Tom Johnson,7,50
5,0,10885,Robert Allenby,6,57
5,0,07867,Woody Austin,6,65
5,0,25686,Jason Dufner,6,70
5,0,08537,J.P. Hayes,6,46
5,0,20691,Greg Owen,6,61
5,0,26679,Kevin Stadler,6,55
5,0,02214,Kirk Triplett,6,59
5,0,23623,Bo Van Pelt,6,45
5,0,02246,Duffy Waldorf,6,36
14,0,23048,Eric Axley,5,59
14,0,12652,Cameron Beckman,5,49
14,0,22892,Jason Gore,5,57
14,0,27141,J.B. Holmes,5,61
14,0,10733,Kent Jones,5,60
14,0,11032,Frank Lickliter II,5,52
14,0,27060,John Mallinger,5,62
14,0,01945,Kenny Perry,5,52
14,0,06567,Vijay Singh,5,42
23,0,21633,Steve Allan,4,36
23,0,06197,Michael Allen,4,36
23,0,19803,Ryan Armour,4,46
23,0,20472,Alex Cejka,4,44
23,0,11123,Chris Couch,4,53
23,0,21753,Brian Davis,4,46
23,0,06621,Joe Durant,4,57
23,0,07457,Steve Flesch,4,63
23,0,24358,Robert Garrigus,4,55
23,0,20378,Mathias Grönberg,4,59
23,0,24980,Scott Gutschewski,4,37
23,0,10117,Bob Heintz,4,30
23,0,12782,Tim Herron,4,47
23,0,21961,Charles Howell III,4,33
23,0,21350,Ryuji Imada,4,45
23,0,08075,Jerry Kelly,4,49
23,0,29718,Anthony Kim,4,49
23,0,01707,Steve Lowery,4,53
23,0,28158,Steve Marino,4,66
23,0,27120,Troy Matteson,4,45
23,0,24449,Parker McLachlin,4,43
23,0,01797,Rocco Mediate,4,40
23,0,26596,Ryan Moore,4,54
23,0,25345,Carl Pettersson,4,48
23,0,22405,Justin Rose,4,26
23,0,27649,Brandt Snedeker,4,29
49,0,01024,Billy Andrade,3,61
49,0,20498,Briny Baird,3,78
49,0,23613,Rich Barcelo,3,41
49,0,19824,Craig Barlow,3,33
49,0,24925,Jonathan Byrd,3,31
49,0,20850,Daniel Chopra,3,45
49,0,20229,Stewart Cink,3,37
49,0,19972,José Coceres,3,27
49,0,06034,Marco Dawson,3,30
49,0,01381,Fred Funk,3,28
49,0,01388,Robert Gamez,3,40
49,0,25900,Lucas Glover,3,45
49,0,20105,Jeff Gove,3,77
49,0,20766,Padraig Harrington,3,26
49,0,12716,Charley Hoffman,3,42
49,0,07547,Craig Kanada,3,49
49,0,12705,Cliff Kresge,3,50
49,0,24912,Will MacKenzie,3,73
49,0,27933,John Merrick,3,64
49,0,24140,Sean O'Hair,3,60
49,0,21949,Joe Ogilvie,3,42
49,0,24361,Pat Perez,3,36
49,0,01941,Tom Pernice Jr.,3,44
49,0,21959,Ted Purdy,3,55
49,0,25190,Jeff Quinney,3,49
49,0,02036,Jim Rutledge,3,38
49,0,23621,Rory Sabbatini,3,27
49,0,24502,Adam Scott,3,34
49,0,20645,John Senden,3,64
49,0,23325,Vaughn Taylor,3,34
49,0,21878,Mark Wilson,3,48
80,0,21646,David Branshaw,2,51
80,0,08123,Jeff Brehaut,2,34
80,0,24290,D.J. Brigman,2,38
80,0,01142,Bart Bryant,2,40
80,0,25273,Andrew Buckle,2,49
80,0,12510,Chad Campbell,2,53
