RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
1,0,22405,Justin Rose,6' 8",1681.500,251
2,0,22378,Trevor Immelman,6' 10",2191.167,319
3,0,02206,David Toms,7' 0",1593.917,228
4,0,29221,Webb Simpson,7' 1",2278.083,323
4,0,27963,Chris Stroud,7' 1",3070.417,431
6,0,28237,Rory McIlroy,7' 2",1465.750,205
7,0,25686,Jason Dufner,7' 3",2188.250,303
8,0,24925,Jonathan Byrd,7' 4",2225.667,304
8,0,32200,Roberto Castro,7' 4",2662.333,361
8,0,10809,Jim Furyk,7' 4",2462.417,337
8,0,26331,Charl Schwartzel,7' 4",1578.333,216
8,0,20160,Charlie Wi,7' 4",3284.750,448
13,0,24024,Zach Johnson,7' 5",3109.167,418
13,0,01810,Phil Mickelson,7' 5",2468.167,334
15,0,10860,Justin Leonard,7' 6",3155.917,421
16,0,34021,Bud Cauley,7' 8",3628.667,473
16,0,24924,Bill Haas,7' 8",2624.667,341
16,0,12782,Tim Herron,7' 8",2984.750,389
16,0,21961,Charles Howell III,7' 8",3091.000,402
16,0,08075,Jerry Kelly,7' 8",3211.417,418
21,0,06527,Steve Stricker,7' 9",1851.250,240
21,0,08793,Tiger Woods,7' 9",1807.917,233
23,0,23621,Rory Sabbatini,7' 10",3293.417,422
24,0,20104,Ken Duke,7' 11",4185.917,526
24,0,20766,Padraig Harrington,7' 11",2048.083,258
24,0,22348,Nick O'Hern,7' 11",3066.833,389
24,0,27649,Brandt Snedeker,7' 11",2906.167,366
24,0,25804,Bubba Watson,7' 11",1903.500,241
29,0,23983,Luke Donald,8' 0",2071.250,259
29,0,01320,Bob Estes,8' 0",3066.500,383
29,0,26758,David Hearn,8' 0",3746.917,470
29,0,23353,J.J. Henry,8' 0",2727.417,341
29,0,29478,Kevin Kisner,8' 0",2532.000,317
29,0,33122,Russell Knox,8' 0",2156.000,269
29,0,23108,Matt Kuchar,8' 0",3017.250,379
36,0,24357,K.J. Choi,8' 1",2502.583,309
36,0,11123,Chris Couch,8' 1",2479.000,308
36,0,28307,Matt Every,8' 1",2641.500,327
36,0,27141,J.B. Holmes,8' 1",3461.750,427
36,0,01706,Davis Love III,8' 1",2235.167,277
36,0,25396,Kevin Na,8' 1",3046.583,377
36,0,30110,Kyle Stanley,8' 1",2840.250,353
36,0,27770,Camilo Villegas,8' 1",2865.833,354
36,0,21878,Mark Wilson,8' 1",3018.583,375
45,0,22371,Aaron Baddeley,8' 2",2970.833,365
45,0,27895,Jonas Blixt,8' 2",3001.500,368
45,0,21209,Sergio Garcia,8' 2",1869.667,230
45,0,27644,Brian Harman,8' 2",3997.250,491
45,0,31558,J.J. Killeen,8' 2",4408.250,540
45,0,24361,Pat Perez,8' 2",3131.000,385
51,0,12510,Chad Campbell,8' 3",3176.167,386
51,0,20593,Greg Chalmers,8' 3",3898.333,471
51,0,23135,Tim Clark,8' 3",2284.250,277
51,0,23541,Ben Crane,8' 3",2794.583,339
51,0,06522,Ernie Els,8' 3",2899.583,352
51,0,01766,Billy Mayfair,8' 3",3775.583,457
51,0,31202,William McGirt,8' 3",3471.417,421
51,0,01797,Rocco Mediate,8' 3",2649.000,320
51,0,24138,Ian Poulter,8' 3",1851.917,224
51,0,24502,Adam Scott,8' 3",1774.250,214
51,0,20645,John Senden,8' 3",2647.417,320
62,0,06034,Marco Dawson,8' 4",2133.000,257
62,0,28089,Jason Day,8' 4",2256.583,272
62,0,32102,Rickie Fowler,8' 4",2905.417,348
62,0,29926,Danny Lee,8' 4",2695.333,323
62,0,27060,John Mallinger,8' 4",2954.417,356
62,0,06567,Vijay Singh,8' 4",3624.667,434
68,0,19846,Brian Gay,8' 5",3785.917,450
68,0,26300,Matt Jones,8' 5",2062.750,244
68,0,22046,Geoff Ogilvy,8' 5",2662.583,317
71,0,20098,Stuart Appleby,8' 6",3084.167,364
71,0,27466,Spencer Levin,8' 6",3521.833,416
71,0,23548,Bill Lunde,8' 6",2837.917,333
71,0,24490,George McNeill,8' 6",3463.750,409
71,0,28475,Jeff Overton,8' 6",4226.000,496
71,0,20572,Rod Pampling,8' 6",3191.583,374
71,0,26476,Chez Reavie,8' 6",3023.750,356
71,0,27330,Josh Teater,8' 6",3661.417,430
79,0,20623,Gavin Coles,8' 7",2644.333,309
79,0,06251,Chris DiMarco,8' 7",3896.167,454
79,0,19970,Robert Karlsson,8' 7",1903.500,221
79,0,26851,Marc Leishman,8' 7",3881.250,454
79,0,22913,John Rollins,8' 7",3324.083,389
79,0,27214,Kevin Streelman,8' 7",3495.000,407
85,0,21350,Ryuji Imada,8' 8",3608.500,416
85,0,25818,Scott Piercy,8' 8",3878.167,449
85,0,26679,Kevin Stadler,8' 8",3193.250,367
85,0,25632,Jimmy Walker,8' 8",4425.750,511
89,0,01116,Michael Bradley,8' 9",2433.667,279
89,0,23204,Gary Christian,8' 9",3473.167,396
89,0,29222,Billy Hurley III,8' 9",3256.917,372
89,0,21731,Freddie Jacobson,8' 9",2166.417,247
89,0,22961,David Mathis,8' 9",3756.583,430
89,0,23800,Bryce Molder,8' 9",3335.083,381
89,0,21528,Henrik Stenson,8' 9",1990.333,228
96,0,21407,Arjun Atwal,8' 10",3347.417,380
96,0,21753,Brian Davis,8' 10",4026.917,456
96,0,23638,Brendon de Jonge,8' 10",4546.000,515
96,0,28500,Martin Flores,8' 10",3950.667,449
96,0,30926,Chris Kirk,8' 10",4001.167,455
96,0,30944,Jason Kokrak,8' 10",3136.417,356
96,0,27797,Derek Lamely,8' 10",2826.917,320
96,0,35139,Richard Lee,8' 10",2509.750,283
96,0,26596,Ryan Moore,8' 10",3685.583,418
96,0,23320,Ryan Palmer,8' 10",3395.500,386
96,0,01941,Tom Pernice Jr.,8' 10",2695.167,306
96,0,25345,Carl Pettersson,8' 10",3789.333,430
96,0,25240,D.A. Points,8' 10",3643.000,413
96,0,26289,Boo Weekley,8' 10",2478.000,280
110,0,23409,James Driscoll,8' 11",3588.000,404
110,0,20574,Mathew Goggin,8' 11",2617.917,293
110,0,25834,Daniel Summerhays,8' 11",3169.667,357
110,0,33419,Cameron Tringale,8' 11",3578.083,403
114,0,06004,Stephen Ames,9' 0",2004.500,222
114,0,24846,Ricky Barnes,9' 0",3821.750,424
114,0,28093,Miguel Angel Carballo,9' 0",2738.500,305
114,0,23903,Stephen Gangluff,9' 0",2345.167,261
114,0,08725,Tom Gillis,9' 0",3480.083,388
114,0,29420,Billy Horschel,9' 0",2188.583,243
114,0,28308,Troy Kelly,9' 0",2574.000,286
114,0,10213,Dicky Pride,9' 0",2478.500,275
114,0,25457,Alexandre Rocha,9' 0",2215.667,246
123,0,01724,Jeff Maggert,9' 1",3907.583,431
