RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,25686,Jason Dufner,6' 4",2560.833,403,8
2,0,27649,Brandt Snedeker,6' 5",2927.917,455,10
3,0,10809,Jim Furyk,6' 6",2628.750,407,3
3,0,20766,Padraig Harrington,6' 6",2191.417,337,39
3,0,22405,Justin Rose,6' 6",2189.167,336,12
6,0,26331,Charl Schwartzel,6' 7",1766.667,270,50
7,0,27895,Jonas Blixt,6' 8",3154.083,475,16
7,0,34021,Bud Cauley,6' 8",4235.833,634,8
7,0,21731,Freddie Jacobson,6' 8",2045.167,306,92
7,0,31558,J.J. Killeen,6' 8",4498.667,677,28
7,0,33122,Russell Knox,6' 8",2237.667,335,76
7,0,22348,Nick O'Hern,6' 8",3032.833,454,62
7,0,29221,Webb Simpson,6' 8",2979.833,449,56
7,0,27963,Chris Stroud,6' 8",3594.250,538,18
15,0,20593,Greg Chalmers,6' 9",3927.833,582,11
15,0,23108,Matt Kuchar,6' 9",3181.250,469,7
15,0,24361,Pat Perez,6' 9",3327.750,490,14
18,0,19846,Brian Gay,6' 10",3691.833,537,1
18,0,10860,Justin Leonard,6' 10",3307.833,486,44
18,0,28237,Rory McIlroy,6' 10",1832.333,269,33
18,0,02206,David Toms,6' 10",1886.500,276,13
18,0,20160,Charlie Wi,6' 10",3769.083,549,45
23,0,06004,Stephen Ames,6' 11",1820.667,264,112
23,0,21753,Brian Davis,6' 11",3837.000,558,51
23,0,23983,Luke Donald,6' 11",2170.167,312,5
23,0,01320,Bob Estes,6' 11",3304.667,476,25
23,0,24604,Hunter Haas,6' 11",2788.083,402,142
23,0,27644,Brian Harman,6' 11",4234.417,612,49
23,0,08075,Jerry Kelly,6' 11",3532.083,512,41
23,0,01706,Davis Love III,6' 11",2467.333,356,147
23,0,23548,Bill Lunde,6' 11",3085.917,445,54
23,0,01810,Phil Mickelson,6' 11",3019.000,438,16
23,0,23621,Rory Sabbatini,6' 11",3901.083,565,55
