RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,28500,Martin Flores,2' 7",354.917,139,47
2,0,19846,Brian Gay,2' 9",340.333,122,1
3,0,11123,Chris Couch,2' 10",313.167,110,72
4,0,21407,Arjun Atwal,2' 11",333.833,114,137
4,0,24357,K.J. Choi,2' 11",225.167,78,150
4,0,20229,Stewart Cink,2' 11",258.750,90,169
4,0,08725,Tom Gillis,2' 11",326.250,112,68
4,0,08075,Jerry Kelly,2' 11",305.417,105,41
4,0,27060,John Mallinger,2' 11",296.583,102,53
10,0,20098,Stuart Appleby,3' 0",305.167,101,29
10,0,28087,Kris Blanks,3' 0",274.583,91,149
10,0,24925,Jonathan Byrd,3' 0",302.083,101,56
10,0,20574,Mathew Goggin,3' 0",185.083,61,105
10,0,19970,Robert Karlsson,3' 0",173.000,58,172
10,0,01797,Rocco Mediate,3' 0",246.500,82,22
10,0,20691,Greg Owen,3' 0",327.083,109,154
10,0,23325,Vaughn Taylor,3' 0",284.500,95,116
10,0,26951,Johnson Wagner,3' 0",315.000,104,104
19,0,20850,Daniel Chopra,3' 1",198.500,64,165
19,0,01249,John Daly,3' 1",199.667,64,174
19,0,10860,Justin Leonard,3' 1",363.000,119,44
19,0,22046,Geoff Ogilvy,3' 1",312.167,100,6
19,0,20572,Rod Pampling,3' 1",298.500,98,98
19,0,25804,Bubba Watson,3' 1",231.417,75,110
25,0,24494,Erik Compton,3' 2",340.000,108,161
25,0,06034,Marco Dawson,3' 2",228.583,73,176
25,0,29222,Billy Hurley III,3' 2",337.167,107,90
25,0,33122,Russell Knox,3' 2",246.250,78,76
25,0,27933,John Merrick,3' 2",250.333,80,146
25,0,29289,S.Y. Noh,3' 2",388.083,122,80
25,0,24138,Ian Poulter,3' 2",153.667,49,2
25,0,29221,Webb Simpson,3' 2",329.417,103,56
25,0,25834,Daniel Summerhays,3' 2",322.250,101,122
25,0,08793,Tiger Woods,3' 2",232.750,74,4
35,0,27895,Jonas Blixt,3' 3",294.750,91,16
35,0,25686,Jason Dufner,3' 3",231.833,72,8
35,0,21731,Freddie Jacobson,3' 3",220.250,67,92
35,0,27797,Derek Lamely,3' 3",286.250,87,95
35,0,22961,David Mathis,3' 3",375.083,115,85
40,0,22371,Aaron Baddeley,3' 4",333.167,100,37
40,0,24846,Ricky Barnes,3' 4",428.250,127,148
40,0,28089,Jason Day,3' 4",253.667,76,19
40,0,28307,Matt Every,3' 4",391.833,119,67
40,0,28308,Troy Kelly,3' 4",269.500,81,46
40,0,27120,Troy Matteson,3' 4",431.083,130,114
40,0,28237,Rory McIlroy,3' 4",214.417,64,33
40,0,22548,Patrick Sheehan,3' 4",265.000,80,131
40,0,27064,Jhonattan Vegas,3' 4",362.833,108,187
49,0,20593,Greg Chalmers,3' 5",406.167,119,11
49,0,23353,J.J. Henry,3' 5",305.750,90,89
49,0,25572,Graeme McDowell,3' 5",213.750,63,177
49,0,23800,Bryce Molder,3' 5",354.500,103,20
49,0,01941,Tom Pernice Jr.,3' 5",309.917,90,117
49,0,27649,Brandt Snedeker,3' 5",433.417,127,10
49,0,32150,Michael Thompson,3' 5",412.500,120,136
49,0,27770,Camilo Villegas,3' 5",392.167,116,151
57,0,33120,Mark Anderson,3' 6",300.917,86,163
57,0,23542,Tommy Biershenk,3' 6",371.583,106,184
57,0,32366,Kevin Chappell,3' 6",436.917,126,83
57,0,28455,Will Claxton,3' 6",406.333,115,102
57,0,20623,Gavin Coles,3' 6",332.417,95,38
57,0,22621,Ben Curtis,3' 6",197.417,57,66
57,0,23638,Brendon de Jonge,3' 6",464.500,133,59
57,0,23409,James Driscoll,3' 6",356.333,101,153
57,0,20104,Ken Duke,3' 6",508.667,147,26
57,0,23718,Nathan Green,3' 6",264.500,76,88
57,0,12716,Charley Hoffman,3' 6",458.250,130,181
57,0,30852,Ryo Ishikawa,3' 6",226.583,64,152
57,0,30711,Colt Knost,3' 6",307.583,87,140
57,0,26851,Marc Leishman,3' 6",424.250,120,74
57,0,27466,Spencer Levin,3' 6",414.250,118,82
57,0,01810,Phil Mickelson,3' 6",342.833,99,16
57,0,24140,Sean O'Hair,3' 6",321.917,93,121
57,0,28475,Jeff Overton,3' 6",534.000,153,42
57,0,10213,Dicky Pride,3' 6",236.750,67,93
57,0,23621,Rory Sabbatini,3' 6",548.750,157,55
57,0,30692,Scott Stallings,3' 6",403.250,114,175
