RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20572,Rod Pampling,2' 2",102.667,48,98
2,0,28307,Matt Every,2' 3",113.750,51,67
3,0,24924,Bill Haas,2' 4",121.583,52,27
3,0,24502,Adam Scott,2' 4",82.583,36,128
5,0,19846,Brian Gay,2' 5",207.833,86,1
5,0,12716,Charley Hoffman,2' 5",164.000,69,181
5,0,22046,Geoff Ogilvy,2' 5",131.083,54,6
5,0,20160,Charlie Wi,2' 5",155.083,64,45
9,0,11123,Chris Couch,2' 6",171.250,69,72
9,0,28500,Martin Flores,2' 6",201.917,80,47
9,0,27060,John Mallinger,2' 6",163.000,65,53
9,0,26329,Louis Oosthuizen,2' 6",114.083,45,137
9,0,01941,Tom Pernice Jr.,2' 6",152.667,62,117
14,0,20593,Greg Chalmers,2' 7",164.667,63,11
14,0,20229,Stewart Cink,2' 7",168.583,65,169
14,0,21209,Sergio Garcia,2' 7",99.333,39,69
14,0,27644,Brian Harman,2' 7",238.750,93,49
14,0,26851,Marc Leishman,2' 7",172.583,67,74
14,0,29221,Webb Simpson,2' 7",186.250,72,56
20,0,24925,Jonathan Byrd,2' 8",152.333,58,56
20,0,20850,Daniel Chopra,2' 8",83.083,31,165
20,0,22621,Ben Curtis,2' 8",113.000,43,66
20,0,23983,Luke Donald,2' 8",101.250,38,5
20,0,10809,Jim Furyk,2' 8",186.333,69,3
20,0,08075,Jerry Kelly,2' 8",201.083,76,41
20,0,25818,Scott Piercy,2' 8",222.583,84,35
20,0,25562,Andres Romero,2' 8",162.667,61,124
20,0,22548,Patrick Sheehan,2' 8",166.750,62,131
20,0,06527,Steve Stricker,2' 8",111.417,42,34
20,0,02206,David Toms,2' 8",80.417,30,13
20,0,25632,Jimmy Walker,2' 8",186.250,69,78
20,0,25804,Bubba Watson,2' 8",119.083,44,110
33,0,33120,Mark Anderson,2' 9",164.250,60,163
33,0,32366,Kevin Chappell,2' 9",154.833,57,83
33,0,06036,Scott Dunlap,2' 9",124.417,45,65
33,0,06522,Ernie Els,2' 9",206.500,74,24
33,0,21805,Harrison Frazar,2' 9",165.000,60,155
33,0,33122,Russell Knox,2' 9",148.083,54,76
33,0,10860,Justin Leonard,2' 9",234.250,86,44
33,0,28237,Rory McIlroy,2' 9",119.583,44,33
33,0,01797,Rocco Mediate,2' 9",119.167,43,22
33,0,27556,Ted Potter Jr.,2' 9",199.750,73,132
33,0,23621,Rory Sabbatini,2' 9",256.417,94,55
33,0,06567,Vijay Singh,2' 9",229.167,84,43
45,0,21753,Brian Davis,2' 10",227.000,81,51
45,0,21350,Ryuji Imada,2' 10",160.917,57,74
45,0,01810,Phil Mickelson,2' 10",147.333,52,16
45,0,29289,S.Y. Noh,2' 10",225.750,80,80
45,0,22913,John Rollins,2' 10",175.667,62,80
45,0,27214,Kevin Streelman,2' 10",222.917,79,77
45,0,26951,Johnson Wagner,2' 10",189.583,66,104
52,0,33141,Keegan Bradley,2' 11",202.667,70,91
52,0,20104,Ken Duke,2' 11",279.833,96,26
52,0,20766,Padraig Harrington,2' 11",141.333,48,39
52,0,30711,Colt Knost,2' 11",200.833,69,140
52,0,35139,Richard Lee,2' 11",117.583,40,143
52,0,27466,Spencer Levin,2' 11",192.750,66,82
52,0,10213,Dicky Pride,2' 11",126.167,43,93
52,0,22405,Justin Rose,2' 11",112.417,39,12
52,0,26331,Charl Schwartzel,2' 11",136.000,47,50
52,0,27649,Brandt Snedeker,2' 11",172.000,59,10
52,0,23623,Bo Van Pelt,2' 11",185.500,64,130
63,0,06004,Stephen Ames,3' 0",121.833,41,112
63,0,28087,Kris Blanks,3' 0",154.500,52,149
63,0,12510,Chad Campbell,3' 0",196.250,66,145
63,0,34021,Bud Cauley,3' 0",293.833,99,8
63,0,08725,Tom Gillis,3' 0",190.167,64,68
63,0,23718,Nathan Green,3' 0",193.333,65,88
63,0,06573,Brandt Jobe,3' 0",139.333,46,157
63,0,27974,Sung Kang,3' 0",161.250,54,144
63,0,01766,Billy Mayfair,3' 0",255.083,86,15
63,0,23800,Bryce Molder,3' 0",229.333,76,20
63,0,25396,Kevin Na,3' 0",197.250,66,21
63,0,24361,Pat Perez,3' 0",258.250,86,14
75,0,29910,Blake Adams,3' 1",234.417,76,123
75,0,28089,Jason Day,3' 1",161.417,52,19
75,0,01320,Bob Estes,3' 1",189.667,62,25
75,0,24358,Robert Garrigus,3' 1",232.167,76,133
75,0,30925,Dustin Johnson,3' 1",129.000,42,32
75,0,27936,Martin Laird,3' 1",143.250,46,125
75,0,23548,Bill Lunde,3' 1",218.083,71,54
75,0,27933,John Merrick,3' 1",177.333,58,146
75,0,26596,Ryan Moore,3' 1",205.750,67,107
75,0,22348,Nick O'Hern,3' 1",190.417,62,62
75,0,26476,Chez Reavie,3' 1",178.667,58,111
75,0,20645,John Senden,3' 1",180.667,59,94
75,0,29518,Brendan Steele,3' 1",203.250,66,135
75,0,27963,Chris Stroud,3' 1",252.917,83,18
75,0,25834,Daniel Summerhays,3' 1",181.417,59,122
75,0,23788,D.J. Trahan,3' 1",197.667,64,164
91,0,22371,Aaron Baddeley,3' 2",203.750,65,37
91,0,32334,Charlie Beljan,3' 2",166.083,52,167
91,0,27895,Jonas Blixt,3' 2",190.750,61,16
91,0,24507,Jason Bohn,3' 2",237.167,74,119
91,0,24357,K.J. Choi,3' 2",205.667,65,150
91,0,23204,Gary Christian,3' 2",271.333,86,139
91,0,06034,Marco Dawson,3' 2",164.333,52,176
91,0,23638,Brendon de Jonge,3' 2",323.583,101,59
91,0,26300,Matt Jones,3' 2",109.583,35,61
91,0,01706,Davis Love III,3' 2",205.000,64,147
91,0,24490,George McNeill,3' 2",220.167,69,96
91,0,27302,Garth Mulroy,3' 2",128.167,41,180
91,0,23320,Ryan Palmer,3' 2",220.833,69,73
91,0,30110,Kyle Stanley,3' 2",239.167,75,173
91,0,21528,Henrik Stenson,3' 2",110.917,35,47
91,0,27770,Camilo Villegas,3' 2",261.167,82,151
91,0,21878,Mark Wilson,3' 2",183.250,58,84
108,0,24604,Hunter Haas,3' 3",176.750,54,142
108,0,29420,Billy Horschel,3' 3",151.417,47,36
108,0,29222,Billy Hurley III,3' 3",228.667,71,90
108,0,24024,Zach Johnson,3' 3",230.083,70,30
108,0,29478,Kevin Kisner,3' 3",184.500,57,40
108,0,22961,David Mathis,3' 3",264.417,81,85
108,0,08793,Tiger Woods,3' 3",168.417,52,4
115,0,20098,Stuart Appleby,3' 4",221.417,67,29
115,0,28455,Will Claxton,3' 4",289.917,86,102
115,0,23409,James Driscoll,3' 4",216.167,65,153
115,0,25686,Jason Dufner,3' 4",173.333,52,8
115,0,31558,J.J. Killeen,3' 4",303.583,92,28
115,0,30944,Jason Kokrak,3' 4",260.333,79,115
115,0,25572,Graeme McDowell,3' 4",138.750,42,177
115,0,25240,D.A. Points,3' 4",265.167,79,112
115,0,33419,Cameron Tringale,3' 4",282.083,85,52
115,0,27064,Jhonattan Vegas,3' 4",259.417,77,187
115,0,25892,Steve Wheatcroft,3' 4",140.917,42,101
126,0,21407,Arjun Atwal,3' 5",267.750,79,137
126,0,29479,Scott Brown,3' 5",199.417,58,185
126,0,23135,Tim Clark,3' 5",179.250,53,79
126,0,23353,J.J. Henry,3' 5",264.667,78,89
126,0,21961,Charles Howell III,3' 5",212.750,62,118
126,0,34174,John Huh,3' 5",314.417,92,134
126,0,28308,Troy Kelly,3' 5",199.333,58,46
126,0,20691,Greg Owen,3' 5",211.417,62,154
126,0,29476,Kyle Reifers,3' 5",219.667,64,100
126,0,27330,Josh Teater,3' 5",324.500,95,119
126,0,27095,Nick Watney,3' 5",223.250,65,141
