RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01984,Sam Randolph,5
1,0,02023,Clarence Rose,5
3,0,01042,Paul Azinger,4
3,0,01060,Dave Barr,4
3,0,01077,Mike Bender,4
3,0,01096,Phil Blackmar,4
3,0,01161,Mark Calcavecchia,4
3,0,01197,Bobby Clampett,4
3,0,01278,Andy Dillard,4
3,0,01303,Bob Eastwood,4
3,0,01310,Dave Eichelberger,4
3,0,01323,Brad Fabel,4
3,0,01329,Brad Faxon,4
3,0,01355,Raymond Floyd,4
3,0,01444,Ken Green,4
3,0,01522,Lon Hinkle,4
3,0,01633,Tom Kite,4
3,0,01639,Kenny Knox,4
3,0,01717,Sandy Lyle,4
3,0,01790,Pat McGowan,4
3,0,01815,Johnny Miller,4
3,0,01846,Jodie Mudd,4
3,0,01851,Bob Murphy,4
3,0,01884,Mac O'Grady,4
3,0,01935,Calvin Peete,4
3,0,02229,Brett Upper,4
3,0,02322,Richard Zokol,4
28,0,01006,John Adams,3
28,0,01024,Billy Andrade,3
28,0,01035,Tommy Armour III,3
28,0,01072,Chip Beck,3
28,0,01086,Roy Biancalana,3
28,0,01093,Ronnie Black,3
28,0,01094,Mike Blackburn,3
28,0,01103,Charles Bolling,3
28,0,01106,Jim Booros,3
28,0,06218,Tommy Brannen,3
28,0,01127,Danny Briggs,3
28,0,01129,Bill Britton,3
28,0,01133,Billy Ray Brown,3
28,0,01135,Ken Brown,3
28,0,01150,George Burns,3
28,0,01156,Curt Byrum,3
28,0,01157,Tom Byrum,3
28,0,01168,David Canipe,3
28,0,01175,Jim Carter,3
28,0,01185,Brandel Chamblee,3
28,0,01191,Barry Cheesman,3
28,0,01200,Keith Clearwater,3
28,0,01201,Lennie Clements,3
28,0,01214,Frank Conner,3
28,0,01224,Jeff Coston,3
28,0,01235,Ben Crenshaw,3
28,0,01236,Richard Cromwell,3
28,0,01261,Jay Delsing,3
28,0,01277,Terry Dill,3
28,0,01288,Ed Dougherty,3
28,0,01306,David Edwards,3
28,0,01313,Steve Elkington,3
28,0,01331,Rick Fehr,3
28,0,01346,Ed Fiori,3
28,0,01361,Dan Forsman,3
28,0,01378,David Frost,3
28,0,01385,Jim Gallagher Jr.,3
28,0,01435,Wayne Grady,3
28,0,01457,Jay Haas,3
28,0,01468,Gary Hallberg,3
28,0,01475,Donnie Hammond,3
28,0,01495,Morris Hatalsky,3
28,0,01549,Mike Hulbert,3
28,0,01559,Hale Irwin,3
28,0,01560,David Ishii,3
28,0,01569,Peter Jacobsen,3
28,0,01571,Barry Jaeckel,3
28,0,01599,Steve Jones,3
28,0,01682,Wayne Levi,3
28,0,01690,Bruce Lietzke,3
28,0,01701,Bob Lohr,3
28,0,01706,Davis Love III,3
28,0,01707,Steve Lowery,3
28,0,01714,Bob Lunn,3
28,0,01715,Mark Lye,3
28,0,01723,Andrew Magee,3
28,0,01783,Mark McCumber,3
28,0,01797,Rocco Mediate,3
28,0,01823,Larry Mize,3
28,0,01826,Brian Mogg,3
28,0,01858,Tommy Nakajima,3
28,0,01864,Larry Nelson,3
28,0,01876,Greg Norman,3
28,0,01891,David Ogrin,3
28,0,01926,Steve Pate,3
28,0,01928,Corey Pavin,3
28,0,01931,Rick Pearson,3
28,0,01943,Chris Perry,3
28,0,01968,Nick Price,3
28,0,01971,Dillard Pruitt,3
28,0,01998,Jack Renner,3
28,0,02010,Loren Roberts,3
28,0,02016,Bill Rogers,3
28,0,02090,Tom Sieckmann,3
28,0,02099,Scott Simpson,3
28,0,02146,Payne Stewart,3
