RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
141,0,10885,Robert Allenby,6.0,365.2,61
141,0,07867,Woody Austin,6.0,329.3,55
141,0,10809,Jim Furyk,6.0,430.4,72
141,0,19846,Brian Gay,6.0,383.8,64
141,0,34563,Chesson Hadley,6.0,475.7,79
141,0,27644,Brian Harman,6.0,616.7,103
141,0,23108,Matt Kuchar,6.0,458.5,76
141,0,28092,D.H. Lee,6.0,271.6,45
141,0,28475,Jeff Overton,6.0,406.7,68
141,0,24502,Adam Scott,6.0,316.6,53
141,0,34046,Jordan Spieth,6.0,506.3,84
141,0,27963,Chris Stroud,6.0,435.5,72
141,0,30927,Brendon Todd,6.0,513.9,86
154,0,23409,James Driscoll,5.9,289.9,49
154,0,25562,Andres Romero,5.9,343.0,58
154,0,23621,Rory Sabbatini,5.9,390.2,66
154,0,26289,Boo Weekley,5.9,307.4,52
158,0,20098,Stuart Appleby,5.8,506.9,88
158,0,20593,Greg Chalmers,5.8,443.7,76
158,0,24357,K.J. Choi,5.8,391.7,67
158,0,23135,Tim Clark,5.8,357.0,62
158,0,25720,Chad Collins,5.8,316.5,55
158,0,08075,Jerry Kelly,5.8,401.5,69
158,0,27933,John Merrick,5.8,403.1,69
158,0,27770,Camilo Villegas,5.8,535.9,92
166,0,20104,Ken Duke,5.7,321.4,56
166,0,21731,Freddie Jacobson,5.7,386.3,68
166,0,33122,Russell Knox,5.7,521.3,91
166,0,10860,Justin Leonard,5.7,370.5,65
166,0,27466,Spencer Levin,5.7,278.8,49
166,0,10423,Mike Weir,5.7,297.0,52
172,0,24846,Ricky Barnes,5.6,429.0,76
172,0,25686,Jason Dufner,5.6,224.7,40
172,0,22378,Trevor Immelman,5.6,353.3,63
172,0,30852,Ryo Ishikawa,5.6,315.3,56
176,0,34261,Scott Langley,5.5,432.9,79
176,0,24663,Y.E. Yang,5.5,330.3,60
