RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
69,0,23353,J.J. Henry,11.49,861.53,75
70,0,25562,Andres Romero,11.48,700.46,61
71,0,32102,Rickie Fowler,11.45,721.18,63
71,0,34098,Russell Henley,11.45,892.94,78
73,0,34046,Jordan Spieth,11.39,991.16,87
74,0,24358,Robert Garrigus,11.38,796.60,70
75,0,24357,K.J. Choi,11.31,791.62,70
76,0,29740,Brad Fritsch,11.29,417.80,37
76,0,26679,Kevin Stadler,11.29,756.65,67
78,0,10423,Mike Weir,11.27,631.21,56
79,0,22046,Geoff Ogilvy,11.26,799.27,71
79,0,24138,Ian Poulter,11.26,473.13,42
81,0,20098,Stuart Appleby,11.25,1012.92,90
82,0,29420,Billy Horschel,11.20,772.66,69
83,0,25720,Chad Collins,11.19,626.56,56
84,0,30927,Brendon Todd,11.18,1028.80,92
85,0,30925,Dustin Johnson,11.14,456.57,41
86,0,29478,Kevin Kisner,11.12,834.16,75
87,0,27214,Kevin Streelman,11.05,740.22,67
88,0,32640,Troy Merritt,11.04,651.07,59
89,0,12510,Chad Campbell,11.01,506.58,46
90,0,26851,Marc Leishman,10.90,752.02,69
91,0,26596,Ryan Moore,10.89,740.23,68
92,0,32150,Michael Thompson,10.88,642.18,59
93,0,20848,Ángel Cabrera,10.87,728.43,67
94,0,24925,Jonathan Byrd,10.82,725.20,67
94,0,10860,Justin Leonard,10.82,735.80,68
96,0,32200,Roberto Castro,10.80,647.90,60
96,0,20160,Charlie Wi,10.80,734.63,68
98,0,34360,Patrick Reed,10.79,722.94,67
98,0,23621,Rory Sabbatini,10.79,734.05,68
100,0,34099,Harris English,10.73,686.53,64
100,0,24361,Pat Perez,10.73,804.44,75
102,0,25444,Justin Hicks,10.71,1113.99,104
103,0,31193,Jim Renner,10.70,556.55,52
104,0,32366,Kevin Chappell,10.68,961.40,90
105,0,33418,Shawn Stefani,10.66,596.91,56
106,0,34264,Hudson Swafford,10.65,564.21,53
107,0,35300,Andrew Loupe,10.64,500.12,47
108,0,25572,Graeme McDowell,10.62,520.26,49
109,0,29289,S.Y. Noh,10.59,794.41,75
109,0,35541,John Peterson,10.59,625.00,59
109,0,22913,John Rollins,10.59,677.57,64
112,0,27936,Martin Laird,10.58,486.84,46
113,0,24494,Erik Compton,10.55,875.31,83
114,0,20498,Briny Baird,10.54,411.12,39
114,0,35539,Luke Guthrie,10.54,864.46,82
116,0,25834,Daniel Summerhays,10.53,1021.75,97
117,0,31560,Brian Stuard,10.50,871.15,83
118,0,29518,Brendan Steele,10.49,776.09,74
119,0,30852,Ryo Ishikawa,10.43,605.11,58
120,0,25274,Steven Bowditch,10.37,840.01,81
121,0,29222,Billy Hurley III,10.31,804.45,78
121,0,26951,Johnson Wagner,10.31,597.73,58
123,0,20645,John Senden,10.25,932.92,91
124,0,32334,Charlie Beljan,10.22,725.67,71
125,0,20593,Greg Chalmers,10.18,824.51,81
125,0,26956,Bronson La'Cassie,10.18,407.35,40
127,0,07867,Woody Austin,10.11,596.28,59
127,0,24507,Jason Bohn,10.11,849.61,84
129,0,27408,Martin Kaymer,10.09,524.89,52
130,0,20229,Stewart Cink,10.08,685.41,68
130,0,20396,Lee Westwood,10.08,423.50,42
132,0,10809,Jim Furyk,10.07,765.67,76
133,0,25804,Bubba Watson,10.06,482.94,48
134,0,25191,Gonzalo Fernandez-Castaño,10.04,742.98,74
135,0,25900,Lucas Glover,10.03,501.72,50
136,0,23800,Bryce Molder,10.01,690.37,69
136,0,29425,Andrew Svoboda,10.01,750.53,75
138,0,21528,Henrik Stenson,10.00,269.91,27
139,0,28259,Sangmoon Bae,9.97,647.75,65
140,0,31323,Gary Woodland,9.95,646.61,65
141,0,25364,Paul Casey,9.92,426.51,43
142,0,31557,Jim Herman,9.86,473.21,48
143,0,27556,Ted Potter Jr.,9.82,618.44,63
144,0,26300,Matt Jones,9.81,677.21,69
145,0,36689,Brooks Koepka,9.79,381.95,39
145,0,24663,Y.E. Yang,9.79,597.37,61
147,0,27466,Spencer Levin,9.71,505.01,52
148,0,21961,Charles Howell III,9.68,967.71,100
148,0,25396,Kevin Na,9.68,832.75,86
150,0,26331,Charl Schwartzel,9.62,500.20,52
151,0,27064,Jhonattan Vegas,9.59,623.31,65
152,0,31202,William McGirt,9.58,910.46,95
153,0,22371,Aaron Baddeley,9.57,555.30,58
153,0,21209,Sergio Garcia,9.57,354.03,37
153,0,28486,Michael Putnam,9.57,880.75,92
156,0,33122,Russell Knox,9.55,926.42,97
157,0,20104,Ken Duke,9.53,591.04,62
158,0,37273,Derek Ernst,9.51,561.17,59
159,0,25686,Jason Dufner,9.47,397.59,42
160,0,30944,Jason Kokrak,9.45,566.86,60
160,0,27770,Camilo Villegas,9.45,878.45,93
162,0,32333,Kevin Tway,9.43,452.46,48
163,0,28500,Martin Flores,9.41,687.24,73
164,0,34265,Will Wilcox,9.39,403.87,43
165,0,27933,John Merrick,9.38,703.43,75
165,0,26289,Boo Weekley,9.38,515.65,55
167,0,33413,Ben Martin,9.35,579.52,62
168,0,24502,Adam Scott,9.03,487.64,54
169,0,23409,James Driscoll,8.92,473.01,53
170,0,34261,Scott Langley,8.90,738.68,83
171,0,27095,Nick Watney,8.78,491.79,56
172,0,24490,George McNeill,8.73,584.79,67
173,0,34431,Robert Streb,8.65,587.90,68
174,0,21731,Freddie Jacobson,8.54,657.20,77
175,0,23638,Brendon de Jonge,8.48,814.14,96
176,0,22378,Trevor Immelman,7.20,482.34,67
177,0,24846,Ricky Barnes,6.81,504.30,74
