RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
124,0,28259,Sangmoon Bae,268.9,15593.8,58
125,0,27644,Brian Harman,268.8,25806.9,96
126,0,29926,Danny Lee,268.6,15579.6,58
127,0,33419,Cameron Tringale,268.4,24964.6,93
128,0,32200,Roberto Castro,267.9,14735.6,55
129,0,23638,Brendon de Jonge,267.4,20590.7,77
129,0,21878,Mark Wilson,267.4,14174.0,53
131,0,25396,Kevin Na,266.5,19452.2,73
132,0,34174,John Huh,266.3,17308.4,65
132,0,27963,Chris Stroud,266.3,17307.3,65
134,0,24024,Zach Johnson,264.9,23314.4,88
135,0,23983,Luke Donald,264.7,9794.3,37
136,0,25572,Graeme McDowell,264.5,11639.9,44
137,0,25349,Tim Wilkinson,264.2,16644.5,63
138,0,26758,David Hearn,264.0,21916.0,83
139,0,23541,Ben Crane,263.7,20565.0,78
139,0,25444,Justin Hicks,263.7,24256.7,92
139,0,28475,Jeff Overton,263.7,16610.8,63
142,0,25834,Daniel Summerhays,263.3,23434.9,89
143,0,31560,Brian Stuard,262.9,19453.7,74
144,0,07867,Woody Austin,262.7,14183.6,54
144,0,23108,Matt Kuchar,262.7,18389.2,70
146,0,31202,William McGirt,262.6,22847.8,87
147,0,24663,Y.E. Yang,262.4,12334.9,47
148,0,21753,Brian Davis,262.3,21772.7,83
148,0,28092,D.H. Lee,262.3,10492.3,40
150,0,27933,John Merrick,261.8,17019.1,65
151,0,20498,Briny Baird,261.5,9675.9,37
152,0,20160,Charlie Wi,261.4,15423.6,59
153,0,21731,Freddie Jacobson,261.3,16197.8,62
154,0,10809,Jim Furyk,261.2,17760.2,68
155,0,33122,Russell Knox,260.6,19806.6,76
156,0,24507,Jason Bohn,260.5,20057.2,77
157,0,22621,Ben Curtis,260.3,16922.0,65
158,0,20098,Stuart Appleby,259.9,19493.8,75
159,0,27556,Ted Potter Jr.,259.8,15070.4,58
160,0,30927,Brendon Todd,259.4,20233.0,78
161,0,25720,Chad Collins,259.2,11403.8,44
162,0,23800,Bryce Molder,258.9,16826.2,65
163,0,24357,K.J. Choi,258.5,17058.8,66
164,0,20593,Greg Chalmers,258.1,18583.4,72
165,0,25686,Jason Dufner,258.0,8771.0,34
166,0,22293,Heath Slocum,257.1,14912.6,58
167,0,01724,Jeff Maggert,256.7,10524.7,41
168,0,08075,Jerry Kelly,256.5,15644.1,61
169,0,29222,Billy Hurley III,256.0,17153.3,67
170,0,34261,Scott Langley,255.7,19689.2,77
171,0,27466,Spencer Levin,254.2,11184.1,44
171,0,02206,David Toms,254.2,13470.1,53
173,0,20104,Ken Duke,252.8,14156.5,56
174,0,19846,Brian Gay,251.2,14821.0,59
175,0,23135,Tim Clark,250.6,14785.3,59
176,0,10423,Mike Weir,249.3,11466.3,46
177,0,10860,Justin Leonard,248.1,15135.4,61
