RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
152,0,22046,Geoff Ogilvy,3.01,235,78
154,0,20378,Mathias Grönberg,3.02,287,95
154,0,21961,Charles Howell III,3.02,260,86
154,0,24449,Parker McLachlin,3.02,251,83
157,0,01797,Rocco Mediate,3.03,218,72
157,0,01941,Tom Pernice Jr.,3.03,315,104
159,0,21646,David Branshaw,3.05,253,83
160,0,27702,Matt Hendrix,3.06,193,63
160,0,21660,Jason Schultz,3.06,193,63
160,0,24502,Adam Scott,3.06,208,68
163,0,01577,Lee Janzen,3.08,203,66
164,0,01381,Fred Funk,3.09,201,65
165,0,27141,J.B. Holmes,3.10,220,71
165,0,24138,Ian Poulter,3.10,186,60
167,0,23353,J.J. Henry,3.12,265,85
168,0,23614,Rich Beem,3.13,279,89
169,0,21805,Harrison Frazar,3.14,276,88
169,0,24457,Jaco Van Zyl,3.14,160,51
171,0,25892,Steve Wheatcroft,3.15,230,73
172,0,23638,Brendon de Jonge,3.16,240,76
172,0,28486,Michael Putnam,3.16,303,96
174,0,06643,Paul Goydos,3.17,187,59
174,0,02036,Jim Rutledge,3.17,187,59
176,0,22348,Nick O'Hern,3.18,216,68
177,0,12195,Tom Johnson,3.19,236,74
178,0,23800,Bryce Molder,3.20,179,56
179,0,06251,Chris DiMarco,3.21,247,77
180,0,08375,Paul Stankowski,3.23,168,52
181,0,24290,D.J. Brigman,3.24,217,67
181,0,26360,Bubba Dickerson,3.24,165,51
183,0,01024,Billy Andrade,3.27,288,88
183,0,12510,Chad Campbell,3.27,294,90
183,0,29476,Kyle Reifers,3.27,232,71
186,0,24980,Scott Gutschewski,3.28,220,67
187,0,22295,Darron Stiles,3.32,216,65
188,0,01249,John Daly,3.34,197,59
188,0,01706,Davis Love III,3.34,217,65
190,0,20157,Retief Goosen,3.35,161,48
191,0,07749,Brett Quigley,3.40,265,78
192,0,23322,Brett Wetterich,3.41,297,87
193,0,22621,Ben Curtis,3.43,274,80
194,0,02104,Jeff Sluman,3.52,211,60
195,0,06373,José María Olazábal,3.56,178,50
196,0,01473,Todd Hamilton,3.57,271,76
