RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,06527,Steve Stricker,1.726,1636,948,32.17
2,0,21805,Harrison Frazar,1.727,1817,1052,32.89
2,0,29718,Anthony Kim,1.727,1442,835,35.77
4,0,23983,Luke Donald,1.729,1490,862,31.13
4,0,20160,Charlie Wi,1.729,1853,1072,31.21
6,0,21949,Joe Ogilvie,1.731,1612,931,32.80
7,0,10860,Justin Leonard,1.732,1902,1098,31.27
8,0,22371,Aaron Baddeley,1.733,1208,697,32.66
9,0,20593,Greg Chalmers,1.736,1576,908,31.64
9,0,23135,Tim Clark,1.736,1632,940,31.88
9,0,10117,Bob Heintz,1.736,1111,640,30.16
12,0,06004,Stephen Ames,1.737,1588,914,32.89
13,0,20850,Daniel Chopra,1.738,1757,1011,33.53
13,0,23325,Vaughn Taylor,1.738,1707,982,30.88
13,0,12602,Dean Wilson,1.738,1566,901,31.18
16,0,25396,Kevin Na,1.739,1749,1006,31.27
17,0,20127,Chris Riley,1.740,1441,828,29.81
18,0,19846,Brian Gay,1.741,1800,1034,29.88
18,0,01928,Corey Pavin,1.741,1283,737,28.38
18,0,02239,Scott Verplank,1.741,1764,1013,29.70
21,0,21753,Brian Davis,1.742,2007,1152,32.09
21,0,10809,Jim Furyk,1.742,1705,979,30.05
23,0,28089,Jason Day,1.743,1077,618,33.12
23,0,08793,Tiger Woods,1.743,1332,764,33.25
25,0,29221,Webb Simpson,1.744,1847,1059,31.37
25,0,23623,Bo Van Pelt,1.744,1927,1105,32.28
27,0,23541,Ben Crane,1.747,1897,1086,30.21
27,0,24361,Pat Perez,1.747,1429,818,31.13
29,0,30925,Dustin Johnson,1.748,1746,999,32.80
29,0,08075,Jerry Kelly,1.748,1668,954,31.20
29,0,23108,Matt Kuchar,1.748,1657,948,31.47
29,0,22046,Geoff Ogilvy,1.748,1456,833,31.69
33,0,10423,Mike Weir,1.749,1667,953,30.88
34,0,24024,Zach Johnson,1.750,1965,1123,30.03
35,0,12716,Charley Hoffman,1.753,2044,1166,31.73
35,0,01810,Phil Mickelson,1.753,1278,729,32.74
35,0,27649,Brandt Snedeker,1.753,1553,886,29.67
38,0,09011,David Duval,1.754,1077,614,29.58
38,0,21350,Ryuji Imada,1.754,1649,940,29.61
40,0,06643,Paul Goydos,1.755,1543,879,29.83
40,0,02206,David Toms,1.755,2029,1156,29.14
42,0,28087,Kris Blanks,1.756,1131,644,31.73
42,0,24925,Jonathan Byrd,1.756,1896,1080,31.82
42,0,25190,Jeff Quinney,1.756,1563,890,29.73
45,0,24490,George McNeill,1.757,1611,917,30.90
46,0,01320,Bob Estes,1.758,1586,902,28.54
46,0,24781,Hunter Mahan,1.758,1990,1132,32.42
46,0,27060,John Mallinger,1.758,1763,1003,28.80
46,0,23800,Bryce Molder,1.758,1296,737,29.35
46,0,26301,James Nitties,1.758,1644,935,30.23
51,0,25900,Lucas Glover,1.759,1933,1099,31.69
52,0,26498,Matt Weibring,1.760,1227,697,31.89
53,0,21731,Freddie Jacobson,1.761,1625,923,29.69
54,0,01226,Fred Couples,1.762,1149,652,32.00
54,0,25804,Bubba Watson,1.762,1487,844,31.50
56,0,01329,Brad Faxon,1.763,980,556,27.88
56,0,20157,Retief Goosen,1.763,1444,819,29.38
58,0,28158,Steve Marino,1.765,2038,1155,29.37
58,0,10585,Scott McCarron,1.765,1890,1071,29.07
58,0,24449,Parker McLachlin,1.765,1317,746,30.97
61,0,27936,Martin Laird,1.766,1476,836,32.10
61,0,26695,Michael Letzig,1.766,1884,1067,31.02
61,0,28475,Jeff Overton,1.766,1718,973,30.97
61,0,23320,Ryan Palmer,1.766,1621,918,29.41
61,0,24138,Ian Poulter,1.766,1086,615,29.20
61,0,25632,Jimmy Walker,1.766,1367,774,29.15
67,0,23621,Rory Sabbatini,1.767,1668,944,30.61
68,0,27933,John Merrick,1.769,1716,970,29.40
68,0,26596,Ryan Moore,1.769,1790,1012,30.86
68,0,21878,Mark Wilson,1.769,2011,1137,28.63
71,0,07867,Woody Austin,1.770,1749,988,29.41
71,0,25686,Jason Dufner,1.770,1834,1036,29.98
71,0,24924,Bill Haas,1.770,1867,1055,30.10
71,0,12782,Tim Herron,1.770,1772,1001,29.46
71,0,22348,Nick O'Hern,1.770,1828,1033,28.32
71,0,25240,D.A. Points,1.770,1963,1109,29.57
71,0,22913,John Rollins,1.770,1800,1017,29.71
71,0,22405,Justin Rose,1.770,1471,831,31.08
79,0,06197,Michael Allen,1.771,1479,835,29.02
79,0,25818,Scott Piercy,1.771,1709,965,30.67
81,0,24507,Jason Bohn,1.772,1954,1103,28.07
81,0,20472,Alex Cejka,1.772,1634,922,28.88
81,0,23497,Tag Ridings,1.772,932,526,29.50
84,0,12510,Chad Campbell,1.773,1899,1071,28.49
84,0,01577,Lee Janzen,1.773,1390,784,29.12
84,0,12705,Cliff Kresge,1.773,1466,827,29.30
84,0,01948,Tim Petrovic,1.773,1984,1119,29.52
84,0,06595,Kevin Sutherland,1.773,2023,1141,28.85
89,0,31416,Derek Fathauer,1.774,1098,619,29.22
89,0,25345,Carl Pettersson,1.774,1717,968,28.47
89,0,21959,Ted Purdy,1.774,1967,1109,31.35
92,0,20070,Matt Bettencourt,1.775,1974,1112,32.19
92,0,20229,Stewart Cink,1.775,1480,834,27.23
92,0,06251,Chris DiMarco,1.775,1919,1081,27.48
92,0,21961,Charles Howell III,1.775,1951,1099,27.89
92,0,24503,Jeff Klauk,1.775,2015,1135,27.36
92,0,30711,Colt Knost,1.775,1333,751,28.23
92,0,01945,Kenny Perry,1.775,1958,1103,30.06
92,0,07749,Brett Quigley,1.775,1771,998,29.15
92,0,27963,Chris Stroud,1.775,1844,1039,29.83
101,0,23048,Eric Axley,1.777,1228,691,27.10
101,0,20848,Ángel Cabrera,1.777,1077,606,30.86
101,0,26851,Marc Leishman,1.777,1869,1052,29.84
104,0,20766,Padraig Harrington,1.778,1273,716,29.37
104,0,20572,Rod Pampling,1.778,1497,842,29.37
104,0,27214,Kevin Streelman,1.778,1983,1115,30.55
104,0,27095,Nick Watney,1.778,1819,1023,31.76
108,0,01035,Tommy Armour III,1.779,1245,700,27.22
108,0,23638,Brendon de Jonge,1.779,1836,1032,30.23
108,0,01313,Steve Elkington,1.779,1512,850,26.66
108,0,25562,Andres Romero,1.779,1185,666,30.68
112,0,26420,Richard Johnson,1.780,1760,989,27.70
113,0,24140,Sean O'Hair,1.781,1653,928,30.85
113,0,01941,Tom Pernice Jr.,1.781,1703,956,27.91
113,0,24663,Y.E. Yang,1.781,1676,941,30.53
116,0,21209,Sergio Garcia,1.782,1221,685,28.47
116,0,26300,Matt Jones,1.782,1078,605,29.24
116,0,27466,Spencer Levin,1.782,1534,861,25.93
116,0,22961,David Mathis,1.782,1538,863,27.73
