RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,23541,Ben Crane,.07,4,58
2,0,34174,John Huh,.05,4,88
2,0,29425,Andrew Svoboda,.05,2,44
2,0,02206,David Toms,.05,2,44
5,0,23452,Nicolas Colsaerts,.04,2,47
5,0,29740,Brad Fritsch,.04,3,77
5,0,25444,Justin Hicks,.04,3,75
5,0,34409,David Lingmerth,.04,3,68
5,0,01810,Phil Mickelson,.04,3,78
5,0,26679,Kevin Stadler,.04,3,79
5,0,30110,Kyle Stanley,.04,3,71
5,0,28780,Nicholas Thompson,.04,4,99
5,0,20396,Lee Westwood,.04,3,69
14,0,24846,Ricky Barnes,.03,2,70
14,0,27895,Jonas Blixt,.03,2,76
14,0,25274,Steven Bowditch,.03,2,65
14,0,20848,Ángel Cabrera,.03,2,73
14,0,32366,Kevin Chappell,.03,2,80
14,0,24494,Erik Compton,.03,2,74
14,0,24399,Scott Gardiner,.03,2,59
14,0,25900,Lucas Glover,.03,2,65
14,0,34098,Russell Henley,.03,2,78
14,0,27408,Martin Kaymer,.03,2,58
14,0,30944,Jason Kokrak,.03,2,78
14,0,22806,Doug LaBelle II,.03,2,70
14,0,27129,Luke List,.03,2,61
14,0,25240,D.A. Points,.03,3,87
14,0,20645,John Senden,.03,2,78
14,0,30692,Scott Stallings,.03,2,79
14,0,20160,Charlie Wi,.03,2,71
31,0,10885,Robert Allenby,.02,1,56
31,0,32334,Charlie Beljan,.02,1,62
31,0,01116,Michael Bradley,.02,1,52
31,0,32200,Roberto Castro,.02,2,97
31,0,22621,Ben Curtis,.02,1,57
31,0,06522,Ernie Els,.02,1,62
31,0,01320,Bob Estes,.02,1,66
31,0,21209,Sergio Garcia,.02,1,63
31,0,24358,Robert Garrigus,.02,1,65
31,0,24924,Bill Haas,.02,2,84
31,0,22792,Peter Hanson,.02,1,43
31,0,06573,Brandt Jobe,.02,1,58
31,0,30926,Chris Kirk,.02,2,89
31,0,27503,Steve LeBrun,.02,1,62
31,0,01724,Jeff Maggert,.02,1,63
31,0,27120,Troy Matteson,.02,1,66
31,0,28237,Rory McIlroy,.02,1,55
31,0,24140,Sean O'Hair,.02,1,56
31,0,22046,Geoff Ogilvy,.02,1,57
31,0,20572,Rod Pampling,.02,1,42
31,0,22056,Cameron Percy,.02,1,66
31,0,27556,Ted Potter Jr.,.02,1,61
31,0,24138,Ian Poulter,.02,1,53
31,0,25336,Alistair Presnell,.02,1,57
31,0,34360,Patrick Reed,.02,2,83
31,0,23497,Tag Ridings,.02,1,65
31,0,25562,Andres Romero,.02,1,59
31,0,06567,Vijay Singh,.02,1,61
31,0,33418,Shawn Stefani,.02,1,63
31,0,27214,Kevin Streelman,.02,2,86
31,0,23325,Vaughn Taylor,.02,1,46
31,0,23788,D.J. Trahan,.02,1,46
31,0,26951,Johnson Wagner,.02,1,60
31,0,28135,Aaron Watkins,.02,1,44
31,0,10423,Mike Weir,.02,1,58
31,0,24663,Y.E. Yang,.02,1,56
67,0,28259,Sangmoon Bae,.01,1,83
67,0,33141,Keegan Bradley,.01,1,87
67,0,12510,Chad Campbell,.01,1,76
67,0,23638,Brendon de Jonge,.01,1,110
67,0,27436,Graham DeLaet,.01,1,94
67,0,34099,Harris English,.01,1,95
67,0,32102,Rickie Fowler,.01,1,74
67,0,35539,Luke Guthrie,.01,1,82
67,0,26758,David Hearn,.01,1,88
67,0,12716,Charley Hoffman,.01,1,84
67,0,29420,Billy Horschel,.01,1,96
67,0,30925,Dustin Johnson,.01,1,70
67,0,26300,Matt Jones,.01,1,83
67,0,08075,Jerry Kelly,.01,1,75
67,0,34261,Scott Langley,.01,1,75
67,0,24781,Hunter Mahan,.01,1,85
67,0,22961,David Mathis,.01,1,67
67,0,24490,George McNeill,.01,1,68
67,0,23800,Bryce Molder,.01,1,80
67,0,26596,Ryan Moore,.01,1,71
67,0,30163,Henrik Norlander,.01,1,68
67,0,20691,Greg Owen,.01,1,71
67,0,25818,Scott Piercy,.01,1,75
67,0,23621,Rory Sabbatini,.01,1,82
67,0,26331,Charl Schwartzel,.01,1,68
67,0,27649,Brandt Snedeker,.01,1,79
67,0,34046,Jordan Spieth,.01,1,82
67,0,29518,Brendan Steele,.01,1,82
67,0,27330,Josh Teater,.01,1,82
67,0,27770,Camilo Villegas,.01,1,75
67,0,27095,Nick Watney,.01,1,86
67,0,25804,Bubba Watson,.01,1,73
67,0,26497,Casey Wittenberg,.01,1,70
67,0,31323,Gary Woodland,.01,1,90
