RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,28089,Jason Day,-21,2.93,876
2,0,23983,Luke Donald,-7,2.97,804
2,0,02206,David Toms,-7,2.98,957
4,0,10809,Jim Furyk,-6,2.98,1035
5,0,32150,Michael Thompson,E,3.00,951
5,0,27095,Nick Watney,E,3.00,939
7,0,10885,Robert Allenby,+1,3.00,996
8,0,20498,Briny Baird,+2,3.01,723
9,0,01116,Michael Bradley,+3,3.01,903
9,0,24138,Ian Poulter,+3,3.02,600
11,0,19846,Brian Gay,+4,3.01,1101
12,0,24290,D.J. Brigman,+5,3.02,807
12,0,27939,Matt McQuillan,+5,3.02,714
12,0,25396,Kevin Na,+5,3.01,1029
12,0,31323,Gary Woodland,+5,3.01,1137
16,0,27936,Martin Laird,+6,3.02,930
16,0,20127,Chris Riley,+6,3.02,927
16,0,29221,Webb Simpson,+6,3.02,1194
16,0,22293,Heath Slocum,+6,3.02,1056
20,0,08075,Jerry Kelly,+7,3.02,1032
20,0,28620,Aron Price,+7,3.03,699
20,0,06527,Steve Stricker,+7,3.03,816
20,0,24663,Y.E. Yang,+7,3.03,708
24,0,10505,Shane Bertsch,+8,3.03,747
24,0,28486,Michael Putnam,+8,3.03,813
24,0,25632,Jimmy Walker,+8,3.03,957
24,0,21878,Mark Wilson,+8,3.02,1065
28,0,24507,Jason Bohn,+9,3.03,876
28,0,26420,Richard Johnson,+9,3.03,774
28,0,25457,Alexandre Rocha,+9,3.03,783
31,0,01313,Steve Elkington,+10,3.05,609
31,0,24980,Scott Gutschewski,+10,3.04,807
31,0,21731,Freddie Jacobson,+10,3.03,1110
31,0,26331,Charl Schwartzel,+10,3.04,672
31,0,20645,John Senden,+10,3.03,1143
36,0,24357,K.J. Choi,+11,3.04,909
36,0,06573,Brandt Jobe,+11,3.03,1215
36,0,23800,Bryce Molder,+11,3.03,999
39,0,20157,Retief Goosen,+12,3.06,600
39,0,06515,Shaun Micheel,+12,3.04,942
39,0,25818,Scott Piercy,+12,3.04,939
39,0,26476,Chez Reavie,+12,3.03,1122
39,0,31193,Jim Renner,+12,3.05,783
44,0,20229,Stewart Cink,+13,3.05,855
44,0,30711,Colt Knost,+13,3.04,969
44,0,23108,Matt Kuchar,+13,3.04,1050
44,0,27933,John Merrick,+13,3.05,855
44,0,26596,Ryan Moore,+13,3.04,912
44,0,30692,Scott Stallings,+13,3.04,1026
44,0,26289,Boo Weekley,+13,3.05,798
51,0,23409,James Driscoll,+14,3.05,861
51,0,29720,Andres Gonzales,+14,3.06,723
51,0,29420,Billy Horschel,+14,3.05,912
51,0,24024,Zach Johnson,+14,3.04,936
51,0,30926,Chris Kirk,+14,3.04,1059
51,0,23325,Vaughn Taylor,+14,3.04,1083
57,0,12510,Chad Campbell,+15,3.04,1206
57,0,08725,Tom Gillis,+15,3.07,663
57,0,21961,Charles Howell III,+15,3.03,1308
57,0,22378,Trevor Immelman,+15,3.04,1023
57,0,24781,Hunter Mahan,+15,3.04,1059
57,0,33413,Ben Martin,+15,3.05,891
57,0,12602,Dean Wilson,+15,3.06,765
64,0,27141,J.B. Holmes,+16,3.08,639
64,0,22961,David Mathis,+16,3.05,1002
64,0,24361,Pat Perez,+16,3.05,927
64,0,23788,D.J. Trahan,+16,3.04,1107
64,0,26668,Marc Turnesa,+16,3.07,663
69,0,30750,Tommy Gainey,+17,3.04,1266
69,0,20766,Padraig Harrington,+17,3.07,717
69,0,12782,Tim Herron,+17,3.05,1029
69,0,01577,Lee Janzen,+17,3.07,750
69,0,27466,Spencer Levin,+17,3.04,1377
69,0,24490,George McNeill,+17,3.06,843
69,0,01948,Tim Petrovic,+17,3.05,1071
69,0,33911,Nate Smith,+17,3.06,798
69,0,08375,Paul Stankowski,+17,3.05,942
78,0,01766,Billy Mayfair,+18,3.05,1137
78,0,25240,D.A. Points,+18,3.05,1077
80,0,06004,Stephen Ames,+19,3.07,840
80,0,28087,Kris Blanks,+19,3.05,1119
80,0,22621,Ben Curtis,+19,3.07,798
80,0,31557,Jim Herman,+19,3.07,831
80,0,26951,Johnson Wagner,+19,3.06,981
85,0,20848,Ángel Cabrera,+20,3.10,600
85,0,20472,Alex Cejka,+20,3.08,729
85,0,26758,David Hearn,+20,3.06,1059
85,0,35087,Bio Kim,+20,3.07,864
85,0,23548,Bill Lunde,+20,3.05,1113
85,0,27649,Brandt Snedeker,+20,3.06,1038
85,0,29518,Brendan Steele,+20,3.06,1080
85,0,20160,Charlie Wi,+20,3.06,1005
93,0,06522,Ernie Els,+21,3.08,816
93,0,32640,Troy Merritt,+21,3.08,765
95,0,24846,Ricky Barnes,+22,3.07,948
95,0,33141,Keegan Bradley,+22,3.06,1107
95,0,23541,Ben Crane,+22,3.08,864
95,0,23638,Brendon de Jonge,+22,3.05,1281
95,0,33419,Cameron Tringale,+22,3.05,1335
95,0,20436,Garrett Willis,+22,3.08,867
101,0,06251,Chris DiMarco,+23,3.06,1128
101,0,21209,Sergio Garcia,+23,3.09,744
101,0,21350,Ryuji Imada,+23,3.07,1008
101,0,27797,Derek Lamely,+23,3.09,780
101,0,22046,Geoff Ogilvy,+23,3.09,807
101,0,34072,Will Strickler,+23,3.11,615
107,0,21407,Arjun Atwal,+24,3.07,1089
107,0,23673,Michael Connell,+24,3.08,921
107,0,24924,Bill Haas,+24,3.07,1104
107,0,25572,Graeme McDowell,+24,3.13,552
107,0,22348,Nick O'Hern,+24,3.07,1080
112,0,27974,Sung Kang,+25,3.10,759
112,0,19970,Robert Karlsson,+25,3.11,708
112,0,28158,Steve Marino,+25,3.08,921
115,0,20593,Greg Chalmers,+26,3.07,1068
115,0,24604,Hunter Haas,+26,3.07,1167
115,0,26851,Marc Leishman,+26,3.07,1059
115,0,01706,Davis Love III,+26,3.09,843
115,0,27770,Camilo Villegas,+26,3.10,816
120,0,32366,Kevin Chappell,+27,3.09,945
120,0,25900,Lucas Glover,+27,3.09,900
120,0,23353,J.J. Henry,+27,3.07,1173
120,0,25562,Andres Romero,+27,3.09,939
120,0,22405,Justin Rose,+27,3.09,924
125,0,07867,Woody Austin,+28,3.12,723
125,0,11123,Chris Couch,+28,3.09,894
125,0,06621,Joe Durant,+28,3.10,867
125,0,23320,Ryan Palmer,+28,3.09,966
125,0,26679,Kevin Stadler,+28,3.08,1077
130,0,29910,Blake Adams,+29,3.06,1413
130,0,09011,David Duval,+29,3.11,819
130,0,23718,Nathan Green,+29,3.09,981
130,0,25444,Justin Hicks,+29,3.12,723
130,0,26881,Jarrod Lyle,+29,3.09,1011
130,0,10585,Scott McCarron,+29,3.11,789
130,0,01810,Phil Mickelson,+29,3.09,927
130,0,21949,Joe Ogilvie,+29,3.10,906
138,0,12652,Cameron Beckman,+30,3.11,855
138,0,28679,Fabián Gómez,+30,3.09,1023
138,0,20572,Rod Pampling,+30,3.10,867
138,0,06567,Vijay Singh,+30,3.09,963
142,0,21753,Brian Davis,+31,3.07,1281
142,0,25686,Jason Dufner,+31,3.10,957
142,0,07457,Steve Flesch,+31,3.09,1068
142,0,30925,Dustin Johnson,+31,3.11,843
142,0,10733,Kent Jones,+31,3.10,927
142,0,29718,Anthony Kim,+31,3.11,840
142,0,30110,Kyle Stanley,+31,3.08,1191
149,0,22371,Aaron Baddeley,+32,3.10,927
149,0,24925,Jonathan Byrd,+32,3.10,987
149,0,08537,J.P. Hayes,+32,3.14,684
149,0,25345,Carl Pettersson,+32,3.08,1140
153,0,12716,Charley Hoffman,+33,3.09,1110
153,0,27120,Troy Matteson,+33,3.09,1110
153,0,24502,Adam Scott,+33,3.14,696
156,0,20098,Stuart Appleby,+34,3.13,783
156,0,32102,Rickie Fowler,+34,3.10,972
156,0,31401,Zack Miller,+34,3.10,1053
156,0,24140,Sean O'Hair,+34,3.12,849
156,0,23497,Tag Ridings,+34,3.10,1056
156,0,27214,Kevin Streelman,+34,3.09,1089
156,0,26287,Roland Thatcher,+34,3.12,822
163,0,25274,Steven Bowditch,+35,3.10,1047
163,0,32876,Martin Piller,+35,3.14,762
165,0,10860,Justin Leonard,+36,3.11,1005
165,0,23623,Bo Van Pelt,+36,3.10,1086
167,0,22913,John Rollins,+37,3.11,1041
168,0,06643,Paul Goydos,+38,3.12,987
168,0,31202,William McGirt,+38,3.09,1248
168,0,23621,Rory Sabbatini,+38,3.11,1038
171,0,26300,Matt Jones,+39,3.13,873
171,0,01797,Rocco Mediate,+39,3.18,633
173,0,27064,Jhonattan Vegas,+40,3.12,1014
174,0,21805,Harrison Frazar,+41,3.17,708
174,0,27330,Josh Teater,+41,3.10,1260
176,0,23614,Rich Beem,+42,3.20,645
176,0,32698,Bobby Gates,+42,3.13,1002
178,0,20070,Matt Bettencourt,+44,3.13,1011
