RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,35450,Patrick Cantlay,31.58
2,0,34021,Bud Cauley,28.72
3,0,37275,Sam Ryder,28.49
4,0,46970,Jon Rahm,28.30
5,0,23320,Ryan Palmer,27.98
6,0,39546,Keith Mitchell,27.97
7,0,27330,Josh Teater,27.39
8,0,26300,Matt Jones,27.37
9,0,26329,Louis Oosthuizen,27.27
10,0,28237,Rory McIlroy,26.57
11,0,24138,Ian Poulter,26.45
12,0,29221,Webb Simpson,26.22
13,0,26596,Ryan Moore,26.06
14,0,37455,Si Woo Kim,25.71
15,0,32640,Troy Merritt,25.69
16,0,47959,Bryson DeChambeau,25.68
17,0,45157,Cam Davis,25.67
18,0,21961,Charles Howell III,25.65
19,0,34466,Peter Malnati,25.60
20,0,32150,Michael Thompson,25.56
21,0,35461,Beau Hossler,25.32
22,0,49964,Aaron Wise,25.26
23,0,24361,Pat Perez,25.15
23,0,33448,Justin Thomas,25.15
25,0,27129,Luke List,25.13
26,0,27095,Nick Watney,25.12
27,0,26476,Chez Reavie,25.10
28,0,36689,Brooks Koepka,24.86
29,0,49960,Sepp Straka,24.76
30,0,34363,Tyrrell Hatton,24.70
31,0,29970,Dylan Frittelli,24.61
32,0,49771,J.T. Poston,24.48
33,0,45526,Abraham Ancer,24.43
34,0,39324,J.J. Spaun,24.38
35,0,47993,Denny McCarthy,24.34
36,0,30925,Dustin Johnson,24.31
37,0,29478,Kevin Kisner,24.17
38,0,12716,Charley Hoffman,23.79
39,0,47856,Seth Reeves,23.76
40,0,39997,Corey Conners,23.70
41,0,01810,Phil Mickelson,23.66
42,0,19846,Brian Gay,23.61
43,0,39971,Sungjae Im,23.57
44,0,26951,Johnson Wagner,23.53
45,0,51766,Wyndham Clark,23.44
46,0,47990,Kyle Jones,23.43
47,0,23621,Rory Sabbatini,23.42
48,0,33419,Cameron Tringale,23.33
49,0,29420,Billy Horschel,23.32
50,0,22371,Aaron Baddeley,23.26
51,0,29926,Danny Lee,23.21
52,0,21209,Sergio Garcia,23.20
53,0,25818,Scott Piercy,23.16
54,0,28089,Jason Day,23.08
54,0,37340,Chase Wright,23.08
56,0,25632,Jimmy Walker,23.04
57,0,29479,Scott Brown,23.00
57,0,49766,Hank Lebioda,23.00
59,0,34046,Jordan Spieth,22.94
60,0,35376,Roberto Díaz,22.89
61,0,34360,Patrick Reed,22.86
62,0,40098,Matt Fitzpatrick,22.82
63,0,32839,Hideki Matsuyama,22.66
64,0,45486,Joaquin Niemann,22.59
65,0,31323,Gary Woodland,22.52
66,0,33486,Roger Sloan,22.50
67,0,30944,Jason Kokrak,22.48
68,0,24502,Adam Scott,22.44
69,0,26758,David Hearn,22.31
69,0,27649,Brandt Snedeker,22.31
71,0,25198,Francesco Molinari,22.30
72,0,39977,Max Homa,22.22
73,0,32058,José de Jesús Rodríguez,22.16
74,0,47347,Adam Schenk,22.13
75,0,47128,Richy Werenski,22.12
76,0,35891,Cameron Smith,22.11
77,0,36852,Jim Knous,22.00
78,0,32102,Rickie Fowler,21.93
79,0,27936,Martin Laird,21.88
80,0,26499,Rafa Cabrera Bello,21.84
81,0,25804,Bubba Watson,21.76
82,0,23325,Vaughn Taylor,21.74
83,0,27064,Jhonattan Vegas,21.69
84,0,35732,Wes Roach,21.68
85,0,48081,Xander Schauffele,21.64
86,0,34256,Andrew Putnam,21.61
87,0,37454,Whee Kim,21.53
88,0,27974,Sung Kang,21.37
89,0,40009,Dominic Bozzelli,21.30
90,0,20472,Alex Cejka,21.28
91,0,35449,Adam Long,21.27
92,0,30692,Scott Stallings,21.10
93,0,34306,John Chin,20.99
94,0,26851,Marc Leishman,20.93
95,0,32333,Kevin Tway,20.92
96,0,27895,Jonas Blixt,20.87
97,0,24924,Bill Haas,20.79
98,0,46402,Talor Gooch,20.77
99,0,46601,Trey Mullinax,20.71
100,0,29268,Bronson Burgoon,20.69
101,0,52372,Cameron Champ,20.52
102,0,29725,Tony Finau,20.50
103,0,39954,Cody Gribble,20.45
104,0,33399,Adam Hadwin,20.44
104,0,23108,Matt Kuchar,20.44
104,0,34431,Robert Streb,20.44
107,0,39327,Ben Silverman,20.43
108,0,29974,Branden Grace,20.38
109,0,29518,Brendan Steele,20.35
110,0,29223,Sam Saunders,20.28
111,0,34076,Joel Dahmen,20.22
112,0,27958,Ryan Blaum,20.18
112,0,34099,Harris English,20.18
114,0,30911,Tommy Fleetwood,20.14
115,0,22405,Justin Rose,20.13
116,0,32139,Danny Willett,20.11
117,0,31420,Anirban Lahiri,20.10
118,0,33141,Keegan Bradley,20.09
118,0,47504,Sam Burns,20.09
120,0,33948,Byeong Hun An,20.00
120,0,24024,Zach Johnson,20.00
120,0,33410,Andrew Landry,20.00
120,0,48822,Sebastián Muñoz,20.00
124,0,34261,Scott Langley,19.91
125,0,25364,Paul Casey,19.89
125,0,30946,Alex Prugh,19.89
127,0,24781,Hunter Mahan,19.88
128,0,33418,Shawn Stefani,19.78
129,0,37380,Curtis Luck,19.77
130,0,46501,Ollie Schniederjans,19.63
131,0,49298,Kramer Hickok,19.62
132,0,40115,Adam Svensson,19.55
133,0,27963,Chris Stroud,19.54
134,0,28775,Nate Lashley,19.51
135,0,10809,Jim Furyk,19.50
135,0,21731,Freddie Jacobson,19.50
137,0,19803,Ryan Armour,19.44
138,0,25686,Jason Dufner,19.31
139,0,24925,Jonathan Byrd,19.20
140,0,29908,C.T. Pan,19.02
141,0,31646,Emiliano Grillo,18.94
142,0,36799,Stephan Jaeger,18.93
142,0,35879,Kelly Kraft,18.93
144,0,28259,Sangmoon Bae,18.90
145,0,37189,Harold Varner III,18.87
146,0,45609,Tyler Duncan,18.86
147,0,31557,Jim Herman,18.84
148,0,31560,Brian Stuard,18.83
149,0,27141,J.B. Holmes,18.66
150,0,32816,Satoshi Kodaira,18.64
151,0,33667,Carlos Ortiz,18.45
151,0,30110,Kyle Stanley,18.45
153,0,27349,Alex Noren,18.44
154,0,29484,Peter Uihlein,18.43
155,0,28679,Fabián Gómez,18.35
156,0,34098,Russell Henley,18.24
157,0,35421,Brandon Harkins,18.11
158,0,25396,Kevin Na,18.07
159,0,35532,Tom Hoge,18.03
160,0,34264,Hudson Swafford,17.95
161,0,25493,Nick Taylor,17.87
162,0,40026,Daniel Berger,17.82
163,0,30786,Brady Schnell,17.81
164,0,46523,Joey Garber,17.69
165,0,25572,Graeme McDowell,17.68
166,0,46435,Austin Cook,17.65
167,0,35617,Martin Trainer,17.55
168,0,25900,Lucas Glover,17.50
169,0,27644,Brian Harman,17.23
170,0,32757,Patton Kizzire,17.16
171,0,33122,Russell Knox,17.14
172,0,30191,Julián Etulain,17.05
173,0,27214,Kevin Streelman,16.92
174,0,35506,Mackenzie Hughes,16.83
175,0,27556,Ted Potter Jr.,16.82
176,0,32791,K.H. Lee,16.81
177,0,29535,Brice Garnett,16.75
178,0,32200,Roberto Castro,16.57
179,0,28252,Seamus Power,16.35
180,0,36699,Patrick Rodgers,16.33
181,0,34563,Chesson Hadley,15.76
182,0,49303,Anders Albertson,15.34
183,0,30978,Kiradech Aphibarnrat,15.24
184,0,06522,Ernie Els,15.00
185,0,21528,Henrik Stenson,14.63
186,0,20572,Rod Pampling,14.47
187,0,23353,J.J. Henry,14.07
188,0,39975,Michael Kim,13.74
