RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,27936,Martin Laird,16,258,3
2,0,39971,Sungjae Im,14,375,5
3,0,36689,Brooks Koepka,13,224,3
4,0,47504,Sam Burns,12,250,1
4,0,34099,Harris English,12,290,2
4,0,39954,Cody Gribble,12,208,6
4,0,39546,Keith Mitchell,12,270,0
4,0,49771,J.T. Poston,12,314,3
4,0,33448,Justin Thomas,12,218,3
4,0,27064,Jhonattan Vegas,12,240,3
11,0,45157,Cam Davis,11,234,2
11,0,31646,Emiliano Grillo,11,252,1
11,0,27974,Sung Kang,11,272,2
11,0,28237,Rory McIlroy,11,218,0
11,0,45486,Joaquin Niemann,11,302,1
11,0,25818,Scott Piercy,11,272,2
11,0,30946,Alex Prugh,11,231,3
11,0,29221,Webb Simpson,11,226,0
19,0,29479,Scott Brown,10,250,3
19,0,29725,Tony Finau,10,264,2
19,0,29970,Dylan Frittelli,10,264,2
19,0,39977,Max Homa,10,255,3
19,0,21961,Charles Howell III,10,297,0
19,0,26851,Marc Leishman,10,232,1
19,0,33667,Carlos Ortiz,10,262,2
19,0,48081,Xander Schauffele,10,242,1
19,0,47347,Adam Schenk,10,332,3
19,0,30692,Scott Stallings,10,265,6
19,0,30110,Kyle Stanley,10,244,2
30,0,52372,Cameron Champ,9,242,2
30,0,32102,Rickie Fowler,9,246,4
30,0,28679,Fabián Gómez,9,204,2
30,0,29974,Branden Grace,9,224,3
30,0,33399,Adam Hadwin,9,264,3
30,0,29420,Billy Horschel,9,302,0
30,0,27129,Luke List,9,204,4
30,0,35449,Adam Long,9,240,3
30,0,48822,Sebastián Muñoz,9,254,3
30,0,46970,Jon Rahm,9,224,1
30,0,22405,Justin Rose,9,200,0
30,0,40115,Adam Svensson,9,218,2
30,0,25804,Bubba Watson,9,180,1
30,0,47128,Richy Werenski,9,264,3
30,0,31323,Gary Woodland,9,269,0
45,0,25364,Paul Casey,8,234,0
45,0,45609,Tyler Duncan,8,263,3
45,0,35421,Brandon Harkins,8,266,2
45,0,12716,Charley Hoffman,8,234,0
45,0,26300,Matt Jones,8,278,1
45,0,30944,Jason Kokrak,8,296,1
45,0,26596,Ryan Moore,8,254,1
45,0,25396,Kevin Na,8,191,0
45,0,28252,Seamus Power,8,229,3
45,0,47856,Seth Reeves,8,217,2
45,0,37275,Sam Ryder,8,240,2
45,0,23621,Rory Sabbatini,8,306,1
45,0,46501,Ollie Schniederjans,8,245,2
45,0,39327,Ben Silverman,8,218,3
45,0,25493,Nick Taylor,8,302,1
60,0,33141,Keegan Bradley,7,262,1
60,0,26499,Rafa Cabrera Bello,7,234,1
60,0,51766,Wyndham Clark,7,275,0
60,0,46435,Austin Cook,7,206,3
60,0,34076,Joel Dahmen,7,308,2
60,0,30911,Tommy Fleetwood,7,200,1
60,0,19846,Brian Gay,7,278,1
60,0,21731,Freddie Jacobson,7,164,2
60,0,36799,Stephan Jaeger,7,226,0
60,0,24024,Zach Johnson,7,188,2
60,0,23108,Matt Kuchar,7,246,1
60,0,24781,Hunter Mahan,7,204,3
60,0,25572,Graeme McDowell,7,228,1
60,0,32640,Troy Merritt,7,198,3
60,0,46601,Trey Mullinax,7,234,1
60,0,29908,C.T. Pan,7,266,4
60,0,24361,Pat Perez,7,204,0
60,0,26476,Chez Reavie,7,284,0
60,0,34360,Patrick Reed,7,280,1
60,0,35732,Wes Roach,7,205,1
60,0,24502,Adam Scott,7,198,1
60,0,34264,Hudson Swafford,7,182,3
60,0,32150,Michael Thompson,7,227,3
83,0,28259,Sangmoon Bae,6,170,0
83,0,34021,Bud Cauley,6,261,0
83,0,25686,Jason Dufner,6,232,2
83,0,40098,Matt Fitzpatrick,6,164,2
83,0,25900,Lucas Glover,6,288,4
83,0,24924,Bill Haas,6,220,0
83,0,27644,Brian Harman,6,272,2
83,0,35532,Tom Hoge,6,292,0
83,0,29478,Kevin Kisner,6,272,1
83,0,33122,Russell Knox,6,224,1
83,0,35879,Kelly Kraft,6,258,1
83,0,28775,Nate Lashley,6,224,2
83,0,32839,Hideki Matsuyama,6,282,4
83,0,36699,Patrick Rodgers,6,166,0
83,0,33486,Roger Sloan,6,263,2
83,0,27649,Brandt Snedeker,6,314,2
83,0,49960,Sepp Straka,6,240,1
83,0,23325,Vaughn Taylor,6,294,1
83,0,27330,Josh Teater,6,214,1
