RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
46,0,46435,Austin Cook,22.66,261,1152
47,0,34360,Patrick Reed,22.60,358,1584
48,0,39546,Keith Mitchell,22.56,337,1494
49,0,46402,Talor Gooch,22.53,219,972
50,0,33948,Byeong Hun An,22.51,312,1386
51,0,26596,Ryan Moore,22.45,299,1332
51,0,49771,J.T. Poston,22.45,388,1728
53,0,25364,Paul Casey,22.44,303,1350
54,0,29725,Tony Finau,22.42,339,1512
54,0,35461,Beau Hossler,22.42,335,1494
54,0,27095,Nick Watney,22.42,335,1494
57,0,25900,Lucas Glover,22.41,363,1620
58,0,26851,Marc Leishman,22.38,290,1296
59,0,29926,Danny Lee,22.36,326,1458
59,0,29221,Webb Simpson,22.36,314,1404
61,0,21961,Charles Howell III,22.22,364,1638
61,0,26329,Louis Oosthuizen,22.22,256,1152
61,0,33486,Roger Sloan,22.22,336,1512
61,0,27330,Josh Teater,22.22,268,1206
65,0,37340,Chase Wright,22.14,275,1242
66,0,28775,Nate Lashley,22.06,270,1224
67,0,01810,Phil Mickelson,22.04,238,1080
68,0,45526,Abraham Ancer,22.03,349,1584
69,0,34076,Joel Dahmen,21.99,380,1728
70,0,33418,Shawn Stefani,21.93,300,1368
71,0,31646,Emiliano Grillo,21.79,306,1404
72,0,34466,Peter Malnati,21.75,325,1494
72,0,32150,Michael Thompson,21.75,278,1278
74,0,30692,Scott Stallings,21.72,305,1404
75,0,37189,Harold Varner III,21.68,320,1476
76,0,47504,Sam Burns,21.65,304,1404
77,0,40115,Adam Svensson,21.64,261,1206
78,0,32058,José de Jesús Rodríguez,21.62,253,1170
79,0,24361,Pat Perez,21.59,241,1116
80,0,27129,Luke List,21.52,244,1134
81,0,25493,Nick Taylor,21.51,360,1674
82,0,39324,J.J. Spaun,21.48,317,1476
83,0,33410,Andrew Landry,21.47,286,1332
84,0,25804,Bubba Watson,21.46,224,1044
85,0,29484,Peter Uihlein,21.44,301,1404
86,0,22371,Aaron Baddeley,21.41,212,990
87,0,39997,Corey Conners,21.38,331,1548
88,0,29535,Brice Garnett,21.37,327,1530
89,0,27556,Ted Potter Jr.,21.36,273,1278
90,0,29268,Bronson Burgoon,21.31,211,990
91,0,45486,Joaquin Niemann,21.30,368,1728
92,0,27958,Ryan Blaum,21.27,314,1476
93,0,29223,Sam Saunders,21.25,283,1332
94,0,26300,Matt Jones,21.23,321,1512
95,0,27141,J.B. Holmes,21.21,271,1278
96,0,27895,Jonas Blixt,21.20,290,1368
96,0,35376,Roberto Díaz,21.20,248,1170
98,0,27214,Kevin Streelman,21.19,309,1458
99,0,46601,Trey Mullinax,21.16,278,1314
100,0,36699,Patrick Rodgers,21.13,194,918
101,0,27936,Martin Laird,21.11,304,1440
101,0,46501,Ollie Schniederjans,21.11,285,1350
103,0,27649,Brandt Snedeker,21.10,376,1782
104,0,47128,Richy Werenski,21.08,315,1494
105,0,19803,Ryan Armour,21.07,349,1656
105,0,33141,Keegan Bradley,21.07,311,1476
107,0,27974,Sung Kang,21.03,318,1512
107,0,32791,K.H. Lee,21.03,318,1512
109,0,29970,Dylan Frittelli,20.99,306,1458
110,0,34363,Tyrrell Hatton,20.98,219,1044
110,0,35506,Mackenzie Hughes,20.98,287,1368
112,0,35891,Cameron Smith,20.95,279,1332
113,0,29478,Kevin Kisner,20.93,324,1548
114,0,32200,Roberto Castro,20.91,271,1296
114,0,25686,Jason Dufner,20.91,271,1296
116,0,35732,Wes Roach,20.90,237,1134
117,0,24925,Jonathan Byrd,20.86,184,882
118,0,40026,Daniel Berger,20.79,247,1188
119,0,34306,John Chin,20.78,202,972
120,0,31560,Brian Stuard,20.74,351,1692
121,0,32757,Patton Kizzire,20.72,276,1332
122,0,34098,Russell Henley,20.71,261,1260
122,0,49298,Kramer Hickok,20.71,287,1386
122,0,35879,Kelly Kraft,20.71,302,1458
125,0,29479,Scott Brown,20.66,305,1476
126,0,29420,Billy Horschel,20.59,341,1656
127,0,34264,Hudson Swafford,20.57,211,1026
128,0,24781,Hunter Mahan,20.53,218,1062
129,0,28679,Fabián Gómez,20.52,229,1116
129,0,33122,Russell Knox,20.52,266,1296
131,0,36799,Stephan Jaeger,20.50,262,1278
132,0,40098,Matt Fitzpatrick,20.48,188,918
132,0,47856,Seth Reeves,20.48,247,1206
134,0,37380,Curtis Luck,20.43,217,1062
135,0,39977,Max Homa,20.42,294,1440
136,0,30911,Tommy Fleetwood,20.40,235,1152
137,0,24924,Bill Haas,20.37,253,1242
137,0,31557,Jim Herman,20.37,176,864
137,0,32139,Danny Willett,20.37,231,1134
140,0,26758,David Hearn,20.33,172,846
141,0,39954,Cody Gribble,20.29,241,1188
141,0,37454,Whee Kim,20.29,252,1242
143,0,32333,Kevin Tway,20.28,292,1440
144,0,28259,Sangmoon Bae,20.27,197,972
145,0,33667,Carlos Ortiz,20.26,299,1476
146,0,49303,Anders Albertson,20.23,233,1152
147,0,34099,Harris English,20.21,331,1638
148,0,25572,Graeme McDowell,20.19,258,1278
148,0,30946,Alex Prugh,20.19,258,1278
150,0,29518,Brendan Steele,20.16,225,1116
151,0,36852,Jim Knous,20.13,192,954
152,0,34261,Scott Langley,20.12,268,1332
153,0,21209,Sergio Garcia,20.08,159,792
154,0,31420,Anirban Lahiri,20.05,249,1242
155,0,12716,Charley Hoffman,20.00,252,1260
156,0,19846,Brian Gay,19.98,320,1602
157,0,29908,C.T. Pan,19.92,294,1476
158,0,27644,Brian Harman,19.91,319,1602
159,0,30978,Kiradech Aphibarnrat,19.89,222,1116
160,0,35532,Tom Hoge,19.81,321,1620
160,0,25396,Kevin Na,19.81,214,1080
162,0,32816,Satoshi Kodaira,19.79,228,1152
163,0,39327,Ben Silverman,19.77,242,1224
164,0,34563,Chesson Hadley,19.74,263,1332
164,0,30110,Kyle Stanley,19.74,270,1368
166,0,27963,Chris Stroud,19.71,220,1116
167,0,29974,Branden Grace,19.69,241,1224
168,0,45609,Tyler Duncan,19.61,293,1494
169,0,34431,Robert Streb,19.52,253,1296
170,0,30786,Brady Schnell,19.50,179,918
171,0,46523,Joey Garber,19.49,200,1026
171,0,35617,Martin Trainer,19.49,214,1098
173,0,10809,Jim Furyk,19.44,238,1224
174,0,30191,Julián Etulain,19.40,227,1170
175,0,21528,Henrik Stenson,19.33,174,900
176,0,27349,Alex Noren,19.26,208,1080
177,0,24024,Zach Johnson,19.18,221,1152
178,0,35449,Adam Long,18.86,258,1368
179,0,28252,Seamus Power,18.67,242,1296
180,0,21731,Freddie Jacobson,18.63,171,918
181,0,47990,Kyle Jones,18.60,221,1188
182,0,25632,Jimmy Walker,18.54,247,1332
183,0,25198,Francesco Molinari,18.11,176,972
184,0,06522,Ernie Els,17.46,154,882
185,0,20472,Alex Cejka,17.44,157,900
186,0,20572,Rod Pampling,17.41,163,936
187,0,39975,Michael Kim,16.95,180,1062
188,0,23353,J.J. Henry,14.10,132,936
