RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1,0,27936,Martin Laird,84.7,1440,17
2,0,27064,Jhonattan Vegas,86.4,1296,15
3,0,36689,Brooks Koepka,88.8,1332,15
4,0,33448,Justin Thomas,92.6,1296,14
5,0,28237,Rory McIlroy,94.2,1224,13
6,0,39954,Cody Gribble,99.0,1188,12
7,0,39546,Keith Mitchell,99.6,1494,15
8,0,47504,Sam Burns,100.3,1404,14
9,0,25364,Paul Casey,103.8,1350,13
10,0,32102,Rickie Fowler,105.2,1368,13
10,0,35449,Adam Long,105.2,1368,13
12,0,30946,Alex Prugh,106.5,1278,12
13,0,31646,Emiliano Grillo,108.0,1404,13
13,0,29221,Webb Simpson,108.0,1404,13
15,0,48081,Xander Schauffele,111.0,1332,12
16,0,22405,Justin Rose,111.6,1116,10
17,0,29970,Dylan Frittelli,112.2,1458,13
18,0,21731,Freddie Jacobson,114.8,918,8
19,0,25804,Bubba Watson,116.0,1044,9
20,0,21961,Charles Howell III,117.0,1638,14
21,0,45157,Cam Davis,117.8,1296,11
22,0,39971,Sungjae Im,118.0,2124,18
23,0,25396,Kevin Na,120.0,1080,9
24,0,40115,Adam Svensson,120.6,1206,10
25,0,24502,Adam Scott,122.0,1098,9
26,0,29974,Branden Grace,122.4,1224,10
27,0,46501,Ollie Schniederjans,122.7,1350,11
28,0,28679,Fabián Gómez,124.0,1116,9
29,0,30110,Kyle Stanley,124.4,1368,11
30,0,45609,Tyler Duncan,124.5,1494,12
31,0,34099,Harris English,126.0,1638,13
31,0,27129,Luke List,126.0,1134,9
33,0,46435,Austin Cook,128.0,1152,9
33,0,30911,Tommy Fleetwood,128.0,1152,9
35,0,26851,Marc Leishman,129.6,1296,10
35,0,28252,Seamus Power,129.6,1296,10
37,0,39977,Max Homa,130.9,1440,11
38,0,40098,Matt Fitzpatrick,131.1,918,7
38,0,36699,Patrick Rodgers,131.1,918,7
38,0,30786,Brady Schnell,131.1,918,7
41,0,45486,Joaquin Niemann,132.9,1728,13
41,0,49771,J.T. Poston,132.9,1728,13
43,0,26596,Ryan Moore,133.2,1332,10
44,0,47856,Seth Reeves,134.0,1206,9
45,0,29479,Scott Brown,134.2,1476,11
45,0,33399,Adam Hadwin,134.2,1476,11
47,0,47128,Richy Werenski,135.8,1494,11
48,0,26499,Rafa Cabrera Bello,136.0,1224,9
48,0,46970,Jon Rahm,136.0,1224,9
50,0,29725,Tony Finau,137.5,1512,11
50,0,27974,Sung Kang,137.5,1512,11
52,0,26476,Chez Reavie,138.0,1656,12
53,0,30692,Scott Stallings,140.4,1404,10
54,0,25818,Scott Piercy,140.7,1548,11
55,0,28089,Jason Day,144.0,1152,8
55,0,48822,Sebastián Muñoz,144.0,1440,10
55,0,37275,Sam Ryder,144.0,1296,9
58,0,34264,Hudson Swafford,146.6,1026,7
59,0,33667,Carlos Ortiz,147.6,1476,10
60,0,32757,Patton Kizzire,148.0,1332,9
61,0,31323,Gary Woodland,151.2,1512,10
62,0,24781,Hunter Mahan,151.7,1062,7
63,0,27895,Jonas Blixt,152.0,1368,9
63,0,52372,Cameron Champ,152.0,1368,9
65,0,39327,Ben Silverman,153.0,1224,8
66,0,32640,Troy Merritt,156.9,1098,7
67,0,12716,Charley Hoffman,157.5,1260,8
68,0,24361,Pat Perez,159.4,1116,7
68,0,27963,Chris Stroud,159.4,1116,7
70,0,28259,Sangmoon Bae,162.0,972,6
70,0,30944,Jason Kokrak,162.0,1620,10
70,0,29926,Danny Lee,162.0,1458,9
70,0,35732,Wes Roach,162.0,1134,7
70,0,49960,Sepp Straka,162.0,1296,8
75,0,47347,Adam Schenk,163.6,1800,11
76,0,33141,Keegan Bradley,164.0,1476,9
77,0,24024,Zach Johnson,164.6,1152,7
78,0,23621,Rory Sabbatini,167.4,1674,10
78,0,25493,Nick Taylor,167.4,1674,10
80,0,26300,Matt Jones,168.0,1512,9
81,0,26758,David Hearn,169.2,846,5
82,0,24924,Bill Haas,177.4,1242,7
83,0,36799,Stephan Jaeger,182.6,1278,7
83,0,25572,Graeme McDowell,182.6,1278,7
83,0,32150,Michael Thompson,182.6,1278,7
86,0,29420,Billy Horschel,184.0,1656,9
87,0,29908,C.T. Pan,184.5,1476,8
88,0,47959,Bryson DeChambeau,185.1,1296,7
89,0,35421,Brandon Harkins,186.8,1494,8
90,0,23353,J.J. Henry,187.2,936,5
91,0,46601,Trey Mullinax,187.7,1314,7
92,0,33486,Roger Sloan,189.0,1512,8
93,0,34563,Chesson Hadley,190.3,1332,7
94,0,49303,Anders Albertson,192.0,1152,6
95,0,29478,Kevin Kisner,193.5,1548,8
96,0,46402,Talor Gooch,194.4,972,5
97,0,34360,Patrick Reed,198.0,1584,8
98,0,29484,Peter Uihlein,200.6,1404,7
99,0,27330,Josh Teater,201.0,1206,6
100,0,28775,Nate Lashley,204.0,1224,6
101,0,46523,Joey Garber,205.2,1026,5
102,0,23108,Matt Kuchar,205.7,1440,7
102,0,32333,Kevin Tway,205.7,1440,7
104,0,37340,Chase Wright,207.0,1242,6
105,0,35879,Kelly Kraft,208.3,1458,7
106,0,26951,Johnson Wagner,208.8,1044,5
107,0,34098,Russell Henley,210.0,1260,6
107,0,49766,Hank Lebioda,210.0,1260,6
