RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,28237,Rory McIlroy,2.09,318,152
2,0,35450,Patrick Cantlay,1.98,322,163
3,0,33448,Justin Thomas,1.93,344,178
4,0,36689,Brooks Koepka,1.84,332,180
5,0,29221,Webb Simpson,1.78,314,176
6,0,32839,Hideki Matsuyama,1.77,384,217
6,0,46970,Jon Rahm,1.77,305,172
8,0,21961,Charles Howell III,1.74,364,209
8,0,23108,Matt Kuchar,1.74,328,189
8,0,25818,Scott Piercy,1.74,356,205
11,0,48081,Xander Schauffele,1.73,314,182
12,0,39971,Sungjae Im,1.71,498,291
12,0,47993,Denny McCarthy,1.71,348,203
14,0,23325,Vaughn Taylor,1.69,374,221
15,0,34021,Bud Cauley,1.67,340,203
15,0,51766,Wyndham Clark,1.67,365,219
15,0,25900,Lucas Glover,1.67,363,218
18,0,32640,Troy Merritt,1.66,266,160
18,0,33419,Cameron Tringale,1.66,271,163
20,0,32102,Rickie Fowler,1.64,320,195
20,0,23621,Rory Sabbatini,1.64,385,235
22,0,24502,Adam Scott,1.62,270,167
22,0,31323,Gary Woodland,1.62,378,234
24,0,34360,Patrick Reed,1.61,358,223
24,0,37275,Sam Ryder,1.61,295,183
26,0,25364,Paul Casey,1.60,303,189
26,0,28089,Jason Day,1.60,264,165
26,0,30911,Tommy Fleetwood,1.60,235,147
29,0,47959,Bryson DeChambeau,1.59,307,193
30,0,29725,Tony Finau,1.58,339,214
30,0,30944,Jason Kokrak,1.58,374,237
30,0,26851,Marc Leishman,1.58,290,184
30,0,22405,Justin Rose,1.58,262,166
30,0,26951,Johnson Wagner,1.58,237,150
35,0,40009,Dominic Bozzelli,1.57,283,180
35,0,30925,Dustin Johnson,1.57,297,189
35,0,47347,Adam Schenk,1.57,408,260
35,0,27330,Josh Teater,1.57,268,171
39,0,46402,Talor Gooch,1.56,219,140
39,0,37455,Si Woo Kim,1.56,345,221
39,0,28775,Nate Lashley,1.56,270,173
42,0,26300,Matt Jones,1.55,321,207
42,0,23320,Ryan Palmer,1.55,282,182
44,0,33418,Shawn Stefani,1.54,300,195
45,0,22371,Aaron Baddeley,1.53,212,139
46,0,48822,Sebastián Muñoz,1.51,333,221
46,0,49771,J.T. Poston,1.51,388,257
46,0,35732,Wes Roach,1.51,237,157
49,0,34256,Andrew Putnam,1.50,320,213
49,0,26476,Chez Reavie,1.50,381,254
49,0,34046,Jordan Spieth,1.50,341,227
49,0,27095,Nick Watney,1.50,335,224
53,0,33948,Byeong Hun An,1.49,312,209
53,0,45526,Abraham Ancer,1.49,349,234
53,0,26596,Ryan Moore,1.49,299,201
56,0,45157,Cam Davis,1.48,294,198
56,0,29535,Brice Garnett,1.48,327,221
56,0,24138,Ian Poulter,1.48,242,163
56,0,27064,Jhonattan Vegas,1.48,301,203
60,0,27936,Martin Laird,1.47,304,207
60,0,49964,Aaron Wise,1.47,308,210
62,0,32200,Roberto Castro,1.46,271,185
62,0,39997,Corey Conners,1.46,331,226
62,0,29478,Kevin Kisner,1.46,324,222
62,0,27214,Kevin Streelman,1.46,309,212
66,0,19803,Ryan Armour,1.45,349,240
66,0,29970,Dylan Frittelli,1.45,306,211
66,0,10809,Jim Furyk,1.45,238,164
66,0,33122,Russell Knox,1.45,266,184
66,0,34466,Peter Malnati,1.45,325,224
66,0,45486,Joaquin Niemann,1.45,368,253
66,0,26329,Louis Oosthuizen,1.45,256,176
66,0,27649,Brandt Snedeker,1.45,376,259
66,0,25493,Nick Taylor,1.45,360,249
66,0,32150,Michael Thompson,1.45,278,192
66,0,37189,Harold Varner III,1.45,320,220
77,0,29420,Billy Horschel,1.44,341,237
77,0,39324,J.J. Spaun,1.44,317,220
79,0,49960,Sepp Straka,1.42,310,218
80,0,37340,Chase Wright,1.41,275,195
81,0,34098,Russell Henley,1.40,261,186
81,0,31560,Brian Stuard,1.40,351,251
81,0,40115,Adam Svensson,1.40,261,186
84,0,24925,Jonathan Byrd,1.39,184,132
84,0,33399,Adam Hadwin,1.39,337,242
84,0,36799,Stephan Jaeger,1.39,262,189
87,0,35376,Roberto Díaz,1.38,248,180
87,0,34099,Harris English,1.38,331,239
87,0,33410,Andrew Landry,1.38,286,207
87,0,49766,Hank Lebioda,1.38,295,213
87,0,32333,Kevin Tway,1.38,292,211
92,0,40026,Daniel Berger,1.37,247,180
93,0,27895,Jonas Blixt,1.36,290,214
93,0,47128,Richy Werenski,1.36,315,231
95,0,47504,Sam Burns,1.35,304,225
95,0,33667,Carlos Ortiz,1.35,299,221
95,0,24361,Pat Perez,1.35,241,178
98,0,25572,Graeme McDowell,1.34,258,193
98,0,39546,Keith Mitchell,1.34,337,252
100,0,33141,Keegan Bradley,1.33,311,234
100,0,29479,Scott Brown,1.33,305,229
100,0,34076,Joel Dahmen,1.33,380,285
100,0,28679,Fabián Gómez,1.33,229,172
100,0,24924,Bill Haas,1.33,253,190
100,0,35461,Beau Hossler,1.33,335,252
100,0,35506,Mackenzie Hughes,1.33,287,216
100,0,33486,Roger Sloan,1.33,336,252
100,0,29484,Peter Uihlein,1.33,301,227
109,0,27958,Ryan Blaum,1.32,314,237
109,0,29268,Bronson Burgoon,1.32,211,160
109,0,49298,Kramer Hickok,1.32,287,218
109,0,46601,Trey Mullinax,1.32,278,211
109,0,29908,C.T. Pan,1.32,294,222
109,0,21528,Henrik Stenson,1.32,174,132
115,0,30692,Scott Stallings,1.31,305,232
116,0,49303,Anders Albertson,1.30,233,179
116,0,52372,Cameron Champ,1.30,322,248
116,0,46435,Austin Cook,1.30,261,201
116,0,29926,Danny Lee,1.30,326,250
116,0,32058,José de Jesús Rodríguez,1.30,253,195
116,0,35891,Cameron Smith,1.30,279,214
122,0,26499,Rafa Cabrera Bello,1.29,281,218
122,0,26758,David Hearn,1.29,172,133
124,0,31646,Emiliano Grillo,1.28,306,239
124,0,27974,Sung Kang,1.28,318,248
124,0,34264,Hudson Swafford,1.28,211,165
127,0,46523,Joey Garber,1.27,200,157
127,0,19846,Brian Gay,1.27,320,251
127,0,30946,Alex Prugh,1.27,258,203
127,0,29223,Sam Saunders,1.27,283,223
127,0,34431,Robert Streb,1.27,253,199
132,0,30978,Kiradech Aphibarnrat,1.26,222,176
132,0,27644,Brian Harman,1.26,319,254
132,0,32757,Patton Kizzire,1.26,276,219
132,0,24781,Hunter Mahan,1.26,218,173
132,0,30110,Kyle Stanley,1.26,270,215
137,0,25686,Jason Dufner,1.25,271,216
137,0,35421,Brandon Harkins,1.25,345,275
137,0,32791,K.H. Lee,1.25,318,255
140,0,39977,Max Homa,1.24,294,238
140,0,29518,Brendan Steele,1.24,225,181
142,0,35532,Tom Hoge,1.23,321,260
142,0,36699,Patrick Rodgers,1.23,194,158
144,0,45609,Tyler Duncan,1.22,293,240
144,0,34563,Chesson Hadley,1.22,263,215
144,0,34363,Tyrrell Hatton,1.22,219,179
144,0,36852,Jim Knous,1.22,192,158
144,0,46501,Ollie Schniederjans,1.22,285,234
144,0,25804,Bubba Watson,1.22,224,184
144,0,32139,Danny Willett,1.22,231,189
151,0,27141,J.B. Holmes,1.21,271,224
151,0,39327,Ben Silverman,1.21,242,200
153,0,01810,Phil Mickelson,1.20,238,199
154,0,30191,Julián Etulain,1.19,227,191
154,0,31557,Jim Herman,1.19,176,148
154,0,24024,Zach Johnson,1.19,221,185
154,0,27556,Ted Potter Jr.,1.19,273,230
158,0,34306,John Chin,1.18,202,171
158,0,34261,Scott Langley,1.18,268,227
158,0,25396,Kevin Na,1.18,214,182
158,0,27963,Chris Stroud,1.18,220,187
158,0,25632,Jimmy Walker,1.18,247,210
163,0,25198,Francesco Molinari,1.17,176,150
164,0,06522,Ernie Els,1.16,154,133
164,0,40098,Matt Fitzpatrick,1.16,188,162
164,0,31420,Anirban Lahiri,1.16,249,214
164,0,27129,Luke List,1.16,244,210
164,0,37380,Curtis Luck,1.16,217,187
169,0,21209,Sergio Garcia,1.15,159,138
169,0,35879,Kelly Kraft,1.15,302,263
169,0,47856,Seth Reeves,1.15,247,215
172,0,12716,Charley Hoffman,1.14,252,221
172,0,47990,Kyle Jones,1.14,221,194
174,0,28259,Sangmoon Bae,1.13,197,174
174,0,37454,Whee Kim,1.13,252,224
174,0,30786,Brady Schnell,1.13,179,159
177,0,35449,Adam Long,1.10,258,235
178,0,27349,Alex Noren,1.09,208,190
179,0,29974,Branden Grace,1.08,241,224
180,0,28252,Seamus Power,1.07,242,226
181,0,20472,Alex Cejka,1.05,157,150
182,0,35617,Martin Trainer,1.04,214,206
183,0,39954,Cody Gribble,1.03,241,233
184,0,21731,Freddie Jacobson,1.02,171,168
185,0,20572,Rod Pampling,.94,163,173
186,0,32816,Satoshi Kodaira,.93,228,244
187,0,23353,J.J. Henry,.90,132,146
188,0,39975,Michael Kim,.78,180,232
